bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
10,0,0,0,1,0.75,1.0,0.75,-7629.0,-7630.0,-7629B,-7630B
10,0,0,0,1,0.75,1.0,0.75,-6909.0,-6910.0,-6909B,-6910B
10,0,0,0,1,0.75,1.0,0.75,-2149.0,-2150.0,-2149B,-2150B
10,0,0,0,1,0.75,1.0,0.75,-7939.0,-7940.0,-7939B,-7940B
10,0,0,0,1,0.75,1.0,0.75,-2259.0,-2260.0,-2259B,-2260B
8,0,0,0,1,0.75,1.0,0.75,2950.0,2949.0,3.0 kB,2.9 kB
10,0,0,0,1,0.75,1.0,0.75,-6570.0,-6569.0,-6570B,-6569B
10,0,0,0,1,0.75,1.0,0.75,-9010.0,-9009.0,-9010B,-9009B
10,0,0,0,1,0.75,1.0,0.75,-6139.0,-6140.0,-6139B,-6140B
10,0,0,0,1,0.75,1.0,0.75,-5740.0,-5739.0,-5740B,-5739B
10,0,0,0,1,0.75,1.0,0.75,-4270.0,-4269.0,-4270B,-4269B
6,0,0,0,1,0.75,1.0,0.75,999.0,998.0,999B,998B
10,0,0,0,1,0.75,1.0,0.75,-8070.0,-8069.0,-8070B,-8069B
10,0,0,0,1,0.75,1.0,0.75,-5939.0,-5940.0,-5939B,-5940B
8,0,0,0,1,0.75,1.0,0.75,5950.0,5951.0,5.9 kB,6.0 kB
10,0,0,0,1,0.75,1.0,0.75,-4219.0,-4220.0,-4219B,-4220B
10,0,0,0,1,0.75,1.0,0.75,-6040.0,-6039.0,-6040B,-6039B
10,0,0,0,1,0.75,1.0,0.75,-2860.0,-2859.0,-2860B,-2859B
14,0,0,0,1,0.7272727272727273,0.8888888888888888,0.8181818181818182,-106700.0,-106699.0,-106700B,-106699B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-103.0,-104.0,-103B,-104B
10,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-9997.0,-9998.0,-9997B,-9998B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-386.0,-387.0,-386B,-387B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-768.0,-769.0,-768B,-769B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-357.0,-356.0,-357B,-356B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-982.0,-983.0,-982B,-983B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-477.0,-476.0,-477B,-476B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-224.0,-223.0,-224B,-223B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-846.0,-847.0,-846B,-847B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-261.0,-262.0,-261B,-262B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-493.0,-494.0,-493B,-494B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-469.0,-468.0,-469B,-468B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-676.0,-677.0,-676B,-677B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-256.0,-255.0,-256B,-255B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-467.0,-466.0,-467B,-466B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-134.0,-133.0,-134B,-133B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-275.0,-274.0,-275B,-274B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-842.0,-843.0,-842B,-843B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-754.0,-755.0,-754B,-755B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-733.0,-734.0,-733B,-734B
10,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-1116.0,-1117.0,-1116B,-1117B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-219.0,-218.0,-219B,-218B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-371.0,-372.0,-371B,-372B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-985.0,-986.0,-985B,-986B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-577.0,-578.0,-577B,-578B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-395.0,-394.0,-395B,-394B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-617.0,-618.0,-617B,-618B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-456.0,-455.0,-456B,-455B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-163.0,-162.0,-163B,-162B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-542.0,-543.0,-542B,-543B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-15030.0,-15029.0,-15030B,-15029B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-12139.0,-12140.0,-12139B,-12140B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-10550.0,-10549.0,-10550B,-10549B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-408.0,-409.0,-408B,-409B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-281.0,-282.0,-281B,-282B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-18460.0,-18459.0,-18460B,-18459B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-10540.0,-10539.0,-10540B,-10539B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-606.0,-607.0,-606B,-607B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-15190.0,-15189.0,-15190B,-15189B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-792.0,-793.0,-792B,-793B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-16379.0,-16380.0,-16379B,-16380B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-17839.0,-17840.0,-17839B,-17840B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-455.0,-454.0,-455B,-454B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-47550.0,-47549.0,-47550B,-47549B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-10329.0,-10330.0,-10329B,-10330B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-12740.0,-12739.0,-12740B,-12739B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-546.0,-547.0,-546B,-547B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-627.0,-626.0,-627B,-626B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-305.0,-306.0,-305B,-306B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-11079.0,-11080.0,-11079B,-11080B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-345.0,-346.0,-345B,-346B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-447.0,-446.0,-447B,-446B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-24610.0,-24609.0,-24610B,-24609B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-24679.0,-24680.0,-24679B,-24680B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-25520.0,-25519.0,-25520B,-25519B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-22159.0,-22160.0,-22159B,-22160B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-69130.0,-69129.0,-69130B,-69129B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-34459.0,-34460.0,-34459B,-34460B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-16529.0,-16530.0,-16529B,-16530B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-97480.0,-97479.0,-97480B,-97479B
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-764.0,-765.0,-764B,-765B
8,0,0,0,1,0.6,1.0,0.6,-554.0,-555.0,-554B,-555B
8,0,0,0,1,0.6,1.0,0.6,-555.0,-556.0,-555B,-556B
14,0,0,0,1,0.6,0.8888888888888888,0.675,-108339.0,-108340.0,-108339B,-108340B
14,0,0,0,1,0.6,0.8888888888888888,0.675,-105649.0,-105650.0,-105649B,-105650B
14,0,0,0,1,0.6,0.8888888888888888,0.675,-331990.0,-331989.0,-331990B,-331989B
14,0,0,0,1,0.6,0.8888888888888888,0.675,-744639.0,-744640.0,-744639B,-744640B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1048.0,-1049.0,-1048B,-1049B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1137.0,-1136.0,-1137B,-1136B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,1150.0,1151.0,1.1 kB,1.2 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1439.0,-1438.0,-1439B,-1438B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1335.0,-1334.0,-1335B,-1334B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-2796.0,-2795.0,-2796B,-2795B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1845.0,-1844.0,-1845B,-1844B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,1450.0,1449.0,1.5 kB,1.4 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1104.0,-1103.0,-1104B,-1103B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,1551.0,1550.0,1.6 kB,1.5 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1835.0,-1836.0,-1835B,-1836B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-6642.0,-6643.0,-6642B,-6643B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-6250.0,-6251.0,-6250B,-6251B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-4738.0,-4739.0,-4738B,-4739B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-6272.0,-6271.0,-6272B,-6271B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1489.0,-1488.0,-1489B,-1488B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-4395.0,-4396.0,-4395B,-4396B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-3456.0,-3457.0,-3456B,-3457B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-4198.0,-4199.0,-4198B,-4199B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-4553.0,-4554.0,-4553B,-4554B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-3376.0,-3375.0,-3376B,-3375B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-2378.0,-2377.0,-2378B,-2377B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-3614.0,-3613.0,-3614B,-3613B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-4550.0,-4551.0,-4550B,-4551B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-2984.0,-2985.0,-2984B,-2985B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-2078.0,-2079.0,-2078B,-2079B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1646.0,-1645.0,-1646B,-1645B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,5450.0,5451.0,5.4 kB,5.5 kB
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,6350.0,6351.0,6.3 kB,6.4 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-9154.0,-9153.0,-9154B,-9153B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8007.0,-8008.0,-8007B,-8008B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8674.0,-8673.0,-8674B,-8673B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-7057.0,-7058.0,-7057B,-7058B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8557.0,-8558.0,-8557B,-8558B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,3450.0,3449.0,3.5 kB,3.4 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-5113.0,-5112.0,-5113B,-5112B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-4435.0,-4436.0,-4435B,-4436B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-7517.0,-7516.0,-7517B,-7516B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8006.0,-8007.0,-8006B,-8007B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-3532.0,-3531.0,-3532B,-3531B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-9307.0,-9308.0,-9307B,-9308B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-2387.0,-2388.0,-2387B,-2388B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8086.0,-8085.0,-8086B,-8085B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,6149.0,6150.0,6.1 kB,6.2 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8828.0,-8827.0,-8828B,-8827B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-3832.0,-3831.0,-3832B,-3831B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,2050.0,2051.0,2.0 kB,2.1 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8076.0,-8075.0,-8076B,-8075B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-6078.0,-6077.0,-6078B,-6077B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-6046.0,-6047.0,-6046B,-6047B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,4049.0,4050.0,4.0 kB,4.1 kB
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,6351.0,6350.0,6.4 kB,6.3 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-3732.0,-3733.0,-3732B,-3733B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1710.0,-1711.0,-1710B,-1711B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-6310.0,-6311.0,-6310B,-6311B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-4502.0,-4501.0,-4502B,-4501B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-9051.0,-9052.0,-9051B,-9052B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-6609.0,-6608.0,-6609B,-6608B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-2197.0,-2198.0,-2197B,-2198B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-4497.0,-4498.0,-4497B,-4498B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,8350.0,8349.0,8.4 kB,8.3 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-3117.0,-3116.0,-3117B,-3116B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-7891.0,-7892.0,-7891B,-7892B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-2616.0,-2615.0,-2616B,-2615B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,1750.0,1749.0,1.8 kB,1.7 kB
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,1849.0,1850.0,1.8 kB,1.9 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-5227.0,-5228.0,-5227B,-5228B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-5878.0,-5877.0,-5878B,-5877B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1094.0,-1093.0,-1094B,-1093B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,5350.0,5351.0,5.3 kB,5.4 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-1698.0,-1697.0,-1698B,-1697B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-5995.0,-5994.0,-5995B,-5994B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-9452.0,-9451.0,-9452B,-9451B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8602.0,-8603.0,-8602B,-8603B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,6250.0,6251.0,6.2 kB,6.3 kB
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,5750.0,5749.0,5.8 kB,5.7 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-9849.0,-9848.0,-9849B,-9848B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-4975.0,-4976.0,-4975B,-4976B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,3251.0,3250.0,3.3 kB,3.2 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-2816.0,-2815.0,-2816B,-2815B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-2376.0,-2375.0,-2376B,-2375B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-7457.0,-7456.0,-7457B,-7456B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,4451.0,4450.0,4.5 kB,4.4 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-4843.0,-4842.0,-4843B,-4842B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8117.0,-8116.0,-8117B,-8116B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-3685.0,-3686.0,-3685B,-3686B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,2449.0,2450.0,2.4 kB,2.5 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-5279.0,-5278.0,-5279B,-5278B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8153.0,-8152.0,-8153B,-8152B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-4163.0,-4162.0,-4163B,-4162B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-7393.0,-7392.0,-7393B,-7392B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,4251.0,4250.0,4.3 kB,4.2 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8221.0,-8220.0,-8221B,-8220B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,2749.0,2750.0,2.7 kB,2.8 kB
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-5032.0,-5033.0,-5032B,-5033B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-8586.0,-8587.0,-8586B,-8587B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-3725.0,-3726.0,-3725B,-3726B
10,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,-3744.0,-3743.0,-3744B,-3743B
8,0,0,0,1,0.5714285714285714,1.0,0.5714285714285714,3351.0,3350.0,3.4 kB,3.3 kB
