bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
10,0,0,0,1,0.75,1.0,0.75,-1529.0,-1530.0,-1529B,-1530B
10,0,0,0,1,0.75,1.0,0.75,-1049.0,-1050.0,-1049B,-1050B
10,0,0,0,1,0.75,1.0,0.75,-2270.0,-2269.0,-2270B,-2269B
10,0,0,0,1,0.75,1.0,0.75,-5140.0,-5139.0,-5140B,-5139B
10,0,0,0,1,0.75,1.0,0.75,-9359.0,-9360.0,-9359B,-9360B
10,0,0,0,1,0.75,1.0,0.75,-9130.0,-9129.0,-9130B,-9129B
10,0,0,0,1,0.75,1.0,0.75,-3559.0,-3560.0,-3559B,-3560B
10,0,0,0,1,0.75,1.0,0.75,-7530.0,-7529.0,-7530B,-7529B
10,0,0,0,1,0.75,1.0,0.75,-6910.0,-6909.0,-6910B,-6909B
10,0,0,0,1,0.75,1.0,0.75,-3690.0,-3689.0,-3690B,-3689B
10,0,0,0,1,0.75,1.0,0.75,-1690.0,-1689.0,-1690B,-1689B
10,0,0,0,1,0.75,1.0,0.75,-2519.0,-2520.0,-2519B,-2520B
10,0,0,0,1,0.75,1.0,0.75,-6359.0,-6360.0,-6359B,-6360B
10,0,0,0,1,0.75,1.0,0.75,-4929.0,-4930.0,-4929B,-4930B
10,0,0,0,1,0.75,1.0,0.75,-3510.0,-3509.0,-3510B,-3509B
10,0,0,0,1,0.75,1.0,0.75,-6859.0,-6860.0,-6859B,-6860B
10,0,0,0,1,0.75,1.0,0.75,-3880.0,-3879.0,-3880B,-3879B
10,0,0,0,1,0.75,1.0,0.75,-5119.0,-5120.0,-5119B,-5120B
10,0,0,0,1,0.75,1.0,0.75,-8810.0,-8809.0,-8810B,-8809B
10,0,0,0,1,0.75,1.0,0.75,-7369.0,-7370.0,-7369B,-7370B
10,0,0,0,1,0.75,1.0,0.75,-7030.0,-7029.0,-7030B,-7029B
10,0,0,0,1,0.75,1.0,0.75,-7559.0,-7560.0,-7559B,-7560B
8,0,0,0,1,0.75,1.0,0.75,3950.0,3949.0,4.0 kB,3.9 kB
10,0,0,0,1,0.75,1.0,0.75,-5229.0,-5230.0,-5229B,-5230B
10,0,0,0,1,0.75,1.0,0.75,-2849.0,-2850.0,-2849B,-2850B
