bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
72,0,0,2,1,2.939806550428896e-16,0.0,184794292,7.266222603772788e-19,0.2975206611570248,2.442258152934743e-18,567262617073993300,-310061025243740245,549042645331404226,54125866989066191,"DomainError(-5.971418131454208e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.0072389185098546e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
76,2,0,2,1,2.6596996650077126e-16,0.0,135276014,6.680368717286269e-19,2.054270545702024e-18,0.325194202451232,-3922293926783622697,-179529246009810825,-3609597328027273290,43054719270495697,"DomainError(-8.543754255479695e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.5239422183638374e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
73,4,0,2,1,5.012617541823413e-16,0.0,498586806,6.348874437107399e-19,2.5158054634804614e-18,0.25235951385224054,-7909585775426037466,3624033784592778,-8221441395682453723,48137482663594764,"DomainError(-1.0835088435085189e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.9281858212132813e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
71,1,6,1,1,2.9906402751639587e-16,0.0,267014452,6.290034331254106e-19,8.535752183029804e-18,0.07369045160143614,353594132093514766,174357273347515439,8944972829794535,1726366705014435077,out,"DomainError(-7.666315659560824e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,1,0,2,1,4.3679123875395196e-16,0.0,379411029,5.667639958215785e-19,0.29166666666666663,1.9431908428168407e-18,8211299431615702607,94999422578403411,7690233410405264266,31290578701720328,"DomainError(-1.674279198476495e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-8.394696240012634e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
73,2,0,2,1,2.957291903137459e-16,0.0,193532524,5.477009415815514e-19,1.5404811010148513e-18,0.35553889055875615,3749126797418747789,2002582472717949,4084100813784900712,-325050582263812995,"DomainError(-4.482382098608973e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-5.451525375214248e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,4,6,1,1,2.9843502408327044e-16,0.0,257968399,4.998207807583931e-19,4.0174275598811744e-18,0.12441314082416874,8914490121731906721,1342429434940854780,7430331901944711958,735196681360435,out,"DomainError(-5.812295899057658e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
70,3,6,1,1,8.753573875913776e-16,0.0,567757209,4.556543568995035e-19,1.0,4.556543568995035e-19,3016856165342091,4504507421478774,532992329658024811,-2125189590237905810,out,"DomainError(-6.80611838724543e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
74,5,6,1,1,5.001569167243206e-16,0.0,480702887,4.140886853599002e-19,2.297787822353175e-18,0.18021188959728668,583874003522791,-478873569723764422,-1258492299390371708,-2539618631602328673,"DomainError(-1.7429872349499448e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
75,6,6,1,1,2.6223683131167983e-16,0.0,115285701,3.9868620614568396e-19,7.124382907826073e-19,0.5596080549063844,-6407242073227891190,-1762863256548597369,-8191275510805241312,226052875097043,out,"DomainError(-6.99430468203515e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,7,6,1,1,2.97429075488485e-16,0.0,215636746,3.855085147015836e-19,7.551123135705669e-19,0.5105313577508719,3658143160369575142,-2218459012933402843,2313992473917203035,92911652102890,out,"DomainError(-2.337760056945129e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
75,1,0,2,1,2.6404478790357e-16,0.0,122282589,3.375414079886387e-19,5.687271764312448e-19,0.5935032155605898,-295765798200934659,-1031662918628641772,26566768757813672,-229942354533563028,"DomainError(-8.47691878360996e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.310589426379561e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,6,6,1,1,4.997428280389606e-16,0.0,469465527,2.9677026684940816e-19,2.534819441330096e-18,0.11707747779213966,-3969867817760460794,120292105386707,-7339131499453874653,48415822730869876,out,"DomainError(-2.9920648651669165e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
71,0,0,2,1,2.6183814510553413e-16,0.0,99737343,2.8863811870317785e-19,1.5523457280264573e-18,0.18593674945730804,212774533912306061,-73275726378007816,21475761190485294,794227463160045851,"DomainError(-4.178140717278202e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.255891381963724e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
71,6,0,2,1,2.6530192962904264e-16,0.0,131242620,2.8188339551636123e-19,2.8188339551636123e-19,1.0,37905046504647,3751692425050613820,-477207416058007992,3049537700622678223,"DomainError(-6.003447083143684e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.980041312463214e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
78,1,0,2,1,1.1954899337491671e-17,0.0,50147813,2.540170106250413e-19,2.9329540928016615e-19,0.8660790540447745,-33364382889023712,-7947708441098806485,-1143845276507337145,-8126513858008448510,"DomainError(-9.869599961121658e16, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.2545750837196964e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
77,2,0,2,1,5.004066189520067e-16,0.0,492053246,2.497022276861298e-19,2.8099940636275004e-19,0.8886219046448168,-5809283058184485957,-1043356472664232352,-5398164204686057956,85544658461981430,"DomainError(-6.81386756439038e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-8.527150443125823e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
70,5,6,1,1,4.983602519319236e-16,0.0,443897741,2.42463212125577e-19,3.682759411103135e-18,0.06583737492994403,5552920235872162289,671310957846767564,1483571936650372719,73135336681601,out,"DomainError(-6.439418863424945e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
71,6,6,1,1,4.969762144623113e-16,0.0,411099044,2.422830145308807e-19,9.55263900561937e-18,0.02536294048046377,-8051443464585,6830481805209091810,4110540313215355193,6457842707874352672,"DomainError(-2.1079954048215258e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
72,3,6,1,1,5.006268667386306e-16,0.0,494675091,2.2024778662387934e-19,1.874105989542043e-18,0.11752152111615585,45686523460638514,-5478316227203347717,8859857747752465,-938124833252286933,out,"DomainError(-5.496533767876786e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
73,1,0,2,1,4.342365189644185e-16,0.0,343322288,2.1052913779619326e-19,2.4023452555956642e-19,0.8763483820896191,-1180698118988184302,504812138721508361,96438652950725492,484784044811771752,"DomainError(-8.020809951227132e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-3.0815073605197317e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,4,0,2,1,2.9763847663043746e-16,0.0,233920170,2.0940114195245655e-19,9.228857455669048e-19,0.2268982297736399,3763149636383127043,-55940455318656,2947903839723350599,-913706682020705070,"DomainError(-6.266491851646008e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-8.133011946550052e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
75,3,0,2,1,4.3450735376277325e-16,0.0,352881958,2.016898361963753e-19,1.3393342563114045e-18,0.1505896196158228,3692394548319339,-3734333191202827835,-732494427026402540,-4895574838639440083,"DomainError(-7.350930620884376e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.55249609233801e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
76,4,0,2,1,2.9780094988167757e-16,0.0,244588641,1.6247325124009855e-19,2.521427354284333e-19,0.6443701459969843,-8044815175230578492,7525149167565572,-9217953620206285388,-1048109132384945596,"DomainError(-7.053844064939259e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-2.9374032678232666e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
75,6,0,2,1,4.994460577721112e-16,0.0,455115739,1.6158424423602087e-19,2.0954032652839536e-19,0.7711367397059208,-1233255518510108244,-8695114676005167805,586718752299200,-7852998353479443412,"DomainError(-6.343840751746971e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-3.1813693699755725e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
70,9,6,1,1,5.131024098415674e-16,0.0,511844585,1.5926002313881152e-19,7.933013145553502e-19,0.20075603080032414,8214135291792729726,5729916936895759853,5646172972373308080,3459680429468,"DomainError(-6.513005743973219e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
71,4,6,1,1,5.014198795071786e-16,0.0,500562777,1.5812532483730832e-19,9.78632143794953e-19,0.16157789813047402,16449681380856591,1273673802394803377,-6178058047527534462,-15903320688733,out,"DomainError(-6.534630448248999e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
71,3,0,2,1,2.970435669737834e-16,0.0,210832837,1.541874115573498e-19,9.289767756559222e-19,0.16597552877302318,5324353718594883831,996488710992459933,6977014299891282103,454084613987192,"DomainError(-1.906847466015302e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.721003719892293e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,8,6,1,1,4.967339314477804e-16,0.0,406640468,1.4074184312999184e-19,3.651318873388122e-18,0.03854548123850795,-5504854410401257614,-3593185402175150728,74060119661804,899000726650001990,"DomainError(-2.63204244351557e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
73,8,6,1,1,2.9793520330251204e-16,0.0,253363639,1.3425342083447513e-19,7.08600866020552e-19,0.1894626824102432,-3686315576546486174,-2956983058002116131,77698408774230,3515430958886052484,"DomainError(-5.219749811880919e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
72,3,0,2,1,2.6376892574945057e-18,0.0,23519420,9.8616232612653e-20,1.8546434318179394e-19,0.5317261039012141,2254146403325473522,3227274302946509,77911276280402950,-1999609780976198342,"DomainError(-9.494267435647199e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-5.158945255577543e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
