bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
29,0,0,0,1,7.602971230310406e-12,8.834636933078174e-12,0.8605867210958912,9.9999639009717e13,1.00058095688163e14,100.0 TB,100.1 TB
25,0,6,0,1,4.651314052317651e-12,4.731812771321289e-12,0.9829877632750967,-1.00634632961e11,1.14358375198e11,-100634632961B,114.4 GB
24,2,1,0,1,1.109497424666967e-12,1.110683665069058e-12,0.9989319727665057,9.9537677484e10,1.000846664569e12,99.5 GB,1.0 TB
26,2,2,0,1,1.1033396992161366e-12,1.1106409771051203e-12,0.9934260683339683,-9.6609663647e10,-1.002948845234e12,-96609663647B,-1002948845234B
23,4,0,0,1,1.0083309333945434e-12,1.0098167510665575e-12,0.9985286264359897,8.86028554e9,1.00059818317e12,8.9 GB,1.0 TB
25,4,3,0,1,1.0066928770506596e-12,1.0093251829511522e-12,0.9973920140456656,-7.25338034e9,-1.000605000081e12,-7253380340B,-1000605000081B
16,50,2,0,1,9.998212818358915e-13,9.999964160568447e-13,0.9998248651513735,105.0,1.000178750215e12,105B,1.0 TB
18,32,1,0,1,9.996946706674746e-13,9.999982582620336e-13,0.99969641187667,1.000305438467e12,15880.0,1.0 TB,15.9 kB
22,8,2,0,1,9.996511420833174e-13,1.0009548122838573e-12,0.998697573372403,1.5976035e8,1.000508740011e12,159.8 MB,1.0 TB
14,72,4,0,1,9.996076752980816e-13,9.999959100027282e-13,0.999611763707468,1.000392478682e12,1.0,1.0 TB,1B
15,84,13,0,1,9.994281609280225e-13,9.999997310890724e-13,0.9994284296852486,5.0,-1.000572166254e12,5B,-1000572166254B
19,24,2,0,1,9.994026712528875e-13,9.999954371068202e-13,0.9994072314413277,497408.0,1.00059818317e12,497.4 kB,1.0 TB
18,50,9,0,1,9.993632533476304e-13,9.999961117611185e-13,0.9993671391257977,-1.000637151322e12,1035.0,-1000637151322B,1.0 kB
17,40,0,0,1,9.99167658672206e-13,9.999830524872231e-13,0.9991845923658514,1.000833042632e12,7935.0,1.0 TB,7.9 kB
15,60,3,0,1,9.991499323677736e-13,9.99998473880329e-13,0.9991514571924668,1.000850790861e12,-1.0,1.0 TB,-1B
21,12,3,0,1,9.991476014451632e-13,9.999861348252457e-13,0.9991614549933444,-6.461189e6,1.000846664569e12,-6461189B,1.0 TB
22,18,8,0,1,9.989649272317364e-13,9.99927778276354e-13,0.9990370794115977,-1.000942890249e12,9.3255005e7,-1000942890249B,93.3 MB
23,4,5,0,1,9.989429552499357e-13,9.998878133442578e-13,0.9990550358933149,-5.49423265e8,1.000508740011e12,-549423265B,1.0 TB
16,72,12,0,1,9.984257621512709e-13,9.999933291355007e-13,0.9984324225586734,-1.001576719968e12,13.0,-1001576719968B,13B
24,2,6,0,1,9.980669950428418e-13,4.715043677992624e-12,0.21167714727676867,-1.593415049e9,1.000343333653e12,-1593415049B,1.0 TB
17,40,1,0,1,9.97794304022387e-13,9.999948378896475e-13,0.9977994547732822,1.002210571126e12,-701.0,1.0 TB,-701B
24,8,4,0,1,9.973748544795188e-13,1.0008534424258877e-12,0.9965243782966491,-1.002948845234e12,-3.16790186e8,-1002948845234B,-316790186B
19,24,1,0,1,9.961617368035491e-13,9.999819239837483e-13,0.996179743764787,1.003853029508e12,-22717.0,1.0 TB,-22717B
19,40,8,0,1,9.955684964608515e-13,9.999982874699327e-13,0.9955702014047555,-1.004451207938e12,21239.0,-1004451207938B,21.2 kB
20,18,2,0,1,9.95480096333915e-13,9.999940371705555e-13,0.9954860322473398,1.004539500637e12,-925317.0,1.0 TB,-925317B
18,32,0,0,1,9.947254907352756e-13,9.999929160021833e-13,0.9947325374183988,1.005302476044e12,-1186.0,1.0 TB,-1186B
20,18,0,0,1,9.945209666085823e-13,9.99995237234684e-13,0.9945257033011078,3.812999e6,1.005513031583e12,3.8 MB,1.0 TB
17,60,11,0,1,9.936918235356831e-13,9.999784981213406e-13,0.9937131902361218,-1.006348222027e12,143.0,-1006348222027B,143B
21,24,9,0,1,9.936061788701205e-13,9.999456507689994e-13,0.9936601835369716,-1.006425362363e12,9.602783e6,-1006425362363B,9.6 MB
21,12,1,0,1,9.92846682549674e-13,1.0000584819149343e-12,0.9927886223699129,1.007254373814e12,4.9517741e7,1.0 TB,49.5 MB
24,8,9,0,1,9.925019442053617e-13,9.98979634511165e-13,0.9935156933314531,6.949701286e9,-1.000605000081e12,6.9 GB,-1000605000081B
23,12,7,0,1,9.89383701074274e-13,9.998348443518936e-13,0.9895471303719224,-1.009825303846e12,9.0491024e8,-1009825303846B,904.9 MB
21,24,7,0,1,9.877487535204728e-13,9.99948328267106e-13,0.9877997948476249,-1.012403657853e12,-456699.0,-1012403657853B,-456699B
25,4,8,0,1,9.87099913660608e-13,9.89007320417231e-13,0.9980713926810791,1.2463673273e10,-1.000605000081e12,12.5 GB,-1000605000081B
25,0,7,0,1,9.864799913647827e-13,9.893594850296472e-13,0.9970895375154986,-1.3361970817e10,1.000343333653e12,-13361970817B,1.0 TB
19,40,9,0,1,9.8463704702694e-13,9.99944939878784e-13,0.9846912642473099,-2464.0,-1.015602658305e12,-2464B,-1015602658305B
