bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
23,12,10,1,1,3.0576644540550166,-0.5,5451477,5.4943145143943054e-9,1.1638229416982807e-7,0.04720919581097842,36042,172323549,-5937284,0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
30,14,6,1,1,4.808950384762882,0.0,21272845,5.4605599101038635e-9,2.8380643656926256e-7,0.019240437165952792,1061620868,83,1230673322,-9338007,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
32,1,6,1,1,4.281888513712945,-0.5,7292673,5.351950761688858e-9,7.952075626428757e-7,0.0067302563671573085,7766851,627040135,-498929,799588306,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
24,14,10,1,1,3.057664448560702,-0.5,5446011,5.35169209444932e-9,6.80383548973405e-5,7.865698843724555e-5,35677,175966744,-19266441,0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
23,7,10,1,1,0.03186407415211745,-0.5,1482297,5.337273830537925e-9,9.40361622816743e-8,0.05675767386753563,174,177498011,-893146,-175,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
16,16,10,1,1,1.3849442546397397,1.0,2154505,5.321245676735474e-9,9.473552717596584e-9,0.561694839872645,-178035075,19,9,853,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
25,3,6,1,1,1.3908521122662039,0.0,2258002,5.302304314128729e-9,9.207762418799443e-8,0.05758515557811353,-1818,161656,174361656,79964,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,19,10,1,1,1.585232265766856,-0.5,2531581,5.299312720739725e-9,9.473501561416213e-9,0.5593826829905035,0,-178771919,1,22,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,14,14,0,1,4.340963275547712,0.0,13722905,5.203050962207684e-9,9.475690296716065e-9,0.5490946621599563,166514647,77006691,71,35,Underweight,Severely obese
28,5,10,1,1,3.057664470540709,2.5,5463647,5.171844985185936e-9,2.9330671983089638e-5,0.0001763288951636608,36858,164186517,53321,-18991521,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
26,13,6,1,1,4.243976320632123,0.0,6522263,5.144739700860026e-9,3.537575646096045e-7,0.014543122792406138,11977800,173140501,0,-6163487,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
20,12,14,0,1,5.036674158996028,1.0,23721765,5.1402075292688695e-9,6.646583690211969e-8,0.07733608375139471,185659746,3952164,71,35,Underweight,Severely obese
21,16,6,1,1,1.3847879151422697,1.0,2067121,5.121497995477522e-9,9.238554070530601e-9,0.5543614245668833,7530123,0,357,-180362010,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
23,15,10,1,1,4.2820206379082775,0.0,7462462,5.120134032848798e-9,2.8643799270883703e-6,0.0017875191710526306,2632,157082903,0,-27945148,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
14,13,10,1,1,3.057663150474139,-0.5,2985841,4.9457162457416575e-9,9.472239693959303e-8,0.05221274382336071,8,58,-6,191553389,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
29,8,6,1,1,4.342464350564039,1.0,14754631,4.9359052448562285e-9,5.194631407664695e-7,0.009501935474330835,28599668,179494600,-24931893,351,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
17,11,14,0,1,1.5938066331752418,2.5,2572741,4.868502620944527e-9,9.54507178708354e-9,0.5100540603091765,479,196065513,5902,2,Severely obese,Underweight
31,4,6,1,1,5.037062158879458,0.0,27538191,4.862556777569714e-9,1.0544415588409195e-8,0.46114995532941755,-156426770,46090880,28042385,32660,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
19,12,6,1,1,2.547287535993617,-0.5,2707899,4.85017402323943e-9,9.242931750158903e-8,0.052474411305223,-35,-14843,190617517,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,13,8,1,1,1.33478025635303,-0.5,1989279,4.73450047590619e-9,8.969545341992066e-8,0.05278417461965463,280086,190507915,-3,1,Overweight,"DomainError(""Height or Weight cannot be negative."", """")"
24,8,6,1,1,1.6128582463235892,0.5,2631996,4.5769718380573445e-9,5.073308688353408e-5,9.021670312639393e-5,-28,1005,20739452,200929121,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
20,18,6,1,1,4.341378008328076,0.0,14268632,4.297704393188003e-9,9.231666437311627e-9,0.46553939338817213,-208924083,45,6197344,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,19,6,1,1,1.5938066374633992,-0.5,2576641,4.284846810895777e-9,9.244985549652265e-9,0.46347793491758826,1,-215766640,361600,1,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
25,14,6,1,1,1.5742519766374239,0.0,2431620,4.240922402098835e-9,4.1178756566771774e-5,0.00010298811221320236,5555,22,-175298415,129588834,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
32,4,14,0,1,3.0576644620482294,-0.5,5460034,4.190867761756429e-9,1.0749785177191502e-8,0.38985595457744193,20343,328893560,103812226,531638460,Severely obese,Underweight
29,12,14,0,1,3.057664424252941,-0.5,5409148,4.178667798626391e-9,2.2661585429382228e-8,0.1843943272039773,100972310,326733085,14,531638460,Underweight,Severely obese
23,8,14,0,1,0.06666146259991629,1.5,1717138,4.1427500622988125e-9,3.1169975362695576e-6,0.001329083521592026,55913,230378777,4055637,16,Severely obese,Underweight
32,11,10,1,1,4.282473283822571,0.0,8017787,3.976475000697869e-9,6.356000899871557e-8,0.06256253048639791,-75187985,2218158115,922,2444225551,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
19,20,10,1,1,0.010937699444441583,-0.5,1360728,3.972730231532479e-9,9.47121951067394e-9,0.41945287267972875,0,5549231,3,-232918615,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
28,12,6,1,1,4.342464345628133,0.0,14742253,3.913092317426854e-9,2.4356379635048206e-7,0.016065985076846208,207960585,3165333,71,-108967452,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
28,6,14,0,1,4.300662247328314,0.5,11086093,3.9119661946771595e-9,2.4786110497186846e-6,0.0015782896615106903,941346,524864224,1930,768868986,Underweight,Severely obese
30,19,14,0,1,4.300689644182255,0.0,11798934,3.883841634526864e-9,8.839017764687663e-9,0.4393974237774489,240007881,1566729160,1,1619652159,Underweight,Severely obese
35,1,6,1,1,3.2824370714810915,2.0,5837421,3.8681965608798215e-9,4.1803116406235815e-8,0.09253368871567667,211884219,-128079641,409582044,6234147,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
