bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
50,0,0,0,1,56.12283184417554,-216.0,203354377,0.6666666666666667,0.7142857142857143,0.9333333333333335,-999999999999999999999998,-999999999999999999999997,-999999999999999999999998B,-999999999999999999999997B
34,0,0,0,1,57.78949851084221,-216.5,204378021,0.6666666666666667,0.7142857142857143,0.9333333333333335,-9999999999999997,-9999999999999998,-9999999999999997B,-9999999999999998B
58,0,0,0,1,60.45616527906071,-209.0,208575184,0.6666666666666667,0.7142857142857143,0.9333333333333335,-9999999999999999999999999998,-9999999999999999999999999997,-9999999999999999999999999998B,-9999999999999999999999999997B
64,0,0,0,1,62.44283194683468,-224.0,214287236,0.6666666666666667,0.7142857142857143,0.9333333333333335,-9999999999999999999999999999997,-9999999999999999999999999999996,-9999999999999999999999999999997B,-9999999999999999999999999999996B
60,0,0,0,1,64.10949871332947,-223.0,221320252,0.6666666666666667,0.7142857142857143,0.9333333333333335,-99999999999999999999999999997,-99999999999999999999999999998,-99999999999999999999999999997B,-99999999999999999999999999998B
48,0,0,0,1,64.77616637566418,-207.0,231217020,0.6666666666666667,0.75,0.888888888888889,-99999999999999999999998,-99999999999999999999997,-99999999999999999999998B,-99999999999999999999997B
54,0,0,0,1,65.44283304233083,-203.0,234414582,0.6666666666666667,0.75,0.888888888888889,-99999999999999999999999997,-99999999999999999999999998,-99999999999999999999999997B,-99999999999999999999999998B
72,0,0,0,1,67.10949970910804,-204.5,237536638,0.6666666666666667,0.75,0.888888888888889,-99999999999999999999999999999999992,-99999999999999999999999999999999991,-99999999999999999999999999999999992B,-99999999999999999999999999999999991B
56,0,0,0,1,67.93001252962085,-207.5,239948064,0.6666666666666667,0.7142857142857143,0.9333333333333335,-999999999999999999999999998,-999999999999999999999999997,-999999999999999999999999998B,-999999999999999999999999997B
52,0,0,0,1,72.78898700484119,-199.5,245538414,0.6666666666666667,0.7142857142857143,0.9333333333333335,-9999999999999999999999998,-9999999999999999999999997,-9999999999999999999999998B,-9999999999999999999999997B
62,0,0,0,1,73.45565367151781,-178.0,247016817,0.6666666666666667,0.6666666666666667,1.0,-999999999999999999999999999998,-999999999999999999999999999997,-999999999999999999999999999998B,-999999999999999999999999999997B
66,0,0,0,1,74.12232033828319,-199.0,249029491,0.6666666666666667,0.75,0.888888888888889,-99999999999999999999999999999998,-99999999999999999999999999999997,-99999999999999999999999999999998B,-99999999999999999999999999999997B
78,0,0,0,1,78.36053656175875,-183.5,258960527,0.6666666666666667,0.6666666666666667,1.0,-99999999999999999999999999999999999997,-99999999999999999999999999999999999998,-99999999999999999999999999999999999997B,-99999999999999999999999999999999999998B
68,0,0,0,1,80.80498111617622,-170.5,274070129,0.6666666666666667,0.7142857142857143,0.9333333333333335,-999999999999999999999999999999998,-999999999999999999999999999999997,-999999999999999999999999999999998B,-999999999999999999999999999999997B
76,0,0,0,1,81.47164778284288,-178.5,275015870,0.6666666666666667,0.75,0.888888888888889,-9999999999999999999999999999999999998,-9999999999999999999999999999999999997,-9999999999999999999999999999999999998B,-9999999999999999999999999999999999997B
70,0,0,0,1,83.13832496505172,-159.0,291145497,0.6666666666666667,0.7142857142857143,0.9333333333333335,-9999999999999999999999999999999998,-9999999999999999999999999999999997,-9999999999999999999999999999999998B,-9999999999999999999999999999999997B
74,0,0,0,1,83.95892824363666,-144.5,304029556,0.6666666666666667,0.75,0.888888888888889,-999999999999999999999999999999999998,-999999999999999999999999999999999997,-999999999999999999999999999999999998B,-999999999999999999999999999999999997B
80,0,0,0,1,75.69385992147889,-205.0,253843667,0.5714285714285714,0.6666666666666667,0.857142857142857,-100000000000000000000000000000000000002,-100000000000000000000000000000000000001,-100000000000000000000000000000000000002B,-100000000000000000000000000000000000001B
22,0,0,0,1,101.04891400817749,0.0,599999611,0.5,0.8,0.625,83350000000,83350000001,83.3 GB,83.4 GB
26,0,0,0,1,87.59500859986032,0.0,599999611,0.47058823529411764,0.6666666666666667,0.7058823529411764,-324142662299,-324142662300,-324142662299B,-324142662300B
26,0,0,0,1,91.2429777875354,0.0,599999611,0.47058823529411764,0.6666666666666667,0.7058823529411764,-787225610400,-787225610399,-787225610400B,-787225610399B
26,0,0,0,1,99.34534257960607,0.0,599999611,0.47058823529411764,0.6666666666666667,0.7058823529411764,-954563359099,-954563359100,-954563359099B,-954563359100B
26,0,0,0,1,102.16116891013829,0.0,599999611,0.47058823529411764,0.6666666666666667,0.7058823529411764,-949763847400,-949763847399,-949763847400B,-949763847399B
32,0,0,0,1,258.1979137446375,0.0,599999611,0.47058823529411764,0.75,0.6274509803921569,-572912912275600,-572912912275599,-572912912275600B,-572912912275599B
