run_duration,emitter,parent_selection,tracer_budget,run_number,rac
600,Bituniform,NoSelection,10,13,78.50731587360137
600,Bituniform,NoSelection,10,14,80.0073773515308
600,Bituniform,NoSelection,10,15,79.42948481495144
600,Bituniform,NoSelection,10,16,79.92130825033813
600,Bituniform,NoSelection,10,17,79.42948481495144
600,Bituniform,NoSelection,10,18,79.67539653264478
600,Bituniform,NoSelection,10,19,79.72457887618344
600,Bituniform,NoSelection,10,20,79.99508176564613
600,Mutation,Curiosity,0,1,57.49415959670478
600,Mutation,Curiosity,0,2,57.125292020164764
600,Mutation,Curiosity,0,3,57.50645518258945
600,Mutation,Curiosity,0,4,57.45727283905078
600,Mutation,Curiosity,0,5,58.07205213328415
600,Mutation,Curiosity,0,6,58.89585638755687
600,Mutation,Curiosity,0,7,58.66224025574819
600,Mutation,Curiosity,0,8,58.21959916390016
600,Mutation,Curiosity,0,9,56.030984876429365
600,Mutation,Curiosity,0,10,57.76466248616747
600,Mutation,Curiosity,0,11,56.867084716586746
600,Mutation,Curiosity,0,12,57.11299643428009
600,Mutation,Curiosity,0,13,56.79331120127874
600,Mutation,Curiosity,0,14,57.2236567072421
600,Mutation,Curiosity,0,15,54.61699249969261
600,Mutation,Curiosity,0,16,56.953153817779416
600,Mutation,Curiosity,0,17,58.52698881101684
600,Mutation,Curiosity,0,18,58.50239763924751
600,Mutation,Curiosity,0,19,57.16217877781876
600,Mutation,Curiosity,0,20,57.97368744620681
600,Mutation,Curiosity,10,1,60.703307512602976
600,Mutation,Curiosity,10,2,60.00245911717693
600,Mutation,Curiosity,10,3,59.58440919709824
600,Mutation,Curiosity,10,4,59.289315135866225
600,Mutation,Curiosity,10,5,60.531169310217635
600,Mutation,Curiosity,10,6,60.42050903725563
600,Mutation,Curiosity,10,7,59.633591540636914
600,Mutation,Curiosity,10,8,59.94098118775359
600,Mutation,Curiosity,10,9,60.703307512602976
600,Mutation,Curiosity,10,10,60.850854543218986
600,Mutation,Curiosity,10,11,60.641829583179636
600,Mutation,Curiosity,10,12,59.375384237058896
600,Mutation,Curiosity,10,13,59.141768105250215
600,Mutation,Curiosity,10,14,60.703307512602976
600,Mutation,Curiosity,10,15,59.79343415713759
600,Mutation,Curiosity,10,16,59.658182712406244
600,Mutation,Curiosity,10,17,59.461453338251566
600,Mutation,Curiosity,10,18,60.039345874830936
600,Mutation,Curiosity,10,19,60.45739579490963
600,Mutation,Curiosity,10,20,60.641829583179636
600,Mutation,Fitness,0,1,52.18246649452846
600,Mutation,Fitness,0,2,52.93249723349317
600,Mutation,Fitness,0,3,52.48985614164515
600,Mutation,Fitness,0,4,52.600516414607156
600,Mutation,Fitness,0,5,52.99397516291651
600,Mutation,Fitness,0,6,53.05545309233985
600,Mutation,Fitness,0,7,52.625107586376494
600,Mutation,Fitness,0,8,52.711176687569164
600,Mutation,Fitness,0,9,51.5676872002951
600,Mutation,Fitness,0,10,52.428378212221816
600,Mutation,Fitness,0,11,51.26029755317841
600,Mutation,Fitness,0,12,51.321775482601744
600,Mutation,Fitness,0,13,51.26029755317841
600,Mutation,Fitness,0,14,50.79306528956105
600,Mutation,Fitness,0,15,51.69064305914177
600,Mutation,Fitness,0,16,53.14152219353252
600,Mutation,Fitness,0,17,53.12922660764785
600,Mutation,Fitness,0,18,51.91196360506578
600,Mutation,Fitness,0,19,53.04315750645518
600,Mutation,Fitness,0,20,52.46526496987581
600,Mutation,Fitness,10,1,55.047338005655966
600,Mutation,Fitness,10,2,55.28095413746465
600,Mutation,Fitness,10,3,54.494036640845934
600,Mutation,Fitness,10,4,55.047338005655966
600,Mutation,Fitness,10,5,55.51457026927333
600,Mutation,Fitness,10,6,55.367023238657325
