run_duration,emitter,parent_selection,tracer_budget,run_number,cnpd
600,AutoBVA,NoSelection,0,18,0.9589011318716394
600,AutoBVA,NoSelection,0,19,0.9655523672638405
600,AutoBVA,NoSelection,0,20,0.9651720277519453
600,Bituniform,NoSelection,0,1,0.23578587343502813
600,Bituniform,NoSelection,0,2,0.23741828398572726
600,Bituniform,NoSelection,0,3,0.2380589496755541
600,Bituniform,NoSelection,0,4,0.23675211862394982
600,Bituniform,NoSelection,0,5,0.23871545505746009
600,Bituniform,NoSelection,0,6,0.2408213684501709
600,Bituniform,NoSelection,0,7,0.23778510449385845
600,Bituniform,NoSelection,0,8,0.23785916611422006
600,Bituniform,NoSelection,0,9,0.2274596819338338
600,Bituniform,NoSelection,0,10,0.22955737691174158
600,Bituniform,NoSelection,0,11,0.2280570903546344
600,Bituniform,NoSelection,0,12,0.2298728257391549
600,Bituniform,NoSelection,0,13,0.22209187042357414
600,Bituniform,NoSelection,0,14,0.23024115803729872
600,Bituniform,NoSelection,0,15,0.2314059108479485
600,Bituniform,NoSelection,0,16,0.23794859038735375
600,Bituniform,NoSelection,0,17,0.24137685009023394
600,Bituniform,NoSelection,0,18,0.24462806722098054
600,Bituniform,NoSelection,0,19,0.24175446124785488
600,Bituniform,NoSelection,0,20,0.24270804051716538
600,Bituniform,NoSelection,10,1,0.2651707195061208
600,Bituniform,NoSelection,10,2,0.27258967458503003
600,Bituniform,NoSelection,10,3,0.26728077682149626
600,Bituniform,NoSelection,10,4,0.27016209516489115
600,Bituniform,NoSelection,10,5,0.26920088917471807
600,Bituniform,NoSelection,10,6,0.26385263924761626
600,Bituniform,NoSelection,10,7,0.26908768726556187
600,Bituniform,NoSelection,10,8,0.26450620461074587
600,Bituniform,NoSelection,10,9,0.2648530245115076
600,Bituniform,NoSelection,10,10,0.2572753626085405
600,Bituniform,NoSelection,10,11,0.2597888156608074
600,Bituniform,NoSelection,10,12,0.26414134485084567
600,Bituniform,NoSelection,10,13,0.2504553095011586
600,Bituniform,NoSelection,10,14,0.2735396517804664
600,Bituniform,NoSelection,10,15,0.26673726794577257
600,Bituniform,NoSelection,10,16,0.2727708024782218
600,Bituniform,NoSelection,10,17,0.2681174483824772
600,Bituniform,NoSelection,10,18,0.2702188577354226
600,Bituniform,NoSelection,10,19,0.26407268370087
600,Bituniform,NoSelection,10,20,0.26621546740164465
600,Mutation,Curiosity,0,1,0.11057835869627837
600,Mutation,Curiosity,0,2,0.12021283622087134
600,Mutation,Curiosity,0,3,0.1120959822563313
600,Mutation,Curiosity,0,4,0.11642712663478252
600,Mutation,Curiosity,0,5,0.11780783138756915
600,Mutation,Curiosity,0,6,0.11890101371140642
600,Mutation,Curiosity,0,7,0.11311090291367705
600,Mutation,Curiosity,0,8,0.1159500890857054
600,Mutation,Curiosity,0,9,0.11833630320397208
600,Mutation,Curiosity,0,10,0.11050113611317411
600,Mutation,Curiosity,0,11,0.11814606175458396
600,Mutation,Curiosity,0,12,0.1054402794470695
600,Mutation,Curiosity,0,13,0.1110739819381708
600,Mutation,Curiosity,0,14,0.10898925214940376
600,Mutation,Curiosity,0,15,0.10750630790281965
600,Mutation,Curiosity,0,16,0.11862432412948877
600,Mutation,Curiosity,0,17,0.10971979772392373
600,Mutation,Curiosity,0,18,0.11262511765497903
600,Mutation,Curiosity,0,19,0.12060502293591566
600,Mutation,Curiosity,0,20,0.13328061623564735
600,Mutation,Curiosity,10,1,0.15951728305416843
600,Mutation,Curiosity,10,2,0.1603888404632961
600,Mutation,Curiosity,10,3,0.1716663063404726
600,Mutation,Curiosity,10,4,0.15479095997166417
600,Mutation,Curiosity,10,5,0.15608336480641363
600,Mutation,Curiosity,10,6,0.1598714220286559
600,Mutation,Curiosity,10,7,0.16258890324086286
600,Mutation,Curiosity,10,8,0.15940059818436528
600,Mutation,Curiosity,10,9,0.15548746395240906
600,Mutation,Curiosity,10,10,0.16716875806688222
600,Mutation,Curiosity,10,11,0.15572931164766382
600,Mutation,Curiosity,10,12,0.1581312469180704
600,Mutation,Curiosity,10,13,0.1551028922353966
