bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
13,0,6,1,1,8.552765886986837,0.0,32331709,0.0015910162471071353,0.04484620991237855,0.035477161843011834,359,223,472,-347,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,6,1,1,8.263261871733018,0.0,32331709,0.0015781139022313536,0.03342639129910111,0.04721161456258641,358,25,-215,-97,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
10,1,10,1,1,8.40399397280052,0.0,32331709,0.0015776747857622986,0.6698906348083082,0.002355122916763505,217,555,-24,5,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
9,0,14,0,1,8.241412375148505,0.0,32331709,0.0015734446241567643,0.08862732049359294,0.01775349424301406,4,622,260,72,Severely obese,Underweight
13,0,6,1,1,8.47685468321991,0.0,32331709,0.0015701804037440825,0.04484620991237855,0.03501255528197217,1044,344,645,-89,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,0,10,1,1,5.084144937651385,0.0,29998673,0.0015626824486550028,0.07840476839390854,0.019930961861962613,266,-52,68,521,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
10,1,6,1,1,5.08258225520273,0.0,29998673,0.0015576152503849628,0.6537402316630345,0.0023826210701804016,-399,3,192,58,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,0,10,1,1,8.458831826386504,0.0,32331709,0.001538891119805831,0.007936736298495286,0.19389470204491827,257,1447,-151,986,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,6,1,1,8.44282418792776,0.0,32331709,0.0015379590197554661,0.03342639129910111,0.04601032178417729,-31,242,557,117,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
11,0,8,1,1,8.2072488102445,0.0,32331709,0.0015370754257299022,0.025770308123249302,0.05964520945495381,414,422,41,-31,Overweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,6,1,1,8.267976651838142,0.0,32331709,0.00153185846836664,0.03342639129910111,0.04582781475450011,883,529,926,-73,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,0,6,1,1,8.257476972373176,0.0,32331709,0.001528012371785607,0.08108649612461213,0.01884422739684531,307,91,-298,83,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,10,1,1,8.250469646429838,0.0,32331709,0.001526606369428332,0.028460925858605195,0.053638675600806596,318,549,-104,94,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
15,0,10,1,1,8.467442546084392,0.0,32331709,0.0015221780049456987,0.0041886166506101925,0.3634082877276319,411,1954,-121,1631,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.22586155565438,0.0,32331709,0.001521105794135334,0.04484620991237855,0.033918268614166094,401,50,-188,-100,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,5.229329314454079,0.0,29998673,0.0015010712640700769,0.04484620991237855,0.033471530080310036,853,-124,291,128,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,7,1,1,5.149795571318,0.0,29998673,0.0014877928597211497,0.0043634560592599615,0.34096661900921676,-355,210,290,192,"DomainError(""Height or Weight cannot be negative."", """")",Normal
12,0,20,0,1,8.456565489101402,0.0,32331709,0.0014833011343275341,0.7857142857142857,0.0018878378073259527,282,324,532,791,Severely obese,Obese
14,1,6,1,1,8.285875824433193,0.0,32331709,0.0014764001077401437,0.007834985609210105,0.18843686273075222,1182,60,1166,-566,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.259915550399976,0.0,32331709,0.0014745192958340104,0.04484620991237855,0.03287946291815867,387,-522,389,105,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
11,1,6,1,1,8.227327281979798,0.0,32331709,0.0014657263254182408,0.08108649612461213,0.018076084125841885,-309,446,141,4,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
10,0,14,0,1,8.396944843341558,0.0,32331709,0.0014607984677598277,0.08537714095908289,0.01710994829939219,519,466,11,55,Underweight,Severely obese
9,0,6,1,1,8.402416298014758,0.0,32331709,0.0014601640129284666,0.9245283018867925,0.0015793610752083413,617,8,-9,103,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.430391598985672,0.0,32331709,0.001454759990541238,0.04484620991237855,0.03243886146418121,534,303,228,-254,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,0,6,1,1,4.983899147568769,0.0,29998673,0.0014546357403467081,0.08108649612461213,0.017939309377867956,-240,40,395,13,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
12,0,10,1,1,8.334696814234775,0.0,32331709,0.001447374758915086,0.028460925858605195,0.05085480233867622,48,522,-37,-127,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,7,1,1,8.23813007588623,0.0,32331709,0.0014440074469235444,0.0043634560592599615,0.33093204728374115,-90,-390,276,165,"DomainError(""Height or Weight cannot be negative."", """")",Normal
12,0,6,1,1,8.532772133548288,0.0,32331709,0.0014397591393499661,0.03342639129910111,0.04307252692840592,567,15,-17,-252,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
10,0,14,0,1,5.010318129390759,0.0,29998673,0.0014363375461967508,0.08537714095908289,0.016823443957734746,638,37,42,331,Underweight,Severely obese
13,0,6,1,1,8.28840497615921,0.0,32331709,0.001434363617128536,0.04484620991237855,0.031984054392356125,807,334,1314,-64,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,10,1,1,8.380522722835583,0.0,32331709,0.0014341479268760058,0.028460925858605195,0.050390065804636834,252,569,345,-85,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,10,1,1,8.223310540914765,0.0,32331709,0.0014277493109791884,0.028460925858605195,0.050165244731400986,181,434,-390,96,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
14,0,9,1,1,8.369809562632653,0.0,32331709,0.0014274980144874958,0.00256133226486602,0.5573263703692759,-117,-482,213,120,"DomainError(""Height or Weight cannot be negative."", """")",Obese
11,0,14,0,1,5.147569070067487,0.0,29998673,0.0014140234867845494,0.025714140061926526,0.05499011374205798,36,222,587,612,Severely obese,Underweight
12,0,14,0,1,2.0287302464493386,0.0,11940881,0.001400099441705093,0.02293626354085561,0.061043048237178744,113,195,774,362,Severely obese,Underweight
12,0,6,1,1,8.35241668759505,0.0,32331709,0.0013979503374277052,0.03342639129910111,0.04182175470031365,-147,421,416,74,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,10,1,1,8.565401933005951,0.0,32331709,0.0013971876205176377,0.04730932131526633,0.02953303031355846,279,774,-332,480,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,10,1,1,8.195671428788627,0.0,32331709,0.0013953329898180695,0.04730932131526633,0.029493828087696686,354,380,-24,-184,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,14,0,1,8.307928689618139,0.0,32331709,0.0013614583830823855,0.02293626354085561,0.05935833361250252,270,964,405,276,Severely obese,Underweight
10,0,14,0,1,8.38187928339485,0.0,32331709,0.0013565605592669365,0.08537714095908289,0.015889037089179058,34,599,428,16,Severely obese,Underweight
11,1,6,1,1,4.980710312534571,0.0,29998673,0.001349791423625992,0.08108649612461213,0.016646315824914413,371,3,-285,200,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,2,10,1,1,8.461313900427559,0.0,32331709,0.0013471828166612542,0.02824506918947103,0.04769621230609151,9,3025,-231,2364,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,10,1,1,5.0416835366840616,0.0,29998673,0.0013419381556671341,0.028460925858605195,0.047150193297784006,118,45,-119,710,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,10,1,1,5.146155046580702,0.0,29998673,0.0013397705514950767,0.028460925858605195,0.04707403259300489,80,181,578,-321,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,10,1,1,8.547300884835577,0.0,32331709,0.0013383206205783518,0.028460925858605195,0.04702308797778302,402,629,476,-75,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
14,0,10,1,1,8.232743659133181,0.0,32331709,0.0013369366209452207,0.007936736298495286,0.16844916734838333,-380,-332,113,177,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
15,0,10,1,1,8.53577486054466,0.0,32331709,0.0013344845363087974,0.0041886166506101925,0.3185979161197269,-161,3474,548,3510,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
14,0,19,0,1,8.464781459026774,0.0,32331709,0.0013319206752978082,0.015254237288135594,0.08731479982507853,438,1121,822,1677,Severely obese,Overweight
11,0,14,0,1,8.446034617676775,0.0,32331709,0.0013250216569799394,0.025714140061926526,0.05152891186673686,484,796,508,76,Severely obese,Underweight
13,0,6,1,1,8.55117487073973,0.0,32331709,0.0013180139457908766,0.04484620991237855,0.02938963957859626,525,-442,1023,52,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
12,0,6,1,1,5.242209650252976,0.0,29998673,0.0013152422514939766,0.03342639129910111,0.039347419819421116,355,51,-149,541,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,10,1,1,8.20571173481877,0.0,32331709,0.0013122239245835117,0.04730932131526633,0.02773711159031292,300,413,-210,-98,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,5.048931843365756,0.0,29998673,0.001302663004764031,0.04484620991237855,0.029047337719490696,498,186,-211,218,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,10,1,1,8.34454508420169,0.0,32331709,0.0013000651023097852,0.028460925858605195,0.04567894624259769,302,469,-268,15,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,5.21827601159379,0.0,29998673,0.0012958671061761983,0.04484620991237855,0.028895799861528768,792,255,851,-456,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,0,6,1,1,5.030643255331778,0.0,29998673,0.0012936350421460226,0.08108649612461213,0.015953766705592873,215,70,-99,712,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,6,1,1,8.30142371568892,0.0,32331709,0.0012849696578698991,0.03342639129910111,0.03844177034762511,-80,754,326,160,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
12,0,6,1,1,5.222426704684734,0.0,29998673,0.001260093514870864,0.03342639129910111,0.037697563688388634,868,-82,900,651,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,10,1,1,5.062997840220878,0.0,29998673,0.001258339569841088,0.04730932131526633,0.026598131929553428,90,143,-506,-317,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
16,2,6,1,1,8.500938329269417,0.0,32331709,0.0012571718315037338,0.0075740309632892425,0.16598451176093035,15324,70,14807,-453,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,0,14,0,1,8.454394843513388,0.0,32331709,0.0012554104485136375,0.025714140061926526,0.0488217939814543,418,65,328,820,Underweight,Severely obese
12,0,10,1,1,8.387714899479793,0.0,32331709,0.0012498209748822676,0.028460925858605195,0.04391357403801334,312,312,-408,75,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
10,0,14,0,1,5.094214521874364,0.0,29998673,0.0012420851321910437,0.08537714095908289,0.014548216516014687,21,30,781,144,Severely obese,Underweight
12,1,10,1,1,2.157020755837898,0.0,14308964,0.0012380083148440166,0.0861244019138756,0.014374652100133303,18,2209,-1,2974,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.489649393728778,0.0,32331709,0.001236658135545588,0.04484620991237855,0.02757553287026476,961,-527,991,220,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
11,0,6,1,1,5.151026303752499,0.0,29998673,0.0012307324344974719,0.08108649612461213,0.015178019686608563,300,34,-80,682,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
14,1,6,1,1,8.56127232470431,0.0,32331709,0.0012255463286217126,0.007834985609210105,0.15641972937143248,1399,-663,1238,74,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
11,0,6,1,1,5.118426927135039,0.0,29998673,0.0012240416407318427,0.08108649612461213,0.015095505407592894,469,64,-30,631,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,10,1,1,8.566625927300311,0.0,32331709,0.0012239942943589994,0.04730932131526633,0.02587215923480235,373,969,-111,365,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,10,1,1,5.089206404560912,0.0,29998673,0.0012184089865267156,0.028460925858605195,0.04280988582661755,77,101,-642,397,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,6,1,1,5.085362564319724,0.0,29998673,0.0012176266683394277,0.03342639129910111,0.036427105081252714,-117,26,529,425,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
9,2,10,1,1,8.35746889364027,0.0,32331709,0.0012067760877830713,0.009426668117778845,0.12801724561693995,1,663,9,-122,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
11,0,14,0,1,5.209089945149273,0.0,29998673,0.001203569825803918,0.025714140061926526,0.0468057583456184,75,238,689,740,Severely obese,Underweight
13,0,11,0,1,5.270595937349046,0.0,29998673,0.0012019352313545329,1.0,0.0012019352313545329,887,499,796,1326,Underweight,Normal
10,3,10,1,1,2.0093826345005623,0.5,6587830,0.0011987722707225146,0.006566293101332696,0.1825645386556399,-345,-711,0,0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
15,0,6,1,1,8.603479920875824,0.0,32331709,0.001192796766271793,0.004360788506074972,0.27352777246824045,2316,-129,1579,111,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,6,1,1,8.351018737257622,0.0,32331709,0.0011861801272123934,0.04484620991237855,0.026449952616508208,-246,-490,317,49,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,14,0,1,8.495105675995259,0.0,32331709,0.0011780921134890193,0.006097745024225662,0.19320127503012843,304,403,1076,649,Severely obese,Underweight
11,1,10,1,1,8.321854779717386,0.0,32331709,0.0011777469737014143,0.09074143754726698,0.012979152695128166,170,324,-568,4,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,10,1,1,8.516773042857839,0.0,32331709,0.0011713236490202795,0.028460925858605195,0.04115550052164337,384,-563,40,169,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
10,0,17,0,1,5.1117441846063585,0.0,29998673,0.001170391431183722,0.14907119849998599,0.007851224401230207,78,12,442,785,Normal,Severely obese
13,0,10,1,1,8.378271945876088,0.0,32331709,0.0011561942976557904,0.04730932131526633,0.024439037921321776,173,682,-143,-74,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
15,0,6,1,1,5.225881681214442,0.0,29998673,0.0011374427857001924,0.004360788506074972,0.2608342009972811,1411,-304,1643,475,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
15,0,10,1,1,8.459966717610898,0.0,32331709,0.001134891224393973,0.0041886166506101925,0.2709465484812614,-313,3068,134,2363,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
10,1,14,0,1,2.024255982887761,0.0,11121069,0.0011341412510092865,0.010488877198811117,0.10812799401806687,668,473,0,985,Underweight,Severely obese
11,0,14,0,1,5.244395153160217,0.0,29998673,0.0011299403050600346,0.025714140061926526,0.04394237187550648,70,212,756,705,Severely obese,Underweight
12,0,6,1,1,5.116386284175815,0.0,29998673,0.0011277142352940884,0.03342639129910111,0.03373724148692098,349,42,-463,-71,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.284399424325452,0.0,32331709,0.0011206996441665094,0.04484620991237855,0.024989840754796346,1333,653,925,-64,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.300138746031049,0.0,32331709,0.0011152558942288194,0.04484620991237855,0.024868453686673394,-119,904,358,226,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,6,1,1,5.233220135550948,0.0,29998673,0.0011139372222640628,0.04484620991237855,0.02483904937430602,273,49,1073,-172,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,14,0,1,5.213789157225073,0.0,29998673,0.00110557653065847,0.006097745024225662,0.18130907839966043,393,246,584,1088,Underweight,Severely obese
15,0,11,0,1,8.5702274077417,0.0,32331709,0.0010972658925381229,1.0,0.0010972658925381229,950,2058,1039,1151,Normal,Underweight
14,1,6,1,1,8.286970612542081,0.0,32331709,0.0010947881088897082,0.007834985609210105,0.13973071087747418,1174,-813,1224,30,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,6,1,1,5.123429517387213,0.0,29998673,0.0010927306864505365,0.04484620991237855,0.024366176954207192,308,97,1039,-329,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,6,1,1,8.360918792484027,0.0,32331709,0.0010914042804969722,0.03342639129910111,0.03265097541433741,-503,353,294,66,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,10,1,1,8.428936838995131,0.0,32331709,0.0010873816388716282,0.04730932131526633,0.022984511479786102,39,530,-341,-254,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
11,0,14,0,1,5.155734183194285,0.0,29998673,0.0010871470602725876,0.025714140061926526,0.042278180707363604,891,179,13,172,Underweight,Severely obese
14,0,9,1,1,8.435173128355096,0.0,32331709,0.0010832671436862356,0.00256133226486602,0.42293112789210885,376,359,-397,-111,Obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,10,1,1,5.215954015776716,0.0,29998673,0.0010828736749231346,0.04730932131526633,0.022889224466082124,120,132,-635,574,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,9,1,1,5.214871142101793,0.0,29998673,0.0010819848767195338,0.007578477510228654,0.1427707445537948,977,-337,174,82,"DomainError(""Height or Weight cannot be negative."", """")",Obese
12,0,6,1,1,8.264343032407256,0.0,32331709,0.0010811606742383876,0.03342639129910111,0.0323445227623917,-393,446,353,28,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,6,1,1,5.20691350751971,0.0,29998673,0.0010785120411642968,0.04484620991237855,0.024049123510582405,465,311,-379,461,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
14,0,6,1,1,5.158000348397611,0.0,29998673,0.0010774524642208493,0.007765855706324661,0.13874227193577024,725,-232,1284,419,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,14,0,1,8.512349264340527,0.0,32331709,0.001076676079943335,0.006097745024225662,0.17656954754024987,624,366,244,1167,Underweight,Severely obese
14,1,6,1,1,2.0225678915272094,-0.5,8677711,0.0010764879371956582,0.007834985609210105,0.13739501141268667,1168,29,1867,-470,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,0,10,1,1,8.425980866050047,0.0,32331709,0.0010745338484346328,0.07840476839390854,0.013704955329198012,76,817,130,-63,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.562346732413394,0.0,32331709,0.001074407709084716,0.04484620991237855,0.023957603355644008,451,330,845,-435,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,1,6,1,1,8.438888777316807,0.0,32331709,0.0010737959107298544,0.08108649612461213,0.013242598484951995,-488,629,101,1,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
15,0,14,0,1,5.256920059867541,0.0,29998673,0.0010700637567808778,0.003296537567739308,0.32460232434563263,1027,1440,499,2159,Underweight,Severely obese
13,0,9,1,1,8.485974184945796,0.0,32331709,0.0010691753861198964,0.004451878805154745,0.2401627341880733,474,668,-102,-45,Obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.510476504087897,0.0,32331709,0.001068533266107172,0.04484620991237855,0.02382661250961663,1116,29,1976,-66,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,5.186848951043173,0.0,29998673,0.0010650908442850192,0.04484620991237855,0.023749851913149753,582,299,878,-517,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.482104099894636,0.0,32331709,0.0010551411987425115,0.04484620991237855,0.023527990454579508,-203,837,379,182,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
11,0,14,0,1,8.556795508248229,0.0,32331709,0.00103980924640601,0.025714140061926526,0.040437255296186116,95,924,809,347,Severely obese,Underweight
12,0,10,1,1,8.34983255713041,0.0,32331709,0.001039354892374027,0.028460925858605195,0.036518660620444184,147,771,-438,72,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
14,0,6,1,1,8.590286013018686,0.0,32331709,0.0010365969950850906,0.007765855706324661,0.1334813617823038,559,-550,1029,208,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
10,1,9,1,1,1.8083101727978386,0.0,2636732,0.0010306475030417237,0.00881881394928037,0.11686917412809535,1,-906,115,38,"DomainError(""Height or Weight cannot be negative."", """")",Obese
13,0,7,1,1,8.224340449860245,0.0,32331709,0.00102990894547945,0.0043634560592599615,0.23603055272982892,456,434,-353,-29,Normal,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,10,1,1,8.424906332201612,0.0,32331709,0.0010279221378852947,0.028460925858605195,0.036116960600369966,419,532,-372,59,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,2,6,1,1,5.130651009366477,0.0,29998673,0.0010264980134868278,0.09245283018867925,0.011102937696898341,411,3,-346,-485,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,6,1,1,5.216980144487614,0.0,29998673,0.0010261287108977953,0.03342639129910111,0.030698160077046354,578,177,-31,841,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,10,1,1,5.115258569940521,0.0,29998673,0.0010249532155736135,0.04730932131526633,0.021664931710674733,117,67,1014,-156,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,1.4715092752461618,2.0,2007151,0.001016511561366065,0.04484620991237855,0.022666610252062465,774,362,-103,121,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
14,0,7,1,1,5.171772939076636,0.0,29998673,0.0010122742081463574,0.0022155779952761495,0.4568894483988534,284,178,-485,-377,Normal,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.420874094114792,0.0,32331709,0.0010119714767644762,0.04484620991237855,0.022565373500719167,473,349,-332,-83,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,10,1,1,8.30487577157451,0.0,32331709,0.0010111709382551045,0.04730932131526633,0.021373609050882918,88,1117,-367,298,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.588048418742831,0.0,32331709,0.0010110440154472047,0.04484620991237855,0.022544692570957574,-144,-314,690,61,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,10,1,1,8.559480272447823,0.0,32331709,0.001007131175817815,0.04730932131526633,0.021288218638909583,359,610,1038,-41,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,14,0,1,8.549856856793939,0.0,32331709,0.000998834308999546,0.006097745024225662,0.16380388242395977,391,669,1333,508,Severely obese,Underweight
12,0,14,0,1,5.254993474255599,0.0,29998673,0.0009920548398209003,0.02293626354085561,0.0432526788007029,841,1237,88,638,Underweight,Severely obese
10,0,6,1,1,5.05603192931217,0.0,29998673,0.000986157491130096,0.08404802744425387,0.011733261578139713,15,-1,654,685,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
11,0,12,0,1,5.1837641415017055,0.0,29998673,0.0009844885207634093,0.025595629868081296,0.0384631488202251,428,424,323,14,Overweight,Underweight
13,0,6,1,1,8.416684581299739,0.0,32331709,0.0009802706812841594,0.04484620991237855,0.021858495583003165,243,-836,259,107,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
12,0,14,0,1,8.557774483916077,0.0,32331709,0.0009789756678493155,0.02293626354085561,0.04268243892931813,1005,269,33,192,Underweight,Severely obese
13,0,10,1,1,8.555755699001823,0.0,32331709,0.0009765190354328817,0.04730932131526633,0.02064115502578066,-690,-362,32,286,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
11,0,7,1,1,5.227460263820591,0.0,29998673,0.0009744505722640287,0.03090349343902322,0.0315320523288654,88,15,-647,671,Normal,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,19,0,1,5.207886375323469,0.0,29998673,0.0009728678037597843,0.01307785935867967,0.07439044702022275,224,366,707,1155,Severely obese,Overweight
13,0,6,1,1,8.268945806993155,0.0,32331709,0.0009691551550134376,0.04484620991237855,0.0216106368165112,1215,-758,780,91,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,0,6,1,1,8.258441031104141,0.0,32331709,0.0009640587309651323,0.007765855706324661,0.12414069581282389,-209,-661,339,126,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,0,6,1,1,5.212683580694415,0.0,29998673,0.0009490886578454011,0.04484620991237855,0.02116318546650319,514,16,-319,-489,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
15,0,17,0,1,8.571169143815402,0.0,32331709,0.0009417360737015251,0.005148009411517041,0.18293208081451615,592,1779,1165,2673,Severely obese,Normal
15,0,6,1,1,8.518522109453716,0.0,32331709,0.0009385532426948664,0.004360788506074972,0.2152255816551014,1961,-567,1272,137,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
15,0,10,1,1,8.47083358483434,0.0,32331709,0.0009339696045815646,0.0041886166506101925,0.22297805755165134,-692,2693,301,2486,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
13,0,10,1,1,8.488412735593231,0.0,32331709,0.0009294784962909401,0.04730932131526633,0.019646836404541804,64,1101,-383,185,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.368382064618167,0.0,32331709,0.0009126232096037117,0.04484620991237855,0.02035006328041575,-391,762,391,118,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,0,10,1,1,8.320677032743683,0.0,32331709,0.0009103480849182714,0.007936736298495286,0.11470055835052287,-367,1203,164,308,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
15,0,6,1,1,8.2698514029333,0.0,32331709,0.0009055959401444577,0.004360788506074972,0.20766793410936596,1379,503,1336,-517,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
15,0,6,1,1,8.522709978806647,0.0,32331709,0.0009044148316083976,0.004360788506074972,0.20739708663891085,1224,607,1317,-411,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,6,1,1,5.179274400119417,0.0,29998673,0.0008931606776710026,0.03342639129910111,0.026720224438197764,792,136,-16,783,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
8,2,14,0,1,1.9030632314538696,0.0,2940741,0.0008919723530999368,0.0009963934598196827,0.8952009312278675,3,18,1073,0,Severely obese,Underweight
14,0,6,1,1,5.182779652980942,0.0,29998673,0.0008855419773203972,0.007765855706324661,0.11403018686005136,1009,342,594,-616,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,0,6,1,1,8.48748325709694,0.0,32331709,0.0008853352857558098,0.04484620991237855,0.01974158546476048,644,-599,767,438,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
11,0,6,1,1,8.54818417161531,0.0,32331709,0.0008832867797324409,0.08108649612461213,0.010893142778977934,671,803,32,-26,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
14,0,6,1,1,5.1937039239888305,0.0,29998673,0.0008821365093506267,0.007765855706324661,0.11359166880118542,1236,242,525,-528,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,0,14,0,1,5.2191549531056705,0.0,29998673,0.0008789415118805917,0.025714140061926526,0.03418125240680285,50,269,887,961,Severely obese,Underweight
