bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
50,98,14,0,1,8.021990701311433e-31,9.786728652337297e-31,0.8196805067641879,-1.028423032035157e30,-6.722663802215795e16,-1028423032035156956367741716057B,-67226638022157956B
63,0,8,1,1,4.8327267952216375e-31,4.891655963365144e-31,0.9879531249571021,-1.016074329762943e30,1.0125778130234205e30,-1016074329762942988285538259981B,"BoundsError(""kMGTPE"", 10)"
60,2,1,2,1,2.1244005414105035e-31,2.135793117585173e-31,0.9946658802854697,9.870967253518071e28,1.0039424125909185e30,"BoundsError(""kMGTPE"", 9)","BoundsError(""kMGTPE"", 10)"
59,4,1,2,1,1.9348551747152886e-31,1.9417639858501765e-31,0.9964419923403498,8.302421182423368e27,1.002215013818666e30,"BoundsError(""kMGTPE"", 9)","BoundsError(""kMGTPE"", 10)"
53,40,1,2,1,1.9164917402416291e-31,1.9229371036816332e-31,0.9966481673125638,1.0034360699097133e30,8.748049412176372e21,"BoundsError(""kMGTPE"", 10)","BoundsError(""kMGTPE"", 7)"
55,24,1,2,1,1.9152139386097308e-31,1.9228354404867963e-31,0.9960363213010386,1.0041065376716724e30,9.992204954857691e23,"BoundsError(""kMGTPE"", 10)","BoundsError(""kMGTPE"", 7)"
57,12,1,2,1,1.91399748788421e-31,1.9227027928796012e-31,0.9954723605605454,1.0047742619047773e30,3.055913077344009e25,"BoundsError(""kMGTPE"", 10)","BoundsError(""kMGTPE"", 8)"
56,18,1,2,1,1.9009695841396177e-31,1.9229481363546927e-31,0.9885703874173438,1.0116316392048736e30,2.1322828514049937e24,"BoundsError(""kMGTPE"", 10)","BoundsError(""kMGTPE"", 8)"
58,8,1,2,1,1.8962579401766641e-31,1.9247891283783093e-31,0.9851769797631372,1.0142619942981312e30,1.1888521363591543e26,"BoundsError(""kMGTPE"", 10)","BoundsError(""kMGTPE"", 8)"
54,32,1,2,1,1.8885199649387553e-31,1.9229661823894365e-31,0.9820869353989995,1.0182984460137089e30,1.1906718520771256e22,"BoundsError(""kMGTPE"", 10)","BoundsError(""kMGTPE"", 7)"
64,2,2,0,1,1.0095625149920868e-31,1.0853179434797584e-31,0.930199782521992,-8.57722793265426e29,-1.0001058736995056e31,-857722793265426012440472509846B,-10001058736995055874237141025307B
34,450,22,1,1,9.997766101636333e-32,9.999986845901892e-32,0.9997779252813248,11.0,1.000223439750536e31,11B,"BoundsError(""kMGTPE"", 10)"
34,512,32,0,1,9.995827208740148e-32,9.999771907393002e-32,0.9996055211369433,1.0,-1.000417453320542e31,1B,-10004174533205419989173624583776B
49,112,7,1,1,9.995329248217256e-32,9.998464622935006e-32,0.9996864143810082,-1.963455569415988e15,1.0004672934394408e31,-1963455569415988B,"BoundsError(""kMGTPE"", 10)"
48,128,19,1,1,9.99523936393467e-32,9.99999898839275e-32,0.9995240375060434,8.387050613378169e15,1.0004762903510361e31,8.4 PB,"BoundsError(""kMGTPE"", 10)"
