bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
26,33,2,2,1,1.1112238977323997e-17,2.891519397577977e-14,0.0003843044935694341,0.0,1262.0,58,1,14,9781615783796738,"ArgumentError(""Month: 1262 out of range (1:12)"")","ArgumentError(""Month: 14 out of range (1:12)"")"
36,34,9,2,1,1.1096857514255704e-17,1.9022570100715063e-12,5.833521682666093e-6,1.0,3.5610002e7,15,1392,30977238371634200,-436,"ArgumentError(""Month: 35610002 out of range (1:12)"")","ArgumentError(""Month: 30977238371634200 out of range (1:12)"")"
45,47,3,2,1,1.0945660697756869e-17,9.347246019913683e-15,0.0011710038095111514,0.0,1.6591839489165e13,-33241275,0,34106295390657766,-17,"ArgumentError(""Month: 16591839489165 out of range (1:12)"")","ArgumentError(""Month: 34106295390657766 out of range (1:12)"")"
50,43,10,2,1,1.0654056900396868e-17,1.254472627042051e-13,8.492857214045639e-5,-1.0,6.33127928980303e14,-28628546832866723,5382209,-2180,747,"ArgumentError(""Month: 633127928980303 out of range (1:12)"")","ArgumentError(""Month: -2180 out of range (1:12)"")"
56,43,8,2,1,1.056529905437313e-17,1.1504013935398459e-14,0.0009184011001467188,200.0,1.238945822e9,-2,2088085883288820,-35255184540578642,5339497,"ArgumentError(""Month: 1238945822 out of range (1:12)"")","ArgumentError(""Month: -35255184540578642 out of range (1:12)"")"
31,37,13,2,1,1.0411445702640722e-17,4.5293471540908896e-13,2.2986636591185425e-5,0.0,-250.0,1,-40881,30930757120829304,29,"ArgumentError(""Month: -250 out of range (1:12)"")","ArgumentError(""Month: 30930757120829304 out of range (1:12)"")"
32,36,14,2,1,1.0247382183240068e-17,3.0442374323726637e-15,0.0033661573418251114,8.0,-20.0,2764,-26853,32528632910609195,0,"ArgumentError(""Month: -20 out of range (1:12)"")","ArgumentError(""Month: 32528632910609195 out of range (1:12)"")"
32,31,2,2,1,1.0246147296807538e-17,6.848635416264366e-12,1.496085960784925e-6,8.486753041918962e15,14.0,0,62,1934,-802811,"ArgumentError(""Month: 14 out of range (1:12)"")","ArgumentError(""Month: 1934 out of range (1:12)"")"
36,32,5,2,1,1.0208606186688808e-17,4.40121818896208e-12,2.319495591536728e-6,2.112788666399457e16,-4.0,-15,-8722,2341083,76,"ArgumentError(""Month: -4 out of range (1:12)"")","ArgumentError(""Month: 2341083 out of range (1:12)"")"
43,28,2,2,1,1.0110618776842102e-17,2.7534791288326243e-11,3.6719431322250986e-7,3523.0,-4.0190492e7,21979092192775880,848,-421218,124,"ArgumentError(""Month: -40190492 out of range (1:12)"")","ArgumentError(""Month: -421218 out of range (1:12)"")"
39,31,10,2,1,1.0018603497842512e-17,2.5802416942581852e-12,3.882815908345688e-6,4.0,3.587076782385183e16,-841310,-72,-964343,4614,"ArgumentError(""Month: 35870767823851834 out of range (1:12)"")","ArgumentError(""Month: -964343 out of range (1:12)"")"
29,37,4,2,1,9.780505808262718e-18,4.404728762703852e-15,0.0022204558634976957,-41.0,0.0,17040700136987237,0,46115,34,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 46115 out of range (1:12)"")"
25,46,16,2,1,9.607508650728643e-18,3.7085542894985654e-17,0.2590634490085266,11.0,24.0,1,1,-32960331151265744,2,"ArgumentError(""Month: 24 out of range (1:12)"")","ArgumentError(""Month: -32960331151265744 out of range (1:12)"")"
50,27,5,2,1,9.372099961738089e-18,1.3166260378817666e-12,7.118270254487938e-6,13.0,5.9226554528e10,54901,500217287,309687,34360911601437783,"ArgumentError(""Month: 59226554528 out of range (1:12)"")","ArgumentError(""Month: 309687 out of range (1:12)"")"
60,53,8,2,1,9.254775690235161e-18,5.618825091597793e-16,0.016471015807333903,1.808600472136e12,5.14087955e8,-1,-37884391563332332,12503837969963349,1,"ArgumentError(""Month: 514087955 out of range (1:12)"")","ArgumentError(""Month: 12503837969963349 out of range (1:12)"")"
31,43,8,2,1,9.196522564443982e-18,3.915029044991669e-16,0.023490304819599496,0.0,3.91965055e8,-5,1,34519604430963131,0,"ArgumentError(""Month: 391965055 out of range (1:12)"")","ArgumentError(""Month: 34519604430963131 out of range (1:12)"")"
55,47,11,2,1,9.188917380790265e-18,9.077739080969568e-15,0.0010122473557379248,1.0,-3.464305318995e13,2021,14949865351693,1880,31356837012009728,"ArgumentError(""Month: -34643053189950 out of range (1:12)"")","ArgumentError(""Month: 1880 out of range (1:12)"")"
32,37,13,2,1,8.947867696180676e-18,3.116763208843271e-14,0.0002870884663548603,2.0,23.0,-270229,59166248617182551,10,-71,"ArgumentError(""Month: 23 out of range (1:12)"")","ArgumentError(""Day: 59166248617182551 out of range (1:31)"")"
44,37,4,2,1,8.619458225123273e-18,6.757913524711727e-14,0.00012754614562030748,3941.0,65111.0,43838067968,-17279063987820721,0,-8072,"ArgumentError(""Month: 65111 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
29,37,2,2,1,8.45400625701547e-18,3.032188376249893e-14,0.0002788087416742589,1.0,0.0,15428753970989314,31699,-28,31,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -28 out of range (1:12)"")"
37,35,16,2,1,8.196387580467966e-18,4.2443377242980333e-14,0.00019311346346322048,93146.0,3.485856212987589e16,28904272,47754,0,9,"ArgumentError(""Month: 34858562129875888 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
29,47,41,1,1,8.121080285984992e-18,9.278129188463447e-17,0.08752928657301791,4.0,1.560645e6,123136327284654083,3,1,3,"ArgumentError(""Month: 1560645 out of range (1:12)"")",0003-01-03
50,59,13,2,1,7.849233126142885e-18,1.4608786332326792e-14,0.0005372953609961322,6.0,0.0,36389199623288623,897006602121298,43975388396598,55,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 43975388396598 out of range (1:12)"")"
43,55,4,2,1,7.826413776706294e-18,4.470521406006882e-16,0.017506713570793368,6.171576011070705e15,22.0,1,0,242906,19926989535904658,"ArgumentError(""Month: 22 out of range (1:12)"")","ArgumentError(""Month: 242906 out of range (1:12)"")"
41,35,4,2,1,7.21018843982075e-18,3.5858687039408064e-13,2.01072293358005e-5,7.3278e6,5470.0,-1,1000463358,2,67109337263585414,"ArgumentError(""Month: 5470 out of range (1:12)"")","ArgumentError(""Day: 1000463358 out of range (1:28)"")"
63,14,1,2,1,7.120022690424357e-18,3.7428910404093825e-11,1.9022789104877595e-7,4.116608345459065e16,1.3672038e7,-4821766411,-24086,586784460,184587451209,"ArgumentError(""Month: 13672038 out of range (1:12)"")","ArgumentError(""Month: 586784460 out of range (1:12)"")"
37,48,2,2,1,6.950257893058817e-18,2.2331390961999453e-14,0.00031123264578036483,1.8768592680800988e16,0.0,1,1694442541346,343,82,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 343 out of range (1:12)"")"
51,43,10,2,1,6.8148851150161644e-18,1.1109750278914493e-14,0.0006134147882648925,6.0,19201.0,-39,6627335258,401375009223883,44019455159841606,"ArgumentError(""Month: 19201 out of range (1:12)"")","ArgumentError(""Month: 401375009223883 out of range (1:12)"")"
31,37,16,2,1,6.619438244290737e-18,4.90321760620116e-15,0.0013500192681473184,1.0,4.864973226131974e16,-1,126067,0,4040,"ArgumentError(""Month: 48649732261319741 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
35,54,34,1,1,6.499179851419812e-18,9.223825853850224e-17,0.07046078226538627,8.50250074051e11,1.0,0,10,2,151569067077744094,"ArgumentError(""Day: 850250074051 out of range (1:31)"")",4766-09-08
26,39,17,2,1,6.387410464759309e-18,4.974063926847465e-16,0.01284143219447446,29.0,2.0,1,0,80651074170622780,1699,"ArgumentError(""Day: 29 out of range (1:28)"")","ArgumentError(""Month: 80651074170622780 out of range (1:12)"")"
41,34,6,2,1,6.2942427803473006e-18,1.0927377225058019e-13,5.7600672610749755e-5,3.1152028768468748e16,3.9814936e7,3,126553245,16,8449,"ArgumentError(""Month: 39814936 out of range (1:12)"")","ArgumentError(""Month: 16 out of range (1:12)"")"
53,53,4,2,1,6.134542754238753e-18,5.058030232007053e-15,0.0012128323621752128,8.906798125286231e15,-2.71323978166e11,5117,38,67930314376794140,3,"ArgumentError(""Month: -271323978166 out of range (1:12)"")","ArgumentError(""Month: 67930314376794140 out of range (1:12)"")"
38,37,4,2,1,6.036151589937763e-18,4.594107220085756e-13,1.313890011871575e-5,8.024566526899309e16,1.15718751e8,126,-158019,1,0,"ArgumentError(""Month: 115718751 out of range (1:12)"")","ArgumentError(""Day: -158019 out of range (1:31)"")"
44,31,1,2,1,5.9972906624511405e-18,1.1153617521575377e-11,5.376991501501714e-7,-5.275504e7,10.0,28,79400933300682477,179380,26578065,"ArgumentError(""Day: -52755040 out of range (1:31)"")","ArgumentError(""Month: 179380 out of range (1:12)"")"
27,38,15,2,1,5.977043007486283e-18,5.058582035200117e-16,0.011815649061130293,0.0,5.759742646167631e16,-2,1895,89,2,"ArgumentError(""Month: 57597426461676310 out of range (1:12)"")","ArgumentError(""Month: 89 out of range (1:12)"")"
32,48,9,2,1,5.7762280019497895e-18,4.273709267586573e-17,0.13515725193940745,-6.221620737150972e16,5.0,94,139463098,1,1,"ArgumentError(""Day: -62216207371509718 out of range (1:31)"")","ArgumentError(""Day: 139463098 out of range (1:31)"")"
63,33,3,2,1,5.700976826686765e-18,7.884771086620444e-15,0.0007230364412684943,8.1074305448025e13,7.215691e6,54435325663642356,0,1037126857,-1745883358708,"ArgumentError(""Month: 7215691 out of range (1:12)"")","ArgumentError(""Month: 1037126857 out of range (1:12)"")"
35,35,1,2,1,5.532768576122578e-18,0.15217391304347827,3.635819350023408e-17,4.0,-1.0,26918922807574979,46021568,236,9806,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 236 out of range (1:12)"")"
32,51,8,2,1,5.4816310038361016e-18,3.983483969419209e-17,0.13760896355848326,-6.660049220318395e16,7.0,0,7688888103,1,1,"ArgumentError(""Day: -66600492203183952 out of range (1:31)"")","ArgumentError(""Day: 7688888103 out of range (1:31)"")"
46,32,11,2,1,5.418321419231317e-18,1.7884925008085848e-13,3.0295466247589362e-5,5.877219085e9,129345.0,-51,269227066,63536706010236350,0,"ArgumentError(""Month: 129345 out of range (1:12)"")","ArgumentError(""Month: 63536706010236350 out of range (1:12)"")"
51,42,2,2,1,5.351072857561921e-18,6.918644245352125e-14,7.734279531942573e-5,7.9137942162e10,17.0,34710626785992,174038,4,71388286251976164,"ArgumentError(""Month: 17 out of range (1:12)"")","ArgumentError(""Day: 174038 out of range (1:30)"")"
35,31,0,2,1,5.299421112656924e-18,2.596559325576908e-10,2.0409397391602018e-8,1.0,4465.0,38680,34659157195316441,-712,7885,"ArgumentError(""Month: 4465 out of range (1:12)"")","ArgumentError(""Month: -712 out of range (1:12)"")"
57,45,15,2,1,5.25074036718301e-18,2.4814471996322046e-14,0.0002115999231400638,6.7018042e7,2.360489441915453e16,61167927802012390,61,77,-3528447194,"ArgumentError(""Month: 23604894419154530 out of range (1:12)"")","ArgumentError(""Month: 77 out of range (1:12)"")"
34,39,1,2,1,5.2104426463176985e-18,5.576259167605462e-14,9.343975037220426e-5,2.132469708492715e16,16.0,335654972,-3,0,212,"ArgumentError(""Month: 16 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
44,29,3,2,1,4.977941163111184e-18,1.764688368422284e-11,2.8208613215724325e-7,-188.0,-68325.0,1,4005721,-15439676,53808820570658119,"ArgumentError(""Month: -68325 out of range (1:12)"")","ArgumentError(""Month: -15439676 out of range (1:12)"")"
48,47,8,2,1,4.8862570249429615e-18,2.162651512556697e-15,0.002259382520287055,2222.0,5.60002384621471e14,-4,-74713448056040411,8016933,-1,"ArgumentError(""Month: 560002384621471 out of range (1:12)"")","ArgumentError(""Month: 8016933 out of range (1:12)"")"
36,34,4,2,1,4.769067009426889e-18,1.364703320274904e-11,3.4945815244783127e-7,3.4947436539808348e16,0.0,28336,-131443,-8894,5,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -8894 out of range (1:12)"")"
40,32,2,2,1,4.555474477459106e-18,5.769779451227548e-10,7.89540486940087e-9,9.62789921011085e16,-1.0,4092158,881665,9,3686155,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Day: 881665 out of range (1:30)"")"
54,66,3,2,1,4.54534664268872e-18,4.575093674603209e-17,0.09934980496509574,-4.3241620778457e13,1.0,119863161700230843,7,5788289354870755,-14,"ArgumentError(""Day: -43241620778457 out of range (1:31)"")","ArgumentError(""Month: 5788289354870755 out of range (1:12)"")"
28,37,4,2,1,4.367344188605427e-18,4.0306068151439976e-16,0.01083545081151608,-4.0,6962.0,0,-4,12,95751971935912677,"ArgumentError(""Month: 6962 out of range (1:12)"")","ArgumentError(""Day: -4 out of range (1:31)"")"
36,35,1,2,1,4.293185427346944e-18,7.366297370056908e-13,5.828145690667084e-6,-1132.0,-18.0,0,34691296878085006,97,19748090,"ArgumentError(""Month: -18 out of range (1:12)"")","ArgumentError(""Month: 97 out of range (1:12)"")"
49,36,5,2,1,4.049169459423211e-18,3.467126802932103e-13,1.1678746378698588e-5,0.0,9.215117937463493e16,57534349,-9,348914859474,-75868641,"ArgumentError(""Month: 92151179374634922 out of range (1:12)"")","ArgumentError(""Month: 348914859474 out of range (1:12)"")"
29,42,38,1,1,3.961357781856887e-18,9.594285480070423e-17,0.04128872118810259,216.0,2505.0,247488919418731763,7,1,12,"ArgumentError(""Month: 2505 out of range (1:12)"")",0012-01-07
37,38,13,2,1,3.905553094515237e-18,2.311152720214433e-13,1.6898723569219054e-5,1.0,1.4224760030423091e17,320417,-374801,12,-87,"ArgumentError(""Month: 142247600304230908 out of range (1:12)"")","ArgumentError(""Day: -374801 out of range (1:31)"")"
47,40,8,2,1,3.6471436777271726e-18,1.3084766964795132e-13,2.7873203149432442e-5,8.1723372637e10,1.0886843403252562e17,1914,56,-724818277,-1,"ArgumentError(""Month: 108868434032525617 out of range (1:12)"")","ArgumentError(""Month: -724818277 out of range (1:12)"")"
47,36,9,2,1,3.5121597265085755e-18,1.2269811232447077e-12,2.8624399022707003e-6,198.0,-1.864978579e9,98195443106,68544929469883112,64,453,"ArgumentError(""Month: -1864978579 out of range (1:12)"")","ArgumentError(""Month: 64 out of range (1:12)"")"
54,72,5,2,1,3.485906304280221e-18,3.485906304280221e-18,1.0,1.44784029199078e15,2.0,-95546134675717,1,-158139318454079333,-4,"ArgumentError(""Day: 1447840291990780 out of range (1:28)"")","ArgumentError(""Month: -158139318454079333 out of range (1:12)"")"
28,37,1,2,1,3.3258295088297497e-18,4.2687754589209755e-16,0.007791062192974714,4.478166118177624e16,-63.0,0,362,14,37,"ArgumentError(""Month: -63 out of range (1:12)"")","ArgumentError(""Month: 14 out of range (1:12)"")"
29,52,7,2,1,3.2723725602223444e-18,4.147102793418679e-18,0.7890743787242255,-1.3096657568302947e17,-17562.0,5,0,3,1,"ArgumentError(""Month: -17562 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
35,41,16,2,1,3.236462899401435e-18,4.1186212049518294e-14,7.858122265553886e-5,0.0,95.0,6886,24251995,109637811619297426,93,"ArgumentError(""Month: 95 out of range (1:12)"")","ArgumentError(""Month: 109637811619297426 out of range (1:12)"")"
25,39,16,2,1,3.2045437836455963e-18,3.205667972636634e-16,0.009996493120932566,62.0,9.146495353619971e16,11,7,0,68,"ArgumentError(""Month: 91464953536199720 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
44,54,11,2,1,3.1903721518306923e-18,3.2588902213445743e-17,0.0978975029884372,0.0,7.0,2,1184115945045,1763519450,138127448809579576,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 1763519450 out of range (1:12)"")"
37,43,1,2,1,2.809874952939733e-18,4.827255055101585e-15,0.0005820854545421574,-1.0,689.0,-120519498,-53004554546794591,92,18,"ArgumentError(""Month: 689 out of range (1:12)"")","ArgumentError(""Month: 92 out of range (1:12)"")"
37,50,2,2,1,2.7987507401688027e-18,3.822032479826428e-17,0.07322676494617084,1401.0,2.0,-100044633786931318,50,4,2550748472,"ArgumentError(""Day: 1401 out of range (1:28)"")","ArgumentError(""Day: 50 out of range (1:30)"")"
61,22,4,2,1,2.7682779573842803e-18,3.439541735150471e-12,8.048391822357625e-7,-1.1439121054261338e17,-1.7594838379e10,-15323,1098882,34960797,522121930,"ArgumentError(""Month: -17594838379 out of range (1:12)"")","ArgumentError(""Month: 34960797 out of range (1:12)"")"
41,37,17,2,1,2.73759607320959e-18,1.3811434550492334e-15,0.0019821229020065864,103.0,1.217613279750688e17,635855,-213,0,899484574,"ArgumentError(""Month: 121761327975068807 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
37,36,6,2,1,2.628192708876231e-18,4.501324937408465e-14,5.838709147687865e-5,6.848812851206975e16,-2.0,-4,1,-7673000,2974087,"ArgumentError(""Month: -2 out of range (1:12)"")","ArgumentError(""Month: -7673000 out of range (1:12)"")"
53,60,0,2,1,2.555318567019838e-18,7.472441134940509e-17,0.03419657004819191,0.0,2.7862199389438637e17,-3,2569451155,110128107804209105,-347,"ArgumentError(""Month: 278621993894386359 out of range (1:12)"")","ArgumentError(""Month: 110128107804209105 out of range (1:12)"")"
53,60,6,2,1,2.424514569089572e-18,3.7391921229068237e-17,0.06484059896886951,2.359546952300643e17,1.0,-15654904421476047,-152,-411662198,-4,"ArgumentError(""Day: 235954695230064292 out of range (1:31)"")","ArgumentError(""Month: -411662198 out of range (1:12)"")"
38,41,14,2,1,2.405389528873017e-18,3.594727009055285e-14,6.691438662278745e-5,-31768.0,3.0,268639912,-1,216904216207854680,64,"ArgumentError(""Day: -31768 out of range (1:31)"")","ArgumentError(""Month: 216904216207854680 out of range (1:12)"")"
46,65,15,2,1,2.3202535206854647e-18,0.5294117647058824,4.3827010946281e-18,4.0,-3.2535897959708336e16,-7,2862,297,137510652676992778,"ArgumentError(""Month: -32535897959708334 out of range (1:12)"")","ArgumentError(""Month: 297 out of range (1:12)"")"
43,60,1,2,1,2.304911851902163e-18,2.202039634707461e-15,0.0010467167872790664,4.317584697042768e16,0.0,21440309223465698,0,-4,10082,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -4 out of range (1:12)"")"
42,48,15,2,1,2.2854573751199794e-18,4.252131372985536e-15,0.0005374851279619092,1.0,-1.597401767601027e17,14611783229,233002,7784,1,"ArgumentError(""Month: -159740176760102686 out of range (1:12)"")","ArgumentError(""Month: 7784 out of range (1:12)"")"
56,59,15,2,1,2.2556901159686996e-18,1.015285203979497e-15,0.0022217305119067326,1.6956070718522e13,-2.3727162719826694e17,-20347759171915,-13099,1,1,"ArgumentError(""Month: -237271627198266938 out of range (1:12)"")","ArgumentError(""Day: -13099 out of range (1:31)"")"
27,44,17,2,1,2.1881183344929008e-18,5.051649126994235e-17,0.04331493101530679,-32.0,2.0,0,185,238738486610486076,1,"ArgumentError(""Day: -32 out of range (1:29)"")","ArgumentError(""Month: 238738486610486076 out of range (1:12)"")"
34,41,2,2,1,2.1458617482119598e-18,2.0094540801608048e-13,1.0678829486067376e-5,4.0,0.0,-347,-60784336510672461,-27,8912944,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -27 out of range (1:12)"")"
44,55,4,2,1,2.0827414525950316e-18,3.9114691834817444e-16,0.005324703723579144,-2.530448637149007e17,9.0,0,15,-650765991656,54434314,"ArgumentError(""Day: -253044863714900712 out of range (1:30)"")","ArgumentError(""Month: -650765991656 out of range (1:12)"")"
43,65,13,2,1,2.025711081614546e-18,3.281376122493385e-17,0.06173358389879702,-3.0,199.0,-169945959907038732,9,-384437889824627,28,"ArgumentError(""Month: 199 out of range (1:12)"")","ArgumentError(""Month: -384437889824627 out of range (1:12)"")"
36,44,17,2,1,2.00015303470406e-18,3.1528352046798722e-15,0.0006343982177486338,1.0,-2.642654933899272e17,155038,3025,2,29902,"ArgumentError(""Month: -264265493389927202 out of range (1:12)"")","ArgumentError(""Day: 3025 out of range (1:28)"")"
60,39,0,2,1,1.95611599668701e-18,4.421312079034172e-11,4.424288450396653e-8,3.27104124020762e14,6389.0,-17968743931,-16075,5976,-102242920130224264,"ArgumentError(""Month: 6389 out of range (1:12)"")","ArgumentError(""Month: 5976 out of range (1:12)"")"
32,49,51,1,1,1.894638160494291e-18,9.083369677111463e-18,0.20858318309651702,-191.0,-5.12049885809458e17,0,2,3,204748,"ArgumentError(""Month: -512049885809457966 out of range (1:12)"")",4748-03-02
25,46,52,1,1,1.8704116453608882e-18,9.73934629642789e-17,0.019204693913049388,5.0,3.0,21,0,534641666972220992,59,0021-03-05,"ArgumentError(""Month: 534641666972220992 out of range (1:12)"")"
47,46,1,2,1,1.822004007695705e-18,0.14893617021276595,1.223345548024259e-17,4.91081873736e11,0.0,18130105198,246,18,-60982894442096646,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 18 out of range (1:12)"")"
28,43,4,2,1,1.803312840666286e-18,4.1149117183308985e-17,0.04382385246888724,7.0,1510.0,231896434579431576,-1,1,35,"ArgumentError(""Month: 1510 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
34,43,17,2,1,1.797425447744794e-18,5.03766691095683e-15,0.0003567971998774726,3397.0,0.0,52808010,-1,185450436206721304,1,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 185450436206721304 out of range (1:12)"")"
35,44,16,2,1,1.7775843072672762e-18,4.06382396563693e-16,0.004374166603421446,171.0,130.0,1,177,-190544930012383681,340275,"ArgumentError(""Month: 130 out of range (1:12)"")","ArgumentError(""Month: -190544930012383681 out of range (1:12)"")"
39,44,2,2,1,1.6362792544894452e-18,8.975424472704435e-14,1.823066150760454e-5,1.0,-906.0,114,-78018207538700016,-2,74496016598,"ArgumentError(""Month: -906 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
51,30,7,2,1,1.6007371784094016e-18,5.0828095519332035e-11,3.1493156728655606e-8,1.3215065282252029e17,4.38293768e8,-415,990556110,28,255264564,"ArgumentError(""Month: 438293768 out of range (1:12)"")","ArgumentError(""Month: 28 out of range (1:12)"")"
37,39,3,2,1,1.5747934950519312e-18,2.785445413704368e-14,5.6536505339647313e-5,-8.0,24325.0,152871307569632757,28,29376023,10,"ArgumentError(""Month: 24325 out of range (1:12)"")","ArgumentError(""Month: 29376023 out of range (1:12)"")"
33,41,5,2,1,1.5688857298576045e-18,4.017982313053411e-15,0.00039046606172473444,385.0,3.297392e6,0,137477363969255229,-4,38,"ArgumentError(""Month: 3297392 out of range (1:12)"")","ArgumentError(""Month: -4 out of range (1:12)"")"
53,67,15,2,1,1.5415037778262179e-18,6.771500254644217e-16,0.0022764582734364977,-1.0660760059517893e17,3.0,-1705165,-454470441913770436,23,-532,"ArgumentError(""Day: -106607600595178921 out of range (1:31)"")","ArgumentError(""Month: 23 out of range (1:12)"")"
44,47,1,2,1,1.5074666601490178e-18,3.87294540942105e-15,0.0003892300305813922,-1.8344292541e10,0.0,73707176449344904,-1631468634,-4,6,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -4 out of range (1:12)"")"
43,40,13,2,1,1.5051920235150516e-18,5.620551873704951e-13,2.6780146457804334e-6,3.92504889e8,367226.0,3467,3295,-249137647649577343,1,"ArgumentError(""Month: 367226 out of range (1:12)"")","ArgumentError(""Month: -249137647649577343 out of range (1:12)"")"
45,47,11,2,1,1.4995998539370178e-18,1.577115251479557e-12,9.508498840082747e-7,-1518.0,-2.222815188422424e17,6,4,96428667,33440586497,"ArgumentError(""Month: -222281518842242398 out of range (1:12)"")","ArgumentError(""Month: 96428667 out of range (1:12)"")"
47,45,1,2,1,1.4745445184950827e-18,0.14893617021276595,9.900513195609841e-18,1.2456283913748558e17,3956.0,54730223361995,1,-15,-130939,"ArgumentError(""Month: 3956 out of range (1:12)"")","ArgumentError(""Month: -15 out of range (1:12)"")"
44,35,3,2,1,1.4589016652059604e-18,2.746243326826914e-12,5.312353974444121e-7,60.0,5.868189e7,255950567,25,-1873,165015056775715471,"ArgumentError(""Month: 58681890 out of range (1:12)"")","ArgumentError(""Month: -1873 out of range (1:12)"")"
38,33,1,2,1,1.4242492569208899e-18,1.8419101866023857e-12,7.73245768051308e-7,3.0422611e7,154.0,10,107171,74,76317857738542327,"ArgumentError(""Month: 154 out of range (1:12)"")","ArgumentError(""Month: 74 out of range (1:12)"")"
40,54,6,2,1,1.4010627252193644e-18,1.517214461753358e-14,9.234440881879258e-5,4.2721612382416e13,1.0,0,572,375654691682497030,-38,"ArgumentError(""Day: 42721612382416 out of range (1:31)"")","ArgumentError(""Month: 375654691682497030 out of range (1:12)"")"
26,39,0,2,1,1.396591296242611e-18,4.0840548007915217e-16,0.0034196193840786383,81.0,1.0,583,-1,1,65093553965053027,"ArgumentError(""Day: 81 out of range (1:31)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
38,31,1,2,1,1.3842100419711558e-18,9.009971805473001e-12,1.5363089606233104e-7,193.0,192.0,95517,28059579,18,78525403571888188,"ArgumentError(""Month: 192 out of range (1:12)"")","ArgumentError(""Month: 18 out of range (1:12)"")"
55,54,12,2,1,1.3564766493080024e-18,2.275757305843898e-15,0.0005960550564090106,0.0,-15923.0,75,-7969814858,239244349981867781,56104063856984961,"ArgumentError(""Month: -15923 out of range (1:12)"")","ArgumentError(""Month: 239244349981867781 out of range (1:12)"")"
41,57,13,2,1,1.279221851366063e-18,5.502591653065022e-16,0.0023247624610732622,2.2912636073666342e17,-1.7931073461367e13,0,-4,-8,-63,"ArgumentError(""Month: -17931073461367 out of range (1:12)"")","ArgumentError(""Month: -8 out of range (1:12)"")"
48,49,6,2,1,1.248240906723176e-18,1.2842954930697021e-15,0.0009719265647655985,-16.0,3.34272734e8,0,-184875555292431794,810,-127645671230,"ArgumentError(""Month: 334272734 out of range (1:12)"")","ArgumentError(""Month: 810 out of range (1:12)"")"
32,41,4,2,1,1.2176254082043795e-18,3.739259836278745e-17,0.03256327352249856,16.0,0.0,12022,136878440235941176,20315,0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 20315 out of range (1:12)"")"
38,37,0,2,1,1.216816488424485e-18,6.803519644809665e-11,1.7885102887191365e-8,-1.0,-6182.0,390699699246469349,9142608,4,14380,"ArgumentError(""Month: -6182 out of range (1:12)"")","ArgumentError(""Day: 9142608 out of range (1:30)"")"
34,41,1,2,1,1.2166951577067023e-18,0.3846153846153846,3.1634074100374263e-18,0.0,1129.0,0,-89336800171695393,121,5280757,"ArgumentError(""Month: 1129 out of range (1:12)"")","ArgumentError(""Month: 121 out of range (1:12)"")"
58,53,8,2,1,1.197756131133902e-18,1.3303998735187444e-16,0.009002978389993258,-2.3031572149072925e17,116980.0,-16879090508316,1,16555033120432,979,"ArgumentError(""Month: 116980 out of range (1:12)"")","ArgumentError(""Month: 16555033120432 out of range (1:12)"")"
55,68,15,2,1,1.1518098759255818e-18,6.440667734045826e-16,0.001788339227370841,3.13947184443116e14,6.766770967177175e16,1,25,14,238648621251277593,"ArgumentError(""Month: 67667709671771753 out of range (1:12)"")","ArgumentError(""Month: 14 out of range (1:12)"")"
52,49,9,2,1,1.1287975019118664e-18,3.971764540948686e-13,2.8420554397775166e-6,5.027106588792939e17,1.0,1233675684,-96590965135427,1764052,0,"ArgumentError(""Day: 502710658879293894 out of range (1:31)"")","ArgumentError(""Month: 1764052 out of range (1:12)"")"
