bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
47,230,9,0,1,3.3975316791372108,-0.5,17988000,5.959852447522356e-34,9.99345515874492e-33,0.059637556309111966,1677893888825590668762998659590250,155343191,10,-1,out,in
45,252,6,1,1,1.0892941062893309,-1.5,343568,5.955295069007023e-34,9.9932332812373e-34,0.5959327578380793,-1679177922189401454277364952334149,137,-4,15138,"DomainError(-1.0708711983100817e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
63,202,6,1,1,2.814255420450457,0.5,1225478,5.940931798014309e-34,9.827480975608576e-28,6.045223402374901e-7,-1683237636786604714387497068987935,204826762275131112,-358,-48621,"DomainError(-1.1179498975780118e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
71,312,6,1,1,1.0869645632346363,0.0,273752,5.850114040390102e-34,9.73504238528305e-33,0.060093359729321894,-446020275301703691439932244869,-2,885,-1709368328641813487244928942492540,out,"DomainError(-9.478306437474041e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
55,264,5,1,1,2.814797174143348,1.5,1498217,5.79937871877395e-34,9.814444258733363e-34,0.5909024052598174,-1707581639616183491694471331582754,-84099281924436235,1,0,"DomainError(-1.4580558607627598e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in
50,228,9,0,1,3.8414400696431024,1.0,29506687,5.7477804155310135e-34,9.803439172174516e-33,0.05863024510668831,-12344772125,1739802023921984179858076628383106,-24,0,out,in
48,246,6,1,1,2.9565986652080287,-1.5,2806517,5.5875385462684995e-34,9.999751636864144e-34,0.5587677323574723,-1789696825747762481095203149873986,560279735,283,0,"DomainError(-7.267293624505334e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
66,195,6,1,1,2.0974661844391997,0.5,899726,5.444010130242776e-34,9.153852889227369e-29,5.94723358144581e-6,-396389860724009616,734,-1836881225559742365235327866420637,-19398860,out,"DomainError(-1.482744600805096e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
64,152,6,1,1,2.070426296978925,1.5,467250,5.22049784312161e-34,9.756783281897537e-27,5.350634212412584e-8,-2350180,20714073,-6094956115067,1915526124232717907265372395483019,out,"DomainError(-1.366421678759087e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
47,236,9,0,1,1.0792471867278663,-1.5,144506,5.218504497382555e-34,9.996232461967259e-33,0.05220471329810945,1916257810071007712884837355489897,2023558690,17,1,out,in
38,289,5,1,1,2.072869652760696,-2.5,697994,5.104328228534995e-34,9.901388553172634e-34,0.5155164047066358,0,6,1,-1939724417340537334094146527999668,in,"DomainError(-1.08634695438753e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
65,186,6,1,1,2.9566049136556485,-1.5,2836371,5.09720206041455e-34,1.0213497644629292e-27,4.990652798647174e-7,20462027077937690,1961860621077028887604236643467009,0,-245789547982,out,"DomainError(-5.8494420290127e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
46,237,6,1,1,2.866632694937837,-0.5,2259249,5.020387185560781e-34,9.994324908945663e-33,0.050232379188184705,1991878241734256456707864548751495,0,312348490,33,"DomainError(-8.131975021023379e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
79,142,0,2,1,2.8142554204321995,2.5,1220875,5.020083522599672e-34,2.9146028234548913e-27,1.722390262646147e-7,-493743274882587598712949396306809,2661978816256687957235,-1044,-78510904732679159,"DomainError(-1.1546322168238693e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.026978544338263e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
50,235,6,1,1,2.074599739034817,-0.5,829332,4.990201502462406e-34,9.995673519240376e-33,0.04992361438033081,-2003927094941059426201821080646950,973146321,8,15477,"DomainError(-1.5985184729594036e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
67,208,6,1,1,2.8676214296672953,-2.0,2501086,4.979550637209611e-34,3.404832809380242e-27,1.4624949053272322e-7,-2008213336616182250662531879450126,0,10145561578977319309,-2126748432,"DomainError(-1.364679202214591e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
70,283,6,1,1,2.8458327952253155,0.5,1847636,4.940234212322318e-34,1.3552475775994702e-29,3.645263267006078e-5,-58193131046682858411514830212,13,1330,2024195527192771426602494551094801,"DomainError(-1.949037177289335e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
65,296,9,0,1,2.0727675435999733,1.0,502560,4.892791806694334e-34,9.997488322350696e-33,0.048940210270172126,-2,1,2043822912372039134293931690664020,3157563993250598536596203199,in,out
50,227,6,1,1,2.8142554204243955,-1.5,1207169,4.809292675442237e-34,9.923160180500717e-33,0.04846533350225092,1029115,-2079307847298033955580310787120004,354,15051,"DomainError(-1.0062463926240633e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
56,258,9,0,1,1.089294215598545,-0.5,365058,4.763862347015908e-34,9.947739669999031e-33,0.04788889240219102,0,1,2099137059714585957384086210391353,-1099112490831678099,in,out
41,251,9,0,1,2.814805840326379,2.5,1595042,4.7481992727361376e-34,9.996577629944708e-33,0.04749824838565676,0,-32,2106061566838479809241691716007087,146,in,out
77,290,6,1,1,2.9564579404688778,0.0,2738281,4.659284172281153e-34,6.964112718637215e-32,0.006690420388820061,30231,1508,178667949595974284331938468683930,-2138802767537085735784117717497373,out,"DomainError(-4.837751660054428e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,385,9,0,1,3.359327021188612,0.0,16153172,4.6288558482403615e-34,6.329960162008481e-34,0.7312614502729566,-1476368591099009623711946600714666,-1577179685711882207561342775717213,4,7,out,in
40,256,6,1,1,1.079247191263168,-3.5,166883,4.539612713983736e-34,9.999990180622313e-33,0.04539617171605292,2202831084950527382791363452662046,0,110,-1,"DomainError(-1.5462019526082464e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
71,248,6,1,1,2.8142555138120064,-1.5,1227897,4.53399716223902e-34,9.884391322554335e-33,0.045870271767703946,-1311903,2205566708852321169911967768758207,3,7322251005171331086208913529,out,"DomainError(-2.3867391194734113e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
84,114,6,1,1,2.8147040789360536,-0.5,1401885,4.508621938608041e-34,1.9915926027784024e-25,2.263827417473944e-9,77139186646631985368,-13575286,-2151523900730037037,-2217972616947192235211503295702082,out,"DomainError(-2.0887301188446093e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
48,242,6,1,1,2.8648948348657015,-3.0,2130810,4.452898491115862e-34,9.980035489340682e-33,0.044618062689975826,221,-2245728264399325775644967728814193,77541426,-1,"DomainError(-1.0558026383724092e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
53,248,6,1,1,2.956604913046275,-1.5,2814204,4.387803245613021e-34,9.977580337358297e-33,0.04397662656931062,2279044761179326514069559250349736,0,1,18234908887125252,"DomainError(-3.7602710263672294e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
48,235,9,0,1,0.9811321220894078,-0.5,46641,4.374468024168426e-34,9.991538934448867e-33,0.0437817242455626,23277419927,2285992249743549079337643954124933,0,-1,out,in
42,267,5,1,1,2.0738139411145817,-1.5,760906,4.3700490644539844e-34,9.901132366479836e-34,0.44136861347786166,52,10,-2265420789099756735087192781768033,591,in,"DomainError(-6.845771220847474e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
85,216,6,1,1,2.956457734018936,1.0,2622503,4.273443807104652e-34,9.1317819385115e-33,0.04679747978959332,-4940764202187094913,403738963377984658058460158711,7,2340436848413625043156565107717797,out,"DomainError(-8.557953797374527e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
71,280,6,1,1,2.814255513836229,-1.0,1269136,4.248822023445758e-34,9.84920027423374e-34,0.43138751422904864,-2353593524208508377295456322723116,6,-14464,10711950216865979154634357338,"DomainError(-1.23419412753868e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
43,262,6,1,1,2.8675282251616685,-1.5,2376075,4.247193010749581e-34,9.999265237450729e-34,0.42475051015172244,-164,0,-19,-2354496246035946931555876599183356,out,"DomainError(-1.1057709441731148e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
43,242,6,1,1,2.855005118803178,-4.5,1859260,4.203464458088561e-34,9.996516587377912e-33,0.04204929208436527,67679,-28,2378990021137776693666498686424108,0,out,"DomainError(-6.693490974760283e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
46,255,6,1,1,2.8147040789360536,-1.5,1403135,3.96187674596105e-34,9.999597456544309e-34,0.3962036235136816,-6373177,1,-2524056309978481194000949019580058,-3,out,"DomainError(-1.2787172299591092e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
68,322,6,1,1,2.81470414180595,-2.5,1428282,3.919483806044137e-34,9.891482137189856e-33,0.039624838337499656,1,2555515825473690923369070812882778,10,4159449264340691993761995630417,"DomainError(-8.889107105097078e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
80,186,0,2,1,2.9691594937764796,-4.0,2948602,3.8282610903354404e-34,2.8275551072160484e-31,0.0013539121061038014,292449407510804577927202502923,934774492501,613580318639752768816562914157750,-2408,"DomainError(-1.5211495383838586e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.6731054638241129e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
44,258,5,1,1,2.814699896269975,-2.5,1346165,3.8169645056935863e-34,9.891364246403927e-34,0.38588858024122097,-2593684061047105791962483307096526,92856,59,-4,"DomainError(-5.791473073193736e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in
72,363,9,0,1,3.5130479245481223,-0.5,23267807,3.782063022082232e-34,9.949300944730226e-34,0.3801335433606971,-2560840954934233761700626709872640,-658137306403094817412951882278295,4,-9,out,in
76,142,6,1,1,1.0869561756489812,-0.5,209242,3.6660334701642517e-34,9.051876678973509e-28,4.050025867762908e-7,24403438645431,2581272266377116981743,383254,2727743781226696476598865066372743,out,"DomainError(-4.542239366364849e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
41,250,9,0,1,2.0738139798321362,-1.5,806586,3.5726004819063918e-34,9.997144932458168e-33,0.03573620774774479,2799081523569591501081803534007936,-32,28,22,out,in
73,330,6,1,1,2.867528230953685,3.0,2408241,3.4976238657655827e-34,8.308966507011424e-32,0.004209457172338045,2451584767104016544643684684178518,182,-407499109203859571224888499720907,30,out,"DomainError(-1.1998723490854504e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
48,251,9,0,1,3.0140131293669628,0.5,7129544,3.4372945822658693e-34,9.997702642783816e-34,0.3438084433074087,2406732414,-2909264760603668245725605863329308,20,1,out,in
47,248,6,1,1,2.0745997389194226,-5.0,809865,3.4062190505908545e-34,9.997677223626505e-34,0.3407010422922316,-2935806491442576451304217690827204,26144924,927,1,"DomainError(-1.3876212830206027e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
47,222,6,1,1,2.9567354795836356,-2.5,2895551,3.3932843600053237e-34,9.998135613214973e-33,0.033939171174276445,2946997345069044432576361532666432,-1,-14957,11105,"DomainError(-1.0353876537664638e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
67,294,6,1,1,2.9564577336996636,-0.5,2564735,3.362312233213194e-34,9.99856143341572e-33,0.033627959938078385,-17,2974143775587978865365756854018284,-3165189188802389106637529041,9,out,"DomainError(-1.6110365955753149e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
46,255,9,0,1,2.8648948348649674,0.0,2109599,3.3588616920568973e-34,9.997220354517328e-34,0.3359795596122043,14256369,-2977199098030204188862778725686271,0,-2,out,in
54,262,6,1,1,2.8148058403426326,-3.0,1605960,3.3483865173396016e-34,9.988772412163113e-34,0.335215017339102,2,-2986513040897475059246232529738457,1,29538407515976811,"DomainError(-8.966816412350605e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
47,236,6,1,1,2.8142554204243955,-3.5,1213787,3.2386954654477565e-34,9.985547015664998e-33,0.032433831219932145,-120116011,0,24,3087662951545053129063273420631335,out,"DomainError(-4.802330282713309e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
51,227,6,1,1,2.072869652375585,-1.0,668622,3.1973409133177223e-34,9.914816982591098e-33,0.0322481082498221,3127598923951933495929415838259871,-1,-972528991981,-1,out,"DomainError(-7.268647729877703e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
59,194,6,1,1,2.9564579400070627,-2.0,2715986,3.1775628791854e-34,9.868687255446406e-29,3.2198435282582718e-6,10476,3147065968546183309883743437894652,7780484425612573,-113,out,"DomainError(-7.73565842660514e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
44,238,6,1,1,2.969159488649187,-1.0,2934884,3.137553886395937e-34,9.998758425768441e-33,0.031379434853730896,0,1944,3187196256089439173911092535955644,-1407,out,"DomainError(-7.635144214859196e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
46,248,6,1,1,2.867528230634692,-2.0,2393011,3.116561139003386e-34,9.986707799301575e-34,0.31207092483684606,173,303176,-3208664792373622357121182943632738,90,out,"DomainError(-1.5457338226868631e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
71,374,6,1,1,3.240478906210992,-1.0,9596818,3.0793560675733186e-34,3.420635500468144e-33,0.09002292314255295,-1379947464065590135909769386829004,2873080498586124561532508438528000,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
42,267,9,0,1,3.5130534877621096,1.0,24021364,3.0641112985010984e-34,9.99948634555573e-34,0.3064268696024513,-3263589023313806913539193000129579,237,-24,0,out,in
78,160,6,1,1,1.086956175679433,0.5,236803,3.0085862667269365e-34,9.830365479252203e-28,3.0605029620483653e-7,4576,-3323820264219672540209129817004148,-759937811079885322,-1489319378502806388,"DomainError(-6.189915935358665e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
70,321,0,2,1,2.864893416927244,-3.5,2059233,3.004576046696199e-34,6.1663673740462e-32,0.004872521963810079,26,1008627418387160392646113441278502,39210604076889392212294394778353,-1,"DomainError(-1.3149676781042693e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.1879759536832464e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
44,260,6,1,1,2.8458327952253155,-3.0,1845173,3.0036461092445926e-34,9.998851854044634e-34,0.3003991011257546,9,-20154,-3329287018607850483919344636313042,41,out,"DomainError(-1.2220179237185708e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
58,241,6,1,1,2.0704262922737287,-1.0,415513,2.9840362956779474e-34,9.969161909421101e-33,0.029932669594401513,-13620812475921588,1972,-3351165672644100986492756731345265,0,out,"DomainError(-7.139274467564978e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
48,229,9,0,1,3.2996027060807434,-0.5,13817573,2.9251530937477977e-34,9.937021172933662e-33,0.02943692121453152,3418624488876815146192299179011418,2672380912,18,22,out,in
71,252,6,1,1,2.956457733705242,-3.0,2606980,2.9228057003944982e-34,1.3440141679377122e-30,0.0002174683697627475,5,-3421369540901070682140088940749661,12280267,548342382994273059681236348,"DomainError(-1.0569386403370014e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
46,227,6,1,1,2.8676214296576137,0.5,2487418,2.9119789687928862e-34,9.98881170150808e-32,0.002915240627023978,486959,-1,1270,3434090735945575274303295749678192,out,"DomainError(-1.2207677054144622e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
45,239,5,1,1,2.814805840326379,-0.5,1594285,2.858331643370856e-34,9.899422500505812e-33,0.028873721100648134,11,0,-4585640,3464244888195078851565026625992796,in,"DomainError(-1.5484023165010402e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
42,246,6,1,1,2.097466185956068,-1.5,980661,2.8430151429378667e-34,9.983824461049358e-33,0.028476213239020123,3517392450349866867307028789866822,-3,1397,-1,"DomainError(-1.445325721841035e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
52,246,9,0,1,3.2623299380662987,-2.5,11452638,2.826704424077448e-34,9.882636310780074e-33,0.028602736508618172,3537688594117406423935894733707805,-207773344916680,0,3,out,in
59,272,6,1,1,2.9564577337013453,-4.5,2570842,2.7855025906945304e-34,9.857639924831661e-33,0.02825729699943466,6,3590016406161957599891872199680996,10085935219929106055682,1,"DomainError(-1.6233843930725542e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
63,197,6,1,1,2.845832795218272,-1.5,1827693,2.7692215492739375e-34,9.993901123384338e-31,0.0002770911494005423,-796578100630412,6806059752,-1,-3611123134088675966798078911084050,out,"DomainError(-9.80160005057207e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
60,208,6,1,1,2.86657495869442,-2.5,2237808,2.747645856902492e-34,3.996506705311433e-26,6.875118846293486e-9,2105870097530143,249160,111,-3639479219957886409176175693646841,out,"DomainError(-1.555482153135521e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
73,374,9,0,1,3.7557158638574775,0.0,26664086,2.7355791159128455e-34,6.941104353697756e-34,0.3941129504061572,-3478486352239252918000456111751168,-1123857164743057692647295034151362,4,-9,out,in
64,310,6,1,1,2.8666326137356157,2.5,2247347,2.7321404937875087e-34,9.988976036532429e-34,0.27351557194604537,-3592353627909061358725825595321269,105641828013780767140947966,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
49,214,6,1,1,2.099018938967283,-2.0,1078412,2.6800229359319955e-34,9.986278814669426e-32,0.0026837052977082454,106,1236,3731311350334557889844197158788977,-2740566,out,"DomainError(-1.5317820293058277e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
58,221,0,2,1,2.107989069563069,0.5,1109323,2.640544243108161e-34,2.835131635115225e-32,0.009313656587944792,3206,-1050203665753873960079159342677265,1474811996456870,116,"DomainError(-1.100559190364734e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.783020014579502e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
50,249,6,1,1,1.0868961314334447,1.0,189813,2.638191464235695e-34,9.999905644030513e-34,0.2638216357381907,57,-3790475458496367725727243222724507,306918162901,0,"DomainError(-9.607027929915188e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
44,264,9,0,1,2.073813942018683,2.5,778408,2.632366282626354e-34,9.99493543373863e-34,0.26337001375122554,1084400,-3798863427935583429193338778177362,4,7,out,in
54,204,6,1,1,2.0738139798321154,-0.5,805462,2.6208348614704994e-34,9.968229977254406e-33,0.026291877970820728,29307952825,1,3815578061407957017824149398710323,12769548,"DomainError(-8.040872671923446e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
43,262,9,0,1,2.95660499303927,-3.5,2839790,2.544136617220889e-34,9.999301323315514e-34,0.2544314382534597,3595,-3930606529661757321336489821516053,-58,0,out,in
55,242,6,1,1,2.8676302092805113,-0.5,2558583,2.5440121071695994e-34,9.990219026712015e-33,0.02546502834790085,23,3930798902968168463481176390078251,527560360704191547,2,out,"DomainError(-2.8191470996649846e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
64,182,6,1,1,1.0792471770121603,-2.0,135512,2.508942720368324e-34,9.316161171937644e-28,2.693107895047822e-7,3985742647218329238149118052192601,-34155940992988946,-40605506,897,"DomainError(-8.851622352895015e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
78,211,6,1,1,2.969159493814948,-3.5,2960067,2.399376839848076e-34,4.8318625078269045e-31,0.0004965739062238297,4168649702154434021765567705781877,13302872,900879242072275898148424352714,122068,out,"DomainError(-1.0798416221947102e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
84,236,6,1,1,2.8676213507001576,-2.0,2449983,2.3748008639977555e-34,9.589088792767958e-33,0.024765657251905084,-13436241389043321501430090169339,790003227376247,4197443142900018491477510371251372,-4,"DomainError(-7.275281199981451e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
59,208,6,1,1,2.8147971741371642,-2.0,1489204,2.36946279891364e-34,9.928141320497612e-33,0.02386612682498439,-25405,-4220365900905824394656065348890270,400717988170551,265,"DomainError(-1.1836154019974054e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
48,236,6,1,1,2.833861908260802,-1.0,1688290,2.357222060705254e-34,9.985329941790878e-34,0.2360685199634459,158588,1890,-4242281695347833987298986795842164,-15,out,"DomainError(-1.0640168396355482e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
67,332,6,1,1,2.867092322420993,-4.0,2291003,2.3534335125351142e-34,9.88999205088782e-33,0.02379611126506262,5851624061196933399225765931371,0,4254962528081603667856026548060927,0,out,"DomainError(-1.3940655624213664e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
50,257,6,1,1,2.824438160894452,0.0,1639439,2.2847451802617224e-34,9.994099386218228e-34,0.2286094116106515,0,-4376855715198173083532960380622007,1,1389907509948,"DomainError(-6.444535506220468e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
41,274,6,1,1,2.0853499764670635,-0.5,852268,2.250391629340232e-34,9.996271416229279e-34,0.2251231019684646,0,2878,0,-4443670990249724196764237654998551,out,"DomainError(-4.0847415683351713e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
44,242,9,0,1,2.864894841205033,-2.5,2176796,2.225665777697371e-34,9.984039384165753e-33,0.022292237560953325,40,1,4493037589114480462674071291273246,3638968,in,out
43,244,5,1,1,2.9566049133870447,-1.5,2823088,2.2015147879678563e-34,9.902235660849207e-33,0.022232502470851682,-70842,4497794354338128224043363712274292,0,80,"DomainError(-8.136119533117651e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in
42,251,9,0,1,2.867621350799688,-1.5,2485041,2.1847942559733297e-34,9.985835535863113e-33,0.021878932895768845,790703,4577090026971432964491927694189275,1,0,out,in
58,177,6,1,1,2.86663269493151,0.0,2257056,2.1417601431451166e-34,1.0857114686495805e-22,1.972678934495424e-12,4669056911907638204936734644150463,1779,-3227349725,115040484,out,"DomainError(-8.017723513293022e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
50,233,6,1,1,2.864894841123685,-1.0,2168240,2.1403375869230777e-34,9.99722134880662e-34,0.21409324773814,-839807,2447732,1,-4672160158798067890717301774728956,out,"DomainError(-8.384637128163009e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
50,249,9,0,1,3.7557158518010483,0.0,26326754,2.1353219697148764e-34,9.987469091687745e-34,0.2138001079264453,-4683134507034212047579354600902599,982404136684,4,-9,out,in
64,215,6,1,1,2.864894834864975,-4.0,2120773,2.112528989775569e-34,9.696532846546568e-34,0.21786436690388244,-32,-4733662850734360783554881456070231,88183454688039368450,-41348,"DomainError(-4.47148840978455e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
63,169,6,1,1,2.855005118803178,-0.5,1862874,2.112400696312118e-34,1.0740338881801874e-26,1.9667914760970066e-8,1003061960250829,4733950342592790106736590221861035,42703,-2718334,"DomainError(-1.6948407907860232e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
54,240,9,0,1,2.855078526961418,1.5,1898108,2.0808213197593613e-34,9.985190292960212e-33,0.02083907525754805,-7954180619934880,4805794666289011037783460805701674,12,1,out,in
58,229,6,1,1,1.0792463977714781,-1.0,101357,2.0750324122201865e-34,9.955132211559921e-29,2.084384584878395e-6,-6,-170179832107506995,4819201830828499330145220623421125,-13,"DomainError(-8.791731770093693e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
68,172,6,1,1,2.8147040789360536,-1.0,1402741,2.0362937525354817e-34,8.92060811378164e-26,2.2826849095518137e-9,-113780680,-4210206809096343633,2354,4910882817151767679853657463050241,"DomainError(-6.634292970845814e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
53,204,6,1,1,2.814692690827081,-2.5,1340053,2.010596839797102e-34,9.945052181801809e-27,2.0217056713651446e-8,86138605126,-26327,4973647526974698177143686020676104,-2,out,"DomainError(-1.0017585331719356e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
49,244,9,0,1,2.9566049136556485,-3.0,2835701,2.0048153110084407e-34,9.971884859914139e-34,0.20104677693056544,7,-26,-4987990636888096573229227949283318,3183805014,in,out
48,235,6,1,1,2.097557736606115,1.0,994642,2.0015701494369663e-34,9.990155548462776e-33,0.020035425271681135,61,4996077705701675952215878831446381,63328424867,0,"DomainError(-2.130097449935721e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
53,216,6,1,1,2.8666326949378433,-1.5,2264781,1.9746243806988653e-34,9.978571318558852e-31,0.00019788648270983636,209896156,-5064254294510821716082678114335809,-11645,162,"DomainError(-1.550243605882122e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
45,261,9,0,1,3.513054034492093,0.0,24915141,1.9623738114175495e-34,9.976620634809795e-34,0.1966972468182822,17954067,-5095869065219716537068326375565517,3,3,out,in
44,246,0,2,1,2.8676215298622147,-2.5,2519287,1.8721205556427696e-34,8.173737969787576e-33,0.022904093115813737,45231528,4417812018996655139891466856083652,0,0,"DomainError(-3.4064731717576855e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(""The point should not be at the origin (0, 0)"", """")"
46,233,6,1,1,2.0974661162318466,-3.5,867886,1.8425608291847766e-34,9.98890296957749e-33,0.01844607796067833,96,5427229235316157547416424701958719,-1311141,-3,"DomainError(-1.5275710621874492e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
75,201,6,1,1,2.9566559283383866,2.0,2855366,1.8294392822881154e-34,1.3522144442678414e-29,1.3529209734767092e-5,31517996319406708883368,-5466155721491234881243987952949445,1,8772448965503963,"DomainError(-1.574088819606384e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
57,237,9,0,1,2.072869652448327,-0.5,682081,1.8205159317713796e-34,9.978248768382843e-33,0.01824484410069912,-353367687887895909,5492948359023644093710255756723056,-3,56,out,in
