bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
11,4,10,1,1,0.00046589739795447927,0.0009404254970470038,0.4954112786365607,-1551.0,1315.0,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
15,1,10,1,1,0.0004213331559917878,0.004136625053048581,0.10185432583049234,-1205.0,3216.0,51.0,5081.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
13,2,11,0,1,0.0004095213896031362,0.0005115432827506801,0.8005605848268599,1109.0,2434.0,1317.0,1.0,Normal,Underweight
18,0,11,0,1,0.00040220689856933553,1.0,0.00040220689856933553,5274.0,18015.0,3025.0,19075.0,Underweight,Normal
8,2,17,0,1,0.00037022959308211247,0.001007357919021566,0.3675253711627261,9.0,2702.0,21.0,1.0,Severely obese,Normal
10,3,14,0,1,0.000351115029455999,0.0006722751241710562,0.5222787766971725,1994.0,0.0,1.0,1849.0,Underweight,Severely obese
14,3,10,1,1,0.0003433256723864505,0.09426668117778846,0.003642068099744944,7.0,823.0,-1589.0,-1428.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
10,3,6,1,1,0.0003417841136933787,0.006377877598144327,0.05358900487410143,-2532.0,0.0,173.0,6.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,0,6,1,1,0.0003360470798242198,0.007765855706324661,0.04327238266229137,167.0,-383.0,2857.0,194.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
8,4,10,1,1,0.0002990428238302672,0.0009473684210526316,0.3156563140430598,0.0,2.0,4.0,-3166.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,1,6,1,1,0.0002979919128594988,0.000909598782585304,0.32760808233772293,122.0,20.0,-2973.0,236.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,2,14,0,1,0.0002903494532684885,0.000691876193036639,0.41965521604977785,2.0,54.0,2413.0,2289.0,Severely obese,Underweight
14,1,10,1,1,0.0002515688621623127,0.010831489587947928,0.023225693947232378,18.0,1337.0,-387.0,5081.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
15,1,6,1,1,0.00024483189020281423,0.0031946260175553867,0.07663867033492895,12256.0,-228.0,8492.0,75.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,1,10,1,1,0.00023495385031954566,0.0007502922768826122,0.3131497651765188,696.0,18501.0,-1292.0,22009.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
15,3,6,1,1,0.00021850417041987364,0.008417333725408552,0.025958834180507453,9775.0,-4004.0,11131.0,4.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,2,10,1,1,0.00020936564612786018,0.02824506918947103,0.007412467100838465,31.0,2549.0,-3707.0,-1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
11,4,6,1,1,0.00020802943348768765,0.0009141937050087117,0.22755509291732134,3785.0,-2334.0,3.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
13,2,6,1,1,0.00020643005708237823,0.056793322122384166,0.0036347593232447513,-1643.0,0.0,2829.0,244.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
12,3,6,1,1,0.00019782539524968573,0.6537402316630345,0.00030260550853118267,29.0,0.0,-1617.0,4374.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
11,0,14,0,1,0.0001877207617737225,0.025714140061926526,0.007300293197503035,27.0,11.0,5100.0,359.0,Severely obese,Underweight
16,4,6,1,1,0.00018470680125893857,0.0009013664745348798,0.20491865015752928,11472.0,-4108.0,14326.0,4.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
19,0,10,1,1,0.00018197283460950957,0.0003769711876845625,0.4827234562068936,-1766.0,17705.0,1163.0,22009.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
18,0,17,0,1,0.00017809059137818828,0.00244340347465308,0.07288628064322204,2896.0,16668.0,1163.0,22009.0,Normal,Severely obese
16,0,11,0,1,0.0001763668402905412,1.0,0.0001763668402905412,1925.0,1785.0,1926.0,7455.0,Underweight,Normal
14,0,9,1,1,0.00016691385995626565,0.00256133226486602,0.0651668126958127,-41.0,238.0,1509.0,5901.0,"DomainError(""Height or Weight cannot be negative."", """")",Obese
12,5,10,1,1,0.00015039926510197312,0.0006665575156096873,0.2256358402386414,-5262.0,-3460.0,1.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
12,3,10,1,1,0.0001439457385564844,0.6698906348083082,0.00021487946102974705,1.0,-4189.0,76.0,2392.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
12,2,14,0,1,0.00013155534824646725,0.0012298229622486722,0.10697096434589627,185.0,7168.0,1317.0,1.0,Severely obese,Underweight
16,0,10,1,1,0.0001291858050708567,0.001571627965764565,0.08219871870758576,325.0,5891.0,-134.0,-1428.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
19,0,6,1,1,0.00012387303258402574,0.0004151110256577465,0.29840940116622533,13456.0,1267.0,20096.0,-2141.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,19,0,1,0.00012385467046174793,0.06478341756738251,0.0019118267469128846,406.0,389.0,14.0,7645.0,Overweight,Severely obese
18,0,13,0,1,0.00011099772865646064,0.0022988505747126436,0.04828401196556038,6796.0,14713.0,3025.0,22895.0,Underweight,Obese
