bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
39,80,10,1,1,2.3134355013722304e-17,1.2524204291732023e-16,0.184717164259247,26,1.0256765258844002e16,29.0,-3.0693951564283052e16,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
61,4,6,1,1,2.291625709449905e-17,2.423717251400578e-13,9.4550043249709e-5,8989187561706,3.4137952531903332e16,1.7779490959243e13,-6.205820717317668e15,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
41,61,6,1,1,2.2782210591239755e-17,8.987606738105539e-17,0.25348472908419584,5271522610521080,-4.0237305729957704e16,6122.0,104.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
36,59,14,0,1,2.269411966782314e-17,9.531537111102028e-17,0.23809506696868188,12276001611453,2668.0,1.0,4.206135456507346e16,Underweight,Severely obese
61,17,6,1,1,2.2528574962922755e-17,3.507479245469894e-16,0.06423010197998939,72854952487809618,1.41137687e8,1.1352220358652909e17,-5.504041377618014e15,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
48,36,14,0,1,2.252827355045695e-17,1.8440850809222412e-14,0.0012216504424617104,438338567,3.812521477970493e16,1.848701070216695e16,11057.0,Severely obese,Underweight
49,39,10,1,1,2.244848080885284e-17,9.389711645329742e-16,0.02390752949268498,449632158,3.910749249481286e16,-1.5862027753002556e16,11057.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
45,62,6,1,1,2.23841673498598e-17,1.1683564855118589e-15,0.01915867941628557,-41097204114348219,-4.115737484164725e15,1.91499529e8,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
53,24,6,1,1,2.2299260026014658e-17,1.3021145129808832e-15,0.017125421615158697,40013461821508406,8.17084301e8,-9.9380243e7,-1.0856246865203748e16,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
71,0,6,1,1,2.1971928207935616e-17,4.18331380763258e-17,0.5252278269884316,500695625042664428,1.5889347126236522e16,4.6870984121852186e17,-1.1450053874313036e16,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
40,48,10,1,1,2.1577620759496902e-17,4.9679635115090084e-14,0.00043433533095622005,0,2.0651497696e10,-4.390513818051856e16,1.0618893e9,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
45,52,6,1,1,2.127593845488665e-17,9.55216337259834e-15,0.0022273423961654097,17895535130746617,3.9598169190693656e16,-9.0,8.12560573e8,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
24,54,10,1,1,2.1120227912733937e-17,9.467751612573414e-16,0.02230754330804976,0,-20.0,924.0,4.485597527484246e16,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
37,61,14,0,1,2.109464581468638e-17,9.511567454924e-17,0.2217788594220187,45249961819031353,2.40989573896231e14,13.0,333.0,Underweight,Severely obese
26,61,6,1,1,2.0730880510714336e-17,9.245271241201688e-17,0.2242322585228961,14,-4.459667313257478e16,31957.0,9.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
62,13,6,1,1,2.022667268109085e-17,2.161428558647371e-16,0.09358011209840203,56062918057549658,-5.119590932045556e15,1.0148367461227925e17,3.513651163e9,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
58,8,6,1,1,2.0043397762758338e-17,2.0676965607986282e-12,9.693587609884482e-6,44220675406310612,1.92187725872e11,-1.905650720092705e15,2.43798438495e11,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
26,53,14,0,1,1.9733146598486768e-17,9.545235589756606e-17,0.2067329445452686,194405,39.0,3.0,4.8372693618900824e16,Underweight,Severely obese
55,61,6,1,1,1.9386705139902298e-17,6.747800210123575e-16,0.02873040774209179,118380250379326616,2.3655491911234424e16,1.5978843035879053e17,-2.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
68,4,6,1,1,1.913291614164393e-17,8.683096719136503e-17,0.220346689211434,-20601338372092120,1.3336831853768917e17,4.7982701817903e13,1.7705536725492733e17,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
44,22,6,1,1,1.9116339229282895e-17,5.462588111359283e-11,3.499502221214713e-7,552637254,-4.83632503910496e16,8.83226083e8,6.1765992e7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
37,80,14,0,1,1.8999660386635376e-17,6.568638321989356e-17,0.28924808240745403,77,4.728604094459286e16,1.6973545343312772e16,1.0,Severely obese,Underweight
42,21,14,0,1,1.8974503628631198e-17,9.484983206388091e-15,0.0020004783578163807,853315566,5.030674178529286e16,2.017739494e9,221240.0,Severely obese,Underweight
50,61,14,0,1,1.8860867534256002e-17,5.749998719534601e-16,0.03280151605978546,23457664502152,1.1119308077488402e17,4.0,6.0583247993961e16,Underweight,Severely obese
31,47,6,1,1,1.8771673293839257e-17,9.243998985810284e-16,0.020306875111793216,49251246141718042,4.00117969e8,-2.0,-63.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
53,18,10,1,1,1.867347734368955e-17,3.1494715990203346e-13,5.929082627542368e-5,638338291,4.396040157981682e16,2.017739494e9,-6.772967659136513e15,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
43,70,6,1,1,1.8439065948628254e-17,6.840972417372393e-16,0.026953866824258692,-18817858318633234,-4.647443006678037e16,6122.0,104.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,66,10,1,1,1.829079157298613e-17,9.469816872451328e-17,0.19314831341877292,4,1726.0,1.0,-5.1794828959276904e16,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
48,33,6,1,1,1.820051931862788e-17,3.498847646560519e-16,0.05201861057459756,43544370458044527,4.123276e6,-7.252438451718589e15,6.217122e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
38,76,6,1,1,1.8149371816558138e-17,9.190399456001112e-17,0.19748186032008685,-50858391358246464,2.881615479009602e15,677.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
38,59,14,0,1,1.8100266773152417e-17,6.282530483892979e-16,0.028810471862504294,12423,5.273616423171679e16,1.99254518058477e14,0.0,Severely obese,Underweight
47,30,6,1,1,1.7605470810453098e-17,9.079038890815605e-16,0.01939133758779563,52514807705337973,7.473868413687e12,1.114520012313e12,-288.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
39,71,6,1,1,1.7601930739947763e-17,7.239207134239353e-15,0.0024314721783129717,32776110168052251,4.104295292386591e16,-164.0,0.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
55,52,6,1,1,1.75635252503354e-17,2.4820763939565884e-15,0.007076142093409952,381344319274205888,8.891845323286213e15,4.3322698279515526e17,-11.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
61,17,10,1,1,1.7547965115504015e-17,1.8703111066716573e-16,0.09382377644504172,378778533,3.2944887643798004e16,-1.5594379645298788e16,8.463096928104187e16,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
42,56,14,0,1,1.7221914582990222e-17,9.294965909330371e-17,0.18528217048868043,1078,5.430135443020196e16,1.1109800345905956e16,2858.0,Severely obese,Underweight
46,61,10,1,1,1.704289716497163e-17,8.741483647824574e-17,0.19496572723341954,-101127217,5.4827724326258904e16,1.0,1.1041501162150608e17,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
41,72,6,1,1,1.7009931407975382e-17,2.680258670131844e-16,0.06346376787259361,51860017587722964,1.0,93784.0,-1.626982795171776e16,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
51,62,6,1,1,1.6730877537194803e-17,9.15863037899661e-17,0.18267881598938143,9234926898293372,6.652072390359054e15,-4.562202781106268e16,1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
45,58,10,1,1,1.6625535576108966e-17,8.949163206823006e-17,0.1857775435745026,27256442,5.582894625244251e16,-1.1408785610926076e16,-1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
32,44,14,0,1,1.654785677587568e-17,9.541182553921098e-16,0.017343611949941235,111247014,9217.0,22.0,5.768393257652512e16,Underweight,Severely obese
28,48,10,1,1,1.6517002820478572e-17,6.29200904764465e-12,2.6250761394981697e-6,-164,0.0,237611.0,5.735716287933541e16,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
25,52,14,0,1,1.6442115384345495e-17,9.544934611610246e-17,0.172260115478902,102,5.805490548097451e16,1190.0,0.0,Severely obese,Underweight
29,44,10,1,1,1.6428137568237447e-17,0.9473684210526316,1.734081187758397e-17,44,581997.0,5.7667426822885704e16,-763.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
39,39,6,1,1,1.640410037925027e-17,9.106159709733836e-15,0.0018014290219087038,56359585743484964,2564.0,55540.0,-3.57634630138e11,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
56,54,10,1,1,1.6141917964282667e-17,7.765493947476734e-16,0.02078672402999903,-48864580866305706,8.99960521412096e16,163.0,1.2250395002170174e17,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
44,34,14,0,1,1.6126565608010862e-17,5.714090005346644e-16,0.02822245640674424,59190870377920852,1.74715753237e11,178.0,2.43798438495e11,Underweight,Severely obese
39,43,10,1,1,1.6001753845197364e-17,9.42962690523778e-16,0.016969657448810654,59204036608326894,-174422.0,30.0,2.114329549836e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
57,38,14,0,1,1.57049258269158e-17,8.218146544070289e-16,0.019110058141087193,7160139096228776,1.6116710116817952e17,11303.0,1.0081031783690693e17,Underweight,Severely obese
42,47,6,1,1,1.5651264294069074e-17,8.84139656565527e-15,0.0017702253459444387,59283072015559023,-1.0,2.12553205322368e14,3.0460129e7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,64,10,1,1,1.5428850922299013e-17,9.463023591471473e-17,0.1630435639641037,-61402396446997797,0.0,6.0,2.2860088e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
57,46,14,0,1,1.537503230630717e-17,8.082607679175134e-17,0.1902236619243687,17678038783667470,7.460089680160805e17,1267.0,8.055230481948092e17,Underweight,Severely obese
45,53,14,0,1,1.5202318299148518e-17,1.0106391712654654e-15,0.01504228089646776,62780922678762503,4.6458279766e10,0.0,1.035827574957676e15,Underweight,Severely obese
62,19,6,1,1,1.4902005970548115e-17,7.45959414245865e-16,0.019976966153867026,134719729547527122,2.87973802e8,1.9670697655246755e17,-2.570638447082293e15,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
37,32,14,0,1,1.4844373830057807e-17,5.36913863511127e-10,2.7647589006146367e-8,6570,6.4303517647603e16,2.017739494e9,221240.0,Severely obese,Underweight
57,56,10,1,1,1.4529495344988026e-17,6.5439502767851e-17,0.22202942764604944,-37106218731179382,1.0053633948375971e17,163.0,1.5415140567040422e17,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
38,33,14,0,1,1.4518678409449943e-17,8.416534925159053e-11,1.7250184949687683e-7,444369424,6.5746029192585464e16,7.04244132e8,118.0,Severely obese,Underweight
56,45,14,0,1,1.446209129591355e-17,6.637795590855736e-16,0.021787491190353322,3076978593068066,7.862508293829266e17,1141.0,8.521823477398452e17,Underweight,Severely obese
41,44,6,1,1,1.4444725621294877e-17,2.6544775042205953e-14,0.000544164552094636,-150,6.4002261922861496e16,5.42326408494252e14,20928.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
54,21,10,1,1,1.4330839959532693e-17,6.931807661704925e-17,0.20674030006204652,802354343,3.8733342537622824e16,2.017739494e9,-2.7373628423451516e16,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
54,37,14,0,1,1.430773259121347e-17,1.3835164218683203e-15,0.010341570483053683,7788995176808,2.7004947322307264e17,24081.0,3.36764827452309e17,Underweight,Severely obese
36,85,14,0,1,1.4282323127697613e-17,6.465457572527332e-17,0.22090196969794185,4,6.101663852021992e16,2.727195732063801e16,7.0,Severely obese,Underweight
53,66,14,0,1,1.4190590758923613e-17,5.244091215036227e-17,0.27060152421138967,31017770726727944,8.055486842534606e16,0.0,1.4024258750833787e17,Underweight,Severely obese
43,60,10,1,1,1.4164578836223566e-17,5.2352595738018e-15,0.0027056115626254177,1840,3.303260938219336e16,1937.0,-3.385031258862399e16,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
46,24,10,1,1,1.3720374454779027e-17,9.249274283415088e-16,0.01483400106252778,107954,6.904828963537912e16,1.7779490959243e13,-2.8172557e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
40,86,10,1,1,1.3631845684789191e-17,6.855815443469304e-15,0.0019883624052007675,-17818212178651201,-6.717368504010918e16,1.0,140.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
54,69,6,1,1,1.3358614091270493e-17,4.3194221172938566e-16,0.03092685486279758,83703670945385581,-1.819311188389134e16,1.5047801671263946e17,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
49,36,10,1,1,1.3143048510734836e-17,9.423400497979347e-17,0.13947246021808252,1669603,5.431789515137533e16,2.378717e6,-1.7763435163950712e16,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
54,59,10,1,1,1.2858112832485005e-17,5.801558856172946e-15,0.0022163203289412084,24,2.7372214538074064e16,-9.446617626495152e15,1.004427638674278e17,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
43,54,6,1,1,1.2827476208796476e-17,8.711647987017094e-16,0.014724511628469343,-67312982,7.2017327877210024e16,2.859150990407863e15,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
27,47,14,0,1,1.2779416292481001e-17,9.54464499487133e-16,0.013389095455459922,3866,2858.0,31.0,7.46939791848799e16,Underweight,Severely obese
40,68,14,0,1,1.256465180182716e-17,6.192602092903481e-17,0.20289777404277015,1,7.441498561841114e16,1.5295683132944452e16,43644.0,Severely obese,Underweight
48,33,10,1,1,1.2514094942790033e-17,1.8396148183020272e-15,0.006802562589890746,1417309,7.295964491028994e16,2.378717e6,-2.744465165881073e15,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
24,54,6,1,1,1.2309990190336931e-17,9.239230029858794e-16,0.01332361046380947,75103902407048888,3.0,128.0,-74.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
35,44,14,0,1,1.217693493269895e-17,9.151456001101918e-15,0.0013306008280248233,11020,1.2083976843e10,7.838963251600522e16,12.0,Severely obese,Underweight
63,20,10,1,1,1.1949698792285581e-17,6.497213166529592e-17,0.18392037456681398,213656986,1.6789695153062838e17,-3.0637853910588216e16,2.410173400022909e17,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
56,14,6,1,1,1.191661851356899e-17,1.360611775851237e-13,8.758279712898721e-5,-7140050962801362,7.725491965177789e16,1.40829964e8,1.063262649769e12,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
43,66,6,1,1,1.185513445480121e-17,8.607979275019894e-17,0.1377226184687092,-847997,-7.670988937333579e16,1.40473242294508e16,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
51,50,6,1,1,1.1843303872886707e-17,3.7830338431478544e-16,0.03130636511311757,281144840418497045,1.03027163238e11,3.5920821798685805e17,-24.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
51,37,14,0,1,1.1805685219136811e-17,5.768899297839703e-14,0.00020464363494016478,75763749901516510,7.48139710596e12,1356.0,2.82447097815466e16,Underweight,Severely obese
62,25,6,1,1,1.1598238142715024e-17,8.433365991040824e-17,0.13752798295528024,468709841218521877,-1.1450053874313036e16,5.475960274818229e17,9.5457704e7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
66,3,6,1,1,1.1462398859771708e-17,5.397441863185805e-15,0.0021236725008476703,40956810764827461,-1.691303637851e12,1.1809962065167451e17,2.3548622943338652e16,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
44,56,10,1,1,1.1451927618670196e-17,8.90358391796867e-17,0.12862154975097853,-81423180478012193,4209.0,16834.0,1.4621992955681476e16,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
49,74,10,1,1,1.1234778845678578e-17,6.730073365764386e-17,0.16693397285725664,-211835876,1.1313962647043734e18,9.0,1.2157208815095393e18,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
38,96,10,1,1,1.0968849825654782e-17,5.637197925922165e-17,0.19457982440558771,-76204866762697448,-4.064996645466753e16,7.0,7.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
51,24,6,1,1,1.092694092355607e-17,7.731548689496142e-16,0.01413292648392824,513050942,-8.459622808728218e16,1.525666134650919e15,6.1765992e7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
33,46,6,1,1,1.0854481199832063e-17,8.909355484234794e-14,0.00012183239538526879,6122,104.0,3.8956214e7,-8.517480337071248e16,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
64,7,6,1,1,1.0839014155650661e-17,3.9532183954753965e-16,0.027418202262886136,-6601401818377500,1.6953916119853962e17,2.7146847796e11,8.44986734682718e16,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
55,72,6,1,1,1.067634584357067e-17,1.7132537523761049e-16,0.06231619705349361,269869751539434848,-1.3435292151464492e16,3.5541711465346976e17,4.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
54,59,14,0,1,1.0429836681094921e-17,5.006432107428272e-16,0.020832873506103668,71,5.53679689772429e16,3.4260270084262064e16,1.4023412040398933e17,Severely obese,Underweight
33,45,10,1,1,1.0388378493013387e-17,1.0447225643497798e-11,9.94367198288568e-7,2794,1.829175037e9,-6.0,9.11950253537584e16,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
41,70,10,1,1,1.037077735109178e-17,9.095979852426667e-17,0.11401495517082767,241,8.576586454789954e16,-3.144840472579579e16,295.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
56,44,14,0,1,1.0330994970679157e-17,7.979566853649868e-17,0.12946811725693785,4311,6.936347631122938e16,4.059883078544395e16,1.5236231131678144e17,Severely obese,Underweight
36,53,6,1,1,1.0166892102091856e-17,9.223699601644683e-16,0.01102257504166657,16361,-1.03418904513e11,9.093519362678566e16,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
26,59,10,1,1,1.0023068021841006e-17,9.460995304499399e-17,0.10594094700664633,-94518805917334460,466.0,22.0,934.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
44,54,10,1,1,9.672567113135831e-18,2.0692963751493465e-14,0.0004674326611352488,-144675042995102,9.794374018934144e16,3.0,1.32001331e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
31,58,6,1,1,9.519048939743024e-18,9.24453281938975e-16,0.010296949695259338,-97124020048252603,400.0,1.91499529e8,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
23,66,14,0,1,9.503377025798873e-18,9.544794798611083e-18,0.9956606953123563,29,0.0,11.0,1.004427638674278e17,Underweight,Severely obese
32,59,14,0,1,9.405901571778093e-18,9.539546970824647e-18,0.9859903830385982,0,369.0,1.0148367461227925e17,3.513651163e9,Severely obese,Underweight
37,39,14,0,1,9.401291579112364e-18,9.202320723038339e-15,0.0010216218128081425,48673887,1.0153343788062584e17,2.6205145e7,153.0,Severely obese,Underweight
58,7,6,1,1,9.366354387356719e-18,1.0870184037829089e-15,0.008616555483109646,8280346728806030,9.842638211103355e16,-1.910144979e9,6.6925543606801e13,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
46,56,6,1,1,9.304236941038942e-18,1.3724489323543815e-16,0.06779295550966617,74573372778463080,1.44466682e8,-2.479300274975478e16,37.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
26,73,10,1,1,9.243403878270435e-18,9.4709435423975e-18,0.9759749740763988,7,7.0,-1.024912936326111e17,13957.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
29,60,14,0,1,9.241229096447212e-18,9.543843838704452e-17,0.09682921527875378,13736094,1.0,39.0,1.0329204530947395e17,Underweight,Severely obese
47,50,10,1,1,9.155024436945486e-18,4.928873234829157e-16,0.0185742744858051,438985005,9.078142205295224e16,-4.9668808455054e16,118.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
65,18,6,1,1,9.128417376371686e-18,6.174076230846843e-16,0.014785073969065041,-157157395,1.1205918058604247e18,3.475839397400958e16,1.2157208815095393e18,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
61,11,6,1,1,9.027731999028051e-18,4.908473888764263e-14,0.0001839213613765568,383699065642687068,5.1477285258e10,4.861088736876323e17,-4.169027672894e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
43,74,10,1,1,9.001622361029401e-18,3.592813205102644e-16,0.025054523703723224,-104558131938906855,0.0,218386.0,1.1997324786888354e16,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
27,58,14,0,1,8.974978790388465e-18,9.545363529779096e-18,0.9402448384903125,106356290843573063,19576.0,58.0,83.0,Underweight,Severely obese
30,67,10,1,1,8.917570568498426e-18,9.468170176239324e-17,0.09418473054991507,1,1.0623615633603594e17,-2.08980637e8,0.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
58,49,6,1,1,8.869571745212678e-18,7.242779133809434e-17,0.1224608894092786,111059977103434862,2033.0,2.057117024216416e17,-4.365988654185218e16,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
40,66,14,0,1,8.804596563500424e-18,6.527689839739377e-17,0.134880743106078,96461380543949231,2345.0,55.0,4.948630177219727e16,Underweight,Severely obese
59,26,6,1,1,8.787191412161726e-18,1.997287544905253e-16,0.04399562513958685,-43368009936800803,8.53950116471884e16,1.809339289636335e16,3.61054e6,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,75,6,1,1,8.78435996698385e-18,9.239767666201972e-18,0.9507122131561865,56,1.0,-2.0,-1.0524708747838728e17,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
31,50,6,1,1,8.743343835429995e-18,9.235509929962973e-17,0.09467093751979809,105740814874056978,42.0,-498900.0,7091.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
51,40,6,1,1,8.631339485636562e-18,4.557004715674927e-16,0.01894081754172202,234552388082,1.0677834304283584e17,-8.459740674226786e15,1567.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
63,20,6,1,1,8.606654272722874e-18,7.530269589991909e-17,0.1142941055412084,127093705853626797,-1.6353957666943186e16,2.3326169485927082e17,6.13089406e8,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
22,69,14,0,1,8.588720398289303e-18,9.545138604493695e-18,0.8998004905078985,0,0.0,1.1113942593073357e17,13.0,Severely obese,Underweight
41,51,14,0,1,8.578614919232714e-18,9.490563866577917e-18,0.9039099298876505,6,1.1127140976175931e17,1.40829964e8,1.063262649769e12,Severely obese,Underweight
42,67,6,1,1,8.49608796967249e-18,8.451966860226439e-17,0.1005220217988984,-108816816019394597,-5.32280240583204e14,3367.0,913.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
48,40,10,1,1,8.409577847856202e-18,8.828071268659307e-16,0.009525951469956063,978772,1.0990903994366947e17,2.378717e6,-2.744465165881073e15,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
31,57,14,0,1,8.40844719700917e-18,9.541278348934051e-18,0.8812705058487849,113522203586529087,2.1991998e8,31.0,37.0,Underweight,Severely obese
58,40,10,1,1,8.381253121390719e-18,6.964106166576766e-16,0.012034930141667495,-72784203959945683,8.344871188147296e16,23367.0,1.6993105033651386e17,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
38,48,6,1,1,8.305544030711707e-18,8.93151202026525e-15,0.0009299146675128191,-111314598834687222,-1.09488858e8,516237.0,127.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
42,77,10,1,1,8.301976248810654e-18,3.0930319437728663e-15,0.0026840900448910146,1,1.0031657711443235e17,-5.43920833018266e16,43644.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
52,27,6,1,1,8.266978184166865e-18,1.1587575304273776e-14,0.0007134346890602562,53383290426022049,-9.82702529133414e16,8.83226083e8,6.1765992e7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
40,76,6,1,1,8.239284570772502e-18,9.060558536226926e-17,0.09093572474400208,107662053501460290,3.162146056963414e16,2.0,-571.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
30,62,6,1,1,8.201395957655745e-18,9.24251200047245e-16,0.00887355727234816,16834,15158.0,-1.1272816318832118e17,0.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
50,51,6,1,1,8.159771354696398e-18,1.5805162915976377e-13,5.162725242425837e-5,375291468216955193,6.148935827e10,4.88594679998072e17,-24.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
29,60,10,1,1,8.138193218410365e-18,9.471607723495124e-16,0.008592198342656114,52374761,-1.0,0.0,1.1641016569986051e17,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
61,23,14,0,1,8.117994131464492e-18,8.242007624962192e-17,0.09849534847405254,52123705889113165,1.0918988992849058e17,9.8410053e7,2.1458957740334426e17,Underweight,Severely obese
53,43,6,1,1,8.1158466660285e-18,1.7216486374477748e-16,0.047139970894756335,110877465147504099,6.549699239728e12,1356.0,-2.613042410282816e16,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
44,56,6,1,1,8.110634587892198e-18,8.976768985427709e-17,0.09035137922183877,-78034813100189853,32973.0,3.595482505549238e16,3195.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
57,38,6,1,1,8.104683970144235e-18,2.524766156833554e-15,0.0032100731183393075,61214500983092795,8.735091140782018e16,-1.2151317040401804e16,43644.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
42,65,10,1,1,8.10008353868858e-18,8.84592597542023e-17,0.09156852048271613,-116957856128546432,-2.1431785483611e13,1.0,2.970847e6,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
48,40,14,0,1,7.867391842485312e-18,1.0770649481743657e-15,0.0073044730086338884,850589,1.1997265404283947e17,1.809339289636335e16,3.61054e6,Severely obese,Underweight
43,52,6,1,1,7.828376691644767e-18,2.253965277034746e-14,0.0003473157626431389,2108118592,1.0,1.1809962065167451e17,-4.87690132661e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
47,48,10,1,1,7.7971760202359e-18,9.154719217996938e-17,0.08517111049028908,-121388066635676151,5.248500544649574e15,1928.0,2.0233498e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
41,82,10,1,1,7.751015176737981e-18,9.236013317222122e-18,0.8392165440347397,-118465458112469656,6987.0,8.0,3.008163061475993e16,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
29,72,10,1,1,7.62618067924119e-18,9.471150460799618e-18,0.8052010904911057,-1373267,-1.2422580330825514e17,1.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
56,64,6,1,1,7.595518065269937e-18,7.865913764376036e-17,0.0965624375348393,573192853280086342,29.0,4.560954080537812e17,-3.3226582580720784e16,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
58,32,6,1,1,7.59161061485555e-18,3.976799141511575e-16,0.019089751191130034,72269694243974174,1.0741793358271134e16,-4.903853655906553e16,491988.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
27,58,6,1,1,7.4930833226124e-18,9.239741237759152e-17,0.0810962464185809,26144,-2.0,1.2338422810500115e17,45.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
54,21,6,1,1,7.478447372604233e-18,9.021032245739491e-17,0.08290012904162049,110012464934679072,5.639655759787988e16,-9.9380243e7,1.090049279e9,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
