bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,i1_1,i1_2,i2_1,i2_2,output1,output2,fitness_max,fitness_ratio_max
38,145,5,1,1,9.359131243839158e-26,-1.057790487393462e25,-2.959075e6,9.0,56.0,"DomainError(-6.310810961098728e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.89241336548031e-26,0.9460918077380344
55,160,6,1,1,9.356612583560962e-26,-1.0687624860388152e25,1.0,15141.0,8.909009631836888e21,out,"DomainError(-6.918177952872536e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.957062474880525e-26,0.9396960807633411
48,167,5,1,1,9.346606798340341e-26,-1.6097364426600077e18,1.0595195491820144e25,1.0,1.0,"DomainError(-5.706179401451089e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.896659252083965e-25,0.09444203907871439
49,148,6,1,1,9.312672630698699e-26,1.073805597657923e25,-22.0,0.0,-1.4899283154456848e17,out,"DomainError(-4.934622421571629e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998250349058331e-25,0.09314302308479201
55,172,6,1,1,9.294894912400545e-26,0.0,-1.0684053957738156e25,-505.0,7.453997392508154e22,"DomainError(-1.3236852712453694e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.838177246226505e-26,0.9447781514574422
57,168,6,1,1,9.269381447026749e-26,1.0277204238391966e25,-55.0,-5.1100213454525516e23,-16.0,out,"DomainError(-5.655411803343712e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.1558928235354664e-24,0.04299555778392459
47,88,0,2,1,9.231452394830953e-26,252.0,-8.320208398e9,3.1860387128629e24,5.0153478e7,"DomainError(-4.561108508688417e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.1699325829991612e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.0916222670318776e-22,0.0002985957402776
34,153,6,1,1,9.190648124382297e-26,-16.0,168.0,-1.0880625462605337e25,3.0,out,"DomainError(-1.0551155998241083e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99950426452935e-26,0.9191103759997122
56,112,0,2,1,9.143712346214717e-26,1.0,4.332891431e10,-3.467663447034897e24,4.3884333782347706e17,"DomainError(-4.173080235051489e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.5634159125260842e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.830142791064333e-25,0.3230830746450089
33,156,6,1,1,9.122819758973176e-26,250.0,12.0,7.0,-1.0961523152053982e25,out,"DomainError(-7.724783542574663e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998359420902018e-26,0.9124316675295262
41,116,6,1,1,9.073351976222972e-26,5.042628e7,58146.0,-4.0,1.1021285216538872e25,out,"DomainError(-1.4234741067585975e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.981801077020477e-25,0.09089894605404546
37,130,9,0,1,9.061319004042304e-26,1.1035920924469104e25,8.344993e6,-1.0,-4.0,out,in,9.96747651144447e-25,0.09090885735861295
32,161,6,1,1,9.025893575332408e-26,-1.1079235442493813e25,1.0,0.0,137.0,"DomainError(-7.831152016690744e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.99923040535668e-26,0.9026588256729391
36,148,9,0,1,8.974746122119856e-26,10.0,0.0,-12666.0,-1.1142376468291648e25,in,out,9.997036445656199e-26,0.8977406625359922
30,169,9,0,1,8.949604960099763e-26,1.0,9.0,-1.1173677547314365e25,9.0,in,out,9.99865689985117e-26,0.8950807143140372
32,161,5,1,1,8.946812955514796e-26,-1.1067584438780716e25,699.0,1.0,0.0,"DomainError(-5.473125846813647e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.902379463010363e-26,0.9035013239933879
34,152,5,1,1,8.895418494388861e-26,-14.0,-1.1131528876982889e25,-2.0,34.0,"DomainError(-6.502449590349401e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.8874732401134e-26,0.8996654937380988
46,131,0,2,1,8.881489671342194e-26,0.0,3.1901555236568246e24,-6.27638928800561e15,110.0,"DomainError(-1.330672059618135e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.066374827814916e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.310331159244552e-24,0.026829610827724653
48,132,6,1,1,8.874754836309885e-26,-1.0,-1.1267916899498892e25,9816.0,1.16547679436017e14,"DomainError(-1.1069437809714686e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.978272106689266e-26,0.8894079798004705
52,95,6,1,1,8.866219940521907e-26,2.1455251e7,-1.127876374270426e25,-2.7617993629e10,15204.0,"DomainError(-8.600481678336032e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.877059246261014e-25,0.08976578675356471
39,140,6,1,1,8.836464934048097e-26,4.1404315e7,1.0,-1.1316742695903929e25,149.0,out,"DomainError(-4.399491704433178e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.997259485860962e-26,0.883888724359454
32,160,5,1,1,8.835902139398807e-26,21.0,11.0,0.0,-1.120758521894745e25,in,"DomainError(-3.3081863836236716e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.901231158850919e-26,0.8924043886704138
42,145,9,0,1,8.826249985611297e-26,3.0,40.0,4.61514951215e11,-1.1329839984480577e25,in,out,9.990111454259893e-26,0.8834986502425544
63,82,6,1,1,8.767420636268191e-26,1.0284279379184e14,1.1405863155045846e25,2.515367573190056e17,-180.0,out,"DomainError(-6.429430023421927e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.593576350588217e-23,0.0009138844906082003
42,125,6,1,1,8.759441119383497e-26,214401.0,-606838.0,-1.1416253461503736e25,-7.0,out,"DomainError(-1.92096309801333e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.995392761175205e-26,0.8763478663297277
44,132,6,1,1,8.736710575917888e-26,-9.294063744804e12,126.0,1.144595544638523e25,4.0,"DomainError(-6.797531806128096e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.988244366401297e-25,0.08746993220657127
71,96,6,1,1,8.685014751314209e-26,-1573.0,-3.4527891680975e13,1.126384455259361e25,2.387459819929659e24,"DomainError(-5.065586826310497e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.228716251661856e-22,0.00038968687668688984
38,150,6,1,1,8.607431022281706e-26,9.08327331e8,0.0,-1.161786829788517e25,2.0,out,"DomainError(-1.4252248176541333e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998801615919426e-26,0.8608462646741114
72,112,6,1,1,8.561822117658185e-26,127.0,-1.3194303500119529e23,1.167901149628746e25,5.375221211559462e17,"DomainError(-1.6489462388160452e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.1906699421529926e-24,0.07190760272470245
48,144,9,0,1,8.552451248920103e-26,0.0,-64.0,8.72195486012686e17,1.1692554226792755e25,in,out,9.947104591071594e-25,0.08597930353116709
81,15,6,1,1,8.530637381798853e-26,2.2021150717808973e18,-3.373147847268494e17,2.2068256100567108e16,1.1722453158758132e25,out,"DomainError(-2.808037941792344e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.7530631264663474e-24,0.030985985391291132
60,83,6,1,1,8.509155038742807e-26,1.1232493e7,5.187703960001508e18,1.365542e6,1.17520533693028e25,out,"DomainError(-1.4013154698492224e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.945955308044365e-22,8.555392393388834e-5
47,156,5,1,1,8.507788375993566e-26,-1.1639820108011009e25,3.340383271697858e16,1.0,13.0,"DomainError(-1.1891826134565544e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.812575588551324e-26,0.8670290790849959
37,141,5,1,1,8.493838836028485e-26,-1.0,-44.0,25046.0,-1.1656672901553859e25,in,"DomainError(-8.033110822922431e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.863952870616419e-26,0.8610988867688788
30,169,5,1,1,8.481617846655802e-26,3.0,0.0,0.0,-1.1675735455664063e25,in,"DomainError(-7.186314712595794e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.899571993670754e-26,0.8567661159571833
33,156,9,0,1,8.476802036066485e-26,-1.1796901658730169e25,-1.0,-16.0,0.0,out,in,9.996343169586637e-26,0.8479902992783124
39,134,6,1,1,8.441305733733596e-26,155352.0,8283.0,-9.0,-1.18465084851002e25,out,"DomainError(-1.2483024280812804e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999799527958316e-26,0.8441474961705635
53,161,6,1,1,8.431755204963624e-26,4.019077710240031e20,2.0,-166.0,-1.1859926849360187e25,out,"DomainError(-2.893945197069961e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.877628734311032e-26,0.8536213935309183
47,150,9,0,1,8.391758906543255e-26,3.661349171642431e17,1.191645292884041e25,15.0,1.0,out,in,9.984331966462531e-25,0.08404927775570017
40,144,9,0,1,8.35179816968052e-26,-2.0,0.0,3.869478162e9,-1.1973469421594667e25,in,out,9.992889767894589e-26,0.8357740717318217
36,146,6,1,1,8.345087132780416e-26,33.0,-1.198309836780362e25,12.0,24476.0,"DomainError(-1.6373038655043564e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.995662634462989e-26,0.8348708272734487
61,105,6,1,1,8.161685418274485e-26,-1.2252371278130154e25,1.1459842139829448e16,-3.0,4.66632915877405e14,out,"DomainError(-5.848248670157435e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.88759144863148e-25,0.08254472750696154
37,143,5,1,1,8.145815113097439e-26,47.0,15.0,-1.215469533931646e25,481154.0,in,"DomainError(-7.395425375040485e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.884785429667418e-26,0.8240760683230643
49,148,9,0,1,8.145149928653591e-26,-1.4464257555286214e17,1.2277244848276253e25,-12.0,0.0,out,in,9.994754201239869e-25,0.08149424952985006
31,164,5,1,1,8.142887171225112e-26,1.0,4.0,60.0,-1.2159065808989073e25,in,"DomainError(-1.0824246103240814e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.901275057372931e-26,0.8224079347398349
41,135,6,1,1,8.099681772358365e-26,0.0,-1.234616406057682e25,2009.0,6.29096727e8,"DomainError(-7.773763218484364e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.968985949807578e-26,0.812488031695411
63,114,6,1,1,8.097342066791302e-26,1.234727281628909e25,1.189355e6,450131.0,2.4641618674127044e23,"DomainError(-1.394898143995175e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.3088542524169344e-23,0.0024471739910806416
53,184,5,1,1,8.092418427261537e-26,1.2224041179508787e25,5.9319516395701286e23,0.0,-6.0,"DomainError(-1.6587614379033007e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,4.8866434817056544e-24,0.016560279990872027
43,146,9,0,1,8.088307666824441e-26,0.0,1.0,1.2363525736065517e25,7.09836875536118e14,in,out,9.996813812146389e-25,0.0809088557495883
44,116,0,2,1,8.075649358090392e-26,589.0,4.492466336185e13,3.4794940081900084e24,19.0,"DomainError(-3.8433087414025926e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.8311386921520265e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.0499747338269707e-24,0.02647775822049985
38,142,6,1,1,8.067650344735026e-26,-1.2395182702143298e25,122.0,0.0,4.762353e6,"DomainError(-1.342193153143639e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.997278704919481e-26,0.8069846388062664
67,78,6,1,1,8.063260214444154e-26,-3.84360538018786e14,2.1265691309461365e19,23176.0,1.2401952660744713e25,out,"DomainError(-1.216831109652068e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.4089375559335563e-22,0.00023653293972514513
43,118,0,2,1,7.89587877509517e-26,1852.0,-4.0485947195115953e24,-3.0,1.4030020516e10,"DomainError(-1.588060474515674e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.072709131424162e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.1460936089189327e-25,0.2509740572470877
48,160,9,0,1,7.865935143072698e-26,-1.2713046596636008e25,4.568570384729701e17,0.0,35.0,out,in,9.84858354195934e-26,0.7986869492003922
40,119,6,1,1,7.861248958389122e-26,1.2720624996017346e25,-5.331136e6,-47.0,379.0,"DomainError(-5.534479353719912e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998985953778743e-25,0.07862046206213798
39,132,6,1,1,7.794683339601112e-26,1282.0,-1.2829257539167388e25,16238.0,335.0,"DomainError(-1.7635293986669174e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.993201568943608e-26,0.7799986106379615
57,112,6,1,1,7.786905625618112e-26,-1.2842071653086365e25,-9.5612805321882e13,-1.169985911545e12,0.0,"DomainError(-2.7407834074296374e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.935432875738529e-24,0.007837510174954798
48,107,6,1,1,7.784943471657519e-26,-7.18310155774e11,-1.0,1.644629e6,1.2845308429543247e25,"DomainError(-4.398597661722712e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.990052799600815e-25,0.07792695021560439
51,171,9,0,1,7.784036571652682e-26,1.2846804857856238e25,1.954709425952074e21,17.0,0.0,out,in,9.949228816002948e-25,0.07823758721009975
44,126,6,1,1,7.771538238489658e-26,0.0,1.2867465478678511e25,4056.0,-5.56674778747e11,out,"DomainError(-4.440122533825604e16, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.98902389999923e-25,0.0778007772960705
40,150,0,2,1,7.76760614226133e-26,-1.066426636191507e25,2.7314009201e10,0.0,0.0,"DomainError(-2.0623494192835673e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(""The point should not be at the origin (0, 0)"", """")",8.184047720073299e-26,0.9491154509289396
59,106,0,2,1,7.757709949544306e-26,-3.2582511785386e20,-5.383532e6,-165.0,3.305231270981634e24,"DomainError(-6.091054851063514e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.0658095857526423e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.4499140862285316e-24,0.031665232642858705
35,148,6,1,1,7.756418962294716e-26,-2.0,-1.2892547512726835e25,-25.0,118.0,"DomainError(-1.6779520099715918e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998655188040641e-26,0.775746219508814
41,132,6,1,1,7.744374181829233e-26,5.5689806e7,57750.0,-1.291259921745928e25,0.0,out,"DomainError(-8.287198869232057e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.991135035307335e-26,0.775124563371594
45,142,5,1,1,7.720738313113974e-26,7.0,-11.0,-1.2827589476804423e25,-6.007744585739e12,in,"DomainError(-1.4649062774096576e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.818191277218073e-26,0.7863707372486228
43,139,9,0,1,7.719008905152132e-26,-1.295503104462724e25,2.06981394218e11,55.0,14.0,out,in,9.818369847223755e-26,0.7861802952284141
47,134,0,2,1,7.703979346394616e-26,-1.0393455774120672e16,-1.0,-1.0,4.043045753774417e24,"DomainError(-2.4247448488141307e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.605722359029884e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.0501020443349596e-24,0.025258103612314984
56,138,6,1,1,7.700404557232361e-26,-2.0,1.4354831455519388e21,886347.0,1.2987766169638921e25,"DomainError(-1.3815290951428173e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.614993771820316e-25,0.0800874627688346
50,153,6,1,1,7.688698252851868e-26,1.300610281594766e25,521.0,7.0,9.399472531828738e19,out,"DomainError(-1.233315228410597e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.992510062001771e-25,0.07694461356701014
33,158,6,1,1,7.683092968501174e-26,1.0,-129.0,-1.30155915605832e25,0.0,out,"DomainError(-1.0738213053985522e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998412630467777e-26,0.7684312752895176
51,174,9,0,1,7.652795552061021e-26,0.0,-1.0,2.205238486457194e20,-1.3067120283754086e25,in,out,9.956301400737433e-26,0.7686383973364047
53,110,0,2,1,7.646833959247852e-26,0.0,3.288360302e9,-4.073259750322897e24,2.173301788490049e15,"DomainError(-7.63343059794002e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-3.7285747600316635e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.5153725213044306e-21,5.046174357619649e-5
62,83,0,2,1,7.629093727417062e-26,-6.5101793e8,-2.7192051461909637e18,-4.3692389324744026e24,288849.0,"DomainError(-8.477809087480604e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.2759222071545162e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.6659537772080455e-21,2.8616751695547884e-5
37,141,6,1,1,7.612861540009515e-26,-1.3135665146994782e25,-45.0,-4013.0,59.0,"DomainError(-6.003041043989206e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.995442141869357e-26,0.761633295651867
58,93,0,2,1,7.601856469378173e-26,-4.131222261848278e24,1.45464e6,371948.0,4.1028615231526866e18,"DomainError(-7.112789955892211e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-8.422563147987035e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.554793503430085e-21,2.13848046645832e-5
62,97,6,1,1,7.586746315616441e-26,160.0,1.31394797205908e14,-1.318088095211007e25,-2.91061294026642e15,out,"DomainError(-6.41715668970659e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.910957451006567e-22,7.654907563795387e-5
51,146,5,1,1,7.559733495124472e-26,-62.0,36.0,1.3097009445365814e25,-4.359467839236628e18,in,"DomainError(-6.846304694728585e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.899199839653e-25,0.07636711671222779
37,142,6,1,1,7.559425083779917e-26,8527.0,30327.0,-1.322851921828919e25,0.0,out,"DomainError(-1.103578769006749e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.997649103933989e-26,0.7561202643934911
57,120,6,1,1,7.52605482125234e-26,-1.3287174007504764e25,8.2690100556e10,3.0,1.0325178583923984e17,"DomainError(-6.353113834970886e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.6885582904485977e-22,0.00044570891415616457
53,200,6,1,1,7.51933878216269e-26,0.0,1.31402135961207e25,0.0,-1.5882810116512098e23,out,"DomainError(-3.993715065507827e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",5.755837659208635e-24,0.013063847918178632
50,153,5,1,1,7.510835280591045e-26,8.141498571059254e19,1.318483530954382e25,40.0,-1.0,"DomainError(-5.854053350147029e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.732517286079195e-25,0.07717258608247313
56,136,0,2,1,7.510365125876304e-26,848.0,-3.7700128681502544e24,40715.0,2.5511628198674374e21,"DomainError(-5.212521738858907e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.4909862281430157e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.474808302060829e-23,0.005092434803480334
34,141,6,1,1,7.477368692700194e-26,3.0,1.3373688540679468e25,0.0,-64654.0,"DomainError(-2.040774792013566e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998004889094812e-25,0.07478860808375912
45,153,9,0,1,7.47241820225144e-26,-8.225428302092089e15,1.3382548633301867e25,1.0,1.0,out,in,9.997977068207814e-25,0.07473930127338156
38,133,9,0,1,7.462943445725726e-26,1.3399538764731402e25,7.79727341e8,4.0,10.0,out,in,9.99397854146965e-25,0.07467439933714601
31,164,9,0,1,7.458376044385845e-26,51.0,6.0,-1.3407744447971774e25,0.0,in,out,9.99585016086255e-26,0.7461472435419396
54,193,6,1,1,7.442486490591137e-26,-1.0,-1.351173159617129e25,2.0,-7.536189279044143e22,"DomainError(-4.489766147316083e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.78755693809719e-26,0.7604028806843437
41,130,6,1,1,7.407121681073657e-26,-1.3500520756330422e25,2.8067311e7,6869.0,-1.0,"DomainError(-8.151465366835748e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.995332950201313e-26,0.7410580235773409
54,165,6,1,1,7.400993336609493e-26,-3.4790270311050766e20,685.0,-1.3512047677562184e25,-1.0,"DomainError(-1.0423179225605426e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.951995345069786e-26,0.7436692924375152
35,150,5,1,1,7.384974916008126e-26,-2.0,0.0,-1868.0,-1.3406938021614543e25,in,"DomainError(-4.725820849302508e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.895494364542588e-26,0.7462967128221382
41,142,9,0,1,7.374053013524104e-26,1.822465723514e12,1.3561063341502802e25,3.0,1.0,out,in,9.996713798395466e-25,0.07376477072603284
54,179,6,1,1,7.330377096916098e-26,20.0,-2.3358653908816914e21,13.0,-1.3644198852503806e25,"DomainError(-1.6062925837164594e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.94685229983783e-26,0.7369544531223822
48,134,6,1,1,7.307620344397118e-26,-11.0,1.4778583901870828e16,1.3684345284395045e25,84.0,out,"DomainError(-1.4797767532640526e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",4.3227771398075765e-20,1.6904920397359204e-6
57,106,6,1,1,7.297497026891361e-26,-1.3703328638777792e25,6.877030500693175e15,5.23570048234e11,17.0,"DomainError(-9.306976671107281e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.6902938382798812e-21,4.317294935132474e-5
52,78,0,2,1,7.26598641345027e-26,2.8638620327365e13,13843.0,4.550588763561917e24,2.6434084e7,"DomainError(-1.4610601027591703e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-2.7328612213904984e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.3939370275858974e-20,3.035161881754869e-6
41,144,6,1,1,7.243637961071672e-26,-1.3805217839076725e25,-5.0,0.0,6.4464687219e10,"DomainError(-7.738959961092997e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.996123744856933e-26,0.7246446868766073
33,158,9,0,1,7.223738586827419e-26,8.0,3.0,-1.384324734319031e25,1351.0,in,out,9.995168058290736e-26,0.722723074259418
39,144,5,1,1,7.192235384534278e-26,8.37166304e8,-1.3770191914384157e25,6.0,10.0,"DomainError(-1.3305760651316925e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.850265866529797e-26,0.7301564731336606
55,184,6,1,1,7.189991110158638e-26,0.0,4.2566314360140414e24,-25.0,1.8164854473829956e25,"DomainError(-2.910662402380768e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.7393245608711116e-24,0.041337834650927094
39,117,6,1,1,7.184233160163075e-26,2822.0,1.3919370066453981e25,2031.0,10764.0,"DomainError(-1.1377275039891066e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.970582241825765e-24,0.007205429919654856
53,172,9,0,1,7.163940967732819e-26,-1.3958797236034073e25,1.5550123742364183e21,65.0,-3.0,out,in,9.915362323663638e-26,0.7225092471543497
58,102,6,1,1,7.16022101962161e-26,1.396604933366772e25,4.82315255239e11,10.0,1.3680133985172403e17,out,"DomainError(-7.413149508732519e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.298837065263713e-22,8.627981201838524e-5
32,161,9,0,1,7.108813588985596e-26,248.0,-1.4067044908160218e25,3.0,3.0,out,in,9.999642744297645e-26,0.710906756447818
50,169,5,1,1,7.106012161205002e-26,1.4368012944527882e19,-1.393727723674687e25,41.0,0.0,"DomainError(-1.2526450728410119e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.465593673129885e-26,0.7507201773700618
38,141,9,0,1,7.088116620799556e-26,15.0,16.0,5.463265e6,-1.4108120019718267e25,in,out,9.927567204959219e-26,0.7139832422649082
64,132,6,1,1,7.043689612919413e-26,1.373368556388063e23,1.673622550668e12,1.4334441710540665e25,0.0,"DomainError(-3.685523848460016e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.3665675244199776e-23,0.0029763315604720607
47,124,0,2,1,7.027515258737106e-26,0.0,2.71613921438165e14,-4.1852295758896505e24,-1541.0,"DomainError(-7.84881596087213e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-9.725722051058752e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.1216105951644167e-24,0.022512466063586523
36,129,6,1,1,7.006550528209879e-26,-114.0,1.4272358359135283e25,-110.0,72.0,"DomainError(-1.133277918428598e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998618112616633e-25,0.07007518888403938
40,144,6,1,1,6.981111962915037e-26,-4.9583547e8,0.0,14.0,-1.43243655926475e25,out,"DomainError(-1.3504958723175932e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.988994319734968e-26,0.6988803616719107
36,132,9,0,1,6.953502286463976e-26,24.0,-6.0,381328.0,1.4381242125233041e25,in,out,9.99467019724926e-25,0.06957210342345986
37,140,6,1,1,6.941604216580353e-26,-18.0,-889.0,-1.4405891906246285e25,107.0,out,"DomainError(-7.607456016769515e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.992638131035919e-26,0.6946718299565532
39,144,9,0,1,6.88055597640677e-26,-7.521728e7,-1.4533709244267053e25,15.0,7.0,out,in,9.98743019643714e-26,0.688921558506742
