bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
37,68,7,2,1,0.011850434067983126,0.0,2253711,2.055162396527059e-21,4.443675812606955e-19,0.004624915235032333,-1123818653,14,439921239591049575004,0,1,1,"InexactError(:Int64, Int64, 439921239591049575004)","ArgumentError(""Day: 0 out of range (1:31)"")"
45,66,2,2,1,0.03289472710158514,0.0,2924294,1.8767359793738603e-21,3.041636442666529e-17,6.170152201781786e-5,-486792099130736613856,0,3038,5,33423,-26611717449,"InexactError(:Int64, Int64, -486792099130736613856)","ArgumentError(""Month: 33423 out of range (1:12)"")"
39,54,2,2,1,0.02392946720885661,0.0,2591350,1.816945745882175e-21,1.9399753962263903e-14,9.365818501700945e-8,-2,8572,5,492440043481234931100,4867990,5555,"ArgumentError(""Month: 8572 out of range (1:12)"")","InexactError(:Int64, Int64, 492440043481234931100)"
33,58,4,2,1,0.0032153175418144575,0.0,2067415,1.7825749690617945e-21,8.899403387211667e-20,0.02003027496903144,3937,42,401,500339064202900170974,0,13,"ArgumentError(""Month: 42 out of range (1:12)"")","InexactError(:Int64, Int64, 500339064202900170974)"
68,52,5,2,1,0.005427144792627022,0.0,2171819,1.6704200510257633e-21,2.9918487926645504e-18,0.0005583236877215582,442987450017676580,28434139872,24708387,533389117911243755781,5,898618671,"ArgumentError(""Month: 28434139872 out of range (1:12)"")","InexactError(:Int64, Int64, 533389117911243755781)"
39,53,0,2,1,0.003274715561277897,0.0,2095150,1.6047477978270097e-21,1.2630552606671993e-18,0.0012705285728981596,14404,613731,159,-21,560835790657380414300,1,"ArgumentError(""Month: 613731 out of range (1:12)"")","InexactError(:Int64, Int64, 560835790657380414300)"
44,77,4,2,1,0.020994194509865057,0.0,2426238,1.5503213038547271e-21,9.688840653354715e-20,0.016001102292026403,9,1,584828290354964420311,465,61,3283814497118172,"InexactError(:Int64, Int64, 584828290354964420311)","ArgumentError(""Month: 61 out of range (1:12)"")"
43,69,5,2,1,0.02625573401601692,0.0,2751555,1.5341905175697618e-21,7.88723326648087e-20,0.019451567688377597,577317012177407774664,718,-3365266303206,0,0,479,"InexactError(:Int64, Int64, 577317012177407774664)","ArgumentError(""Month: 0 out of range (1:12)"")"
48,65,2,2,1,0.021035212427552193,0.0,2478499,1.5135307098015734e-21,4.090556666246141e-18,0.0003700060488810008,13,-2,592061945406401941978,0,82337814,26675082067752,"InexactError(:Int64, Int64, 592061945406401941978)","ArgumentError(""Month: 82337814 out of range (1:12)"")"
42,52,1,2,1,0.0027044138489558923,0.0,1789453,1.3975343486837464e-21,7.164470790688657e-16,1.950645608744835e-6,29,12244,-2,651330259691810813884,81544857,5551,"ArgumentError(""Month: 12244 out of range (1:12)"")","InexactError(:Int64, Int64, 651330259691810813884)"
41,54,1,2,1,0.005427093104342619,0.0,2158418,1.2163118206959639e-21,3.864514268678814e-17,3.1473860261144595e-5,164355,2254252,0,90166,0,751973409103363866716,"ArgumentError(""Month: 2254252 out of range (1:12)"")","InexactError(:Int64, Int64, 751973409103363866716)"
32,60,40,1,1,0.002756851724371979,0.0,1862381,1.1497359713432051e-21,8.398788781903151e-20,0.013689306889352168,1,1,41,124,-845,869764906834851185875,0041-01-01,"InexactError(:Int64, Int64, 869764906834851185875)"
41,59,5,2,1,0.03288924104664018,0.0,2894691,1.123439421982859e-21,4.220875998611853e-17,2.6616262177622176e-5,0,807045443595355905606,292,-191169908,0,26823,"InexactError(:Int64, Int64, 807045443595355905606)","ArgumentError(""Month: 0 out of range (1:12)"")"
37,66,1,2,1,0.025059770516007805,0.0,2658988,1.1200284013906412e-21,9.109124092420362e-21,0.12295676181671616,-13,93902329,-2,2,-817535206665658084500,1,"ArgumentError(""Month: 93902329 out of range (1:12)"")","InexactError(:Int64, Int64, -817535206665658084500)"
58,92,5,2,1,0.0031661438018976166,0.0,2024397,1.0685171558792799e-21,8.51114543572806e-20,0.012554328485492233,0,848527941576447821946,1,-78188039642196429,0,-472382772027615,"InexactError(:Int64, Int64, 848527941576447821946)","ArgumentError(""Month: 0 out of range (1:12)"")"
43,54,2,2,1,0.02391644422168659,0.0,2573240,1.062903144409078e-21,3.048930647000867e-15,3.4861506130177834e-7,73562,-2692,-3,2934,-844325188194666483200,-3512,"ArgumentError(""Month: -2692 out of range (1:12)"")","InexactError(:Int64, Int64, -844325188194666483200)"
35,64,6,2,1,0.02103518729625988,0.0,2469164,8.89433179202806e-22,8.927707140820376e-20,0.009962615990571966,761,0,1297,-193,6,1019375809073489898053,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 1019375809073489898053)"
76,81,5,2,1,0.0015994252658831885,0.0,1376349,8.860933924815022e-22,1.0140249229567806e-19,0.008738378834888549,11548427638446,1027268182964741562508,767305144851654082,1186457973471170491,-4,1,"InexactError(:Int64, Int64, 1027268182964741562508)","ArgumentError(""Month: -4 out of range (1:12)"")"
48,88,5,2,1,0.005691959195073768,0.0,2202255,7.37672106565053e-22,8.22178454122638e-20,0.008972165384122557,778,1216578322449153398705,107651572336976952,0,-6,-2,"InexactError(:Int64, Int64, 1216578322449153398705)","ArgumentError(""Month: -6 out of range (1:12)"")"
65,73,1,2,1,0.0014912641976608284,0.0,1351123,6.499710582202307e-22,1.675883187846797e-18,0.00038783792506166527,117946768,30797934287724907583,99,0,925942686442279241105,215357132844,"InexactError(:Int64, Int64, 30797934287724907583)","InexactError(:Int64, Int64, 925942686442279241105)"
45,83,9,2,1,0.025119544305896684,0.0,2712974,5.754037399020421e-22,8.592238442901293e-21,0.06696785054625984,237,6117620688913974,-8,0,3,1578102320223464082215,"ArgumentError(""Month: 6117620688913974 out of range (1:12)"")","InexactError(:Int64, Int64, 1578102320223464082215)"
43,74,41,1,1,0.0017454282581524936,0.0,1466313,5.594498171308803e-22,5.88906678486405e-21,0.09499804257081375,65627,3737447092917,1746846092978701404688,1,1,0,"InexactError(:Int64, Int64, 1746846092978701404688)",0000-01-01
36,65,5,2,1,0.0054123830086388915,0.0,2148656,5.542777426969683e-22,8.821687825801581e-21,0.06283125787741237,1637977979098584422819,4556,9,8,43,-31972,"InexactError(:Int64, Int64, 1637977979098584422819)","ArgumentError(""Month: 43 out of range (1:12)"")"
81,52,3,2,1,0.005691959161932827,0.0,2197927,5.488126610025748e-22,1.0500310271924997e-17,5.226632802174924e-5,2587748071670871454,1635229719413536873863,-3337238179,1995181,-388,-17531719924196135,"InexactError(:Int64, Int64, 1635229719413536873863)","ArgumentError(""Month: -388 out of range (1:12)"")"
54,53,1,2,1,0.0029690530399807307,0.0,1892360,5.355014506519522e-22,4.255892347438101e-15,1.258258919482081e-7,-1680667716033794067368,95934,-1888591,28,-248292,101471909,"InexactError(:Int64, Int64, -1680667716033794067368)","ArgumentError(""Month: -248292 out of range (1:12)"")"
50,87,7,2,1,0.0029690530399761853,0.0,1890233,5.3175175873753865e-22,4.237965208885515e-20,0.012547336576115424,16245,0,327,46132344856949812,-1711807050882073290238,8,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, -1711807050882073290238)"
73,79,1,2,1,0.005692351416863367,0.0,2207764,4.627708146688228e-22,6.546737403597148e-19,0.0007068724253619068,2,1982914489332062257013,-541,8047844206901562703,-4973658,6242691275822785476,"InexactError(:Int64, Int64, 1982914489332062257013)","ArgumentError(""Month: -4973658 out of range (1:12)"")"
35,64,5,2,1,0.003267499360636243,0.0,2070054,4.615001582849043e-22,8.634904179669142e-20,0.005344589223948832,1944605828026327359216,1,-4,66472,13,-72,"InexactError(:Int64, Int64, 1944605828026327359216)","ArgumentError(""Month: 13 out of range (1:12)"")"
41,76,4,2,1,0.021035212430011142,0.0,2482576,4.513796947512133e-22,4.1816163077641633e-19,0.0010794383356338068,3,558,1761219130946,0,1945985582852843485263,0,"ArgumentError(""Month: 558 out of range (1:12)"")","InexactError(:Int64, Int64, 1945985582852843485263)"
41,72,5,2,1,0.025118461032880162,0.0,2695229,4.379745958357712e-22,9.081593826891195e-21,0.04822662235112296,2067255530375346797379,240402315408,0,1,-8,210,"InexactError(:Int64, Int64, 2067255530375346797379)","ArgumentError(""Month: -8 out of range (1:12)"")"
33,65,5,2,1,0.0018082411226188547,0.0,1680974,4.1922148911113074e-22,8.86373602402077e-20,0.004729625160034532,2159730426331730593056,-11,0,14,-1,317,"InexactError(:Int64, Int64, 2159730426331730593056)","ArgumentError(""Month: -1 out of range (1:12)"")"
58,47,1,2,1,0.020803671696832726,0.0,2387634,3.994741312247215e-22,1.0025955307872461e-13,3.98439968020854e-9,2214449736465538667378,1338945105,-27358584884,196,316789,10617,"InexactError(:Int64, Int64, 2214449736465538667378)","ArgumentError(""Month: 316789 out of range (1:12)"")"
61,62,11,2,1,0.03289470018078179,0.0,2913210,3.918246163482752e-22,8.128833899103565e-17,4.820182343638305e-6,24,-42529903006494460,-345025,2268588678825096410521,14457,1200879,"ArgumentError(""Month: -42529903006494460 out of range (1:12)"")","InexactError(:Int64, Int64, 2268588678825096410521)"
71,66,3,2,1,0.03177625772031469,0.0,2888285,3.8189568477565733e-22,1.4062946749751352e-17,2.7156163752266903e-5,93,-2306787040517511218877,-19123,-65183635,-1976605801,-2098384695638081439,"InexactError(:Int64, Int64, -2306787040517511218877)","ArgumentError(""Month: -1976605801 out of range (1:12)"")"
57,74,6,2,1,0.001605011754015012,0.0,1399674,3.6414384522351113e-22,4.4135105159945915e-20,0.008250662231433491,-2502836219856663423358,343554750434046,-3,193,24,934841047139,"InexactError(:Int64, Int64, -2502836219856663423358)","ArgumentError(""Month: 24 out of range (1:12)"")"
54,79,5,2,1,0.001745545640069315,0.0,1642104,3.5024591571107995e-22,2.777160137527736e-18,0.00012611657173751363,-2421444654666696669821,-1129660175,41,472254894243985,1,-1,"InexactError(:Int64, Int64, -2421444654666696669821)","ArgumentError(""Day: 472254894243985 out of range (1:31)"")"
64,69,4,2,1,0.0018809169083192226,0.0,1737673,3.085357089382517e-22,2.2252017830132038e-17,1.3865515985721323e-5,-2920884806165379893452,989983579,-32049254,120904981013584487,4139,0,"InexactError(:Int64, Int64, -2920884806165379893452)","ArgumentError(""Month: 4139 out of range (1:12)"")"
42,84,30,1,1,0.02511953924891854,0.0,2709767,2.916532935425067e-22,8.610471385273898e-21,0.03387193110487635,50,3245046746885560310087,1,1,5,115871859287168,"InexactError(:Int64, Int64, 3245046746885560310087)",7168-05-01
48,82,3,2,1,0.0018082453478656055,0.0,1696749,2.8308608218189366e-22,5.198855086045388e-20,0.0054451620115695265,-1,3121,0,31,-1987911500976090,3114172694656860831526,"ArgumentError(""Month: 3121 out of range (1:12)"")","InexactError(:Int64, Int64, 3114172694656860831526)"
90,76,15,2,1,0.026425047505819973,0.0,2774574,2.7756935148840237e-22,2.7756935148840237e-22,1.0,141770,-1731713115402804080,1562393677798988250,-3081811811098938492188,-1,12147654732850000752,"ArgumentError(""Month: -1731713115402804080 out of range (1:12)"")","InexactError(:Int64, Int64, 12147654732850000752)"
45,77,5,2,1,0.0016050117540149591,0.0,1398604,2.681597994706829e-22,8.05709573467317e-20,0.003328243926861576,177390410764702,137,3394455142244110660823,0,-1,80,"InexactError(:Int64, Int64, 3394455142244110660823)","ArgumentError(""Month: -1 out of range (1:12)"")"
65,82,11,2,1,0.0030553699495662464,0.0,1934587,2.651995901916383e-22,9.512326161900845e-19,0.0002787957284873457,3343045858734665978302,62787868,0,-4019831663935991229,1,2126458375522,"InexactError(:Int64, Int64, 3343045858734665978302)","ArgumentError(""Day: -4019831663935991229 out of range (1:31)"")"
62,71,2,2,1,0.021035212427552134,0.0,2473306,2.561539950601018e-22,1.957841416535146e-17,1.3083490465403763e-5,0,10004052828117188,3353351404283811130233,1,453501149,301241679576,"InexactError(:Int64, Int64, 3353351404283811130233)","ArgumentError(""Month: 453501149 out of range (1:12)"")"
43,80,5,2,1,0.001745894015089911,0.0,1657320,2.5214315473054283e-22,8.790615926885161e-20,0.0028683218198555334,1,-3610077819598836681436,40,8000987595729,965,1,"InexactError(:Int64, Int64, -3610077819598836681436)","ArgumentError(""Month: 965 out of range (1:12)"")"
53,76,5,2,1,0.02103518476514522,0.0,2453438,2.496425516095664e-22,3.617062489493057e-18,6.901803668992033e-5,6152395938958468,3650789495563992470621,29,1608806123,-3,0,"InexactError(:Int64, Int64, 3650789495563992470621)","ArgumentError(""Month: -3 out of range (1:12)"")"
42,63,3,2,1,0.0016176423305797616,0.0,1442353,2.3737998183280015e-22,9.80638211771167e-20,0.0024206682850351035,632,-192040108,36,21,3640566168182008689422,472,"ArgumentError(""Month: -192040108 out of range (1:12)"")","InexactError(:Int64, Int64, 3640566168182008689422)"
55,54,2,2,1,0.02651083069180603,0.0,2795644,2.267909805255044e-22,5.866209913980097e-16,3.866056343892945e-7,971918387,-7568,-3817848736886665465571,398427,6823833642,12,"InexactError(:Int64, Int64, -3817848736886665465571)","ArgumentError(""Month: 6823833642 out of range (1:12)"")"
43,66,0,2,1,0.011925522252167363,0.0,2295195,2.1221631096341296e-22,3.177776938006291e-18,6.67813742447749e-5,0,-199374,1058160826,4314760945779865524249,1,15,"ArgumentError(""Month: -199374 out of range (1:12)"")","InexactError(:Int64, Int64, 4314760945779865524249)"
33,71,6,2,1,0.0016257941924956068,0.0,1455087,2.0232091771715302e-22,8.624566195274985e-21,0.02345867758867636,0,0,4976756,0,4487399261955467352755,4,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 4487399261955467352755)"
71,86,1,2,1,0.0030719381270195487,0.0,1977394,2.0091380092069759e-22,9.027784297687519e-20,0.002225505110619025,3,211775081796447308803,3,341460605943162,3017139178505919531754,83537509950,"InexactError(:Int64, Int64, 211775081796447308803)","InexactError(:Int64, Int64, 3017139178505919531754)"
47,70,6,2,1,0.001745428258152475,0.0,1464155,1.949174461368831e-22,2.5859238467052518e-18,7.537632880613601e-5,4657842357551337021978,16553941063123,0,17358,0,1919,"InexactError(:Int64, Int64, 4657842357551337021978)","ArgumentError(""Month: 0 out of range (1:12)"")"
35,65,40,1,1,0.032894727101016964,0.0,2921337,1.4706080360899334e-22,9.131157791821847e-21,0.016105384110293837,18,1,-3,116821,14,6658243683137243520321,0003-01-18,"InexactError(:Int64, Int64, 6658243683137243520321)"
40,78,6,2,1,0.005692351388284452,0.0,2204391,1.4480977835016718e-22,5.528628067550863e-19,0.00026192714825599896,-2,-4179114452,-6285876690283321640091,0,13,1,"InexactError(:Int64, Int64, -6285876690283321640091)","ArgumentError(""Month: 13 out of range (1:12)"")"
68,71,3,2,1,0.03288923901579223,0.0,2890975,1.3827533706671856e-22,4.1639536526624645e-19,0.0003320770320733619,-12,6581607648194611417851,131775894682885233383,31920248,690,28023107101,"InexactError(:Int64, Int64, 131775894682885233383)","ArgumentError(""Month: 690 out of range (1:12)"")"
32,70,3,2,1,0.03177268666495941,0.0,2864183,1.3670846698822665e-22,7.52232425915136e-21,0.01817370034559632,0,6690398674576841751347,0,-16543,2,0,"InexactError(:Int64, Int64, 6690398674576841751347)","ArgumentError(""Day: -16543 out of range (1:29)"")"
42,70,7,2,1,0.011852497326179753,0.0,2256144,1.3565612556051947e-22,5.217449914348057e-19,0.0002600046532070453,789,1,241153852,26251,-6701436483864060418353,1,"ArgumentError(""Day: 789 out of range (1:31)"")","InexactError(:Int64, Int64, -6701436483864060418353)"
49,80,5,2,1,0.0029675853465181688,0.0,1888685,1.3184268408594564e-22,2.841737776125304e-19,0.00046395091480154975,1,46,22661058298368838,6775752022357121342286,-14,-212,"ArgumentError(""Month: 46 out of range (1:12)"")","InexactError(:Int64, Int64, 6775752022357121342286)"
42,67,41,1,1,0.03295441908238621,0.0,2964821,1.219620973860375e-22,2.3314716884079513e-18,5.231120669079172e-5,14997450051,-38,8028450540395215076587,1,3,1433,"InexactError(:Int64, Int64, 8028450540395215076587)",1433-03-01
40,71,4,2,1,0.0017479349829902975,0.0,1668009,1.200595807775457e-22,9.694117127256174e-20,0.0012384787516130146,-605,21667227991,1,7535940896198090866689,4,1,"ArgumentError(""Month: 21667227991 out of range (1:12)"")","InexactError(:Int64, Int64, 7535940896198090866689)"
44,69,7,2,1,0.03177268666495922,0.0,2861563,1.1517265058251533e-22,3.195699871850028e-20,0.003603988334356334,1,0,49378,-7893288072237181801036,1355,7801569335,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, -7893288072237181801036)"
79,90,12,2,1,0.023150622609510736,0.0,2513407,1.0689230027924386e-22,5.644198186125495e-19,0.00018938438508769113,0,8431364706580289275100,879474381390050413,246067982367650648,1394601557254013896,0,"InexactError(:Int64, Int64, 8431364706580289275100)","ArgumentError(""Month: 1394601557254013896 out of range (1:12)"")"
64,72,3,2,1,0.0032755730751354703,0.0,2103650,1.0557903420299828e-22,3.302009075587105e-18,3.197418050228286e-5,809093431236574,-8590500481748360432161,-296612269196,0,25186875636,0,"InexactError(:Int64, Int64, -8590500481748360432161)","ArgumentError(""Month: 25186875636 out of range (1:12)"")"
48,84,2,2,1,0.011819921315309088,0.0,2240373,1.051196790576036e-22,4.9715210337568136e-20,0.002114436977010397,25299043498665868,-1459,18,0,1,8549628245333262089297,"ArgumentError(""Month: -1459 out of range (1:12)"")","InexactError(:Int64, Int64, 8549628245333262089297)"
35,64,4,2,1,0.025118461032880162,0.0,2695777,9.864005527107285e-23,9.382260774245726e-20,0.0010513463401256066,-2876,-77,-2,0,9070725271254520583176,-1,"ArgumentError(""Month: -77 out of range (1:12)"")","InexactError(:Int64, Int64, 9070725271254520583176)"
35,64,2,2,1,0.025034430122114606,0.0,2626855,9.607671091106996e-23,2.955285261704252e-19,0.0003251013096978141,28,28916,11,1,9367514681399256560428,149,"ArgumentError(""Month: 28916 out of range (1:12)"")","InexactError(:Int64, Int64, 9367514681399256560428)"
49,78,6,2,1,0.001745545640069315,0.0,1643210,9.603382443201905e-23,8.168706553566569e-20,0.001175630729323841,0,0,21,1592359165776254,3906619,9302278011074086455622,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 9302278011074086455622)"
58,53,5,2,1,0.02313592648048244,0.0,2500822,9.477734563520631e-23,9.563051670211238e-16,9.910784643194632e-8,-321650,3505441516172,353,-114144,-9459557215882383868495,57947,"ArgumentError(""Month: 3505441516172 out of range (1:12)"")","InexactError(:Int64, Int64, -9459557215882383868495)"
42,69,1,2,1,0.0027088475887462964,0.0,1791101,8.496915599512635e-23,3.5082494488980933e-19,0.0002421981596029733,0,-41773472,733,1138,-3,10444966642376735473521,"ArgumentError(""Month: -41773472 out of range (1:12)"")","InexactError(:Int64, Int64, 10444966642376735473521)"
51,110,3,2,1,0.0029690530399761853,0.0,1890762,8.018755623192104e-23,3.0436576802531456e-21,0.02634578676576129,11164318998128629666307,26,782534540468712169391,0,147,2,"InexactError(:Int64, Int64, 782534540468712169391)","ArgumentError(""Month: 147 out of range (1:12)"")"
60,66,5,2,1,0.023915717616384547,0.0,2570581,7.960297052766937e-23,3.5104477210308675e-17,2.26760165236967e-6,459119837687,452,11094019196305222324154,208519004352531,324,-627,"InexactError(:Int64, Int64, 11094019196305222324154)","ArgumentError(""Month: 324 out of range (1:12)"")"
49,72,7,2,1,0.021035212427552134,0.0,2474376,6.998987806782733e-23,7.405973693735104e-20,0.0009450462688928195,10241,12763750387843256350781,0,-13184,0,1542640455799,"InexactError(:Int64, Int64, 12763750387843256350781)","ArgumentError(""Month: 0 out of range (1:12)"")"
41,66,7,2,1,0.026566088077253164,0.0,2829506,6.962420863348699e-23,8.825809192073119e-20,0.0007888705400069131,66,0,6349,13057109401077857252759,1924,8311150,"ArgumentError(""Month: 0 out of range (1:12)"")","InexactError(:Int64, Int64, 13057109401077857252759)"
48,71,2,2,1,0.020994194246343363,0.0,2420347,6.88646914606736e-23,5.269346435961159e-19,0.00013068924637541372,-2,1294665,-756161363,102,-12907759695641770615038,31,"ArgumentError(""Month: 1294665 out of range (1:12)"")","InexactError(:Int64, Int64, -12907759695641770615038)"
61,93,6,2,1,0.02617534982588145,0.0,2745934,6.783033836413878e-23,7.302882788479916e-21,0.00928815925556674,50,49,-23136359030528,13452682383272008557940,898964378162122132,0,"ArgumentError(""Month: 49 out of range (1:12)"")","InexactError(:Int64, Int64, 13452682383272008557940)"
43,70,4,2,1,0.0031661437090630567,0.0,2021635,6.720993328662733e-23,3.699300851079533e-17,1.816827989727142e-6,-340923800,-261,57,13592934886833628918464,621,0,"ArgumentError(""Month: -261 out of range (1:12)"")","InexactError(:Int64, Int64, 13592934886833628918464)"
41,76,7,2,1,0.002756851724371979,0.0,1863332,6.713078528613746e-23,8.336157514154217e-21,0.008052965070795993,-13387809682017513191024,1164,57987713,4,-2,10,"InexactError(:Int64, Int64, -13387809682017513191024)","ArgumentError(""Month: -2 out of range (1:12)"")"
42,68,5,2,1,0.003091597508628099,0.0,1995256,6.303232356698516e-23,4.347768562866888e-18,1.449762623183928e-5,-12,-50,1,300,14441105114728485298781,959438033,"ArgumentError(""Month: -50 out of range (1:12)"")","InexactError(:Int64, Int64, 14441105114728485298781)"
41,74,7,2,1,0.001745545640069315,0.0,1641548,6.05822044075336e-23,8.979986227922258e-22,0.06746358276047244,-15043896371488852092737,205,16,7431292,28,107,"InexactError(:Int64, Int64, -15043896371488852092737)","ArgumentError(""Month: 28 out of range (1:12)"")"
37,81,40,1,1,0.03294773606058708,0.0,2950133,6.013830354275478e-23,8.551845072071465e-23,0.7032202178118718,1,-15,-15976245705741085376132,3,1,4136603,"InexactError(:Int64, Int64, -15976245705741085376132)",6603-01-03
36,83,4,2,1,0.0016257941915114062,0.0,1451562,5.619708293907403e-23,8.934005773414918e-23,0.6290244752952893,3,-16058467400676678965370,1,1046129,1,-1,"InexactError(:Int64, Int64, -16058467400676678965370)","ArgumentError(""Day: 1046129 out of range (1:31)"")"
64,54,2,2,1,0.024061617192038358,0.0,2605615,5.2631896546527233e-23,3.211639802159595e-17,1.6387857851037995e-6,16354331691429127099480,1636480989,-6760035,66426924,1,24819254330492,"InexactError(:Int64, Int64, 16354331691429127099480)","ArgumentError(""Day: 66426924 out of range (1:31)"")"
41,64,8,2,1,0.03289301994340076,0.0,2907879,5.2036704406134767e-23,5.76267891195863e-21,0.009029950341003545,-1,12,2557,-140,-19262,17470186082417115788800,"ArgumentError(""Day: -1 out of range (1:31)"")","InexactError(:Int64, Int64, 17470186082417115788800)"
75,57,9,2,1,0.0016177208842831346,0.0,1448887,5.101641128982993e-23,5.226240786416471e-19,9.761588371976038e-5,132136030,-17177924347037721301872,253,51478031,949513827768825621,3045658644681,"InexactError(:Int64, Int64, -17177924347037721301872)","ArgumentError(""Month: 949513827768825621 out of range (1:12)"")"
52,90,7,2,1,0.0018806316975112283,0.0,1731462,5.0598491077244406e-23,8.491769671021628e-22,0.059585331488574166,10751759,-1,-18044875624196012110016,1,1370768531709027,0,"InexactError(:Int64, Int64, -18044875624196012110016)","ArgumentError(""Month: 1370768531709027 out of range (1:12)"")"
42,64,4,2,1,0.0056927306032841735,0.0,2217516,4.9896956759998164e-23,3.906766802471284e-18,1.2771931185765964e-5,3,2471,-105,507430,1679,18287688453407664429161,"ArgumentError(""Month: 2471 out of range (1:12)"")","InexactError(:Int64, Int64, 18287688453407664429161)"
88,62,2,2,1,0.003267516700134168,0.0,2087300,4.7695128573743847e-23,2.618121996851008e-19,0.00018217305622545473,407938036455765591815,637744756280783578,157820048,11265590745432942153658,-38850429372091,-4,"InexactError(:Int64, Int64, 407938036455765591815)","InexactError(:Int64, Int64, 11265590745432942153658)"
48,72,5,2,1,0.002704394863035783,0.0,1766157,4.2872212373436555e-23,3.8461691632340756e-19,0.00011146730825897212,70128573,-52,1,485506957312,21309379580318342461759,7,"ArgumentError(""Month: -52 out of range (1:12)"")","InexactError(:Int64, Int64, 21309379580318342461759)"
37,71,7,2,1,0.03289472710158514,0.0,2925370,4.0080830253632596e-23,8.674099270966044e-22,0.04620748391454453,495,22710517833495030587390,-32,1,0,-15908,"InexactError(:Int64, Int64, 22710517833495030587390)","ArgumentError(""Month: 0 out of range (1:12)"")"
54,70,1,2,1,0.011924847649076612,0.0,2272917,3.6427434047456214e-23,9.869268076544048e-16,3.690996512095163e-8,24062721896041222910782,44011,4,137088408708044,8403426,432,"InexactError(:Int64, Int64, 24062721896041222910782)","ArgumentError(""Month: 8403426 out of range (1:12)"")"
40,73,1,2,1,0.025118461032880162,0.0,2696855,3.0522986575417686e-23,2.7879787457244484e-19,0.00010948070038993922,0,-40670922,-3,5358,28313006944090970801941,0,"ArgumentError(""Month: -40670922 out of range (1:12)"")","InexactError(:Int64, Int64, 28313006944090970801941)"
51,76,5,2,1,0.01186723758079691,0.0,2267658,3.0454791706685086e-23,1.7546519986663915e-19,0.0001735659933128164,-29632086572181379005568,-786946314276,1,-788066,-833,22,"InexactError(:Int64, Int64, -29632086572181379005568)","ArgumentError(""Month: -833 out of range (1:12)"")"
69,80,9,2,1,0.0027088475887462964,0.0,1792738,3.031932626680337e-23,1.456336257458006e-22,0.20818905051313424,-4,-29191007768999670076955,-2,102772241044660,190725190392174997,30883615,"InexactError(:Int64, Int64, -29191007768999670076955)","ArgumentError(""Month: 190725190392174997 out of range (1:12)"")"
74,89,3,2,1,0.021035187955320805,0.0,2471353,2.9907002363803046e-23,4.809227125670719e-21,0.006218671229762737,74391299772932475827,-297339624,23,19675382713587673360009,1,-87818928505886764,"InexactError(:Int64, Int64, 74391299772932475827)","InexactError(:Int64, Int64, 19675382713587673360009)"
61,54,5,2,1,0.02386703531956228,0.0,2542273,2.897099456201521e-23,6.523056932880898e-15,4.4413217391957075e-9,25927630945,137,-328565254701,31497020167790815899676,-661,2731116,"ArgumentError(""Month: 137 out of range (1:12)"")","InexactError(:Int64, Int64, 31497020167790815899676)"
42,67,0,2,1,0.0018082453478656055,0.0,1694654,2.791981806741947e-23,2.5215820659972516e-18,1.1072341623899344e-5,307,-5583726,2,32364625573466108709068,96,20055,"ArgumentError(""Month: -5583726 out of range (1:12)"")","InexactError(:Int64, Int64, 32364625573466108709068)"
46,83,6,2,1,0.01181992131530909,0.0,2241437,2.70794810703572e-23,8.665243375864256e-21,0.003125068725222774,-26,33656199049580570702987,5,345476622430128,-8,-7,"InexactError(:Int64, Int64, 33656199049580570702987)","ArgumentError(""Month: -8 out of range (1:12)"")"
38,68,6,2,1,0.0054271303020315,0.0,2170182,2.651942520716628e-23,8.997436151879748e-21,0.00294744244465973,23039,3,34324137991136926378317,2389,14,115,"InexactError(:Int64, Int64, 34324137991136926378317)","ArgumentError(""Month: 14 out of range (1:12)"")"
37,79,3,2,1,0.023902254947401228,0.0,2565958,2.6508445937870664e-23,8.937318557153667e-23,0.29660401795404956,38,760903,25,12,0,-33532289707673840113282,"ArgumentError(""Month: 760903 out of range (1:12)"")","InexactError(:Int64, Int64, -33532289707673840113282)"
51,82,8,2,1,0.02391644422168659,0.0,2574312,2.480417760337603e-23,3.5780570278315193e-19,6.932303596739651e-5,-26496951747120,-36650717618115070778580,-2,1153,0,-2808,"InexactError(:Int64, Int64, -36650717618115070778580)","ArgumentError(""Month: 0 out of range (1:12)"")"
55,89,3,2,1,0.0030571010800461386,0.0,1964889,2.3966269222356262e-23,8.708906205134749e-21,0.0027519264368958078,1060277879449034840,37552778502618597687784,-22,-160918,1,24,"InexactError(:Int64, Int64, 37552778502618597687784)","ArgumentError(""Day: -160918 out of range (1:31)"")"
