bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
8,1,9,0,1,64.80233162893707,0.0,29999249,0.15811388300841897,1.0,0.15811388300841897,8,-83,6,-77,out,in
10,0,9,0,1,91.13302614345432,0.0,31792447,0.15617376188860607,1.0,0.15617376188860607,-14,77,-18,82,in,out
10,0,9,0,1,69.66317254732803,0.0,29999249,0.11043152607484655,1.0,0.11043152607484655,-26,78,-25,69,out,in
12,0,9,0,1,63.23000418355555,0.0,29999249,0.10846522890932808,1.0,0.10846522890932808,-56,-55,-54,-64,in,out
7,0,5,1,1,2.9553063341379193,-203.0,3147440,0.09762629036022535,0.09762629036022535,1.0,-10,-1,0,0,in,"DomainError(""The point should not be at the origin (0, 0)"", """")"
10,1,9,0,1,10.90563479499803,-22.0,23279219,0.0827605888602368,0.1,0.827605888602368,-11,-76,0,-81,in,out
10,0,9,0,1,62.06271339368277,0.0,29999249,0.08219949365267865,1.0,0.08219949365267865,-36,73,-34,61,out,in
8,0,9,0,1,25.621595832319723,0.0,29999249,0.06772854614785964,1.0,0.06772854614785964,78,2,85,-11,in,out
12,0,9,0,1,10.975588810526068,0.0,29999249,0.06666666666666667,1.0,0.06666666666666667,-64,-39,-79,-39,in,out
8,0,9,0,1,111.56043628834314,0.0,31792447,0.06666666666666667,1.0,0.06666666666666667,68,41,80,50,in,out
6,1,5,1,1,2.1382468363755756,-111.5,2601505,0.06540880503144654,0.09811320754716982,0.6666666666666666,0,0,0,-15,"DomainError(""The point should not be at the origin (0, 0)"", """")",in
12,0,9,0,1,36.73348496955496,0.0,29999249,0.049446817643414874,1.0,0.049446817643414874,-47,-71,-44,-51,out,in
10,0,9,0,1,25.67010295732699,0.0,29999249,0.048507125007266595,1.0,0.048507125007266595,85,-26,72,-10,out,in
9,2,9,0,1,10.748718593223849,-52.5,11610474,0.041666666666666664,0.05,0.8333333333333333,-77,0,-101,0,in,out
10,1,9,0,1,62.10175683415492,0.0,29999249,0.03904344047215152,0.1,0.39043440472151514,-66,9,-82,-11,in,out
8,0,9,0,1,70.85638841609375,0.0,29999249,0.038895492079220696,1.0,0.038895492079220696,78,-4,103,2,in,out
11,1,9,0,1,9.988186133888176,-50.5,6680659,0.03287979746107146,0.04218245406095978,0.7794662068156436,-74,-10,-101,4,in,out
8,1,5,1,1,2.0011012647555204,-60.5,333951,0.031261467329823246,0.06937651438056693,0.45060590905933295,0,0,-12,-29,"DomainError(""The point should not be at the origin (0, 0)"", """")",in
9,0,9,0,1,25.736824556411584,0.0,29999249,0.020896918976428643,1.0,0.020896918976428643,52,-4,99,-13,in,out
10,0,9,0,1,109.49376962167648,0.0,31792447,0.018569533817705187,1.0,0.018569533817705187,70,-62,24,-34,out,in
13,0,9,0,1,10.767158235335996,-19.5,12372399,0.018439642112147228,0.047619047619047616,0.38723248435509183,-39,-59,-60,-109,in,out
9,0,9,0,1,25.715927637435158,0.0,29999249,0.013914411313712256,1.0,0.013914411313712256,74,-1,48,-68,in,out
5,0,9,0,1,10.811155263814356,-13.0,18108528,0.013153341044116409,0.014084507042253521,0.933887214132265,2,6,4,82,in,out
6,1,5,1,1,105.55405094040863,0.0,31792447,0.012869588810819356,0.09811320754716982,0.13117080903335113,-76,6,0,0,in,"DomainError(""The point should not be at the origin (0, 0)"", """")"
13,0,9,0,1,62.11423637667326,0.0,29999249,0.012479542518340214,0.047619047619047616,0.2620703928851445,-38,-16,-108,-55,in,out
7,0,6,1,1,2.163914899972025,-24.0,3063899,0.012169099982642961,0.012267560152816277,0.9919739402989018,-27,76,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
10,0,9,0,1,25.691585805156986,0.0,29999249,0.012122325333513794,1.0,0.012122325333513794,111,11,40,-31,out,in
8,1,6,1,1,10.779188508431144,-15.5,13474974,0.012030272178615456,0.012267560152816277,0.9806572805639475,-80,-16,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
6,1,6,1,1,2.1516332775561082,-23.5,2879732,0.011825078090138332,0.012267560152816277,0.9639307199503429,0,0,0,-83,"DomainError(""The point should not be at the origin (0, 0)"", """")",out
14,0,9,0,1,9.999945144742972,-15.5,7525172,0.011759010854794966,0.015809412247806517,0.7437981039697712,-46,-56,-102,-120,in,out
6,1,9,0,1,10.798001922339044,-13.0,15156952,0.011615349838117045,0.0125,0.9292279870493636,2,-85,6,1,out,in
6,0,6,1,1,2.01201220468198,-26.0,370939,0.010902658112155418,0.012267560152816277,0.8887389159980995,-2,90,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
9,0,9,0,1,25.702013226121444,0.0,29999249,0.010427420964456658,1.0,0.010427420964456658,35,7,129,-12,in,out
9,1,9,0,1,2.0312892210893514,-19.5,1530790,0.010199303819281132,0.010988347541611645,0.9281926859937318,0,-6,-3,-104,in,out
5,0,6,1,1,2.050924247651837,-20.5,1941374,0.009913954358398803,0.012267560152816277,0.8081439369280652,0,0,99,0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out
7,2,9,0,1,2.0613412776715148,-15.0,2082814,0.00980392156862745,0.01,0.9803921568627451,1,0,-101,0,in,out
8,2,9,0,1,2.0727502610180064,-16.5,2506893,0.009653840941344687,0.01098901098901099,0.8784995256623664,-102,4,1,15,out,in
10,0,9,0,1,25.679463479823475,0.0,29999249,0.009360522496483156,1.0,0.009360522496483156,40,61,118,-12,in,out
8,2,6,1,1,10.822874206137794,-1.0,21905376,0.009258847251371577,0.009814324110876562,0.943401414786232,-106,-1,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
8,0,9,0,1,25.553867286171865,0.0,29999249,0.008905174965030797,1.0,0.008905174965030797,7,-41,78,46,in,out
9,0,9,0,1,25.544962111206832,0.0,29999249,0.00871312890094356,1.0,0.00871312890094356,99,62,55,-44,out,in
7,2,6,1,1,2.0409935694380636,-17.5,1663875,0.008601217707278768,0.009814814814814814,0.8763504833831198,5,-114,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
8,1,9,0,1,105.56206454302348,0.0,31792447,0.0080136026148505,1.0,0.0080136026148505,-45,116,1,0,out,in
9,0,9,0,1,62.121538954646226,0.0,29999249,0.007302577972962325,1.0,0.007302577972962325,-37,-16,99,0,in,out
12,2,9,0,1,10.786110125415613,-5.0,13888781,0.006921616984468433,0.009629640197141817,0.7187825134445672,-35,1,-102,-127,in,out
9,2,6,1,1,2.019531948199496,-8.0,890436,0.006830848702267617,0.009766105755764708,0.6994444738872015,-14,-143,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
11,2,9,0,1,0.9886090323225745,-6.0,182835,0.006162750284963654,0.0070337124880089944,0.8761731867018806,-102,-127,-1,0,out,in
9,2,9,0,1,105.57070554784545,0.0,31792447,0.006119327669687419,0.05,0.12238655339374838,-118,113,1,1,out,in
8,0,9,0,1,61.73977913795128,0.0,29999249,0.00608975453759864,1.0,0.00608975453759864,-98,0,56,57,out,in
12,0,9,0,1,61.98051390003009,0.0,29999249,0.005032501683293462,1.0,0.005032501683293462,-24,-14,-67,180,in,out
9,1,9,0,1,105.51516700111729,0.0,31792447,0.004551052774584752,0.010988347541611645,0.4141708075168194,90,-200,-1,0,out,in
7,0,9,0,1,105.52279203086839,0.0,31792447,0.003861953907638899,1.0,0.003861953907638899,22,259,0,1,out,in
9,0,9,0,1,105.54118135159781,0.0,31792447,0.003610673037119129,1.0,0.003610673037119129,277,-24,1,-1,out,in
10,3,6,1,1,10.908922143859401,1.0,25233627,0.0032873488613713447,0.006770125940313682,0.4855668698563429,-204,-218,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
7,0,9,0,1,105.58058584194234,0.0,31792447,0.0028080915482421266,1.0,0.0028080915482421266,355,9,-1,0,out,in
9,2,9,0,1,105.57349488572852,0.0,31792447,0.002789337883076893,0.05,0.05578675766153786,-291,209,1,1,out,in
9,2,6,1,1,105.52785715380296,0.0,31792447,0.002717523981238633,0.009766105755764708,0.2782607570714193,329,-149,0,0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")"
9,0,9,0,1,105.56458622017576,0.0,31792447,0.0025216771522808715,1.0,0.0025216771522808715,393,-44,-1,1,out,in
10,3,9,0,1,10.813615357271637,0.5,18301426,0.002460093457281501,0.007035801295960806,0.34965362917423776,-143,-377,9,0,out,in
9,2,9,0,1,105.53020788356805,0.0,31792447,0.0023507297651018727,0.05,0.04701459530203745,407,-126,1,1,out,in
8,1,9,0,1,105.52513962982171,0.0,31792447,0.0023475989533226767,1.0,0.0023475989533226767,419,-81,1,1,out,in
9,1,9,0,1,105.53757067856068,0.0,31792447,0.0022778334131322614,0.010988347541611645,0.20729535578542274,-437,41,0,-1,out,in
8,0,9,0,1,105.50662417861717,0.0,31792447,0.002277691603227337,1.0,0.002277691603227337,438,5,-1,-1,out,in
9,2,9,0,1,105.57777775039409,0.0,31792447,0.0021782357158026417,0.05,0.043564714316052834,440,-130,0,1,out,in
