bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
14,8,4,0,1,3.104400561617174,0.0,1816997,7.08820970411704e-8,1.000809254363078e-7,0.7082478177750291,-5630,-13028339,-5630B,-13028339B
15,4,3,0,1,3.104176679873765,0.0,1148266,6.414696784832586e-8,1.0099396237894107e-7,0.6351564622015621,-15226,-14490913,-15226B,-14490913B
13,12,5,0,1,3.1051474251060456,0.0,2779217,5.461333594312261e-8,1.0000504025402881e-7,0.5461058343099108,-520,-18311066,-520B,-18311066B
16,2,4,0,1,3.1043907535096973,0.0,1735418,4.947092331640801e-8,9.088005886119652e-8,0.544353997305022,3275079,-16938815,3.3 MB,-16938815B
17,0,3,0,1,3.104514163753538,0.0,1957378,3.9926702559441374e-8,4.762575604697081e-8,0.838342650562098,-10503827,14542068,-10503827B,14.5 MB
12,8,0,0,1,3.104390779479969,0.0,1757231,2.597027141478715e-8,9.05554061894439e-8,0.28678874633345214,9962,38515528,10.0 kB,38.5 MB
20,0,0,0,1,3.104936987497221,0.0,2485102,1.1536892587628617e-8,0.7777777777777778,1.4833147612665365e-8,-101324306,-183440735,-101324306B,-183440735B
11,24,5,0,1,3.1047976124345715,0.0,2156333,9.961399874328972e-9,1.0000002900000842e-8,0.9961396985523008,91,100387588,91B,100.4 MB
10,32,6,0,1,3.0909194636510042,0.0,253650,9.946144215072877e-9,9.999999200000064e-9,0.9946145010764413,100541474,0,100.5 MB,0B
13,12,2,0,1,4.107196607624887,0.0,2909802,9.918458763551442e-9,1.0000666644438517e-8,0.9917797599090264,8996,100831112,9.0 kB,100.8 MB
12,18,4,0,1,3.1051473704927095,0.0,2758134,9.886641156627867e-9,1.0000039800158405e-8,0.9886601807796064,-37,101146549,-37B,101.1 MB
16,8,3,0,1,3.104176522227266,0.0,1098108,9.878029841172542e-9,9.987232521688924e-9,0.9890657716960899,-100755158,479604,-100755158B,479.6 kB
14,8,1,0,1,3.104271794570516,0.0,1372621,9.851915367515113e-9,1.0008317211852566e-8,0.9843728130287246,26167,101529272,26.2 kB,101.5 MB
16,2,0,0,1,3.1042816185213806,0.0,1419876,9.825250646565357e-9,9.986282243533348e-9,0.9838747200368518,101537927,-240647,101.5 MB,-240647B
11,40,9,0,1,3.105137479430613,0.0,2662017,9.770582139198026e-9,9.9999840000256e-9,0.9770597772129449,0,-102348047,0B,-102348047B
14,8,2,0,1,3.1019298474473795,0.0,441913,9.698932337648698e-9,9.131287168415243e-8,0.10621648578961482,103102643,-1489,103.1 MB,-1489B
15,12,5,0,1,3.104937989049493,0.0,2578828,9.692250874841949e-9,1.0000745355551348e-8,0.9691528511384248,-4962,-103180170,-4962B,-103180170B
15,12,4,0,1,3.104290210563296,0.0,1664918,9.674581238411605e-9,9.99861419207298e-9,0.9675922135371249,-103330811,32836,-103330811B,32.8 kB
15,4,1,0,1,3.1049369971126146,0.0,2489174,9.615393768499838e-9,9.998358769408002e-9,0.9616972135386936,103987844,-12057,104.0 MB,-12057B
13,12,3,0,1,3.105147360606065,0.0,2727000,9.576606541347065e-9,9.265847382341807e-8,0.10335381262157933,104420520,-602,104.4 MB,-602B
12,32,8,0,1,3.1051374889227237,0.0,2666952,9.491569644790915e-9,9.99998610001932e-9,0.9491582838072722,-105356654,-2,-105356654B,-2B
13,24,7,0,1,3.1019298377291022,0.0,425470,8.916167288483145e-9,9.999935600414733e-9,0.8916224708600483,-91,-112155905,-91B,-112155905B
15,4,0,0,1,3.1048996095751304,0.0,2382792,8.833365025974819e-9,1.0095339477444432e-8,0.8749943521672365,113629193,422052,113.6 MB,422.1 kB
17,4,5,0,1,4.107197531506031,0.0,2915600,8.810360695197722e-9,9.899866317155186e-9,0.8899474410003404,-109841912,3660819,-109841912B,3.7 MB
18,2,2,0,1,3.090918363392172,0.0,173849,8.606811574290692e-9,1.1101866586804278e-8,0.7752580619659745,-106259530,-4595866,-106259530B,-4595866B
18,2,4,0,1,3.1020401528685206,0.0,736287,7.992970661881115e-9,9.011650559227438e-9,0.8869596761823781,-101525503,15243765,-101525503B,15.2 MB
14,18,5,0,1,3.1020388662702656,0.0,578310,7.572164411649602e-9,9.99984850229519e-9,0.7572279129940439,4061,-132058576,4.1 kB,-132058576B
18,0,2,0,1,3.1040709510855233,0.0,898759,7.521127467549363e-9,1.0,7.521127467549363e-9,-25616082,107342707,-25616082B,107.3 MB
19,0,1,0,1,3.1048996007412915,0.0,2374017,7.487776822079542e-9,1.0,7.487776822079542e-9,-165727481,-32176492,-165727481B,-32176492B
16,8,4,0,1,3.1051375965497137,0.0,2702704,7.4296407843507866e-9,1.0007647043258695e-8,0.7423963647234648,-125637988,-15046,-125637988B,-15046B
17,4,3,0,1,3.1048985051177427,0.0,2303173,5.968865442831719e-9,1.0097708864190925e-8,0.5911108671392629,-357862,-157422887,-357862B,-157422887B
14,18,6,0,1,3.1042816232445714,0.0,1443192,4.723118334215864e-9,1.0000061800381926e-8,0.47230891453445584,-211725462,-934,-211725462B,-934B
17,4,4,0,1,3.104899494987094,0.0,2333842,4.416820081231505e-9,8.473515466040492e-9,0.5212500170599675,9956817,-216450413,10.0 MB,-216450413B
19,0,3,0,1,3.1045141238268354,0.0,1947639,3.7235681537171747e-9,4.730219051714066e-9,0.7871872556024406,-107435648,161123959,-107435648B,161.1 MB
19,0,2,0,1,3.0909172604906874,0.0,105297,2.5794351299651872e-9,1.9969646137870437e-5,0.0001291677935681367,1218512461,830830682,1.2 GB,830.8 MB
18,2,1,0,1,3.102040060524586,0.0,710078,1.0087320740681903e-9,1.110821949346737e-9,0.908095194429148,1003421158,12077643,1.0 GB,12.1 MB
13,24,2,0,1,3.1020411443089952,0.0,790062,9.993152352241064e-10,9.999988070014233e-10,0.999316427407182,219,1000685453,219B,1.0 GB
11,40,4,0,1,4.10724225197239,0.0,2983484,9.991292907952092e-10,9.999998340000276e-10,0.9991294566506714,1000871476,8,1.0 GB,8B
12,32,3,0,1,3.104797613624778,0.0,2217542,9.98734191302399e-10,9.999993100004761e-10,0.998734880428991,-3,1001267410,-3B,1.0 GB
12,50,10,0,1,3.1020398670798026,0.0,603373,9.98424095395221e-10,9.999999610000015e-10,0.9984241343337608,0,-1001578392,0B,-1001578392B
13,40,9,0,1,3.090918260604136,0.0,126429,9.96660826436878e-10,9.99999781000048e-10,0.996661044705599,-1003350367,-6,-1003350367B,-6B
15,12,0,0,1,3.1049379793554555,0.0,2544843,9.964827397854478e-10,9.99973917680305e-10,0.9965087310447497,1003526097,-3578,1.0 GB,-3578B
16,8,2,0,1,3.104898506114089,0.0,2314755,9.96258293946187e-10,1.0009163409119376e-9,0.9953462174855626,1004747907,992148,1.0 GB,992.1 kB
14,32,8,0,1,3.105137469660031,0.0,2658109,9.85942153805641e-10,9.999958010176315e-10,0.9859462937767448,-1014257817,470,-1014257817B,470B
15,12,1,0,1,3.1042816242247033,0.0,1469524,9.742602279387804e-10,1.0000876126753084e-9,0.9741748778715118,1026478869,59057,1.0 GB,59.1 kB
14,18,0,0,1,3.0909091975742244,0.0,86454,9.686043792608997e-10,1.0000010190010384e-9,0.9686033922530372,4480,1032417735,4.5 kB,1.0 GB
17,4,0,0,1,3.1020388586981,0.0,556165,9.669548657271825e-10,1.0097469611980748e-9,0.9576209712776762,1036485795,2311362,1.0 GB,2.3 MB
