bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
32,0,0,0,1,0.3529411764705882,0.75,0.4705882352941176,-9.4800949469354e14,-948009494693539,-948009494693540B,-948009494693539B
48,0,0,0,1,0.3529411764705882,0.75,0.4705882352941176,-9.999999991910524e22,-99999999919105239981969,-99999999919105239981970B,-99999999919105239981969B
72,0,0,0,1,0.3529411764705882,0.75,0.4705882352941176,-1.0e34,-10000000000000000000003025258524099,-10000000000000000000003025258524100B,-10000000000000000000003025258524099B
30,0,0,0,1,0.3529411764705882,0.7142857142857143,0.4941176470588235,-7.067284967763e13,-70672849677629,-70672849677630B,-70672849677629B
30,0,0,0,1,0.3529411764705882,0.7142857142857143,0.4941176470588235,-6.970643496904e13,-69706434969039,-69706434969040B,-69706434969039B
30,0,0,0,1,0.3529411764705882,0.7142857142857143,0.4941176470588235,-1.4018054661399e13,-14018054661400,-14018054661399B,-14018054661400B
36,0,0,0,1,0.35,0.7142857142857143,0.48999999999999994,-4.54078415517879e16,-45407841551787899,-45407841551787900B,-45407841551787899B
78,0,0,0,1,0.35,0.6666666666666667,0.5249999999999999,-1.0e38,-99999999999999999999999947216398152799,-99999999999999999999999947216398152800B,-99999999999999999999999947216398152799B
66,0,0,0,1,0.35,0.75,0.4666666666666666,-1.0e32,-99999999999999999906723812466199,-99999999999999999906723812466200B,-99999999999999999906723812466199B
76,0,0,0,1,0.35,0.75,0.4666666666666666,-1.0e36,-1000000000000000000000067490634270800,-1000000000000000000000067490634270799B,-1000000000000000000000067490634270800B
76,0,0,0,1,0.35,0.75,0.4666666666666666,-1.0e36,-1000000000000000000000049304863238399,-1000000000000000000000049304863238400B,-1000000000000000000000049304863238399B
74,0,0,0,1,0.35,0.75,0.4666666666666666,-1.0e36,-999999999999999999999987430525697100,-999999999999999999999987430525697099B,-999999999999999999999987430525697100B
74,0,0,0,1,0.35,0.75,0.4666666666666666,-1.0e36,-999999999999999999999987758846389199,-999999999999999999999987758846389200B,-999999999999999999999987758846389199B
26,0,0,0,1,0.33333333333333337,0.6666666666666667,0.5,-6.0424857257e11,-604248572569,-604248572570B,-604248572569B
26,0,0,0,1,0.33333333333333337,0.6666666666666667,0.5,-5.8631927427e11,-586319274269,-586319274270B,-586319274269B
26,0,0,0,1,0.33333333333333337,0.6666666666666667,0.5,-6.68011550879e11,-668011550880,-668011550879B,-668011550880B
26,0,0,0,1,0.33333333333333337,0.6666666666666667,0.5,-3.60308653929e11,-360308653930,-360308653929B,-360308653930B
32,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-2.7810115515842e14,-278101155158419,-278101155158420B,-278101155158419B
32,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-8.4733253743771e14,-847332537437709,-847332537437710B,-847332537437709B
30,0,0,0,1,0.33333333333333337,0.7142857142857143,0.46666666666666673,-4.861176903708e13,-48611769037079,-48611769037080B,-48611769037079B
32,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-4.6650144674386e14,-466501446743859,-466501446743860B,-466501446743859B
32,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-9.67596623383089e14,-967596623383090,-967596623383089B,-967596623383090B
32,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-9.14594522925339e14,-914594522925340,-914594522925339B,-914594522925340B
48,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-9.9999999973419e22,-99999999973418994799619,-99999999973418994799620B,-99999999973418994799619B
48,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-9.999999995793465e22,-99999999957934646935309,-99999999957934646935310B,-99999999957934646935309B
72,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-1.0e35,-99999999999999999999929959194198340,-99999999999999999999929959194198339B,-99999999999999999999929959194198340B
74,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-1.0e35,-100000000000000000000054105386380760,-100000000000000000000054105386380759B,-100000000000000000000054105386380760B
78,0,0,0,1,0.33333333333333337,0.6666666666666667,0.5,-1.0e38,-99999999999999999999999966514964509700,-99999999999999999999999966514964509699B,-99999999999999999999999966514964509700B
66,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-1.0e32,-99999999999999999910155523200190,-99999999999999999910155523200189B,-99999999999999999910155523200190B
72,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-1.0e34,-10000000000000000000072315557723849,-10000000000000000000072315557723850B,-10000000000000000000072315557723849B
74,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-1.0e36,-999999999999999999999903990401938780,-999999999999999999999903990401938779B,-999999999999999999999903990401938780B
74,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-1.0e36,-999999999999999999999995846265100020,-999999999999999999999995846265100019B,-999999999999999999999995846265100020B
30,0,0,0,1,0.33333333333333337,0.7142857142857143,0.46666666666666673,-8.3518714753979e13,-83518714753980,-83518714753979B,-83518714753980B
30,0,0,0,1,0.33333333333333337,0.7142857142857143,0.46666666666666673,-2.664370311552e13,-26643703115519,-26643703115520B,-26643703115519B
30,0,0,0,1,0.33333333333333337,0.7142857142857143,0.46666666666666673,-4.4675696068779e13,-44675696068780,-44675696068779B,-44675696068780B
28,0,0,0,1,0.33333333333333337,0.8,0.4166666666666667,-6.729494231419e12,-6729494231420,-6729494231419B,-6729494231420B
32,0,0,0,1,0.33333333333333337,0.75,0.4444444444444445,-6.8435500082499e14,-684355000824989,-684355000824990B,-684355000824989B
38,0,0,0,1,0.31818181818181823,0.6666666666666667,0.4772727272727273,-2.354872414280614e17,-235487241428061400,-235487241428061399B,-235487241428061400B
38,0,0,0,1,0.31818181818181823,0.6666666666666667,0.4772727272727273,-1.882095276053727e17,-188209527605372699,-188209527605372700B,-188209527605372699B
32,0,0,0,1,0.3157894736842105,0.75,0.42105263157894735,-6.2044613541933e14,-620446135419329,-620446135419330B,-620446135419329B
32,0,0,0,1,0.3157894736842105,0.75,0.42105263157894735,-3.1697250788046e14,-316972507880459,-316972507880460B,-316972507880459B
32,0,0,0,1,0.3157894736842105,0.75,0.42105263157894735,-7.1049501477824e14,-710495014778239,-710495014778240B,-710495014778239B
32,0,0,0,1,0.3157894736842105,0.75,0.42105263157894735,-3.1468265259242e14,-314682652592419,-314682652592420B,-314682652592419B
32,0,0,0,1,0.3157894736842105,0.75,0.42105263157894735,-9.3376244294549e14,-933762442945489,-933762442945490B,-933762442945489B
32,0,0,0,1,0.3157894736842105,0.75,0.42105263157894735,-7.7151322631459e14,-771513226314589,-771513226314590B,-771513226314589B
34,0,0,0,1,0.3157894736842105,0.7142857142857143,0.4421052631578947,-2.790441439993229e15,-2790441439993230,-2790441439993229B,-2790441439993230B
38,0,0,0,1,0.3157894736842105,0.6666666666666667,0.4736842105263157,-6.363507211110825e17,-636350721111082559,-636350721111082560B,-636350721111082559B
50,0,0,0,1,0.3157894736842105,0.7142857142857143,0.4421052631578947,-1.0000000010090748e23,-100000000100907487597450,-100000000100907487597449B,-100000000100907487597450B
72,0,0,0,1,0.3157894736842105,0.75,0.42105263157894735,-1.0e35,-99999999999999999999974265650114060,-99999999999999999999974265650114059B,-99999999999999999999974265650114060B
72,0,0,0,1,0.3157894736842105,0.75,0.42105263157894735,-1.0e35,-99999999999999999999930456530787180,-99999999999999999999930456530787179B,-99999999999999999999930456530787180B
