bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
24,31,19,0,1,2.1153103718197915e-13,8.869902311401993e-13,0.23848181158665338,5.0,12.0,4.2985781e7,4.254694781184e12,Severely obese,Overweight
31,31,10,1,1,2.105547535018033e-13,9.426625646292865e-13,0.22336174300568148,-4.498800682132e12,-25.0,276.0,7.2957681705e10,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
30,41,14,0,1,2.07300757380358e-13,6.329899306464014e-13,0.32749455772331965,148.0,2.16594602446e12,4.063421166198e12,1.0,Severely obese,Underweight
27,21,9,1,1,2.0089964133676527e-13,3.1879286314260008e-12,0.0630188641478151,-5.0,4.878065060528e12,53280.0,7.57133e6,"DomainError(""Height or Weight cannot be negative."", """")",Obese
32,36,10,1,1,1.9068575995735034e-13,2.9538766345566144e-10,0.0006455440884922834,-1083.0,-4.706057935655e12,5.0,2.62160043834e11,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
43,6,6,1,1,1.832239442870326e-13,1.7732820907711972e-8,1.033247587851907e-5,4.179375383521e12,3.83636811e8,-8.66516968027e11,-8.258658e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
40,36,6,1,1,1.8066538972704407e-13,8.79560189337794e-12,0.02054042371597832,1.434575283082e12,0.0,-3.682733157642e12,-2.0991124601e10,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
35,9,6,1,1,1.7584692164500693e-13,9.164404619291613e-12,0.019188035551686442,2.71528383e8,5.257575507409e12,-107123.0,953336.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
40,24,10,1,1,1.7110589011061722e-13,1.0609109004068962e-8,1.6128205492562303e-5,-1.18196343e8,-1.420533139439e12,957.0,4.116204492587e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
25,28,9,1,1,1.6861193263239912e-13,9.504913649957551e-12,0.01773944917775788,4024.0,43641.0,-5.812162781255e12,-4.0,Obese,"DomainError(""Height or Weight cannot be negative."", """")"
31,44,6,1,1,1.6818037465317298e-13,2.0142478064417326e-12,0.08349537436025405,-1.63906941205e11,-5.494798406847e12,254.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
30,25,14,0,1,1.6732487127779582e-13,9.310978465992442e-12,0.017970707578041954,0.0,4.692473e6,3.56323755e8,5.704748078163e12,Severely obese,Underweight
39,7,6,1,1,1.6595543024731376e-13,8.671025246681183e-12,0.019139078197336915,-9.416246378e9,5.570966382034e12,3.183049e6,3.0987132e7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
32,17,14,0,1,1.6483987459751878e-13,9.545412730439455e-13,0.1726901489255246,365.0,5.791610861501e12,1.101934e6,8.67226952e8,Severely obese,Underweight
34,33,14,0,1,1.6346655247776678e-13,6.430795072890744e-13,0.25419337830693145,1.0,5.031368490255e12,2.963767423299e12,7.427296e6,Severely obese,Underweight
36,32,6,1,1,1.6292021531385276e-13,4.364159526698212e-10,0.00037331406956407284,-2.9941971e7,0.0,3.942066199042e12,4.081965624003e12,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
39,10,10,1,1,1.6235943022915752e-13,2.941537807986751e-9,5.519542525964664e-5,-5.835006919561e12,-2.86952293e8,112673.0,2.43587333e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
40,8,6,1,1,1.6130403169515654e-13,1.5781960201092952e-9,0.00010220785608367313,2.321425399e9,3.44936387e8,3.328037e6,-5.73124290154e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
33,37,10,1,1,1.5966567236044285e-13,8.883900223930051e-13,0.1797247473923228,28.0,1.199527792021e12,-5.810935570464e12,6158.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
38,32,10,1,1,1.571312356729556e-13,2.2794471267551368e-11,0.006893392429621158,-5.9760540199e10,6.303995227795e12,0.0,2.75137387252e11,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
36,14,10,1,1,1.5443419292908186e-13,3.773684792935376e-10,0.0004092397786327951,6.134447314575e12,-1.07139271e8,4770.0,2.60025958e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
40,6,10,1,1,1.514758482476039e-13,4.275490519550258e-8,3.5428881798465023e-6,7.0390289e7,-1.114643134e9,1.1105949e7,6.253139298798e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
45,1,6,1,1,1.5141036923869518e-13,8.568279717073158e-12,0.017671034821259958,-1.343697346e9,2.913804787e9,2.9766230263e10,6.10894410556e12,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
33,28,6,1,1,1.501770335495794e-13,9.23776177985492e-13,0.1625686363520168,2.12273856e8,1.24330562e8,1.0,-6.156131919046e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
34,23,10,1,1,1.4643406276385576e-13,9.021690759418128e-12,0.01623133253719509,474303.0,7.19423667465e11,6.429466299666e12,-40.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
19,30,13,0,1,1.4631294347763707e-13,9.99660746648895e-13,0.14636259747930835,6.834665315591e12,985.0,59.0,9.0,Underweight,Obese
33,12,14,0,1,1.458152487122237e-13,1.02679498523318e-9,0.00014201009043602776,3.38898618e8,46792.0,213027.0,6.546266378318e12,Underweight,Severely obese
23,26,20,0,1,1.4502906038850055e-13,2.8438802915900038e-12,0.05099689351108914,2363.0,15079.0,2.0,5.417633443921e12,Obese,Severely obese
35,32,10,1,1,1.441623868194245e-13,8.417818921486198e-9,1.7125859817613192e-5,0.0,6.457609350963e12,5.2011263e7,-1.13927385659e11,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
33,30,6,1,1,1.439944604734054e-13,6.004867136926108e-11,0.0023979624726071153,1059.0,112.0,-1.32680766811e11,6.419211358291e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
34,21,10,1,1,1.4237655331067592e-13,9.368823400924326e-12,0.015196844600211921,-5.73257129e8,6.654455777964e12,12.0,4.92077427e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
39,29,6,1,1,1.3638331095508671e-13,6.440817647094172e-12,0.021174844317571568,26.0,-4.981306779169e12,1.659516594e9,1.797589170114e12,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
30,48,10,1,1,1.356803128783872e-13,4.3112403127543515e-12,0.03147129434585014,1.30276618796e12,-6.859745878251e12,0.0,16.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
36,11,6,1,1,1.3455602638054699e-13,3.952770162199192e-9,3.4040943657013546e-5,6.870614711757e12,2.9826067e7,-3.39542372e8,53672.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
37,20,10,1,1,1.331151378316992e-13,2.8132822691358982e-11,0.004731666612059714,7.116649438541e12,-6.0253567322e10,165.0,6.15363819e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
29,44,14,0,1,1.325028020139926e-13,6.645884225218381e-13,0.1993757301868114,7.125982533355e12,1.057106655783e12,7.0,21.0,Underweight,Severely obese
32,30,10,1,1,1.3214964263430182e-13,9.45611244217475e-13,0.1397504983600952,25.0,3.0379092915e10,-7.168842048923e12,-1773.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
50,3,6,1,1,1.2926999135027368e-13,6.787682374084862e-11,0.0019044790876459106,4.254334805e9,-1.389271178759e12,5.283843764518e12,3.435234817779e12,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
46,4,6,1,1,1.2892050083209266e-13,9.081357282269493e-13,0.14196170993492127,4.19011707e8,6.8401744111e10,-7.167193635594e12,2.98514959402e11,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
30,30,6,1,1,1.277460797711733e-13,9.122587117476965e-12,0.014003273208149317,7.236182418147e12,18677.0,-1.051816695e9,3.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
36,16,14,0,1,1.271848743432175e-13,6.631155012366682e-10,0.00019179897635634486,11967.0,7.504484391516e12,1.02261795892e11,483774.0,Severely obese,Underweight
35,36,10,1,1,1.265851568150739e-13,4.3456252402984034e-11,0.002912933118143929,3.535846548931e12,-6.596102711242e12,0.0,5.922779e6,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
35,30,6,1,1,1.2623958041528748e-13,1.0439757143846697e-12,0.12092195122536391,-7.323243242646e12,3.1702455958e10,2.89017482e8,5.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
30,36,10,1,1,1.2523632560769432e-13,9.440146952656275e-13,0.13266353398498232,7.0,1725.0,-7.564543745991e12,3.9257610733e10,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
25,29,10,1,1,1.237546238621104e-13,9.456123584141252e-13,0.13087246878801134,112.0,71.0,104380.0,-7.655216358618e12,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
38,13,10,1,1,1.2270340461372277e-13,1.7797062653239096e-10,0.0006894587438640642,23025.0,5.219546413e9,-7.720798217499e12,3.21931739e8,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
34,23,6,1,1,1.2259140271366923e-13,9.77964134512244e-12,0.012535367953428194,9.4393189e7,7.53968491561e12,14.0,-1.857813726e9,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
36,18,6,1,1,1.1946978085886771e-13,1.4936192302316687e-8,7.998677202377563e-6,8.020232656e9,921.0,-1.19827279e8,7.738591164051e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
32,19,14,0,1,1.1798633317940485e-13,9.543616134750094e-13,0.1236285402865215,3.815705241e9,324995.0,170.0,8.090304707349e12,Underweight,Severely obese
35,29,14,0,1,1.176336488917239e-13,6.703728903176919e-11,0.0017547494922710394,1.0,8.094752663655e12,5.6828579949e11,1.151612e8,Severely obese,Underweight
35,36,6,1,1,1.1612557087253255e-13,8.407390535563554e-12,0.013812320289073924,6.900685756319e12,0.0,-1.060767478659e12,-416453.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
36,39,6,1,1,1.145369596547451e-13,2.9573361626449895e-12,0.03872977347029269,-2.751386974309e12,-7.588480265823e12,7.732231e6,3.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
36,20,10,1,1,1.1266832693027053e-13,8.813848064704001e-12,0.012783102919763607,5.07815267484e11,-8.7364e6,248.0,8.39311448341e12,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
39,18,6,1,1,1.1218529074666908e-13,2.0291773077992555e-10,0.0005528609565831369,-409.0,-3.96892342526e11,4.72819142e8,7.844190728274e12,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
37,30,6,1,1,1.1085323645824784e-13,8.798732296658829e-11,0.0012598773632463225,1.1060432930476e13,23.0,2.720321884331e12,-8.100527e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
36,13,6,1,1,1.0813192272735082e-13,8.598257280420789e-12,0.012576027815959814,2.8729230814e10,8.549955092453e12,4.770132e6,-9296.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
37,30,10,1,1,1.0748336805451276e-13,7.953277121952669e-11,0.0013514349670758576,55.0,3.406591226704e12,-8.129175990626e12,1.8718695e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
30,30,14,0,1,1.0716532032614654e-13,9.544233409530055e-13,0.11228279499026125,1.0,17738.0,8.907215597406e12,1.1829685847e10,Severely obese,Underweight
34,43,6,1,1,1.0683266728997428e-13,2.785533245017737e-12,0.03835268075908174,56472.0,0.0,-8.23502024395e12,-2.660055882698e12,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
44,4,6,1,1,1.0646704077866552e-13,8.41392741632745e-11,0.001265366760498354,1.30067468806e11,8.683120408882e12,2.9534638574e10,-1.947584e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
45,4,6,1,1,1.061749007123971e-13,3.4084195860389382e-9,3.115077179678668e-5,9.64240319e8,5.467001155872e12,6.778008751941e12,-5.32311606e8,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
32,40,6,1,1,1.058151240608499e-13,1.0342163699715999e-12,0.10231430011473869,5.30649195e12,-13.0,1.4043695729633e13,30.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,32,13,0,1,1.0555835362735893e-13,9.911384328614141e-13,0.1065021293974165,19.0,1.0,9.47343308832e12,11.0,Obese,Underweight
18,40,7,1,1,1.0491917719639956e-13,9.589087467050804e-13,0.10941518424658633,4.0,-9.149900196058e12,42.0,4.0,"DomainError(""Height or Weight cannot be negative."", """")",Normal
33,16,10,1,1,1.0484465308338057e-13,6.893584905816022e-11,0.0015209017443873736,579.0,9.035941456355e12,-2.2559626e7,1.6464584e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
45,8,6,1,1,1.0411013691926769e-13,6.840637437697848e-11,0.0015219361918749048,7.93297306284e11,-9.79778280738e11,9.619372158881e12,1.916064e6,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
40,30,10,1,1,1.0282383457976802e-13,7.94983117231534e-13,0.12934090341168994,-9.124787777068e12,1.335958812422e12,41.0,6.0414507872e10,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
42,13,10,1,1,9.779593585473593e-14,1.0855879564899954e-11,0.009008568607461076,14926.0,2.51421446054e11,-3.5599792298e10,9.938552261659e12,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
33,13,14,0,1,9.700668420710696e-14,9.516501086430191e-13,0.10193524208748438,9.839996724072e12,8.8077996e7,3047.0,1.0045297e7,Underweight,Severely obese
34,37,6,1,1,9.654690758561253e-14,8.674294349674413e-13,0.11130231889033877,-8.396192731065e12,184413.0,1.179756670183e12,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
27,45,14,0,1,9.524707073249882e-14,9.545141029054116e-14,0.9978592295554319,1.0021752651269e13,2.4579378122e10,3.0,2.0,Underweight,Severely obese
26,31,14,0,1,9.471335644954667e-14,9.539698889828472e-14,0.9928338152321876,7968.0,0.0,5.015831e6,1.0078256017184e13,Underweight,Severely obese
34,37,10,1,1,9.466794632863184e-14,8.660211534040739e-13,0.10931366509526937,9.820835740005e12,-1.922703580876e12,2.0,458194.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
20,44,10,1,1,9.431319121750422e-14,9.472357189831151e-14,0.9956675970660412,16.0,-1.0044919579353e13,22.0,7.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
25,40,14,0,1,9.409294949117417e-14,9.544294115289136e-14,0.9858555106809354,0.0,1.0,1.0144707543183e13,1.32975278e8,Severely obese,Underweight
20,38,14,0,1,9.320928880068022e-14,9.545151020250083e-14,0.9765093145507732,0.0,1.0240883358599e13,8811.0,3.0,Severely obese,Underweight
18,40,14,0,1,9.277094381266986e-14,9.544739800063822e-14,0.9719588564588165,73.0,0.0,7.0,1.0289271783986e13,Underweight,Severely obese
23,32,14,0,1,9.26567936871389e-14,9.543930789669846e-14,0.9708451971113277,0.0,3996.0,1.0301947828764e13,5033.0,Severely obese,Underweight
23,38,14,0,1,9.265605769259037e-14,9.542933657196702e-14,0.9709389273885897,0.0,2.119134e6,1.0302029660191e13,0.0,Severely obese,Underweight
20,36,14,0,1,9.239421204617675e-14,9.545241434235423e-14,0.9679609749292586,0.0,1.0331225662403e13,383.0,38.0,Severely obese,Underweight
24,44,6,1,1,9.22762268148086e-14,9.244743702664198e-14,0.998148026410034,7.0,0.0,1.101217e6,-1.0019138556047e13,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
26,32,6,1,1,9.214448968091995e-14,9.227345832571171e-14,0.9986023213269354,321.0,-1.0033462715011e13,4575.0,3034.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,35,10,1,1,9.195498406124678e-14,9.471727217895761e-14,0.9708364899646624,36.0,5.7486947e7,-12.0,-1.0302466413461e13,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
17,42,14,0,1,9.175876019831906e-14,9.544920354134659e-14,0.9613360488500158,1.0402771925889e13,0.0,0.0,6.0,Underweight,Severely obese
23,40,6,1,1,9.149823207710904e-14,9.240810503703544e-14,0.9901537537258042,16719.0,15.0,-1.010432966156e13,1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
21,37,14,0,1,9.143926880224157e-14,9.544983637033959e-14,0.9579824573764877,44691.0,1.0,0.0,1.0439119505756e13,Underweight,Severely obese
38,9,10,1,1,9.123639390138205e-14,2.437376717490773e-7,3.7432208671997147e-7,1.1518207e7,1.038366689142e13,1.159774e7,-1.078586e6,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
21,34,14,0,1,9.123242017001006e-14,9.541493783643287e-14,0.9561649594784333,19.0,547.0,1.0462787820036e13,26.0,Severely obese,Underweight
18,49,6,1,1,9.114851016485026e-14,9.226695347775338e-14,0.9878781809657041,-1.0143098337148e13,0.0,2.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
26,38,10,1,1,9.10532825569186e-14,9.436889662894879e-14,0.9648653932548673,2.261261e6,-1.0404549890253e13,0.0,196.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
34,28,6,1,1,9.026448721591113e-14,9.031457768817242e-13,0.09994453777724097,1.505527e7,86.0,-1.0242421698447e13,3.2698423e8,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
24,38,6,1,1,9.015921426909957e-14,9.233123053246058e-14,0.9764758224185326,15295.0,202.0,-1.0254396159092e13,1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
20,45,10,1,1,8.989255841362021e-14,9.472352641490343e-14,0.948999280494237,0.0,101.0,-1.0538897076369e13,0.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
22,35,14,0,1,8.980313210995517e-14,9.542247721777136e-14,0.9411108863272137,93.0,1.0629311385006e13,21770.0,1.0,Severely obese,Underweight
31,34,14,0,1,8.97824165985135e-14,9.503046961836648e-14,0.9447750490876383,1.0631753593524e13,1.0,15060.0,1.4805786587e10,Underweight,Severely obese
36,11,10,1,1,8.966985474061913e-14,5.37087970154783e-9,1.6695561942073893e-5,1.2201722e7,1.0565073091697e13,-117991.0,1.65501e6,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
21,44,10,1,1,8.963819064020586e-14,9.47131839437279e-14,0.9464172452851204,1.0,2875.0,-1.0568803478588e13,1.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
30,32,6,1,1,8.95118145395023e-14,9.225640806602517e-13,0.09702503751873946,1.403407787e9,9.0,1.0329965136125e13,-3985.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
32,34,14,0,1,8.917247910805711e-14,6.337843588044755e-13,0.1406984534554711,20.0,7.627430365759e12,7.510546095513e12,2477.0,Severely obese,Underweight
33,15,10,1,1,8.897136362754742e-14,9.279134077807324e-12,0.00958832611766415,-420978.0,1.729087e6,27847.0,1.0648016802999e13,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
24,30,14,0,1,8.831592588332428e-14,9.505999253833818e-14,0.9290546267159238,25.0,115.0,1.0808304900848e13,12991.0,Severely obese,Underweight
32,26,10,1,1,8.808244073896522e-14,9.39826164518603e-12,0.009372205633802793,267466.0,3.56146694e9,-1.0,1.0759035692049e13,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
19,38,14,0,1,8.732205379930607e-14,9.545317912092067e-14,0.9148155630174032,1.0,0.0,817.0,1.0931321619385e13,Underweight,Severely obese
23,39,10,1,1,8.711914203552381e-14,9.47017968878589e-14,0.919931246274935,349.0,7809.0,0.0,-1.0874400255067e13,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
33,25,14,0,1,8.69520871060494e-14,9.537297435608858e-14,0.9117057289353419,66.0,3.151765871e9,1.0977832126362e13,3.064012e6,Severely obese,Underweight
32,38,10,1,1,8.67151658228713e-14,9.471664055989203e-14,0.9155219749167395,0.0,9.5120682947e10,-6648.0,-1.0829939680632e13,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
37,19,6,1,1,8.645664527609358e-14,9.170397979775472e-13,0.09427796423532142,1.0693221970198e13,-8.3533879864e10,61640.0,115389.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
26,36,10,1,1,8.642814821526687e-14,9.470049553784045e-14,0.9126472646674999,-1.0961341190523e13,-31797.0,0.0,3252.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
36,32,10,1,1,8.62710930653943e-14,2.452444195438384e-8,3.517759679337903e-6,1.0,9.25822715e8,1.0981265961258e13,-2.4818041014e10,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
39,24,14,0,1,8.622866904846115e-14,2.3877305799258394e-12,0.036113232277294585,1.0700330286771e13,2.836712834108e12,177.0,1.1031554e8,Underweight,Severely obese
39,16,14,0,1,8.610180651835645e-14,5.0839270634055744e-11,0.0016936082175159955,12418.0,2.3419885e7,1.31992608372e11,1.1085479534986e13,Severely obese,Underweight
27,38,6,1,1,8.589472189973762e-14,9.245169399250097e-14,0.9290767771838209,-1.076350538616e13,8.8121723e7,527.0,8.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
42,15,6,1,1,8.554041028860924e-14,8.841195829819434e-13,0.09675208188478307,335755.0,1.63172894e8,-1.0802080033329e13,3.60483797179e11,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
31,52,6,1,1,8.491271249848862e-14,0.9245283018867925,9.184436249836524e-14,3.853946332338e12,0.0,94.0,-1.0183089180404e13,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
30,22,14,0,1,8.485607086008996e-14,9.144172184778888e-8,9.279798011824274e-7,1.0687216e7,2642.0,1795.0,1.1248994268696e13,Underweight,Severely obese
26,36,6,1,1,8.48414633003804e-14,9.242847223290817e-14,0.9179148075345284,-1.0897128087824e13,7834.0,107779.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,36,14,0,1,8.449168267023111e-14,9.537704609145394e-14,0.8858701976282091,6.681193896e9,1.1297505949963e13,3.0,761.0,Underweight,Severely obese
25,34,10,1,1,8.429348197067785e-14,9.471995012266856e-14,0.8899232090125919,37.0,1536.0,1295.0,-1.1238928547912e13,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
29,34,10,1,1,8.424857528007052e-14,9.456841307658247e-13,0.08908743685044726,-787.0,1.1249246982913e13,3.0,4.327791066e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
28,23,10,1,1,8.417684286027265e-14,9.398909535036843e-13,0.0895602224348281,59144.0,1.1254501699745e13,236262.0,-30.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
27,34,14,0,1,8.410283148409506e-14,9.542707179160562e-14,0.8813309462933063,1.01489403e8,1.1349742186661e13,17.0,64.0,Underweight,Severely obese
25,27,14,0,1,8.407188321441309e-14,9.508459224607277e-14,0.8841798784480297,71098.0,1.1353920217532e13,405.0,103.0,Severely obese,Underweight
24,39,14,0,1,8.402204187065669e-14,9.541679403853435e-14,0.8805791759962522,1.1360655290847e13,7.3192797e7,0.0,2.0,Underweight,Severely obese
23,30,19,0,1,8.363371463368996e-14,6.286500118965473e-13,0.1330370047737357,670.0,1.0761210404328e13,579.0,821.0,Severely obese,Overweight
32,42,14,0,1,8.286852802333845e-14,9.471312253620808e-14,0.8749424135146475,4.189463614016e12,1.0729911291566e13,0.0,2834.0,Underweight,Severely obese
21,42,9,1,1,8.277368566111381e-14,9.623593003462369e-14,0.8601120769688988,-1.1839511460328e13,616.0,20.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Obese
30,36,6,1,1,8.272303861863851e-14,9.22978479246521e-13,0.08962618357707534,1.1225472089857e13,-211.0,4.9283239385e10,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
19,46,10,1,1,8.199709563005427e-14,9.472796007625682e-14,0.8656060529968755,38.0,-1.1553682649039e13,0.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
34,24,14,0,1,8.19461331650135e-14,9.534212848609664e-14,0.8594955290615667,35.0,6.35530074e8,1.62544708e8,1.1649085769091e13,Severely obese,Underweight
26,43,14,0,1,8.173577996689405e-14,9.541352425777553e-14,0.8566477404824836,1.601122558e9,1.1678428296163e13,0.0,0.0,Underweight,Severely obese
31,38,14,0,1,8.111234625846453e-14,6.32045485138115e-13,0.1283330838772463,6.11391703596e11,2.0,4388.0,1.1752296893072e13,Underweight,Severely obese
18,49,10,1,1,8.027515740956427e-14,9.472456531373857e-14,0.8474587045470601,-1.1801514336734e13,0.0,1.0,2.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
37,34,10,1,1,8.009236896791939e-14,3.943749014216573e-12,0.02030868817442475,1.812200512059e12,-1.5277873e7,1.0,1.1688787537243e13,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
27,48,6,1,1,7.907038822429691e-14,9.239667479375229e-14,0.855770928994985,3.899774968e9,1.0,0.0,-1.1692471369196e13,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
37,23,14,0,1,7.904139381654185e-14,6.83138182657819e-11,0.0011570337571971637,1.207556708071e13,1.52206095954e11,526.0,1.5186095e7,Underweight,Severely obese
36,35,6,1,1,7.900060450978048e-14,8.261170920808909e-13,0.09562882219370057,1.0873821016759e13,1.0,-8.28979330448e11,-7.108129e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,32,14,0,1,7.853663178462608e-14,9.539620878043485e-14,0.8232678508785083,135.0,235.0,1.21541430141e13,12.0,Severely obese,Underweight
29,34,6,1,1,7.832870277390391e-14,9.1903921914789e-13,0.08522890116324774,0.0,-5.1255523e8,1.1803186677095e13,1062.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,40,6,1,1,7.80901784327267e-14,9.237115702011746e-14,0.8453956944126995,934443.0,0.0,-1.1839238268772e13,56.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,40,10,1,1,7.76166885444943e-14,9.47052142496118e-14,0.8195608780306672,-1.22057309944e13,25.0,31.0,325.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
36,25,10,1,1,7.74020438789898e-14,9.274911188246011e-13,0.08345313751044918,33.0,1.223904661823e13,2.993295003e9,-5.31889583e8,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
38,38,6,1,1,7.723871325085534e-14,8.901900950379537e-14,0.8676653860944412,2.73452385e8,1.0,2.854614254641e12,-1.1624444931257e13,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
26,46,10,1,1,7.70603440934726e-14,9.462188983882579e-14,0.8144029275332944,2.66390484e8,-1.2293851422219e13,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
22,41,6,1,1,7.690947792279482e-14,9.24512713247204e-14,0.8318920531948393,7452.0,5.0,-1.0,-1.2020993079871e13,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,43,10,1,1,7.665684467405782e-14,9.47367195506217e-14,0.8091566294217833,-3909.0,-1.2358562696921e13,0.0,2.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,37,14,0,1,7.658456426866968e-14,9.544722394101982e-14,0.802376026315799,9.56993351e8,2.0,36.0,1.2463940493064e13,Underweight,Severely obese
39,26,10,1,1,7.642527696053428e-14,1.1818047227721161e-11,0.006466827851327781,-1.2371201075787e13,-7.83846005783e11,1407.0,5.410601e6,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
24,30,10,1,1,7.627961925502432e-14,9.473521228360782e-13,0.08051876109874206,-1.0,48989.0,597.0,1.2419679516519e13,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
