bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,i1_1,i1_2,i2_1,i2_2,output1,output2,fitness_max,fitness_ratio_max
53,169,9,0,1,1.3257812021713025e-24,-7.517958106156734e23,-6.107143338747455e22,7.0,-18.0,out,in,9.847446039969373e-24,0.13463198445466434
55,46,6,1,1,1.2497533921694299e-24,9.9953544366e10,1.050653954e9,7.01846291e9,8.001578601552063e23,"DomainError(-6.320382893590799e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.470177099811012e-18,1.3196726724301385e-7
59,113,0,2,1,1.2457123639050051e-24,3.46307228315e11,-1.4958209018100552e23,0.0,9.341970718825526e20,"DomainError(-1.6797225722170011e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.0010203827203997e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.5928225957704272e-24,0.4804464315981696
33,127,9,0,1,1.2353045947794893e-24,25360.0,-8.095169436154385e23,1.0,77.0,out,in,9.994333289618869e-24,0.12360050030176623
53,184,9,0,1,1.2177682245067818e-24,-7.99751184473694e23,-1.8634729750650306e23,1.0,-4.0,out,in,6.972527880342249e-24,0.1746523277361219
34,113,9,0,1,1.2046822137659583e-24,0.0,-4.0,8.300944336796498e23,1.967943e6,in,out,9.999018853076552e-23,0.012048004223887378
45,98,0,2,1,1.193816837944406e-24,-2.3932841004784457e23,-2051.0,5.91125397262e11,405.0,"DomainError(-8.450484829209126e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.437700122719002e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.5553820979924093e-22,0.0046717742872281484
47,111,6,1,1,1.1119940945898338e-24,1.64966093768036e14,825566.0,-8.992853511379618e23,1.0,out,"DomainError(-1.2098386480178872e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.969289068447453e-24,0.11154196522490925
54,176,9,0,1,1.0883536708347125e-24,-1.5356325252509485e23,-9.058954846326229e23,23.0,-6.0,out,in,6.270622994960059e-24,0.17356388220268773
35,118,6,1,1,1.049871204431083e-24,1384.0,-246.0,29.0,-9.524977880900088e23,out,"DomainError(-1.174846945939239e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.997250955319226e-24,0.10501598980792606
51,184,6,1,1,1.0401472995627331e-24,1.0898441442794288e24,1.0,1.2844185018090128e23,5.0,"DomainError(-2.184904288868111e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.3866097041507062e-23,0.043582630949406856
49,142,9,0,1,1.013847662395471e-24,8.0,-11.0,9.863413127093308e23,5.6795722953460974e20,in,out,9.983475293074238e-23,0.010155257889993477
54,93,6,1,1,1.008499639854691e-24,9.915719951512172e23,6.14359741837e11,0.0,-9.63661266219986e15,out,"DomainError(-8.193261527772268e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.2454214662069483e-20,8.097657437414936e-5
50,72,6,1,1,9.926804176411052e-25,8.934840218e9,1.14955176e8,1.0073735536924331e24,111907.0,out,"DomainError(-1.3425211542979612e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.889539123820084e-20,1.0037681283348393e-5
44,112,6,1,1,9.723738226204044e-25,3524.0,5.0420854435e10,-1.028411066543469e24,-27.0,out,"DomainError(-1.4711649984832184e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.966293375653632e-24,0.09756624513942046
56,176,9,0,1,9.695049689305202e-25,-1.2609745107862273e23,-1.0237173725413687e24,-18.0,23.0,out,in,9.803154213686422e-25,0.9889724753865147
58,96,6,1,1,9.252928740285317e-25,-1.0807388969140175e24,-9.50066662799811e16,317.0,-4.288385448e9,"DomainError(-4.896897508513538e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.2317731427534454e-21,0.0007511877324749729
68,66,6,1,1,9.202760337820994e-25,1.0910405928902281e24,7.721217e6,4.4101001996214495e21,1.1302316925054e13,"DomainError(-3.276345214608705e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,4.3510307479851204e-21,0.0002115075914387095
41,120,6,1,1,9.194927492621643e-25,-1.0875561561550517e24,0.0,-6.9493716e7,64581.0,"DomainError(-1.6997720174713796e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999884685853666e-25,0.919503352436578
48,140,6,1,1,9.16631069662602e-25,7.0,3.0523290138245217e18,-62.0,1.0909545082600079e24,out,"DomainError(-3.7878425216388774e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.984099144352736e-24,0.09180909127701041
32,132,9,0,1,9.109977854534544e-25,1.0976975092230814e24,-2525.0,1.0,1.0,out,in,9.989724448784712e-24,0.09119348487778167
34,129,6,1,1,9.019676689943818e-25,1.0881559452965214e24,6.67827e6,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.986800425084529e-24,0.09031598015404894
31,148,5,1,1,9.011543084079984e-25,1.0,-4.0,-1.0987008558502302e24,-7.0,in,"DomainError(-6.307888472327666e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.902116199552821e-25,0.9100623445003548
45,110,6,1,1,8.996029043780909e-25,177.0,6.6845964924271e13,123.0,1.1116015690850287e24,out,"DomainError(-1.418646542882832e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.796152434344057e-24,0.09183226888387304
32,144,9,0,1,8.991961015141952e-25,-1.112104465662225e24,63.0,7.0,-18.0,out,in,9.999392470598788e-25,0.8992507336401699
32,144,6,1,1,8.950095210557118e-25,21.0,223.0,-1.1173065497900472e24,0.0,out,"DomainError(-2.863915237324221e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999594519062112e-25,0.8950458134573012
36,116,6,1,1,8.768107288789658e-25,1.1404969933232182e24,40.0,159804.0,429.0,"DomainError(-3.1917445071758895e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999680850052751e-24,0.08768387131818717
29,156,9,0,1,8.74298365048441e-25,6.0,-1.1437742994573647e24,7.0,0.0,out,in,9.99932565190756e-25,0.8743573271680096
37,130,6,1,1,8.725080773010081e-25,412.0,3.0,-1.1461211947668975e24,2.714247e6,out,"DomainError(-1.2156527411682667e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.997548352689453e-25,0.8727220379647312
32,128,9,0,1,8.701889412167547e-25,-19.0,1.1491757164848993e24,17.0,-1.0,out,in,9.991412710249141e-24,0.08709368399166609
30,152,9,0,1,8.343635574689751e-25,7.0,-1.198518309013255e24,1.0,77.0,out,in,9.999174335589214e-25,0.8344324535869883
38,108,6,1,1,8.156730293726039e-25,1.2259814459835406e24,106675.0,1730.0,103.0,"DomainError(-4.944623694257998e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.996288187788756e-23,0.00815975904305172
30,137,9,0,1,8.102659654483855e-25,1.2341626609561704e24,7.0,1.0,-11.0,out,in,9.999369886346574e-24,0.08103170246304679
40,132,9,0,1,8.007972006222964e-25,1.24875561405922e24,1.067947875503e12,7.0,3.0,out,in,9.991414868344639e-24,0.0801485286292562
48,140,9,0,1,7.918441916461205e-25,6.876371060464666e18,1.2628747050683443e24,-73.0,3.0,out,in,9.985645757917777e-24,0.07929824578628325
29,156,5,1,1,7.784375249556609e-25,6.0,0.0,-1.2721525239836407e24,5.0,in,"DomainError(-1.9188359150923412e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.898191186455663e-25,0.7864442202539466
34,137,9,0,1,7.756851708340193e-25,67.0,14.0,-1.2891828251980075e24,8042.0,in,out,9.99404272339578e-25,0.7761475433941878
52,192,9,0,1,7.7194725682440415e-25,1.2456130105867548e24,-3.5577368236348755e23,7.0,3.0,out,in,6.401677254767304e-24,0.12058515699921268
34,123,5,1,1,7.632231273579127e-25,21443.0,1.29726023021402e24,14.0,-3.0,"DomainError(-6.282862425210662e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.887344275287147e-24,0.07719192394923936
32,146,6,1,1,7.348895540317959e-25,1.0,-549.0,1.0,-1.360748692798447e24,out,"DomainError(-8.9002328648817e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99948805942246e-25,0.7349271779361882
43,130,6,1,1,7.339791325993938e-25,38.0,9.0704361772115e14,1.3624365538274785e24,0.0,"DomainError(-7.217924814737414e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0000003336182209e-21,0.0007339788877306631
54,192,9,0,1,7.336585910579812e-25,-1.3232525788119332e24,-3.268919359701276e23,14.0,0.0,out,in,9.805125685424308e-25,0.7482398641239169
37,114,9,0,1,7.162003666002648e-25,1.396257313783439e24,3.6015e6,-1.0,-34.0,out,in,9.908923084906031e-24,0.07227832535013129
42,136,9,0,1,7.114343961847118e-25,30.0,0.0,-1.4056109816489208e24,-5.2760808581e11,in,out,9.99617286931986e-25,0.7117067756683543
33,141,9,0,1,7.084967031555221e-25,5724.0,-1.4114391719060546e24,0.0,-4.0,out,in,9.993624539570095e-25,0.7089486905878898
34,129,5,1,1,6.867739736079073e-25,1.4418078093866366e24,-547780.0,0.0,2.0,"DomainError(-1.396255004533316e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.883844743406357e-24,0.06948449631061468
33,127,6,1,1,6.791017406060427e-25,54028.0,0.0,1.4725334073029793e24,24.0,out,"DomainError(-3.8677963909459145e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99788292964356e-24,0.06792455416661433
36,139,9,0,1,6.725067841817533e-25,0.0,1.0,-4.851965e6,-1.486973846987598e24,in,out,9.99069122882967e-25,0.6731333886499584
38,123,6,1,1,6.620522521508472e-25,1.510454796809842e24,-1.0,9.380281997e9,4.0,"DomainError(-7.388342505274169e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.989447214869938e-24,0.06627516397156988
32,130,6,1,1,6.557351491603208e-25,18.0,4258.0,1.5250059437571948e24,0.0,out,"DomainError(-2.188312816744828e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99882280426772e-24,0.06558123511104112
53,168,9,0,1,6.438159869992901e-25,1.4616489014473754e24,5.2548396581144904e23,64.0,16.0,out,in,9.851012022747806e-24,0.06535531430807313
32,132,6,1,1,6.387805870691053e-25,-1295.0,1.5364923439279498e24,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.996380891430596e-24,0.06390118523962011
39,117,9,0,1,6.251473048056981e-25,1.5996229885543692e24,2.737274207e9,-5.0,34.0,out,in,9.980103875223176e-24,0.06263935852989491
42,104,6,1,1,6.1909322028528385e-25,1.6152656292039362e24,1.857315868e9,28.0,-1711.0,"DomainError(-8.887598026459284e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.988929552247693e-24,0.06197793437695999
34,139,6,1,1,6.167679283473504e-25,-1.6213553818849374e24,0.0,-3956.0,22.0,"DomainError(-8.64938151825346e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.997817018170478e-25,0.6169025970633479
36,139,5,1,1,6.09414114153511e-25,-2.084569e6,-1.6248328606677835e24,2.0,6.0,"DomainError(-6.761017693528364e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.892109766450826e-25,0.6160608086056062
46,141,5,1,1,6.041648123265285e-25,1.6389502636181232e24,2.8346940518479302e17,-1.0,0.0,"DomainError(-2.472098391089122e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.892240565003082e-24,0.061074617864020804
30,152,5,1,1,5.595828553447419e-25,-1.769695502064362e24,6.0,0.0,29.0,"DomainError(-1.3054822685771122e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.90280146646739e-25,0.565075304437423
33,143,6,1,1,5.56180714048312e-25,3.0,-1.7979767632020699e24,30473.0,0.0,"DomainError(-1.698116755922465e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.9977581063831e-25,0.5563054318079736
37,127,6,1,1,5.551342858470883e-25,-12.0,-20932.0,-1.0,-1.8013659496352023e24,out,"DomainError(-1.615621260799461e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99481890402258e-25,0.55542205534476
39,139,6,1,1,5.550329055154735e-25,-1.8016949807170002e24,1.0,-2.773339823e9,1.0,"DomainError(-5.160509688637798e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.986259334233353e-25,0.5557966070566537
49,132,6,1,1,5.517540756966238e-25,397.0,1.0423887741195794e18,-6.0,1.8124026974874482e24,"DomainError(-3.0416490753567227e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.995631433607324e-24,0.05519952184726575
52,120,0,2,1,5.4691853235033e-25,5.0,1.2580404742404803e18,-4.9167754815095654e23,3.45736e6,"DomainError(-2.0977032390522094e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.0381237182841342e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.4008660179066996e-22,0.0039041459023153764
50,113,6,1,1,5.454706849413142e-25,5.50445915278896e14,-1.8332790883300858e24,2.0,6.636083e7,"DomainError(-2.1412034423854193e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.865790297039085e-22,0.000552891018882715
55,169,9,0,1,5.400629772261008e-25,1.685821741828358e23,-1.8439456548454699e24,-18.0,23.0,out,in,9.89069485655543e-25,0.5460313810694035
50,120,6,1,1,5.361823330933243e-25,0.0,-3.1841164726872108e16,498401.0,1.865037173377506e24,"DomainError(-6.228431744876296e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.447622126063921e-21,5.675315184485572e-5
34,125,9,0,1,5.196472751529598e-25,18.0,0.0,1.924382264307355e24,-99801.0,in,out,9.982878633328196e-24,0.05205385082195619
54,161,9,0,1,5.1047744366458985e-25,1.9350349135081424e24,3.051665300314731e23,-13.0,10.0,out,in,9.803246685079854e-24,0.05207228381200648
36,117,6,1,1,5.090681804503253e-25,1.964373414805445e24,20459.0,34806.0,1.0,"DomainError(-4.0511788427707843e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.996292627026017e-24,0.050925698100714505
33,140,5,1,1,5.075042432352413e-25,-1.9511089643685818e24,121.0,7.0,-18.0,"DomainError(-9.009913531237051e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.900337450044325e-25,0.5126130758633578
34,137,6,1,1,4.954444529188245e-25,2242.0,252.0,1.0,-2.0183897389680608e24,out,"DomainError(-1.1188382556108612e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999381278514568e-25,0.4954751090283698
33,141,6,1,1,4.902516679571364e-25,-2.0,-633.0,-2.0397686848613268e24,2.0,out,"DomainError(-4.026707626004064e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99996338502068e-25,0.4902534630191774
32,146,9,0,1,4.711258952181591e-25,-415.0,-2.1225749001483795e24,1.0,7.0,out,in,9.99898884914737e-25,0.47117353797062467
37,128,6,1,1,4.533018479459784e-25,0.0,2.2060355688626568e24,3.824197441e9,1.0,out,"DomainError(-3.8222580059586033e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.984019737000051e-24,0.04540273956651695
43,98,6,1,1,4.517905497761288e-25,-1.0,2.154038e6,5.64927965e8,2.2134150448598797e24,out,"DomainError(-4.395814056588525e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.969849665434334e-21,4.5315683278805656e-5
30,137,6,1,1,4.473771490991355e-25,205.0,5.0,2.2352505084661967e24,9.0,out,"DomainError(-1.6502103346492376e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.996747982115723e-24,0.04475226842764241
48,98,6,1,1,4.466484113714954e-25,2.5702814732e11,53062.0,-2.2388974740316385e24,22834.0,out,"DomainError(-6.686457775112087e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.2743737924718105e-19,3.5048461762946634e-6
37,134,6,1,1,4.403878074163132e-25,17.0,2.0873143e7,0.0,-2.270725899217884e24,out,"DomainError(-7.935738679139211e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999446505473478e-25,0.4404121839896384
34,141,6,1,1,4.395264498781555e-25,-2.2751759314535396e24,8.0,0.0,355831.0,"DomainError(-7.332973248240129e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998004889094812e-25,0.4396141577781813
29,156,0,2,1,4.363209085296143e-25,-1.8955490168007777e24,7.0,0.0,0.0,"DomainError(-1.811747680024048e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(""The point should not be at the origin (0, 0)"", """")",8.272118772215376e-25,0.5274596757424967
44,150,9,0,1,4.315601848283418e-25,-2.3171739079631777e24,4.029301044931139e15,0.0,3.0,out,in,9.994852128388516e-25,0.4317824608956199
31,132,6,1,1,4.275705942541448e-25,83.0,3.0,2.338795074868052e24,-20.0,out,"DomainError(-1.461392495011268e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999236989647852e-24,0.04276032208225547
33,126,6,1,1,4.240255651189812e-25,2.358348369205996e24,114.0,0.0,3369.0,"DomainError(-3.451153048561351e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.99621485070089e-24,0.04241861259006957
51,121,6,1,1,4.193463137385568e-25,5.141575e6,-2.3846638619159393e24,-2.218718913540094e15,1.0,"DomainError(-2.9249222529352626e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.952350841375642e-24,0.04213540302409532
35,134,9,0,1,4.180982445841241e-25,11228.0,-2.391782345306627e24,23.0,-6.0,out,in,9.99212479282792e-25,0.41842776511780944
36,132,6,1,1,4.170048496594421e-25,-2.3980536456990274e24,1.0,120304.0,180.0,"DomainError(-6.340973021249058e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.997629307305629e-25,0.4171037321364992
53,104,6,1,1,4.0841061503292644e-25,1.0,-9.455502147e10,-2.4485161824684187e24,8.6481258733106e13,out,"DomainError(-3.2523837885496675e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.12197633149142e-22,0.0004477216342066
28,144,5,1,1,4.027142762488512e-25,2.0,7.0,1.0,2.458318610458807e24,in,"DomainError(-1.5444419677690544e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.900941566553738e-24,0.040674341277728156
53,200,9,0,1,3.9192252255754354e-25,-2.481642598684789e24,-5.930669008422329e23,2.0,1.0,out,in,9.839934702499806e-25,0.39829788957641843
40,112,9,0,1,3.913550855023317e-25,2.555224237641961e24,-1.15570316e8,-13.0,10.0,out,in,9.936414090776694e-24,0.039385947679616166
31,134,5,1,1,3.7984527586388437e-25,8005.0,2.6063243718075396e24,1.0,0.0,"DomainError(-5.796928710171019e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.900898668550421e-24,0.038364727140419976
47,98,6,1,1,3.7440262874999656e-25,252.0,3.25823043e8,1.56806866e8,-2.6709214177759936e24,out,"DomainError(-1.6232057380828383e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.996275572884697e-22,0.0003745421242343287
35,124,9,0,1,3.6643066802859944e-25,2.729029219579272e24,-358496.0,1.0,15.0,out,in,9.989337285976585e-24,0.036682179962329316
30,137,5,1,1,3.6535955476425704e-25,-39.0,2.0,4.0,2.710456724677403e24,in,"DomainError(-6.232682246535925e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.889985176084738e-24,0.036942376379667755
63,115,6,1,1,3.618904754240097e-25,2.7596658040009336e24,11505.0,5.1594123e7,-1.4102849339236828e23,out,"DomainError(-1.6947070541047021e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.874566632363266e-24,0.036648745094082065
43,116,6,1,1,3.507419438557682e-25,7.335820943416e12,2.8510989846461564e24,3615.0,1.0,"DomainError(-1.1583468126144418e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.996410878251416e-21,3.5086787460773166e-5
40,123,9,0,1,3.479979289488718e-25,2.80988282e8,-2.873580319918861e24,-18.0,23.0,out,in,9.7407759651761e-25,0.3572589393216586
63,94,6,1,1,3.464116920458992e-25,4.273882125884028e20,2994.0,-4.9987244763e10,-2.886738559932218e24,out,"DomainError(-5.339047401409879e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.1421489329541972e-22,0.0030329817946762564
40,114,6,1,1,3.3806509662400726e-25,2.0,2.958010187937829e24,1.68175527e9,4536.0,"DomainError(-3.5819033648502614e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.979554604281664e-21,3.387577001472216e-5
45,137,9,0,1,3.334044387873588e-25,2.999360187396268e24,2.421993404163295e16,39.0,0.0,out,in,9.992696080017675e-24,0.033364813271371814
38,117,9,0,1,3.2870402741845656e-25,3.042250525050459e24,4.26471065e8,64.0,16.0,out,in,9.998255530603738e-24,0.03287613788348616
62,51,6,1,1,3.1966029026853116e-25,-3.1283210034000364e24,9.12106882011e11,5.740149665e9,1.3415345950482e13,"DomainError(-4.2863664685727295e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.4921971891037178e-18,2.1422121191672652e-7
36,119,5,1,1,3.0756831586188357e-25,3.2191190016646686e24,6.480185e6,-5.0,34.0,"DomainError(-1.1188892110329278e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.873426235041325e-24,0.03115112307927181
50,149,6,1,1,3.07435866684492e-25,-6.669275661355859e19,15.0,27.0,3.2527109168301904e24,out,"DomainError(-1.9482688304116224e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.959423416901715e-24,0.030868841881223328
36,128,9,0,1,3.0348718997327007e-25,1.0,3.0,1.20886163e8,3.295031991591065e24,in,out,9.983155921456728e-24,0.03039992486954823
69,133,6,1,1,3.031954916542268e-25,5.0,-2.62638349197451e23,-3.2877284000412394e24,-1.801205121999798e15,out,"DomainError(-1.055702739380572e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.004644986114947e-25,0.3787744393163683
47,95,6,1,1,3.031736878993067e-25,410.0,-1.77521066606e11,-14667.0,3.298439277263655e24,out,"DomainError(-2.1658780368866956e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.0293704291677759e-19,2.9452340897767598e-6
40,119,6,1,1,2.920586855453345e-25,941.0,1.0395953e7,-3.4239693920856743e24,-91.0,out,"DomainError(-1.1235688226045803e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998985953778743e-25,0.2920883046494948
71,70,6,1,1,2.911425916737057e-25,313109.0,7.088658015741101e18,-3.019959122632725e18,-3.434735984318234e24,out,"DomainError(-8.998760040849216e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",7.520533691190187e-25,0.3871302272267727
39,112,6,1,1,2.9087523556406313e-25,195.0,2.87501814e8,3.437900095072746e24,11.0,out,"DomainError(-1.1731989201491582e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.9584488664135e-24,0.029208889804624844
53,88,6,1,1,2.821312585046311e-25,-6.6323483e7,1.1919223173123e13,-984.0,-3.544449506576821e24,out,"DomainError(-1.4274558329661155e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.64046788930368e-19,1.0684896402168789e-6
38,139,9,0,1,2.815834010775795e-25,-3.551345697839939e24,-1.27088683e8,2.0,1.0,out,in,9.955564524443876e-25,0.28284021502367684
55,200,9,0,1,2.794311691611637e-25,-2.26056517541244e24,-2.774334235655817e24,14.0,0.0,out,in,6.731320789046601e-25,0.4151208624849111
38,127,6,1,1,2.783882715124546e-25,-242.0,1.041815e6,1.0,-3.5921053518781655e24,out,"DomainError(-3.64813029555047e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998972642355581e-25,0.2784168748829292
45,128,5,1,1,2.6771050217657783e-25,2.114449797975577e15,3.699112489366372e24,-73.0,3.0,"DomainError(-1.5529328593974547e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.876794788642503e-24,0.027104997917383356
31,134,9,0,1,2.658170759495242e-25,3.761985555020887e24,3506.0,1.0,0.0,out,in,9.996000941988119e-24,0.026592342026796112
48,130,6,1,1,2.498478427240751e-25,4.0,4.00243590231125e24,1274.0,-9.672345763280349e16,out,"DomainError(-1.0566203475609249e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.970860496719608e-24,0.025057801461195302
33,141,5,1,1,2.479380731926237e-25,0.0,-4.0,8979.0,-3.994107275999369e24,in,"DomainError(-1.1617730385523669e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.895082799891916e-25,0.25056695149163577
34,125,5,1,1,2.462408892843467e-25,354328.0,4.02124960362673e24,1.0,56.0,"DomainError(-9.712662580596105e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.887347026869442e-24,0.0249046471834328
40,123,5,1,1,2.4529167676957906e-25,4.53084748e8,-4.0375793766331424e24,-18.0,23.0,"DomainError(-1.5306856600805793e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.708260880240777e-25,0.25266284023003666
35,117,6,1,1,2.451129550891825e-25,212.0,4.07975171951298e24,109.0,5843.0,"DomainError(-5.063098938293311e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.995562938966008e-23,0.002452217614814381
56,98,6,1,1,2.412857784766437e-25,0.0,-2.896068524099e12,4.1444630774076035e24,5.72400730553199e15,"DomainError(-5.125204709108589e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.518992665394162e-21,0.00015884591412035072
55,184,9,0,1,2.4045062193545213e-25,-5.2625756462753584e23,-4.125427625639834e24,23.0,-6.0,out,in,9.733669733057543e-25,0.24702977245964325
46,137,6,1,1,2.365542790449185e-25,-8.0,-8.04424172211888e14,-4.227359589678415e24,14.0,out,"DomainError(-3.9411080423317584e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.997579304634865e-23,0.0023661155549449075
38,133,9,0,1,2.3324914104171414e-25,-4.28726123291987e24,2.68016814e8,14.0,1.0,out,in,9.99397854146965e-25,0.23338967566705826
44,124,9,0,1,2.330846676213653e-25,5.11209280214232e14,4.29028648776011e24,15.0,-9.0,out,in,9.99252931576791e-22,0.00023325892800090637
