bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
31,13,3,2,1,1.2492282514550486e-9,1.1458192470754117e-6,0.001090248967839891,1.82396312e8,0,31193249,82752408,1249.0,1.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 1249 out of range (1:12)"")"
18,12,8,2,1,1.2407863539053371e-9,3.1565936055712852e-9,0.3930776365115197,2.0,-8,0,238,-1.82477107e8,0.0,"ArgumentError(""Month: -8 out of range (1:12)"")","ArgumentError(""Month: -182477107 out of range (1:12)"")"
22,17,38,1,1,1.2283640839350196e-9,5.516520920420491e-8,0.02226700671773015,2.0,5,118369557,1,7.92165508e8,1.0,9557-05-02,"ArgumentError(""Month: 792165508 out of range (1:12)"")"
28,12,7,2,1,1.2157063514858985e-9,2.340666061226474e-8,0.05193847903484731,1.74426313e8,20,240,0,1.01406419e8,2383.0,"ArgumentError(""Month: 20 out of range (1:12)"")","ArgumentError(""Month: 101406419 out of range (1:12)"")"
27,10,5,2,1,1.2141030818981841e-9,1.7611609375776627e-6,0.0006893765674635542,52.0,0,4008343,151229773,358986.0,18.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 358986 out of range (1:12)"")"
18,8,7,2,1,1.1957012590093221e-9,2.930638511549946e-7,0.004080002546533601,1.0,16,26,-2,1.7691583e8,-1.0,"ArgumentError(""Month: 16 out of range (1:12)"")","ArgumentError(""Month: 176915830 out of range (1:12)"")"
19,12,3,2,1,1.1948318795753499e-9,4.2458621384020503e-8,0.02814108985707742,0.0,0,19,0,3283.0,-1.24650296e8,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 3283 out of range (1:12)"")"
30,13,5,2,1,1.1816852026444884e-9,3.5659614199444643e-6,0.0003313791327172832,1.51149067e8,5424,-25095,0,1.74419825e8,1.0,"ArgumentError(""Month: 5424 out of range (1:12)"")","ArgumentError(""Month: 174419825 out of range (1:12)"")"
31,8,1,2,1,1.1365306165977032e-9,0.14893617021276595,7.630991282870293e-9,0.0,218581862,110,97286,-1.385786e6,58924.0,"ArgumentError(""Month: 218581862 out of range (1:12)"")","ArgumentError(""Month: -1385786 out of range (1:12)"")"
17,10,6,2,1,1.0471870389679857e-9,4.512654491018899e-8,0.023205566503088172,4.37006095e8,1,2899,0,0.0,2.0,"ArgumentError(""Day: 437006095 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
21,9,8,2,1,1.010192687198074e-9,3.974965647543751e-7,0.002541387213804733,6116.0,228440805,39,0,0.0,2883.0,"ArgumentError(""Month: 228440805 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
29,9,2,2,1,9.94357920578108e-10,1.5005430087672696e-6,0.000662665391640454,2.18440231e8,439,0,17305415,32910.0,225.0,"ArgumentError(""Month: 439 out of range (1:12)"")","ArgumentError(""Month: 32910 out of range (1:12)"")"
25,14,1,2,1,9.874522926367464e-10,0.15217391304347827,6.488972208755761e-9,0.0,0,110398259,110,32.0,2.22921276e8,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 32 out of range (1:12)"")"
34,11,3,2,1,9.699842148965096e-10,2.216014968728263e-7,0.0043771555182823005,-2.0,3198381,119,-44,-2.67660889e8,1.91986229e8,"ArgumentError(""Month: 3198381 out of range (1:12)"")","ArgumentError(""Month: -267660889 out of range (1:12)"")"
27,15,7,2,1,9.373091471450685e-10,6.556046678866441e-7,0.0014296865063003668,0.0,19,245,-166395721,1.52469926e8,86.0,"ArgumentError(""Month: 19 out of range (1:12)"")","ArgumentError(""Month: 152469926 out of range (1:12)"")"
28,10,1,2,1,8.807078686929955e-10,2.598243618094646e-6,0.00033896277568415216,-2.44900962e8,1930,3,-1,-1848.0,198828.0,"ArgumentError(""Month: 1930 out of range (1:12)"")","ArgumentError(""Month: -1848 out of range (1:12)"")"
31,10,1,2,1,8.637138700086329e-10,0.14893617021276595,5.799221698629392e-9,5.979019e7,4054,-1,31,14122.0,-2.23705882e8,"ArgumentError(""Month: 4054 out of range (1:12)"")","ArgumentError(""Month: 14122 out of range (1:12)"")"
30,17,36,1,1,8.470861459814414e-10,2.0836795945733452e-8,0.040653378196319624,1.0,1,239747254,1155914477,2.126502e6,62.0,7254-01-01,"ArgumentError(""Month: 2126502 out of range (1:12)"")"
24,11,8,2,1,8.016539040309267e-10,2.571822716044171e-7,0.003117065181164526,6.436128e6,244507680,26,1,0.0,4856.0,"ArgumentError(""Month: 244507680 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
22,11,7,2,1,7.784311611249298e-10,2.0529762671386352e-7,0.0037917202141351555,1.0,-580157790,14,22570,1.0,664.0,"ArgumentError(""Month: -580157790 out of range (1:12)"")","ArgumentError(""Day: 22570 out of range (1:31)"")"
22,9,2,2,1,7.610746507533397e-10,4.969400272416383e-5,1.5315221335214867e-5,669.0,5,0,549462956,550.0,-1175.0,"ArgumentError(""Day: 669 out of range (1:31)"")","ArgumentError(""Month: 550 out of range (1:12)"")"
27,11,1,2,1,7.499685919166972e-10,0.15217391304347827,4.928365032595438e-9,-12345.0,5151,-266677831,0,14592.0,3.0,"ArgumentError(""Month: 5151 out of range (1:12)"")","ArgumentError(""Month: 14592 out of range (1:12)"")"
26,19,9,2,1,7.492955242537554e-10,2.6141759589688676e-9,0.28662780777362307,0.0,0,-242269200,0,-2.20146896e8,-25.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -220146896 out of range (1:12)"")"
27,13,2,2,1,7.208145395896494e-10,3.1132941280786133e-7,0.0023152792827656928,0.0,-401572581,-51,210,4.5191296e7,45.0,"ArgumentError(""Month: -401572581 out of range (1:12)"")","ArgumentError(""Month: 45191296 out of range (1:12)"")"
25,10,6,2,1,6.793975741001221e-10,1.8639004103572163e-6,0.0003645031517375521,2.0,-374661458,26707,1,2014.0,1750.0,"ArgumentError(""Month: -374661458 out of range (1:12)"")","ArgumentError(""Month: 2014 out of range (1:12)"")"
28,13,2,2,1,6.768206436119251e-10,2.1192526864288515e-5,3.193675996949822e-5,-1.0,8006769,49163912,1,4.45912374e8,2.0,"ArgumentError(""Month: 8006769 out of range (1:12)"")","ArgumentError(""Month: 445912374 out of range (1:12)"")"
20,9,4,2,1,6.736369702801352e-10,4.6438290389918554e-7,0.0014506067398776966,26.0,404856046,0,-5,-1889.0,0.0,"ArgumentError(""Month: 404856046 out of range (1:12)"")","ArgumentError(""Month: -1889 out of range (1:12)"")"
36,10,6,2,1,6.660645166529211e-10,3.02443922826635e-7,0.0022022744263726483,-6.420032e6,14,-2,4668231,1.5476704e7,2.394613e8,"ArgumentError(""Month: 14 out of range (1:12)"")","ArgumentError(""Month: 15476704 out of range (1:12)"")"
23,13,1,2,1,6.639244555045454e-10,0.15217391304347827,4.362932136172727e-9,2.34168112e8,0,0,66813061,15.0,12.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 15 out of range (1:12)"")"
31,16,9,2,1,6.618143950370832e-10,3.026546209096619e-9,0.2186698465227218,-10.0,3,180386534,3999264,-6.55572474e8,0.0,"ArgumentError(""Day: -10 out of range (1:31)"")","ArgumentError(""Month: -655572474 out of range (1:12)"")"
25,17,8,2,1,6.520441139292604e-10,4.048742289915478e-9,0.16104855958685196,-4.0,-2,125161454,3,-2.67055439e8,0.0,"ArgumentError(""Month: -2 out of range (1:12)"")","ArgumentError(""Month: -267055439 out of range (1:12)"")"
21,7,6,2,1,6.447953305084724e-10,2.067256519664396e-5,3.119087178465642e-5,1.0,380404422,413,-22,-37.0,33.0,"ArgumentError(""Month: 380404422 out of range (1:12)"")","ArgumentError(""Month: -37 out of range (1:12)"")"
26,10,4,2,1,6.42258709598844e-10,3.806669542963577e-6,0.0001687193233744244,197.0,-464206973,-55,3,162929.0,-65.0,"ArgumentError(""Month: -464206973 out of range (1:12)"")","ArgumentError(""Month: 162929 out of range (1:12)"")"
30,9,6,2,1,6.233139630636963e-10,8.907077630633281e-7,0.0006997962619299407,132657.0,-4,367845319,-1,4.1949843e7,118.0,"ArgumentError(""Month: -4 out of range (1:12)"")","ArgumentError(""Month: 41949843 out of range (1:12)"")"
29,9,8,2,1,6.124575331384096e-10,1.1470284368284376e-6,0.0005339514814749231,-14.0,776141096,11966307,-70,1.0,12506.0,"ArgumentError(""Month: 776141096 out of range (1:12)"")","ArgumentError(""Day: -70 out of range (1:31)"")"
34,10,5,2,1,5.998073945891452e-10,8.307320790064421e-7,0.0007220226710235104,-1.79679766e8,2940,-22855,456,3.93124154e8,15.0,"ArgumentError(""Month: 2940 out of range (1:12)"")","ArgumentError(""Month: 393124154 out of range (1:12)"")"
34,12,9,2,1,5.918234001680562e-10,4.359241438245263e-9,0.13576293227894357,555202.0,0,1411818,-1,-4.14437971e8,-2.08081e6,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -414437971 out of range (1:12)"")"
25,12,5,2,1,5.901429548074089e-10,5.442080187545138e-6,0.00010844069445320243,1.0,-3,-365413132,-4,7.021939e6,808.0,"ArgumentError(""Month: -3 out of range (1:12)"")","ArgumentError(""Month: 7021939 out of range (1:12)"")"
25,12,8,2,1,5.847780074249869e-10,5.653431440384016e-7,0.0010343771098872035,10.0,-443346380,207,-109910,66.0,2.0,"ArgumentError(""Month: -443346380 out of range (1:12)"")","ArgumentError(""Month: 66 out of range (1:12)"")"
24,12,2,2,1,5.699229748617603e-10,7.294866538891129e-6,7.812658008523246e-5,-3.0,-11831,1,7,1774.0,-4.04913015e8,"ArgumentError(""Month: -11831 out of range (1:12)"")","ArgumentError(""Month: 1774 out of range (1:12)"")"
21,9,7,2,1,5.652769591321757e-10,3.9220673948857736e-7,0.0014412729364856793,114.0,433916532,29755,0,-1.0,5.0,"ArgumentError(""Month: 433916532 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
28,12,8,2,1,5.631506924186722e-10,3.721707579640772e-8,0.015131513703530379,-1.0,0,320,-672,-2.8038564e7,4.08822332e8,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -28038564 out of range (1:12)"")"
24,12,7,2,1,5.592890827549818e-10,1.1541324774340319e-7,0.0048459695372098195,25.0,57580854,381321260,5,0.0,584.0,"ArgumentError(""Month: 57580854 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
24,10,5,2,1,5.579417117662481e-10,0.4482758620689655,1.2446392031708611e-9,1.0,-534490725,702,19,55461.0,206.0,"ArgumentError(""Month: -534490725 out of range (1:12)"")","ArgumentError(""Month: 55461 out of range (1:12)"")"
24,11,1,2,1,5.321092574441195e-10,1.5810259667059596e-6,0.00033655946749107477,0.0,390,-345179992,14402,-115.0,0.0,"ArgumentError(""Month: 390 out of range (1:12)"")","ArgumentError(""Month: -115 out of range (1:12)"")"
25,11,5,2,1,5.304417202656375e-10,4.140527228978335e-8,0.012810970461762248,7.0,1903890,377065432,0,-1.0,25990.0,"ArgumentError(""Month: 1903890 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
28,9,1,2,1,5.146406718304005e-10,8.732868977259756e-6,5.893145461938295e-5,-46.0,653553708,119,3268,5.0521642e7,0.0,"ArgumentError(""Month: 653553708 out of range (1:12)"")","ArgumentError(""Month: 50521642 out of range (1:12)"")"
23,12,5,2,1,5.076443693163197e-10,4.639549171732877e-8,0.01094167451461052,0.0,8,4551098,802532011,1457.0,0.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 1457 out of range (1:12)"")"
25,8,6,2,1,4.816315871380262e-10,2.1980208411150212e-6,0.0002191205734399234,92.0,841,0,4528,5.38294547e8,127594.0,"ArgumentError(""Month: 841 out of range (1:12)"")","ArgumentError(""Month: 538294547 out of range (1:12)"")"
24,12,1,2,1,4.813668868123999e-10,3.3920489884948156e-6,0.00014191035814786423,2.0,581081575,0,126,-2.053165e6,26.0,"ArgumentError(""Month: 581081575 out of range (1:12)"")","ArgumentError(""Month: -2053165 out of range (1:12)"")"
20,8,4,2,1,4.795686788835282e-10,0.4385964912280702,1.0934165878544443e-9,-4.0,1,61,871995680,7085.0,38.0,"ArgumentError(""Day: -4 out of range (1:31)"")","ArgumentError(""Month: 7085 out of range (1:12)"")"
30,16,10,2,1,4.702868958000829e-10,1.1037462558758942e-8,0.04260824381477785,0.0,3,24,125568789,9.64791408e8,1.7208819e7,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 964791408 out of range (1:12)"")"
20,15,42,1,1,4.6655081741849e-10,9.841470531972944e-10,0.47406616308280447,-2.105114422e9,1,-17,6,1.0,-11.0,"ArgumentError(""Day: -2105114422 out of range (1:31)"")",0011-01-06
28,12,3,2,1,4.543891872512147e-10,3.2699227435801106e-7,0.001389602210459938,6.0,586874397,59600023,-94,406683.0,0.0,"ArgumentError(""Month: 586874397 out of range (1:12)"")","ArgumentError(""Month: 406683 out of range (1:12)"")"
24,12,4,2,1,4.543473232879254e-10,8.086877741746607e-6,5.6183280840572634e-5,5.0,120670,1,1116,-5.20106091e8,-4.0,"ArgumentError(""Month: 120670 out of range (1:12)"")","ArgumentError(""Month: -520106091 out of range (1:12)"")"
22,15,6,2,1,4.341703280945357e-10,4.378869410540916e-9,0.09915123914163569,4.043192e6,-1,0,1099027822,1.0,0.0,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Day: 1099027822 out of range (1:31)"")"
22,8,3,2,1,4.2338296851571335e-10,1.0082456028565068e-5,4.199204710798715e-5,1.0,-1058,-15,433823473,52.0,14.0,"ArgumentError(""Month: -1058 out of range (1:12)"")","ArgumentError(""Month: 52 out of range (1:12)"")"
20,9,8,2,1,4.1750954125471316e-10,4.7342522663089905e-8,0.008818912000653063,10069.0,0,-4,21,5.16602025e8,3.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 516602025 out of range (1:12)"")"
32,11,7,2,1,4.0195767556630295e-10,2.668238774599194e-7,0.0015064531682577116,1702.0,-3101450,-2,445352269,0.0,4.6750015e7,"ArgumentError(""Month: -3101450 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
26,9,2,2,1,3.7763625690372156e-10,1.0764665076727368e-5,3.508109673752424e-5,7.0,-956337,118,-45,7.88813206e8,-17.0,"ArgumentError(""Month: -956337 out of range (1:12)"")","ArgumentError(""Month: 788813206 out of range (1:12)"")"
30,9,3,2,1,3.740029705951298e-10,1.1802489512296e-6,0.0003168848150260911,-5.34649698e8,447148,-341,105226,112.0,0.0,"ArgumentError(""Month: 447148 out of range (1:12)"")","ArgumentError(""Month: 112 out of range (1:12)"")"
27,13,3,2,1,3.7184245283801944e-10,4.796692933093404e-7,0.0007752058720970011,772387.0,1,-3,817090786,5.0,1.1399052e7,"ArgumentError(""Day: 772387 out of range (1:31)"")","ArgumentError(""Day: 817090786 out of range (1:31)"")"
27,13,9,2,1,3.5494687887526433e-10,3.647235240904639e-8,0.009731943662269106,1.186154871e9,14315746,3396,0,1.0,-61.0,"ArgumentError(""Month: 14315746 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
26,14,3,2,1,3.540195954975388e-10,6.109016675596698e-7,0.0005795034034065064,1.28240927e8,2156,0,548941284,0.0,-3.0,"ArgumentError(""Month: 2156 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
29,14,1,2,1,3.448172825891311e-10,0.15217391304347827,2.2659421427285758e-9,1830.0,-130944479,1,0,8.35751073e8,2480.0,"ArgumentError(""Month: -130944479 out of range (1:12)"")","ArgumentError(""Month: 835751073 out of range (1:12)"")"
30,7,6,2,1,3.1610370884390524e-10,3.4297027507437436e-6,9.216650299369442e-5,-70535.0,658,111384,81645,8.20172156e8,5.0,"ArgumentError(""Month: 658 out of range (1:12)"")","ArgumentError(""Month: 820172156 out of range (1:12)"")"
25,14,5,2,1,3.0962749943770405e-10,3.12435774780923e-6,9.910116716141482e-5,1.535252893e9,1,15,3,-68.0,2.2996082e7,"ArgumentError(""Day: 1535252893 out of range (1:31)"")","ArgumentError(""Month: -68 out of range (1:12)"")"
24,13,2,2,1,3.05829225124549e-10,4.423859164545097e-8,0.006913177245234416,1.0,208321,0,1634899333,2.0,29031.0,"ArgumentError(""Month: 208321 out of range (1:12)"")","ArgumentError(""Day: 1634899333 out of range (1:28)"")"
37,11,6,2,1,3.050341984445708e-10,7.390784111747715e-8,0.004127223767228112,3858.0,1,-1285,1506246725,-1.567672e6,2.67902211e8,"ArgumentError(""Day: 3858 out of range (1:31)"")","ArgumentError(""Month: -1567672 out of range (1:12)"")"
25,12,41,1,1,3.0415344533636697e-10,6.697356432402068e-7,0.0004541395525327887,1.0,1,-116763,-41,3.233017242e9,907.0,6763-01-01,"ArgumentError(""Month: 3233017242 out of range (1:12)"")"
16,9,0,2,1,2.959884316102371e-10,2.248576943089777e-8,0.013163366836071815,4.40675272e8,-1,1,0,55.0,0.0,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 55 out of range (1:12)"")"
22,12,2,2,1,2.88793754356168e-10,3.9782282017987614e-8,0.007259356168295965,1.0,933309700,6,0,5.80646e6,466.0,"ArgumentError(""Month: 933309700 out of range (1:12)"")","ArgumentError(""Month: 5806460 out of range (1:12)"")"
29,10,5,2,1,2.8673568469279116e-10,0.0061361674370678625,4.6728790834594044e-8,-4.0,28,61,752188146,3.055924e6,5.27849e6,"ArgumentError(""Month: 28 out of range (1:12)"")","ArgumentError(""Month: 3055924 out of range (1:12)"")"
23,11,4,2,1,2.781505876151638e-10,1.6330884364007433e-7,0.0017032181565634972,76.0,-803993,829655349,9,468.0,2.0,"ArgumentError(""Month: -803993 out of range (1:12)"")","ArgumentError(""Month: 468 out of range (1:12)"")"
19,10,3,2,1,2.766652496798994e-10,3.787514988405492e-8,0.007304664153853892,0.0,-2821,1,663883410,87.0,0.0,"ArgumentError(""Month: -2821 out of range (1:12)"")","ArgumentError(""Month: 87 out of range (1:12)"")"
24,19,3,2,1,2.721159022077987e-10,3.6392364750455113e-10,0.747728003040516,0.0,1,-1412346259,55207946,-9.0,0.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: -9 out of range (1:12)"")"
27,9,7,2,1,2.7029593496753686e-10,6.637381022738948e-7,0.0004072328137280838,-4.0,907460323,1169093,13,15.0,50132.0,"ArgumentError(""Month: 907460323 out of range (1:12)"")","ArgumentError(""Month: 15 out of range (1:12)"")"
26,16,8,2,1,2.6247281466183637e-10,3.838949983988912e-9,0.06837099096277115,480.0,-356960142,921000856,2,21.0,1.0,"ArgumentError(""Month: -356960142 out of range (1:12)"")","ArgumentError(""Month: 21 out of range (1:12)"")"
22,8,1,2,1,2.5680073364613043e-10,1.2402775206215054e-5,2.070510263843588e-5,37917.0,30,419,265542681,0.0,25.0,"ArgumentError(""Month: 30 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
23,11,38,1,1,2.552498195871226e-10,4.263106010745882e-7,0.000598741431584676,5.0,3,-1,7760,-3135.0,3.917730486e9,0001-03-05,"ArgumentError(""Month: -3135 out of range (1:12)"")"
33,9,5,2,1,2.511337613245382e-10,3.168935413402752e-7,0.0007924862092877897,45496.0,-14,15195,-842280719,-3.580311e6,58.0,"ArgumentError(""Month: -14 out of range (1:12)"")","ArgumentError(""Month: -3580311 out of range (1:12)"")"
22,11,4,2,1,2.4930155542026075e-10,0.4576271186440678,5.447700655479772e-10,1.940905966e9,1,50,-367,-111.0,0.0,"ArgumentError(""Day: 1940905966 out of range (1:31)"")","ArgumentError(""Month: -111 out of range (1:12)"")"
20,11,2,2,1,2.4351028987486677e-10,4.231324560348209e-8,0.0057549423685624235,2.0,0,53,-535643821,879.0,743.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 879 out of range (1:12)"")"
28,13,3,2,1,2.3926651385951814e-10,1.5823231031253977e-5,1.5121217239824153e-5,2.056157723e9,4,40166388,243,34555.0,1.0,"ArgumentError(""Day: 2056157723 out of range (1:30)"")","ArgumentError(""Month: 34555 out of range (1:12)"")"
34,16,7,2,1,2.294496254744563e-10,0.4666666666666667,4.91677768873835e-10,3.0,496,949185594,-98077185,-2.51300036e8,-1.0,"ArgumentError(""Month: 496 out of range (1:12)"")","ArgumentError(""Month: -251300036 out of range (1:12)"")"
24,13,8,2,1,2.293539304905491e-10,2.2400787757991386e-8,0.010238654683415232,0.0,1069450665,1686941,1,-1.0,-11.0,"ArgumentError(""Month: 1069450665 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
26,15,3,2,1,2.2886147797491928e-10,4.773663853286641e-9,0.04794252067358062,1.132775538e9,10289991,1,1,58039.0,1.0,"ArgumentError(""Month: 10289991 out of range (1:12)"")","ArgumentError(""Month: 58039 out of range (1:12)"")"
28,10,2,2,1,2.2790479459308475e-10,1.3979457585231241e-5,1.6302835299837197e-5,1.0,-158,25322965,730861032,22.0,2225.0,"ArgumentError(""Month: -158 out of range (1:12)"")","ArgumentError(""Month: 22 out of range (1:12)"")"
25,16,4,2,1,2.2727613965493557e-10,4.690203948654812e-10,0.4845762404854914,14.0,4030024,-1015361373,0,131.0,0.0,"ArgumentError(""Month: 4030024 out of range (1:12)"")","ArgumentError(""Month: 131 out of range (1:12)"")"
26,14,5,2,1,2.2562645779740285e-10,3.122022215412146e-7,0.0007226933129545887,2.144566248e9,2,-1247605,1,-25.0,305.0,"ArgumentError(""Day: 2144566248 out of range (1:28)"")","ArgumentError(""Month: -25 out of range (1:12)"")"
27,13,7,2,1,2.1396336125182374e-10,1.1123223402171855e-7,0.001923573352037922,115127.0,-194,1,1,-1.104692295e9,4289.0,"ArgumentError(""Month: -194 out of range (1:12)"")","ArgumentError(""Month: -1104692295 out of range (1:12)"")"
21,11,0,2,1,2.1194010122743566e-10,3.807393837265817e-8,0.005566540008365277,1.869521513e9,0,378,772,1.0,-23.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 772 out of range (1:31)"")"
16,13,2,2,1,2.1044764110701485e-10,3.0580629420039562e-9,0.06881730203012368,1.454625233e9,0,0,0,4.0,-1.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:30)"")"
41,10,3,2,1,2.063532350392453e-10,1.7524354602795749e-7,0.001177522594791164,-9.6104709e7,74363,0,940712725,3.236523e7,3.57576202e8,"ArgumentError(""Month: 74363 out of range (1:12)"")","ArgumentError(""Month: 32365230 out of range (1:12)"")"
25,9,0,2,1,2.0201815714349123e-10,0.005166561721947524,3.910108269592895e-8,-11.0,-87,3,-631921301,537.0,-3940.0,"ArgumentError(""Month: -87 out of range (1:12)"")","ArgumentError(""Month: 537 out of range (1:12)"")"
27,9,5,2,1,2.0149526349514012e-10,2.3344170172203444e-6,8.631502512565907e-5,-1.0,954400505,5112,2636415,1105.0,1.0,"ArgumentError(""Month: 954400505 out of range (1:12)"")","ArgumentError(""Month: 1105 out of range (1:12)"")"
24,10,3,2,1,2.0109750486341522e-10,0.00021825680087815194,9.213802459043813e-7,7.0,-1607,82,2643,11.0,2.229146895e9,"ArgumentError(""Month: -1607 out of range (1:12)"")","ArgumentError(""Day: 2643 out of range (1:30)"")"
22,15,1,2,1,1.9992433499783627e-10,4.980504750376801e-9,0.04014138024518719,23763.0,7,-2143668146,-1,-8.0,0.0,"ArgumentError(""Day: 23763 out of range (1:31)"")","ArgumentError(""Month: -8 out of range (1:12)"")"
34,5,5,2,1,1.9504007949356715e-10,1.916480458288976e-6,0.00010176992864706689,3130.0,1234313105,175350,2007,-1090.0,15144.0,"ArgumentError(""Month: 1234313105 out of range (1:12)"")","ArgumentError(""Month: -1090 out of range (1:12)"")"
27,11,2,2,1,1.8762870983544092e-10,5.7145048288251945e-8,0.0032833765209017104,1.0,-242,-237270770,-56,-2.0,-396336.0,"ArgumentError(""Month: -242 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
18,10,2,2,1,1.8616526338410814e-10,3.045263309098953e-7,0.000611327312248712,8.95261896e8,38,0,0,-786.0,0.0,"ArgumentError(""Month: 38 out of range (1:12)"")","ArgumentError(""Month: -786 out of range (1:12)"")"
27,14,10,2,1,1.8546912352260025e-10,1.8740483579185558e-8,0.009896709588038313,-7.271325e6,2563272607,0,58,3.0,13146.0,"ArgumentError(""Month: 2563272607 out of range (1:12)"")","ArgumentError(""Day: 58 out of range (1:31)"")"
41,8,6,2,1,1.8544923950377413e-10,3.322255137314564e-7,0.0005582028827974842,3.22060044e8,-1071120812,38043458,247,23712.0,49056.0,"ArgumentError(""Month: -1071120812 out of range (1:12)"")","ArgumentError(""Month: 23712 out of range (1:12)"")"
28,11,3,2,1,1.8101709008822078e-10,1.0531247099433256e-6,0.00017188571152030257,10.0,16134,-1014675541,3132,72.0,-798.0,"ArgumentError(""Month: 16134 out of range (1:12)"")","ArgumentError(""Month: 72 out of range (1:12)"")"
27,17,2,2,1,1.76336088881815e-10,7.936804047444065e-9,0.02221751826399211,0.0,7,-1736044665,1644058,0.0,-28438.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
30,12,6,2,1,1.723077046167175e-10,0.4576271186440678,3.76524243421716e-10,247144.0,10830610,3,1251950899,28.0,-36.0,"ArgumentError(""Month: 10830610 out of range (1:12)"")","ArgumentError(""Month: 28 out of range (1:12)"")"
24,15,8,2,1,1.7210808944343066e-10,2.4181133685619317e-8,0.007117453287385963,5.5335825e7,-6,74,1,1.505357914e9,0.0,"ArgumentError(""Month: -6 out of range (1:12)"")","ArgumentError(""Month: 1505357914 out of range (1:12)"")"
29,15,5,2,1,1.586967125784645e-10,1.6337071397801728e-7,0.0009713902125678309,-8.0,1,-5,-2700379479,23436.0,3.1997591e7,"ArgumentError(""Day: -8 out of range (1:31)"")","ArgumentError(""Month: 23436 out of range (1:12)"")"
25,10,8,2,1,1.5652865502484368e-10,4.1838426755131314e-7,0.0003741265319103952,20.0,-2,357362,-7,1.446476922e9,218.0,"ArgumentError(""Month: -2 out of range (1:12)"")","ArgumentError(""Month: 1446476922 out of range (1:12)"")"
27,7,0,2,1,1.48810116305315e-10,0.056568542494923775,2.6306160587161776e-9,8.76518117e8,66,17093,-33,-1.0,434129.0,"ArgumentError(""Month: 66 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
22,11,9,2,1,1.4831847689754203e-10,2.522193095735182e-7,0.0005880536155155455,-1.0,1653759019,1,17837,0.0,235.0,"ArgumentError(""Month: 1653759019 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
25,11,6,2,1,1.4344444346185152e-10,4.057351107327156e-8,0.0035354210091112326,7.0,1425,-24,-16473,1.774524358e9,0.0,"ArgumentError(""Month: 1425 out of range (1:12)"")","ArgumentError(""Month: 1774524358 out of range (1:12)"")"
34,20,9,2,1,1.4043714949690824e-10,2.6948084640210994e-10,0.5211396333799279,-94.0,25952176,1696644051,0,5.0,-1.495253871e9,"ArgumentError(""Month: 25952176 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
19,11,8,2,1,1.394785327672149e-10,4.202343346165331e-7,0.00033190656088225175,34.0,-8,84,20,1.858775347e9,1.0,"ArgumentError(""Month: -8 out of range (1:12)"")","ArgumentError(""Month: 1858775347 out of range (1:12)"")"
