bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
51,29,6,2,1,9.583054380194028e-18,4.821485584247534e-13,1.9875729612265568e-5,2.981453244192028e16,-198435651,143388598731,-34,9139.0,11013.0,"ArgumentError(""Month: -198435651 out of range (1:12)"")","ArgumentError(""Month: 9139 out of range (1:12)"")"
54,32,8,2,1,9.382714555923026e-18,1.3510301745203114e-13,6.94485936204526e-5,-1.058345e6,33834587640237834,-5,1699,2.564874e8,1.7387927072867e13,"ArgumentError(""Month: 33834587640237834 out of range (1:12)"")","ArgumentError(""Month: 256487400 out of range (1:12)"")"
31,41,15,2,1,9.31803573563516e-18,3.678105828919064e-13,2.533378909973773e-5,91.0,-30922353315132310,6,-1770,-23.0,-2.0,"ArgumentError(""Month: -30922353315132310 out of range (1:12)"")","ArgumentError(""Month: -23 out of range (1:12)"")"
35,38,3,2,1,9.130340718900104e-18,3.420700465695223e-14,0.00026691435892924504,-1846.0,45,7022,-18254156312225897,-1211.0,0.0,"ArgumentError(""Month: 45 out of range (1:12)"")","ArgumentError(""Month: -1211 out of range (1:12)"")"
36,42,0,2,1,8.76940176927921e-18,1.2868835046577363e-16,0.06814448811830523,6.14810309e8,488,-19005477346303121,13,317.0,0.0,"ArgumentError(""Month: 488 out of range (1:12)"")","ArgumentError(""Month: 317 out of range (1:12)"")"
35,52,2,2,1,8.614707467560597e-18,3.9827781347051367e-16,0.02162989545537008,6.190962784711186e16,1,12,6,-2.65962906324e11,1.0,"ArgumentError(""Day: 61909627847111852 out of range (1:31)"")","ArgumentError(""Month: -265962906324 out of range (1:12)"")"
47,62,42,1,1,8.597254031203035e-18,3.6114693754083806e-17,0.23805418619203625,4.0,1,1244972347,7930764491725183,1.0,1.1082461621516853e17,2347-01-04,"ArgumentError(""Day: 7930764491725183 out of range (1:31)"")"
30,36,18,2,1,8.532742319852797e-18,4.590126477186309e-16,0.018589340320494314,19.0,60373499613709464,11680,0,11.0,153.0,"ArgumentError(""Month: 60373499613709464 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:30)"")"
40,43,1,2,1,8.41475300324172e-18,0.40740740740740744,2.0654393735229675e-17,-1.7699410803232952e16,-99,1,21285,66.0,4.462656794e10,"ArgumentError(""Month: -99 out of range (1:12)"")","ArgumentError(""Month: 66 out of range (1:12)"")"
40,41,3,2,1,8.25358499600934e-18,3.1158570701356828e-12,2.648897176676313e-6,3253.0,739103263228,0,63069314173350188,1.0,15287.0,"ArgumentError(""Month: 739103263228 out of range (1:12)"")","ArgumentError(""Day: 63069314173350188 out of range (1:31)"")"
61,54,1,2,1,8.21585721057997e-18,0.14583333333333337,5.633730658683407e-17,6.7092871138213144e16,6,1,-1008373063,-8.51656096793501e14,4.4615089498774e14,"ArgumentError(""Day: 67092871138213141 out of range (1:30)"")","ArgumentError(""Month: -851656096793501 out of range (1:12)"")"
34,44,19,2,1,8.161604800386714e-18,3.90009871728637e-17,0.20926662097582585,0.0,2,1,26134,-6.40055568087223e16,-3.313405e6,"ArgumentError(""Day: 0 out of range (1:28)"")","ArgumentError(""Month: -64005556808722306 out of range (1:12)"")"
39,35,10,2,1,8.059742251369974e-18,3.318265050845358e-13,2.4289024920769008e-5,1.72874312e8,-309840,18,-2,4.135781553984273e16,-2.0,"ArgumentError(""Month: -309840 out of range (1:12)"")","ArgumentError(""Month: 41357815539842727 out of range (1:12)"")"
33,37,10,2,1,7.885551368133112e-18,4.569949451123162e-15,0.00172552266769495,-6.0,44998592125522122,0,19927,2.796948e6,0.0,"ArgumentError(""Month: 44998592125522122 out of range (1:12)"")","ArgumentError(""Month: 2796948 out of range (1:12)"")"
42,49,4,2,1,7.878639760697932e-18,3.584848828045359e-15,0.0021977606695883366,127.0,71283681810694285,48,677773976737702,12.0,108.0,"ArgumentError(""Month: 71283681810694285 out of range (1:12)"")","ArgumentError(""Day: 677773976737702 out of range (1:31)"")"
45,43,15,2,1,7.63398407607923e-18,4.804667138028434e-15,0.0015888684599307727,-431.0,1,0,-366594544162,6.65042398078124e16,1.70429173e8,"ArgumentError(""Day: -431 out of range (1:31)"")","ArgumentError(""Month: 66504239807812398 out of range (1:12)"")"
35,35,5,2,1,7.53040948850159e-18,4.829374341922114e-15,0.0015592929757241496,-245.0,-99,19,1,3.5772635e7,3.0644977689672704e16,"ArgumentError(""Month: -99 out of range (1:12)"")","ArgumentError(""Month: 35772635 out of range (1:12)"")"
63,32,0,2,1,7.36811986873265e-18,2.2115953360084356e-13,3.33158591391809e-5,6861.0,-8245409297718521,115063,315137205624,4.527790522513488e16,3.595457e6,"ArgumentError(""Month: -8245409297718521 out of range (1:12)"")","ArgumentError(""Month: 45277905225134879 out of range (1:12)"")"
28,40,3,2,1,7.258605696056561e-18,3.7064800172083083e-16,0.01958355545519354,5.761186592794515e16,0,1,442422,1.0,14.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 442422 out of range (1:31)"")"
35,38,2,2,1,7.252791381390946e-18,4.025541327436171e-14,0.00018016934348579101,0.0,-2,67696198,-15527,6.0,5.6628443396162456e16,"ArgumentError(""Month: -2 out of range (1:12)"")","ArgumentError(""Day: -15527 out of range (1:30)"")"
56,61,13,2,1,7.247394455926239e-18,1.353647468753523e-15,0.005353974814875431,-4.059799306520098e16,0,483,-1175056565713262,8.8152892280436e13,209.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 88152892280436 out of range (1:12)"")"
48,30,7,2,1,7.002798188102105e-18,1.0364552314798264e-11,6.756488824031189e-7,1.851411815e9,45333356425089029,12,9257,4.108912247e9,93302.0,"ArgumentError(""Month: 45333356425089029 out of range (1:12)"")","ArgumentError(""Month: 4108912247 out of range (1:12)"")"
40,45,4,2,1,6.70753250822267e-18,4.1483117100070714e-14,0.00016169306882223749,25.0,4347544509935,3,-2,4.1934818944420344e16,-2040.0,"ArgumentError(""Month: 4347544509935 out of range (1:12)"")","ArgumentError(""Month: 41934818944420345 out of range (1:12)"")"
31,38,16,2,1,6.508193796028953e-18,4.1788225138507575e-14,0.00015574228803586336,116.0,49481301325350416,0,-155901,0.0,-3.0,"ArgumentError(""Month: 49481301325350416 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
44,29,10,2,1,6.3180575680523635e-18,0.4920634920634921,1.2839923444751577e-17,-5.0263755e7,6217721,288,49,5.1893932425717176e16,491666.0,"ArgumentError(""Month: 6217721 out of range (1:12)"")","ArgumentError(""Month: 51893932425717175 out of range (1:12)"")"
46,35,12,2,1,6.0719468431965334e-18,7.032342010344343e-13,8.634316752889577e-6,233.0,-61759433947408569,774572009,0,893895.0,1.79871731e8,"ArgumentError(""Month: -61759433947408569 out of range (1:12)"")","ArgumentError(""Month: 893895 out of range (1:12)"")"
27,39,13,2,1,5.946618448154094e-18,4.635940826379141e-16,0.0128272095586661,0.0,61392767715358055,1,-29,3730.0,1.0,"ArgumentError(""Month: 61392767715358055 out of range (1:12)"")","ArgumentError(""Month: 3730 out of range (1:12)"")"
42,40,14,2,1,5.848589333758495e-18,4.038730626592074e-14,0.00014481256301794013,0.0,8390,-7291523391,4537,-5.970779093526918e16,-601.0,"ArgumentError(""Month: 8390 out of range (1:12)"")","ArgumentError(""Month: -59707790935269181 out of range (1:12)"")"
32,37,2,2,1,5.831439078830947e-18,4.393653131086358e-14,0.00013272415697934461,2.858070956647617e16,53,7,1,-644.0,-770000.0,"ArgumentError(""Month: 53 out of range (1:12)"")","ArgumentError(""Month: -644 out of range (1:12)"")"
71,40,5,2,1,5.802082864345895e-18,1.6858243663359313e-16,0.03441688814212882,-2.3380222e7,-94460337993575196,-5448514079,369834702288567,5.0,4.606046385752672e16,"ArgumentError(""Month: -94460337993575196 out of range (1:12)"")","ArgumentError(""Day: 369834702288567 out of range (1:31)"")"
28,37,0,2,1,5.771240356063243e-18,4.1567488297687763e-16,0.013884024732820516,1.5402042438851254e16,-6,1,1418,-3.0,-3.0,"ArgumentError(""Month: -6 out of range (1:12)"")","ArgumentError(""Month: -3 out of range (1:12)"")"
37,40,1,2,1,5.674286737590475e-18,3.832213568099277e-15,0.0014806812399040799,0.0,0,284159,1601964841,-1.0,1.958151151873325e16,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
38,56,13,2,1,5.6697057543580234e-18,0.5151515151515151,1.1005899405518516e-17,5.679842885492285e16,265544707236205,0,-1,-2.0,3.0,"ArgumentError(""Month: 265544707236205 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
46,41,12,2,1,5.6303775590898124e-18,1.2403194907709005e-14,0.00045394574551032354,-1.0,-2459256559272,86028866575632785,-689,12.0,-126822.0,"ArgumentError(""Month: -2459256559272 out of range (1:12)"")","ArgumentError(""Day: -689 out of range (1:31)"")"
41,48,15,2,1,5.433264396791202e-18,2.604325911650962e-15,0.0020862459542733995,25.0,-60344725961160577,5496574783936,-430,987.0,1.0,"ArgumentError(""Month: -60344725961160577 out of range (1:12)"")","ArgumentError(""Month: 987 out of range (1:12)"")"
65,57,2,2,1,5.40776642922275e-18,2.764172503394587e-16,0.019563780562109112,2.1269787070691712e17,-48137,11566778219666798,253774039060441933,4115.0,52.0,"ArgumentError(""Month: -48137 out of range (1:12)"")","ArgumentError(""Month: 4115 out of range (1:12)"")"
35,38,12,2,1,5.361276069175545e-18,4.9834546695266146e-14,0.00010758151572962578,509.0,-64117198138051674,19098,6,-22994.0,27.0,"ArgumentError(""Month: -64117198138051674 out of range (1:12)"")","ArgumentError(""Month: -22994 out of range (1:12)"")"
42,40,2,2,1,5.278504074761012e-18,1.2991515723907846e-12,4.063039438152054e-6,42436.0,1023,17636294649,-31574602255841318,45.0,-2.0,"ArgumentError(""Month: 1023 out of range (1:12)"")","ArgumentError(""Month: 45 out of range (1:12)"")"
36,30,0,2,1,5.227777213323789e-18,2.390376875401465e-10,2.187009616400251e-8,-52.0,2121,-9,31880981125571092,4030.0,351626.0,"ArgumentError(""Month: 2121 out of range (1:12)"")","ArgumentError(""Month: 4030 out of range (1:12)"")"
39,55,2,2,1,5.200426678667376e-18,2.1820488106381998e-15,0.0023832769703929627,0.0,0,25070005044659727,51,-83.0,-1.1548963927882e13,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -83 out of range (1:12)"")"
27,37,1,2,1,5.171396861059334e-18,3.997566107896164e-16,0.012936363580941336,0.0,-15,86,28799988516498643,24.0,15.0,"ArgumentError(""Month: -15 out of range (1:12)"")","ArgumentError(""Month: 24 out of range (1:12)"")"
38,35,9,2,1,5.069312548653898e-18,2.1776751571601058e-11,2.327855250580514e-7,1.005376e6,-1070103,4,5256,6.888633238715031e16,0.0,"ArgumentError(""Month: -1070103 out of range (1:12)"")","ArgumentError(""Month: 68886332387150312 out of range (1:12)"")"
38,29,3,2,1,5.052052174545355e-18,3.914674816449875e-12,1.290541976389993e-6,13935.0,33591,-14,36356209920645690,-4.0,-29158.0,"ArgumentError(""Month: 33591 out of range (1:12)"")","ArgumentError(""Month: -4 out of range (1:12)"")"
54,60,1,2,1,4.992738996035886e-18,2.2065314140171157e-15,0.0022627092296620974,7119.0,1153551958266000,4,78372400463480296,5.55096792426305e14,0.0,"ArgumentError(""Month: 1153551958266000 out of range (1:12)"")","ArgumentError(""Month: 555096792426305 out of range (1:12)"")"
52,49,14,2,1,4.720440210387033e-18,1.0868754577573882e-14,0.0004343128899172114,1.425713831053e13,69457253241137609,-2,49143409221433,661.0,-1.0,"ArgumentError(""Month: 69457253241137609 out of range (1:12)"")","ArgumentError(""Month: 661 out of range (1:12)"")"
78,15,7,2,1,4.718177907884344e-18,1.6982430488529964e-15,0.0027782701133804316,2.756273963171e12,15164269787867,-110028278,32507362644484374,3.019561e6,6.781962728555205e16,"ArgumentError(""Month: 15164269787867 out of range (1:12)"")","ArgumentError(""Month: 3019561 out of range (1:12)"")"
49,54,8,2,1,4.536542988727593e-18,2.0393244462353563e-16,0.02224532245029556,105.0,-1327863397605025,88820947965303216,-1,1.06109554e8,5.0,"ArgumentError(""Month: -1327863397605025 out of range (1:12)"")","ArgumentError(""Month: 106109554 out of range (1:12)"")"
46,54,2,2,1,4.530422142851623e-18,3.0988631291504203e-15,0.0014619626469574592,0.0,-351254897,113518272909554560,29254790375528,1.0,-1.0,"ArgumentError(""Month: -351254897 out of range (1:12)"")","ArgumentError(""Day: 29254790375528 out of range (1:31)"")"
48,29,5,2,1,4.392997781035098e-18,1.1898687925780553e-12,3.6920018479658696e-6,-1.22437057e8,18485005,-5,48153555167686013,196.0,-3.580468e6,"ArgumentError(""Month: 18485005 out of range (1:12)"")","ArgumentError(""Month: 196 out of range (1:12)"")"
26,39,16,2,1,4.3590647439560174e-18,5.180723393080519e-16,0.008414007877313185,0.0,67239985063828060,-3,555,0.0,58.0,"ArgumentError(""Month: 67239985063828060 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
40,37,15,2,1,4.348723146431202e-18,4.493173782296711e-13,9.678510908181092e-6,5582.0,-2,12030,-4018533586,7.405251782224003e16,3.0,"ArgumentError(""Month: -2 out of range (1:12)"")","ArgumentError(""Month: 74052517822240033 out of range (1:12)"")"
38,39,14,2,1,4.323901748139143e-18,3.5700947094708705e-14,0.00012111448294826876,-2.0,625,110,-3,6.271799325566842e16,1.2358476487e10,"ArgumentError(""Month: 625 out of range (1:12)"")","ArgumentError(""Month: 62717993255668413 out of range (1:12)"")"
31,46,52,1,1,4.322299999197233e-18,9.807628122683477e-17,0.04407079821063407,1.0,7,0,-8,2.313583046493133e17,7.1013898e7,0000-07-01,"ArgumentError(""Month: 231358304649313298 out of range (1:12)"")"
46,32,4,2,1,4.300185007331525e-18,1.5588905139548426e-12,2.758490714285077e-6,7.783211e6,72347,5,-63422218399632082,3.11503193e8,987258.0,"ArgumentError(""Month: 72347 out of range (1:12)"")","ArgumentError(""Month: 311503193 out of range (1:12)"")"
45,36,10,2,1,4.231203838785993e-18,1.3932173423581942e-12,3.0370019882354844e-6,137.0,44,-3213944,67525530936037321,2.3037817674e11,335.0,"ArgumentError(""Month: 44 out of range (1:12)"")","ArgumentError(""Month: 230378176740 out of range (1:12)"")"
57,42,15,2,1,4.18153258961436e-18,2.19611082001697e-15,0.0019040626508921112,7.952218e6,667,-1,919036052290509,-7.700788181458189e16,2.41284116215e11,"ArgumentError(""Month: 667 out of range (1:12)"")","ArgumentError(""Month: -77007881814581880 out of range (1:12)"")"
41,52,9,2,1,4.106897916283766e-18,3.6815068432459164e-14,0.00011155480870063494,3.3042035757855e13,3,123619408104536489,967,563.0,53.0,"ArgumentError(""Day: 33042035757855 out of range (1:31)"")","ArgumentError(""Month: 563 out of range (1:12)"")"
30,38,1,2,1,4.0639747630100424e-18,3.621462302982141e-15,0.0011221916516053498,-11010.0,-13,1,0,-1.0,1.6404301343960368e16,"ArgumentError(""Month: -13 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
32,34,15,2,1,3.992360916413601e-18,3.2075706583042516e-15,0.0012446681123228149,57434.0,86230253799604769,0,-38,66.0,-957.0,"ArgumentError(""Month: 86230253799604769 out of range (1:12)"")","ArgumentError(""Month: 66 out of range (1:12)"")"
25,46,16,2,1,3.950373813082072e-18,3.7085542894985654e-17,0.10652058739623314,81.0,1,2,-82925369192078919,8.0,20.0,"ArgumentError(""Day: 81 out of range (1:31)"")","ArgumentError(""Day: -82925369192078919 out of range (1:31)"")"
29,40,15,2,1,3.845236523390082e-18,3.2056636959325293e-15,0.0011995133888402167,2.0,77562358575577312,0,1,14.0,-139942.0,"ArgumentError(""Month: 77562358575577312 out of range (1:12)"")","ArgumentError(""Month: 14 out of range (1:12)"")"
28,49,35,1,1,3.72323563097363e-18,9.90959650718336e-18,0.3757202049825839,-2.6310229430161782e17,0,23,11,12.0,49.0,"ArgumentError(""Month: 0 out of range (1:12)"")",0049-12-11
29,42,2,2,1,3.65096028793216e-18,4.0739469627966276e-17,0.08961727585736409,54.0,10,7,-132,-3.0,1.0852662966617898e17,"ArgumentError(""Day: 54 out of range (1:31)"")","ArgumentError(""Month: -3 out of range (1:12)"")"
47,52,7,1,1,3.647830190455408e-18,1.7705896997122476e-17,0.20602346162119012,1.0,1,271123097287858304,-3817655718871,-26.0,8.416917435e9,4493--18085043209519156-7378697629483820635,"ArgumentError(""Month: -26 out of range (1:12)"")"
41,36,4,2,1,3.5753996499593355e-18,2.3697198535370373e-12,1.5087857936551883e-6,3.2303204628e10,69,55937802645989907,-77,258375.0,22.0,"ArgumentError(""Month: 69 out of range (1:12)"")","ArgumentError(""Month: 258375 out of range (1:12)"")"
55,30,12,2,1,3.555591001121462e-18,7.615166998930801e-13,4.66909130373724e-6,-14072.0,27,625649221,7432421,3.2082909652069e13,8.388073722483187e16,"ArgumentError(""Month: 27 out of range (1:12)"")","ArgumentError(""Month: 32082909652069 out of range (1:12)"")"
42,42,52,1,1,3.452954033441948e-18,9.383885146583689e-17,0.03679663571648717,3.2701129e7,285010160748069412,1159907478,1,1.0,5243.0,"ArgumentError(""Month: 285010160748069412 out of range (1:12)"")",5243-01-01
43,34,8,2,1,3.4522795930657352e-18,3.212434068670261e-13,1.074661617723023e-5,-1997.0,-215951707,85119395,1,-2.0,5.57045533009025e16,"ArgumentError(""Month: -215951707 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
29,42,15,2,1,3.280991187493949e-18,5.1442509700120624e-17,0.06377976515182066,-53.0,1,2365,125784675762459234,6.0,-1.0,"ArgumentError(""Day: -53 out of range (1:31)"")","ArgumentError(""Day: 125784675762459234 out of range (1:30)"")"
45,34,7,2,1,3.185932558503816e-18,1.0336693224928318e-11,3.082158374227953e-7,647.0,1396043324,75563670870491435,24,584.0,5.814820008e9,"ArgumentError(""Month: 1396043324 out of range (1:12)"")","ArgumentError(""Month: 584 out of range (1:12)"")"
38,42,14,2,1,3.013523161685621e-18,2.8686861899159196e-14,0.00010504889563308933,-3.0,114239140239227967,29,6815794796,-432.0,11.0,"ArgumentError(""Month: 114239140239227967 out of range (1:12)"")","ArgumentError(""Month: -432 out of range (1:12)"")"
44,61,13,2,1,2.981708887547967e-18,4.721541914420107e-17,0.06315116844439103,1.732090191840366e17,0,6615557,2940114056342303,1.0,0.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 2940114056342303 out of range (1:31)"")"
54,44,3,2,1,2.8016551288146117e-18,4.865035715871243e-15,0.0005758755520899365,83.0,-23279,794,38841923060128218,-3.4797712e7,6.915692845637133e16,"ArgumentError(""Month: -23279 out of range (1:12)"")","ArgumentError(""Month: -34797712 out of range (1:12)"")"
46,46,8,2,1,2.7955851973577613e-18,2.392568855369136e-15,0.0011684450339158354,0.0,-2112720418962,113273838662074312,29993,-30687.0,-1.0,"ArgumentError(""Month: -2112720418962 out of range (1:12)"")","ArgumentError(""Month: -30687 out of range (1:12)"")"
43,53,6,2,1,2.7618031035567376e-18,4.974119953457251e-17,0.05552345197540225,45.0,7292373007819,0,-2,-1.4482562474728483e17,102155.0,"ArgumentError(""Month: 7292373007819 out of range (1:12)"")","ArgumentError(""Month: -144825624747284839 out of range (1:12)"")"
38,47,6,2,1,2.722489356494648e-18,1.6697539832635228e-14,0.0001630473341452111,1.0,70047622517,1,-4,30673.0,1.1399303613283322e17,"ArgumentError(""Month: 70047622517 out of range (1:12)"")","ArgumentError(""Month: 30673 out of range (1:12)"")"
46,43,7,2,1,2.7131137305708613e-18,1.4528254707916854e-14,0.00018674739568631113,30244.0,31195189690,0,7,1.6092941406259744e17,2.148170959e9,"ArgumentError(""Month: 31195189690 out of range (1:12)"")","ArgumentError(""Month: 160929414062597427 out of range (1:12)"")"
46,46,3,2,1,2.6325676554757594e-18,0.4285714285714286,6.142657862776771e-18,5.658839455733754e16,-382,290027245,13905425794172,0.0,0.0,"ArgumentError(""Month: -382 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
28,37,1,2,1,2.554906211006645e-18,4.2687754589209755e-16,0.005985103305603364,1.0,4122,75,65233966690698669,-83.0,8.0,"ArgumentError(""Month: 4122 out of range (1:12)"")","ArgumentError(""Month: -83 out of range (1:12)"")"
58,48,7,2,1,2.4892973429880806e-18,4.354968908835612e-16,0.005715993374688969,23406.0,14787808274800610,13,-126669827352316344,8.261818987e9,-1589.0,"ArgumentError(""Month: 14787808274800610 out of range (1:12)"")","ArgumentError(""Month: 8261818987 out of range (1:12)"")"
52,59,17,2,1,2.4092696163003972e-18,8.423448934274848e-16,0.0028601937699142765,462.0,142478776539715543,-2806215649,43,0.0,1.084246257545233e16,"ArgumentError(""Month: 142478776539715543 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
31,40,14,2,1,2.23542876227817e-18,3.2162933433199154e-15,0.0006950326116618207,-1.0,136477060200206482,0,47,-420.0,1834.0,"ArgumentError(""Month: 136477060200206482 out of range (1:12)"")","ArgumentError(""Month: -420 out of range (1:12)"")"
42,47,9,2,1,2.20074254351391e-18,1.5145031139790422e-16,0.014531119303755781,25.0,-477978236,0,111454663150321388,0.0,4.0671447e9,"ArgumentError(""Month: -477978236 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
41,48,12,2,1,2.177427327588993e-18,1.5491588942081895e-14,0.00014055545468768236,1.1690192858584918e17,7991502071480,-10,27,0.0,-211.0,"ArgumentError(""Month: 7991502071480 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
34,40,2,2,1,2.1431613181310864e-18,2.478089332127875e-15,0.0008648442533307731,0.0,0,-1078,-60860926102585452,-58.0,549314.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -58 out of range (1:12)"")"
30,36,2,2,1,2.1194048328846574e-18,2.1167495940816107e-14,0.0001001254394383951,1.0,-65,956,77033563191527450,-7476.0,0.0,"ArgumentError(""Month: -65 out of range (1:12)"")","ArgumentError(""Month: -7476 out of range (1:12)"")"
38,43,4,2,1,2.109250249285298e-18,1.3861111610127798e-15,0.0015217035318755728,-1.2291536262570421e17,-2032810,14,-37,3829.0,13.0,"ArgumentError(""Month: -2032810 out of range (1:12)"")","ArgumentError(""Month: 3829 out of range (1:12)"")"
54,46,6,2,1,2.1002346719909423e-18,7.728019362592292e-15,0.0002717688159733645,5.92128885e8,896033576068731,7,45,2.40878975e8,1.5870989348297494e17,"ArgumentError(""Month: 896033576068731 out of range (1:12)"")","ArgumentError(""Month: 240878975 out of range (1:12)"")"
30,42,2,2,1,2.0481401684652858e-18,2.9875736264252728e-15,0.0006855530355300234,2770.0,252,204176366745040980,-84,5.0,0.0,"ArgumentError(""Month: 252 out of range (1:12)"")","ArgumentError(""Day: -84 out of range (1:31)"")"
34,44,15,2,1,2.0466143861081596e-18,5.078417508451302e-17,0.04030023885791715,1.0190439e7,0,38574,248064467424462368,9.0,1.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 248064467424462368 out of range (1:30)"")"
37,54,10,2,1,2.0175032806019323e-18,2.760280530378624e-17,0.07309051592394467,-1.2157750682553419e17,0,3538,0,2.5559150329e10,0.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 25559150329 out of range (1:12)"")"
24,47,36,1,1,1.9999487878175097e-18,9.630519221221301e-17,0.02076678050141397,1.0,3,0,500012803373466947,17.0,9.0,0000-03-01,"ArgumentError(""Month: 17 out of range (1:12)"")"
37,44,0,2,1,1.8919906024880577e-18,3.3013083837109226e-16,0.005731032616714577,1.361688e6,1,7721,4,61752.0,-2.3784473316527782e17,"ArgumentError(""Day: 1361688 out of range (1:31)"")","ArgumentError(""Month: 61752 out of range (1:12)"")"
27,38,2,2,1,1.842151583120904e-18,3.854994053410706e-16,0.004778610699778021,0.0,765,13,-14,0.0,7.080567299880826e16,"ArgumentError(""Month: 765 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
44,33,5,2,1,1.8250694124784466e-18,7.395739762227338e-13,2.467730708697624e-6,-13.0,-1,118179765128529633,637803419,7.554413e6,89021.0,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 7554413 out of range (1:12)"")"
64,20,8,2,1,1.8064570354430823e-18,9.213115969452e-12,1.960744922166144e-7,1.70135082999e11,3493113307,7457,70126560719,2.0129810054258294e17,1.61204394e8,"ArgumentError(""Month: 3493113307 out of range (1:12)"")","ArgumentError(""Month: 201298100542582933 out of range (1:12)"")"
40,56,1,2,1,1.7601554916168112e-18,2.6491291188650725e-18,0.664427973360124,-51.0,4,-231461492273821401,-4,62.0,-4.59798117424e11,"ArgumentError(""Day: -51 out of range (1:30)"")","ArgumentError(""Month: 62 out of range (1:12)"")"
34,42,4,2,1,1.7294216202804615e-18,9.875322043117173e-13,1.75125592130519e-6,-9.637133288505906e16,-2058,3257451,31,0.0,4.0,"ArgumentError(""Month: -2058 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
49,27,1,2,1,1.7203923056867284e-18,0.14893617021276595,1.1551205481039463e-17,1.871863163073958e17,23971947,701182,658,5.38521335e8,68697.0,"ArgumentError(""Month: 23971947 out of range (1:12)"")","ArgumentError(""Month: 538521335 out of range (1:12)"")"
48,65,16,2,1,1.6206362539707266e-18,4.979918562410526e-18,0.3254342884648015,0.0,-229096863718802694,1,-353167,601.0,3.2499818101781536e16,"ArgumentError(""Month: -229096863718802694 out of range (1:12)"")","ArgumentError(""Month: 601 out of range (1:12)"")"
52,39,1,2,1,1.5842329525759266e-18,1.644090064503907e-13,9.635925590572547e-6,1.0520375939853158e17,471,530119198415,376023912027,5120.0,-54.0,"ArgumentError(""Month: 471 out of range (1:12)"")","ArgumentError(""Month: 5120 out of range (1:12)"")"
36,43,17,2,1,1.5693769139763851e-18,4.829233587923511e-16,0.003249743226132059,188.0,219362405561133069,255396836,7,0.0,5179.0,"ArgumentError(""Month: 219362405561133069 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
62,38,6,2,1,1.5558385601745209e-18,7.73956675660714e-16,0.002010239861096007,1.0493571727596566e17,0,-321601036660,-7259198,-209770.0,5.53141369200372e14,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -209770 out of range (1:12)"")"
32,41,17,2,1,1.5489548107979065e-18,4.631285491828435e-16,0.0033445461600908086,144.0,1,-316,6,3.2279831310407123e17,-8088.0,"ArgumentError(""Day: 144 out of range (1:31)"")","ArgumentError(""Month: 322798313104071225 out of range (1:12)"")"
30,46,19,2,1,1.500322576860414e-18,5.099535166740205e-17,0.02942077126255942,2.225619e6,348183829103368948,1,0,1.0,-8.0,"ArgumentError(""Month: 348183829103368948 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
39,41,7,2,1,1.4852578627893406e-18,3.1229164928658835e-13,4.7559960894962245e-6,3.141990884938046e17,15047933,30390110,268,3.0,0.0,"ArgumentError(""Month: 15047933 out of range (1:12)"")","ArgumentError(""Day: 268 out of range (1:31)"")"
38,50,18,2,1,1.4333876136068387e-18,3.3417894514965494e-18,0.42892816391078337,-2.15794733e8,-247552515669182726,-9359,4,0.0,-6.0,"ArgumentError(""Month: -247552515669182726 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
36,52,13,2,1,1.3712054785623443e-18,4.870610221489681e-17,0.02815264240428091,16.0,-22428013853,13,0,5.0,3.528799842961935e17,"ArgumentError(""Month: -22428013853 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
