bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
14,0,19,0,1,30.745226261061035,0.5,15119658,0.006614607955536354,0.015254237288135594,0.43362429930738317,672,1451,804,1484,Severely obese,Overweight
11,1,10,1,1,0.961603917736519,-10.0,1345902,0.006129940814226708,0.09074143754726698,0.06755393103656351,1,383,-133,460,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
10,3,10,1,1,0.9876111828039137,-8.0,1889539,0.00601943737993201,0.006566293101332696,0.9167177412032224,3,5,-100,-114,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
9,2,6,1,1,1.0306932410725202,-5.0,2575250,0.005333057850706946,0.009168136839588425,0.5816948354957535,127,0,0,-118,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
15,0,18,0,1,39.47223061486074,2.0,27153996,0.005309169074675872,1.0,0.005309169074675872,1091,2903,972,2757,Overweight,Obese
14,0,13,0,1,37.00827056260741,-2.0,22015617,0.004525859966808991,0.007141035682380541,0.6337820125974005,749,1456,967,1492,Obese,Underweight
12,0,14,0,1,39.64777088447234,1.0,29941302,0.003942753615421461,0.02293626354085561,0.1719004321867145,400,138,158,131,Underweight,Severely obese
14,0,14,0,1,39.482936316602185,1.0,29002718,0.003426176995102561,0.005168698742385569,0.6628703211132089,691,1454,967,1492,Severely obese,Underweight
13,0,6,1,1,37.399009195756804,0.5,24251345,0.0033243082013135546,0.04484620991237855,0.07412684835148067,242,-111,353,144,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
12,0,10,1,1,37.39494172052119,-0.5,22978390,0.003209961729209762,0.028460925858605195,0.11278486670310572,112,657,-48,905,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
8,1,14,0,1,1.0345807186933176,-4.0,2730926,0.003198170657864963,0.007217954250310398,0.44308547089051314,7,189,238,0,Severely obese,Underweight
12,1,10,1,1,23.02997466219798,-0.5,6157568,0.003024144336224729,0.0861244019138756,0.03511367590394268,-103,-256,13,35,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
11,1,6,1,1,1.0191482391952649,-2.5,2347435,0.0027206486770459566,0.08108649612461213,0.03355242620010263,182,4,-12,-275,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
14,1,6,1,1,39.64382813085692,1.0,29827255,0.0026860165520939667,0.007834985609210105,0.3428234187101157,1502,-146,1777,61,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
