bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,i1_1,i1_2,i2_1,i2_2,output1,output2,fitness_max,fitness_ratio_max
47,93,6,1,1,2.6495228536843857e-22,3.774264481623085e21,-56.0,2831.0,-1.6047138755538616e16,"DomainError(-1.683491696743896e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.927850784664524e-21,0.026687778766549188
56,86,6,1,1,2.640148241041645e-22,-3.7876331310339976e21,3.0,3.2972159725322464e16,2.9114037730334e14,"DomainError(-1.3985408035970785e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.82714880165053e-21,0.026865862055515187
32,87,6,1,1,2.6184530139560216e-22,4579.0,-33.0,-59.0,3.8190488607972996e21,out,"DomainError(-4.860980811309062e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.975665695820087e-21,0.026248403803800103
63,50,0,2,1,2.6133829926018193e-22,5.01786707787478e14,-1.2235992778233341e18,1.0465523747557646e21,595339.0,"DomainError(-7.338424420070715e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-9.706601157043779e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.606165812489212e-21,0.10027692712712374
43,68,6,1,1,2.543711624438914e-22,3.9312632390884015e21,3.3297871e8,-5.71907954e8,-6.0,"DomainError(-1.1388580735060049e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0030631489651775e-17,2.5359436512677843e-5
36,84,5,1,1,2.531988613382684e-22,3.9114892150383025e21,3.93980405e8,-28.0,-2.0,"DomainError(-2.7902138281424154e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.709978136190269e-21,0.026076151540914954
33,86,6,1,1,2.4639989427074604e-22,4.058443299903337e21,44.0,434.0,-27237.0,"DomainError(-6.56699108157882e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.979754908277066e-21,0.02468997450692757
30,110,9,0,1,2.4470120472349644e-22,0.0,1.0,-4.0866165784919776e21,52647.0,in,out,9.998992788636203e-22,0.2447258537895916
34,94,6,1,1,2.316335074131381e-22,-4.3171646933464373e21,52828.0,125.0,485.0,"DomainError(-3.481151660152179e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.95081741216458e-22,0.23277837168429297
55,87,6,1,1,2.307575752267407e-22,2.52793914e8,309.0,-7.503245200758964e18,-4.333545713895653e21,out,"DomainError(-1.6879488774437853e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.880891212800808e-22,0.23353923270381888
42,65,6,1,1,2.2138634652781855e-22,4.516990391159212e21,3.830572294e9,3789.0,778889.0,"DomainError(-1.2852675481816782e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.58193652449969e-16,8.574430255240968e-7
55,80,6,1,1,2.034732980365215e-22,4.914481774588998e21,-4.063711075477169e19,-212696.0,-1902.0,"DomainError(-1.4048124413404671e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.9099425166640123e-17,6.992347679423763e-6
34,95,6,1,1,2.0328408465470903e-22,57.0,-4.919224255546438e21,-117.0,85627.0,"DomainError(-7.29648592154243e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.991636423874253e-22,0.20345424516146046
44,134,9,0,1,1.9454624201644098e-22,4.0,0.0,5.140165962184895e21,-1.2318417398963418e18,in,out,9.891729599160524e-21,0.019667565724092523
32,90,9,0,1,1.932238030295737e-22,946334.0,5.17534581309812e21,47.0,-3.0,out,in,9.995643605187747e-21,0.019330801563322085
37,104,5,1,1,1.8680035682730046e-22,-3.0,0.0,-5.301334959715631e21,1.6310451677e10,in,"DomainError(-1.086112641013625e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.849430281630623e-21,0.01896560019067161
48,113,6,1,1,1.737780738252545e-22,-5.754465243090037e21,4.0,16809.0,2.7496646009002455e18,"DomainError(-2.773824601449802e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.883550433785881e-22,0.17582555478364573
27,104,0,2,1,1.683408165766116e-22,0.0,0.0,201.0,4.905272485605265e21,"DomainError(""The point should not be at the origin (0, 0)"", """")","DomainError(-8.289310420187218e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.25205837101175e-21,0.020399857709195054
32,88,9,0,1,1.6688153710000271e-22,16.0,-34.0,49554.0,5.992274624129068e21,in,out,9.891802238024216e-21,0.016870690808850577
45,109,6,1,1,1.6536415346796755e-22,0.0,-6.047263783285575e21,2393.0,-3.968940693542372e15,"DomainError(-6.614362204622792e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998406370914562e-22,0.16539051058077925
45,129,6,1,1,1.6187885937406255e-22,-2.8659201627869498e17,63.0,-6.177745488543613e21,0.0,out,"DomainError(-1.6982316380800148e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.991596183990103e-22,0.1620150138107532
42,126,6,1,1,1.6187018916672793e-22,1.0,-6.177751631224658e21,1.0,3.8146793021404216e16,"DomainError(-9.392728584472213e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.992797902414831e-22,0.16198685367949936
29,96,5,1,1,1.6002305850084222e-22,19.0,-2.0,6.18660841302936e21,380.0,in,"DomainError(-1.5641036765651056e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.88215490836733e-21,0.016193133985923345
32,102,6,1,1,1.5900753948104595e-22,775.0,26528.0,-6.289009963072865e21,0.0,out,"DomainError(-5.375632475835785e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998397532949388e-22,0.15903302399913774
57,44,6,1,1,1.5580727517021226e-22,6.418185546285906e21,171069.0,9.650698227251e12,-3.84156065856844e14,"DomainError(-1.1650342781150295e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.7870931198960472e-18,8.718475463621915e-5
44,70,6,1,1,1.5197446344664645e-22,31146.0,1.301937102461e12,2340.0,6.580052842554897e21,out,"DomainError(-9.267383850838188e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.972817297820748e-19,0.00015238869710353139
33,89,9,0,1,1.5184227151955344e-22,63.0,40.0,6.58578135055906e21,4.562494e6,in,out,9.899681768181252e-21,0.015338096221192933
29,112,5,1,1,1.4696049756561632e-22,-6.738486045842133e21,2798.0,0.0,5.0,"DomainError(-8.485192087532139e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.895004710333112e-22,0.14851988641516164
28,114,9,0,1,1.4522571026199944e-22,7.0,-33.0,-6.885833081455863e21,0.0,in,out,9.99926945589501e-22,0.14523632041577048
38,99,9,0,1,1.3715400208995264e-22,32.0,0.0,5.443037029076e12,7.291074155781095e21,in,out,9.99854963080323e-19,0.0001371738973694872
45,108,6,1,1,1.366444678089291e-22,5.8394530970582824e16,-98.0,-1.0,-7.318261880652734e21,out,"DomainError(-8.477587160229808e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99561954690962e-22,0.13670435050839438
40,84,6,1,1,1.344217727084261e-22,-1.9900075e8,-117.0,748.0,-7.439271033637514e21,out,"DomainError(-9.00793694178798e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.840593175394459e-20,0.0013659925810624502
29,110,6,1,1,1.3141662215485153e-22,601.0,0.0,-7.609387485410139e21,33.0,out,"DomainError(-9.934517368960677e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99959795303956e-22,0.13142190593263306
33,103,6,1,1,1.297488169326891e-22,15.0,-7.707199369060747e21,5.0,2.273704e6,"DomainError(-1.2898473632469092e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998226272397736e-22,0.12977183492124872
55,112,6,1,1,1.2884852034402952e-22,-1.4866332e7,-1.5619776787709556e21,6.0,6.199073805017677e21,"DomainError(-5.030184442586757e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.505583196657279e-21,0.08558047182653285
49,79,6,1,1,1.283285717480415e-22,4.71359852067588e14,-7.792496919262719e21,1.78754795e8,17.0,"DomainError(-3.985795535364097e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.947929348439182e-22,0.12900028463529056
44,66,6,1,1,1.2609949649546322e-22,7.42512624e8,19720.0,-7.930245780449125e21,4.845469e6,out,"DomainError(-1.4722179516514652e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",4.5837851304274025e-14,2.7509905658188085e-9
30,108,6,1,1,1.2404159531899344e-22,11.0,-8.06181182552784e21,6.0,2332.0,"DomainError(-1.013245779574375e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.995146716185769e-22,0.12410182545707418
41,92,0,2,1,1.2337943216772525e-22,0.0,1.29618299745e11,-2.2476268491231516e21,-1428.0,"DomainError(-4.0802223647344573e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-5.566408986318514e36, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.081218559651275e-19,0.00040042414966398566
38,105,9,0,1,1.2305092593906837e-22,2.0,37.0,1.58641869768e11,-8.126716579891272e21,in,out,9.97589570161172e-22,0.12334824823718646
44,124,5,1,1,1.216763124594921e-22,0.0,55.0,-1.3416686017248124e16,-8.139502219982087e21,in,"DomainError(-1.1932094571331253e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.890343141782278e-22,0.1230253700151859
47,154,6,1,1,1.2080629011592797e-22,0.0,2.911626377997246e21,0.0,1.118934104865207e22,out,"DomainError(-9.928763836286936e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.2107876296419071e-20,0.009977496231247149
38,92,6,1,1,1.1934051715426072e-22,8.379383832461445e21,7.0,-30.0,7.53595736223e11,"DomainError(-1.3046111710896363e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.979725022105323e-21,0.011958297136435994
28,114,6,1,1,1.1519199696129672e-22,0.0,-8.681158642783052e21,3.0,449.0,"DomainError(-1.6070318029123938e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.996868818312574e-22,0.11522807696574397
60,68,6,1,1,1.0940773224494012e-22,118.0,2.8427326289039485e17,3.0546177978508504e16,9.140406086185885e21,out,"DomainError(-1.2415314560479808e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.48325613991565e-20,0.0011536937380024544
43,116,0,2,1,1.04704996643266e-22,2.648497489506472e21,64.0,1.0,4.2801776146053306e17,"DomainError(-4.175978613991581e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.419652997598899e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.414475170884513e-21,0.030665033834802315
56,63,6,1,1,1.0155841210722044e-22,-5.51079486476944e14,9.84655017000705e21,1.69001280936043e14,-15.0,"DomainError(-6.286211562635777e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.6045205344729e-21,0.010574022070409786
55,96,6,1,1,9.547931569531157e-23,1.40773924615e11,-1.0473472629883034e22,2.751925726626132e17,0.0,"DomainError(-1.351540916202451e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0236321804067075e-20,0.009327502351223066
31,118,6,1,1,9.272258951287339e-23,46.0,3855.0,-1.0784858417496657e22,0.0,out,"DomainError(-1.0588126513053294e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998803453415127e-23,0.927336855303458
26,121,5,1,1,9.120824451183554e-23,0.0,1.0,1.085849881976513e22,0.0,in,"DomainError(-1.6295453063707116e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.901899620696756e-22,0.09211186540529441
42,121,5,1,1,9.019137510430493e-23,-5.0,2.0,5.79371277789356e14,-1.0978833367228572e22,in,"DomainError(-3.790536338567585e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",7.573668262621675e-20,0.0011908545763672593
40,102,9,0,1,8.979225771604021e-23,15.0,39.0,1.961992058532e12,1.1136817643703853e22,in,out,9.970710985244757e-22,0.0900560229344929
42,101,6,1,1,8.654348707522724e-23,-1.1554884530079881e22,24182.0,1.76658273493e11,1.0,out,"DomainError(-3.745379188974913e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.937784529065833e-23,0.8708529232255598
27,132,5,1,1,8.624216688294823e-23,0.0,-1.148045145067838e22,1.0,0.0,"DomainError(-1.2310336989010334e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.900987122462386e-23,0.8710461473815119
36,112,6,1,1,8.33136614956199e-23,4.43698051e8,17.0,3.0,-1.2002833413492141e22,out,"DomainError(-5.799020969635579e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.993981903712786e-23,0.8336383065159313
30,107,9,0,1,7.960151305642507e-23,-62.0,-1.0,19.0,1.2562575277823625e22,in,out,9.998836556454474e-22,0.07961077532069519
32,116,6,1,1,7.847117435080819e-23,-3.0,-1.2743533001423735e22,0.0,27115.0,"DomainError(-8.456044050975201e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999898592368407e-23,0.7847197011647178
65,44,6,1,1,7.681647203546822e-23,3.1486285e7,-4.246400070505187e18,1.1370345333806e13,1.3013794828616401e22,"DomainError(-2.5197908329226563e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.380155999956168e-21,0.008189253146304514
37,112,6,1,1,7.616997272046441e-23,-1.0,2.057323892e9,-1.3128532993833307e22,2.0,out,"DomainError(-8.479315631802799e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.989857141784168e-23,0.7624730928520627
39,100,6,1,1,7.604547434976413e-23,-1.3150026461806162e22,30588.0,3.0,1.15381253e8,"DomainError(-1.3614621255019726e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.994091469208587e-22,0.07609043261616859
33,107,9,0,1,7.581502632084643e-23,2.0,0.0,1.3189997399302302e22,4.8826545e7,in,out,9.985808846293073e-22,0.07592276949001527
61,82,6,1,1,7.557217158762784e-23,-1.3157724522092715e22,1.4036644074762994e21,368401.0,8.07974389e8,"DomainError(-4.663710928555516e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.674923685063478e-21,0.007811138779761031
35,117,0,2,1,7.553855577507096e-23,0.0,0.0,-1.0931603964158527e22,-1.3112038e7,"DomainError(""The point should not be at the origin (0, 0)"", """")","DomainError(-5.610372183443258e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.215097960773606e-23,0.9195088863913874
41,96,6,1,1,7.293873358117097e-23,97.0,1.3710136589705057e22,222.0,1.068856429461e12,out,"DomainError(-8.133916935991434e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.993535785063534e-22,0.07298591324422546
35,104,6,1,1,7.12728477583465e-23,-2513.0,-1.4030588526370388e22,1564.0,42.0,"DomainError(-1.825584956348657e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.995011743564024e-23,0.71308418225962
50,81,6,1,1,7.092795517368766e-23,2.384730965612357e16,-3450.0,1.4098837179108241e22,23700.0,"DomainError(-6.543603649636657e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,8.908362099110455e-17,7.961952420049268e-7
40,118,6,1,1,6.989259152312899e-23,4.0,1.430766822417547e22,1.0,1.55105830635637e14,"DomainError(-7.825578618550393e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998602818341943e-22,0.06990235815239554
50,121,6,1,1,6.95210222213576e-23,115.0,-2.0686925973498855e19,120.0,1.4363451397193867e22,out,"DomainError(-3.9353844557993875e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.8480300809362877e-19,0.0003761898842368161
40,104,0,2,1,6.931864619866336e-23,3.6990087721439813e21,0.0,3.45531046864768e14,-6.0,"DomainError(-8.80774928115695e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-8.978134611907822e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.0820401421762986e-21,0.02249115618257843
28,128,5,1,1,6.884938826533615e-23,47.0,1.0,0.0,-1.4382060659933417e22,in,"DomainError(-3.044819031028156e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.901858602634284e-23,0.6953178289883831
31,108,6,1,1,6.650751913820755e-23,1.50358938802382e22,6.0,5.0,113990.0,"DomainError(-5.52866162003196e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998015002354605e-22,0.06652072348615655
39,95,6,1,1,6.627920875632684e-23,1139.0,1.381365213e10,1.0,1.5087687658996958e22,out,"DomainError(-3.5821284200415377e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.990453909536203e-22,0.06634253994511825
59,97,6,1,1,6.485094017758735e-23,9.620540335271277e18,-2.1062443274113e13,0.0,-1.5419973927921873e22,out,"DomainError(-1.1077188464471738e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.995662246247078e-23,0.6487908312621904
36,102,6,1,1,6.278597912435487e-23,717723.0,19.0,-1.5927122805863785e22,-216.0,out,"DomainError(-1.1773678799519967e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.971438731621693e-21,0.006296581748554128
30,121,6,1,1,6.26659707822732e-23,11.0,910.0,5.0,-1.595762401055594e22,out,"DomainError(-1.2155224288123832e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999144737716318e-23,0.6267133082482547
37,104,9,0,1,6.176422226938843e-23,71.0,0.0,1.6190602961669929e22,6.3696394887e10,in,out,9.992426709552425e-21,0.006181103356039019
47,99,6,1,1,6.122389602913212e-23,3.26157630806152e14,-1.633349173865332e22,4.0,8.047213e6,"DomainError(-1.2470119414870507e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.945140879829304e-23,0.61561617647173
27,117,0,2,1,6.107151597711137e-23,0.0,0.0,1.354260911883871e22,19.0,"DomainError(""The point should not be at the origin (0, 0)"", """")","DomainError(-6.583609173548899e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.2547304961513805e-22,0.07398365822552883
44,76,6,1,1,5.486599227736593e-23,2237.0,1.8226226456356897e22,6.26078591345e11,24381.0,out,"DomainError(-4.622817141589462e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.2338967118480905e-17,2.456066656366381e-6
29,125,6,1,1,5.2908643605204276e-23,426.0,-1.8550494108394409e22,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.999963301277287e-23,0.5290883777388093
47,128,9,0,1,5.2234304133487964e-23,51.0,45.0,-1.1511624142093952e18,1.914450694387773e22,in,out,9.997214631908037e-22,0.05224885736350215
32,102,9,0,1,5.1203409177239e-23,64366.0,1.9529949588679364e22,1.0,-11.0,out,in,9.999021087727937e-22,0.051208422032515064
35,96,6,1,1,5.080967880345012e-23,1.968128954068683e22,0.0,6.390027e6,6987.0,"DomainError(-1.2847039608050996e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.991735993500374e-22,0.05085170268359955
29,125,9,0,1,5.0382002138640526e-23,1.0,1.0,-1.984835769821559e22,-29.0,in,out,9.999674882672751e-23,0.5038364019808436
40,100,6,1,1,4.714441249061151e-23,0.0,56236.0,2.282322496e9,-2.1211421400131845e22,out,"DomainError(-1.0270195904951097e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.972705576237581e-20,0.00047273442628191736
33,103,5,1,1,4.6871885989717526e-23,-121384.0,2.1125586426127507e22,9.0,21.0,"DomainError(-1.3084003573848522e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.899272057882827e-22,0.04734882091900209
43,98,0,2,1,4.664959018046759e-23,6.430924662776774e21,1435.0,4.0,-7.09687996841547e14,"DomainError(-1.060101595361655e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.541172896679255e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.9662219805373064e-21,0.015726938336562864
30,123,9,0,1,4.4631231141174934e-23,7.0,0.0,1927.0,-2.2405834982164345e22,in,out,9.984318846821765e-23,0.4470132797830476
44,139,9,0,1,4.308396430404795e-23,0.0,1.0,-2.3533411078205092e16,-2.3210491795564206e22,in,out,9.976187035902291e-23,0.43186804887475977
26,121,6,1,1,4.2727638808250405e-23,0.0,0.0,2.2970646374495294e22,1.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.812251967335916e-22,0.04354519120634772
38,113,6,1,1,4.2156354456166617e-23,0.0,6.8534254511e10,-1.0,-2.37212162412405e22,"DomainError(-6.975697417411813e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.992171190808507e-22,0.04218938371967142
40,116,5,1,1,4.129681808856058e-23,25.0,0.0,2.219622141628e12,-2.3979844161655586e22,in,"DomainError(-3.7371398724358084e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.899614914352384e-23,0.41715580298672805
58,91,6,1,1,4.1176407928991425e-23,-7.132740817327053e17,2.428575154283436e22,1.0,3.11372006132755e14,out,"DomainError(-2.3996463242305347e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.449222491551935e-19,0.00028412757991974494
33,110,6,1,1,4.0552921000206056e-23,14.0,417.0,-2.465913614446956e22,-128.0,out,"DomainError(-2.4695756498741356e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.997851565729356e-23,0.4056163540096293
31,104,6,1,1,4.0422126065715634e-23,1073.0,37.0,2.473892635865481e22,-1.0,out,"DomainError(-3.3364341337556803e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.996641878146578e-22,0.040435704868133256
44,106,6,1,1,4.0404180983120735e-23,1.0,2886.0,3.280440518709001e15,2.4749913886826504e22,out,"DomainError(-4.456029926428446e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.980521049978896e-22,0.04048303768990715
45,122,6,1,1,4.0075996124038163e-23,80.0,5.116229623078467e16,-2.4952592492094873e22,68.0,out,"DomainError(-1.290794046012227e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.995320941146457e-23,0.4009475669666838
47,86,6,1,1,3.963704567843385e-23,-853.0,-2.522892367622983e22,89198.0,-4.350555208253e12,out,"DomainError(-6.477004594408657e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.0917102483603205e-18,1.8949587166532793e-5
51,76,6,1,1,3.957175641742315e-23,-57564.0,-2.025170686704969e15,2.5270548758348874e22,99769.0,out,"DomainError(-1.3752273202491477e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.996074122152923e-21,0.003958729790701103
33,118,9,0,1,3.7692459074279684e-23,-2.6530505691584688e22,4.382445e6,5.0,2.0,out,in,9.964167608250179e-23,0.378280058668131
63,62,6,1,1,3.7323861788174525e-23,-2.6792522075726835e22,43176.0,-1.0473488699721242e16,1.452205259156777e15,"DomainError(-2.5136086670211033e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.732010360811342e-20,0.0003835164617011659
45,78,6,1,1,3.625074272562228e-23,-6.925269e6,1.82941839785e11,2.7585641694816717e22,44.0,out,"DomainError(-4.463024661411997e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.971322895327392e-21,0.003635499833488448
39,88,0,2,1,3.5662619266263354e-23,1330.0,-2.4573502136e10,7.944826800799938e21,1.0,"DomainError(-4.885547204416871e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.447492357872632e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.3657591608726845e-20,0.001507449272778387
51,112,6,1,1,3.4181097496557146e-23,3.800602e6,2.6516133028762086e18,3.0,-2.9253284364198254e22,out,"DomainError(-4.0687706078543595e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.986889068549789e-23,0.34225970932428346
48,88,6,1,1,3.3241782691285283e-23,7.7567095372777e13,-3.008262250213679e22,3.5643774e7,-7.0,"DomainError(-1.0438418994722504e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.2099134837894867e-16,2.747451213385191e-7
35,112,5,1,1,3.12884375840289e-23,1.0,-4.0,-3.1644245809397125e22,8.9496748e7,in,"DomainError(-1.561989719300094e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.877515633222591e-23,0.31676424260764124
40,102,6,1,1,3.103303288663349e-23,-6.0,3.222372765346821e22,2.344450152379e12,46.0,out,"DomainError(-6.874448028087964e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.993578817969833e-22,0.031052972565575626
48,134,5,1,1,2.994006090320857e-23,-8.0,20.0,6.018418070517981e20,3.307031721521672e22,in,"DomainError(-5.565740918704683e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",4.971144420774783e-21,0.006022770285668391
55,99,6,1,1,2.9529833059546685e-23,58.0,3.419499249312979e22,-3.5404561e7,3.309337975216082e20,"DomainError(-1.5370344044816345e38, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.959437590897762e-22,0.029650101012264903
34,117,6,1,1,2.9489872280947924e-23,0.0,-3.3909946793701606e22,1.6879182e7,0.0,"DomainError(-6.472412981050759e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.996039318566283e-23,0.29501556907818977
44,114,9,0,1,2.773576967260904e-23,3.6054524961949997e22,-7.532241694707332e15,68.0,-3.0,out,in,9.993865687204061e-22,0.027752794104608933
39,100,9,0,1,2.771308814069679e-23,3.6084033469063144e22,-5.3405135839e10,-1.0,54.0,out,in,9.99113706591055e-22,0.027737671856442637
41,112,6,1,1,2.7246532749219893e-23,13.0,5.07132039299019e14,0.0,3.6701918112726515e22,"DomainError(-4.98702957100302e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.990192256670226e-22,0.027273281683871498
51,88,6,1,1,2.697493785823661e-23,1.0,3.558890734873e12,-4.69136684029e11,-3.7071447769754777e22,out,"DomainError(-3.0455333237296214e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.938989463998349e-23,0.2714052364774807
