bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
8,0,11,0,0,215.30858446733617,0.0,29999457,1.0,1.0,1.0,98,17,98,18,Underweight,Normal
10,0,15,0,0,217.88001303876473,0.0,29999457,1.0,1.0,1.0,117,31,117,32,Normal,Overweight
8,0,18,0,0,221.306888781595,0.0,29999457,1.0,1.0,1.0,98,24,98,23,Obese,Overweight
8,0,15,0,0,226.59836131515644,0.0,29999457,1.0,1.0,1.0,90,18,90,19,Normal,Overweight
10,0,18,0,0,229.38407560087072,0.0,29999457,1.0,1.0,1.0,127,40,127,41,Overweight,Obese
8,0,15,0,0,230.38407560087072,0.0,29999457,1.0,1.0,1.0,97,21,97,22,Normal,Overweight
10,0,15,0,0,231.38407560087072,0.0,29999457,1.0,1.0,1.0,131,39,131,40,Normal,Overweight
8,0,18,0,0,232.38407560087072,0.0,29999457,1.0,1.0,1.0,90,20,90,21,Overweight,Obese
8,0,18,0,0,238.89743124585502,0.0,29999457,1.0,1.0,1.0,97,24,97,23,Obese,Overweight
10,0,11,0,0,240.21365901187184,0.0,29999457,1.0,1.0,1.0,106,21,106,20,Normal,Underweight
10,0,11,0,0,241.99937329758615,0.0,29999457,1.0,1.0,1.0,123,28,123,27,Normal,Underweight
8,0,11,0,0,242.99937329758615,0.0,29999457,1.0,1.0,1.0,94,16,94,17,Underweight,Normal
10,0,11,0,0,244.7064800787727,0.0,29999457,1.0,1.0,1.0,130,32,130,31,Normal,Underweight
10,0,18,0,0,245.75188773969134,0.0,29999457,1.0,1.0,1.0,103,27,103,26,Obese,Overweight
8,0,18,0,0,246.75188773969134,0.0,29999457,1.0,1.0,1.0,88,19,88,20,Overweight,Obese
10,0,11,0,0,247.75188773969134,0.0,29999457,1.0,1.0,1.0,126,29,125,29,Underweight,Normal
8,0,15,0,0,249.4589945208779,0.0,29999457,1.0,1.0,1.0,95,20,95,21,Normal,Overweight
8,0,11,0,0,251.04359781475927,0.0,29999457,1.0,1.0,1.0,78,12,78,11,Normal,Underweight
8,0,18,0,0,254.63265264473068,0.0,29999457,1.0,1.0,1.0,97,23,96,23,Overweight,Obese
10,0,11,0,0,255.63265264473068,0.0,29999457,1.0,1.0,1.0,127,29,127,30,Underweight,Normal
8,0,15,0,0,257.33975942591724,0.0,29999457,1.0,1.0,1.0,79,15,79,14,Overweight,Normal
8,0,15,0,0,259.1254737116315,0.0,29999457,1.0,1.0,1.0,96,21,96,22,Normal,Overweight
8,0,18,0,0,260.1254737116315,0.0,29999457,1.0,1.0,1.0,85,19,85,18,Obese,Overweight
10,0,15,0,0,261.1254737116315,0.0,29999457,1.0,1.0,1.0,124,35,123,35,Normal,Overweight
10,0,11,0,0,262.1254737116315,0.0,29999457,1.0,1.0,1.0,105,21,105,20,Normal,Underweight
10,0,11,0,0,263.1254737116315,0.0,29999457,1.0,1.0,1.0,123,28,124,28,Normal,Underweight
10,0,15,0,0,264.9111879973458,0.0,29999457,1.0,1.0,1.0,100,23,101,23,Overweight,Normal
8,0,11,0,0,267.4040090642466,0.0,29999457,1.0,1.0,1.0,96,18,96,17,Normal,Underweight
10,0,15,0,0,268.4040090642466,0.0,29999457,1.0,1.0,1.0,104,25,104,24,Overweight,Normal
10,0,18,0,0,269.4040090642466,0.0,29999457,1.0,1.0,1.0,105,28,106,28,Obese,Overweight
10,0,15,0,0,270.4040090642466,0.0,29999457,1.0,1.0,1.0,109,28,109,27,Overweight,Normal
8,0,18,0,0,271.4040090642466,0.0,29999457,1.0,1.0,1.0,91,20,91,21,Overweight,Obese
10,0,15,0,0,279.62139365194724,0.0,29999457,1.0,1.0,1.0,205,97,206,97,Overweight,Normal
10,0,18,0,0,280.62139365194724,0.0,29999457,1.0,1.0,1.0,196,96,196,95,Obese,Overweight
10,0,11,0,0,281.62139365194724,0.0,29999457,1.0,1.0,1.0,226,94,226,95,Underweight,Normal
10,0,15,0,0,282.62139365194724,0.0,29999457,1.0,1.0,1.0,190,83,191,83,Overweight,Normal
10,0,15,0,0,283.62139365194724,0.0,29999457,1.0,1.0,1.0,202,93,202,94,Normal,Overweight
12,0,15,0,0,285.4071079376615,0.0,29999457,1.0,1.0,1.0,216,107,216,108,Normal,Overweight
12,0,15,0,0,286.4071079376615,0.0,29999457,1.0,1.0,1.0,226,117,225,117,Normal,Overweight
10,0,18,0,0,288.19282222337586,0.0,29999457,1.0,1.0,1.0,194,93,193,93,Overweight,Obese
10,0,18,0,0,289.19282222337586,0.0,29999457,1.0,1.0,1.0,188,89,189,89,Obese,Overweight
10,0,11,0,0,290.19282222337586,0.0,29999457,1.0,1.0,1.0,215,86,215,85,Normal,Underweight
12,0,15,0,0,291.19282222337586,0.0,29999457,1.0,1.0,1.0,215,106,214,106,Normal,Overweight
4,0,14,0,1,3.977282097653215,-1223.5,4586792,0.9545454545454546,0.9545454545454546,1.0,1,0,1,1,Underweight,Severely obese
6,0,14,0,1,5.885915743275438,-1211.5,4782971,0.9545454545454546,0.9545454545454546,1.0,15,1,15,0,Severely obese,Underweight
5,0,10,1,1,0.9484644928338896,-1268.0,1658550,0.9473684210526316,0.9473684210526316,1.0,-1,0,0,0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
7,0,10,1,1,4.931370288729983,-1203.5,4685070,0.9473684210526316,0.9473684210526316,1.0,0,20,-1,20,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
5,0,6,1,1,1.886784058769706,-1199.0,1866275,0.9245283018867925,0.9245283018867925,1.0,1,0,1,-1,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
7,0,6,1,1,6.81044404516223,-1120.5,4854353,0.9245283018867925,0.9245283018867925,1.0,15,-1,15,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
9,0,6,1,1,26.724264652865937,-804.5,9304556,0.9245283018867925,0.9245283018867925,1.0,130,-1,130,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
7,0,6,1,1,145.2757313672393,0.0,29999457,0.9245283018867925,0.9245283018867925,1.0,86,-1,86,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
7,0,6,1,1,233.43185513063844,0.0,29999457,0.9245283018867925,0.9245283018867925,1.0,59,-1,59,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
5,0,6,1,1,303.78270054275094,0.0,32274812,0.9245283018867925,0.9245283018867925,1.0,7,0,7,-1,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
7,0,6,1,1,305.5498405643957,0.0,32274812,0.9245283018867925,0.9245283018867925,1.0,35,-1,35,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
6,0,19,0,1,172.17978188240133,0.0,29999457,0.9,0.9,1.0,35,3,35,4,Overweight,Severely obese
6,0,20,0,1,14.75841294470359,-976.5,5384049,0.7857142857142857,0.7857142857142857,1.0,44,6,44,5,Severely obese,Obese
10,0,20,0,1,15.544127230417876,-882.0,5405845,0.7857142857142857,0.7857142857142857,1.0,122,44,122,45,Obese,Severely obese
8,0,20,0,1,23.676308809427397,-917.0,6043822,0.7857142857142857,0.7857142857142857,1.0,68,13,68,14,Obese,Severely obese
12,0,20,0,1,31.971817124612535,-470.0,14126874,0.7857142857142857,0.7857142857142857,1.0,193,112,194,112,Severely obese,Obese
11,0,20,0,1,40.41630527100965,-21.0,26401323,0.7857142857142857,0.7857142857142857,1.0,182,99,182,100,Obese,Severely obese
10,0,20,0,1,45.9614894932254,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,105,33,105,34,Obese,Severely obese
10,0,20,0,1,59.717001240816494,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,109,35,108,35,Obese,Severely obese
8,0,20,0,1,63.50271552653078,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,92,25,91,25,Obese,Severely obese
10,0,20,0,1,67.28842981224506,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,117,41,117,40,Severely obese,Obese
10,0,20,0,1,70.89163275936782,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,117,41,118,41,Severely obese,Obese
10,0,20,0,1,77.68014454008579,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,110,37,110,36,Severely obese,Obese
10,0,20,0,1,81.46585882580008,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,124,46,124,47,Obese,Severely obese
10,0,20,0,1,85.372893455074,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,133,53,134,53,Severely obese,Obese
10,0,20,0,1,88.35261629564985,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,131,52,132,52,Severely obese,Obese
12,0,20,0,1,105.34418495470096,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,335,337,336,337,Severely obese,Obese
8,0,20,0,1,121.39431622852224,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,60,11,61,11,Severely obese,Obese
10,0,20,0,1,123.46215683385822,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,114,38,114,39,Obese,Severely obese
10,0,20,0,1,132.51056180026276,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,109,35,109,36,Obese,Severely obese
8,0,20,0,1,139.03630274454676,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,70,15,70,14,Severely obese,Obese
12,0,20,0,1,146.8572619674725,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,201,122,201,121,Severely obese,Obese
12,0,20,0,1,147.95920401920364,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,188,105,187,105,Obese,Severely obese
12,0,20,0,1,151.3796671932442,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,199,119,200,119,Severely obese,Obese
10,0,20,0,1,157.27248826014502,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,178,94,177,94,Obese,Severely obese
10,0,20,0,1,158.0582025458593,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,169,86,169,85,Severely obese,Obese
10,0,20,0,1,159.84391683157358,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,177,93,177,94,Obese,Severely obese
10,0,20,0,1,160.6296311172879,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,181,98,180,98,Obese,Severely obese
10,0,20,0,1,163.41534540300216,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,174,90,173,90,Obese,Severely obese
10,0,20,0,1,164.70105968871644,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,171,87,171,88,Obese,Severely obese
12,0,20,0,1,165.48677397443072,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,190,109,191,109,Severely obese,Obese
6,0,20,0,1,169.6260416507383,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,45,6,44,6,Obese,Severely obese
8,0,20,0,1,175.94794697190122,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,61,11,60,11,Obese,Severely obese
6,0,20,0,1,178.2892451571192,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,40,4,40,5,Obese,Severely obese
8,0,20,0,1,180.90889845361292,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,75,16,75,17,Obese,Severely obese
8,0,20,0,1,191.02245314977228,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,95,27,94,27,Obese,Severely obese
8,0,20,0,1,192.80816743548655,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,94,27,95,27,Severely obese,Obese
8,0,20,0,1,198.8565724018911,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,81,19,81,20,Obese,Severely obese
8,0,20,0,1,199.6422866876054,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,90,24,90,25,Obese,Severely obese
10,0,20,0,1,205.42800097331968,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,105,34,105,33,Severely obese,Obese
8,0,20,0,1,206.21371525903396,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,74,17,74,16,Severely obese,Obese
8,0,20,0,1,208.3156573107651,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,73,15,73,16,Obese,Severely obese
8,0,20,0,1,212.27287018162187,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,89,24,90,24,Severely obese,Obese
8,0,20,0,1,213.30858446733617,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,97,29,97,28,Severely obese,Obese
8,0,20,0,1,216.09429875305045,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,91,25,92,25,Severely obese,Obese
10,0,20,0,1,216.88001303876473,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,108,35,109,35,Severely obese,Obese
10,0,20,0,1,222.74634329897233,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,101,31,102,31,Severely obese,Obese
10,0,20,0,1,224.36543343394217,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,101,31,101,30,Severely obese,Obese
10,0,20,0,1,225.59836131515644,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,103,31,103,32,Obese,Severely obese
10,0,20,0,1,228.38407560087072,0.0,29999457,0.7857142857142857,0.7857142857142857,1.0,119,43,119,42,Severely obese,Obese
