bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
15,11,14,0,1,1.4999136957353216e-8,9.544033899043015e-8,0.15715720539149788,0.0,6.3640016e7,34294.0,0.0,Severely obese,Underweight
17,12,6,1,1,1.397781165372984e-8,9.24389829305246e-8,0.15121122291268935,-6.6131079e7,0.0,11485.0,14.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,4,6,1,1,1.3336543807510678e-8,7.936465042970326e-6,0.0016804136016857327,-6.9025095e7,3513.0,297835.0,13227.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
27,4,10,1,1,1.2487157757063422e-8,9.357014065435107e-8,0.1334523777536158,109184.0,6.0314591e7,-4.5914818e7,1604.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,16,6,1,1,1.1825943018890257e-8,5.21237186884981e-7,0.02268821817868462,1.0,-1.1310143e7,7.7355517e7,40.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
21,3,6,1,1,1.1045515096809766e-8,9.199145775255959e-7,0.01200710953675743,-314.0,4085.0,8.3701373e7,32825.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
22,12,6,1,1,1.0807227131908906e-8,1.4754118080114182e-7,0.07324888599390462,1.07461798e8,11.0,2.1914572e7,-17.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
21,4,10,1,1,1.0801365357113992e-8,0.0020321561029543237,5.315224229777968e-6,31460.0,8.770817e7,12719.0,-38.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,14,6,1,1,1.0757800759606554e-8,9.244974236726154e-8,0.11636377218738606,17.0,0.0,-8.5940253e7,1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
19,12,10,1,1,1.0474260865393616e-8,9.470842265201424e-8,0.11059481904665479,124.0,344357.0,-9.0446502e7,7.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,13,10,1,1,1.0227145898312923e-8,9.412614837505232e-8,0.10865361087082981,-9.2607754e7,-20.0,0.0,2.150826e6,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
16,14,10,1,1,1.0132207914025406e-8,9.472821667028918e-8,0.10696082191952949,1.0,14675.0,9.0,-9.3486014e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
18,12,6,1,1,9.729359954028999e-9,2.1375882659321987e-5,0.00045515593948051736,15.0,0.0,9.5021178e7,-805343.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
17,12,10,1,1,9.387207843788159e-9,9.470183692931681e-8,0.09912382006691746,-3.0,10056.0,0.0,1.00931271e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
19,14,6,1,1,9.330079351751364e-9,0.9245283018867925,1.0091718482506578e-8,9.4583452e7,0.0,-4.507699e6,94.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
14,13,14,0,1,9.102267507121746e-9,9.545200165870086e-9,0.9535962943624697,1.04868975e8,14.0,1.0,51.0,Underweight,Severely obese
18,19,10,1,1,8.988099981758166e-9,9.47110863671838e-9,0.9490018884286,-1.05402513e8,-47421.0,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
16,18,10,1,1,8.736597376360146e-9,9.469969800565967e-9,0.92255810317769,-1.08436768e8,1.0,4.0,9047.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,8,10,1,1,8.722464718351096e-9,8.614685072115307e-5,0.00010125111533774646,72.0,1.08707799e8,-4791.0,95331.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
15,14,14,0,1,8.692647732410722e-9,9.544894213079896e-9,0.910711794008016,6.0,0.0,3025.0,1.09810668e8,Underweight,Severely obese
19,12,6,1,1,8.502121804434503e-9,9.242931750158903e-8,0.09198511937825718,1.08741016e8,1.0,126.0,-15980.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
20,13,6,1,1,8.456779649698226e-9,9.236807308551593e-8,0.09155522430211135,1.09099085e8,0.0,-224835.0,379.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
28,11,6,1,1,8.439976607058664e-9,5.322220337880245e-7,0.01585799923950569,1.04636347e8,10.0,-3.974804e6,-1.4246877e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
14,19,10,1,1,8.2269120594688e-9,9.473501561416213e-9,0.8684130156240711,-7.0,-1.15154801e8,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
23,4,10,1,1,8.165772803511313e-9,1.6937640874268994e-6,0.004821080376025942,7762.0,1.16015726e8,37537.0,-1265.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
19,11,6,1,1,8.103752186200518e-9,9.173884537125951e-8,0.08833501395625053,-1.0,293362.0,1.1408607e8,93.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,6,6,1,1,8.100516244870826e-9,0.00021441108160128567,3.778030587026456e-5,-547265.0,1.14132695e8,4024.0,2004.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
22,13,10,1,1,7.936061435073018e-9,2.2969987461311555e-7,0.034549698594480115,104.0,1.011896e6,-2.0,-1.18363241e8,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
26,7,6,1,1,7.843861713428683e-9,5.020878428913253e-7,0.015622488822392084,-28147.0,1.15235762e8,2.4735762e7,117.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,14,10,1,1,7.749883315256813e-9,9.472901082510463e-9,0.8181108667507563,4685.0,-1.22242903e8,29.0,24.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
20,14,6,1,1,7.702454756830108e-9,9.241188236956491e-9,0.8334918150489756,25308.0,8.0,-1.20005037e8,1563.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
26,4,11,0,1,7.604011432428443e-9,9.558678900821227e-9,0.7955086169674713,4.596557e6,2828.0,262120.0,1.31440913e8,Underweight,Normal
18,16,6,1,1,7.595221645885016e-9,6.284221614524518e-7,0.012086177273459654,-1.21724937e8,-2579.0,56.0,3.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
23,7,14,0,1,7.505165884010026e-9,9.531617502279354e-9,0.7873968801428792,1.27019147e8,339.0,5532.0,6.603172e6,Underweight,Severely obese
23,8,6,1,1,7.478122143194918e-9,0.00019298347108447252,3.87500654909539e-5,129417.0,17.0,-11217.0,1.23631015e8,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
17,11,10,1,1,7.454072099423367e-9,9.472967706085182e-8,0.07868782340126707,-14.0,7.0,2792.0,1.27094085e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
15,17,10,1,1,7.315714499802786e-9,9.473410523696283e-9,0.7722366175838837,-1.29497729e8,12.0,1.0,67.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
22,17,6,1,1,7.223643097969218e-9,6.2023479093705e-6,0.0011646626734781755,3.4036204e7,0.0,708.0,-1.23377922e8,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,14,14,0,1,7.181208420623669e-9,9.545357278263858e-9,0.7523247387477373,1.0,1.0,1.32922679e8,16.0,Severely obese,Underweight
28,14,10,1,1,7.01460370244077e-9,6.743315228923011e-7,0.010402307269211092,-1.0,1.649694647e9,227126.0,1.784751041e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
19,12,9,1,1,6.8477035481910546e-9,9.738001288457619e-9,0.7031939455900039,-10.0,0.0,230765.0,1.43113486e8,"DomainError(""Height or Weight cannot be negative."", """")",Obese
18,11,14,0,1,6.424362997353054e-9,9.545042177255232e-9,0.6730575808938375,7318.0,2.0,6303.0,1.48582119e8,Underweight,Severely obese
19,18,14,0,1,6.4219233350984404e-9,9.479242140123563e-9,0.6774722325021998,1.32486362e8,0.0,3.0,6.7385362e7,Underweight,Severely obese
23,11,10,1,1,6.243856755309439e-9,9.423233907249922e-8,0.06626023312979235,1.51593471e8,-22239.0,1.0,6.367696e6,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
20,12,14,0,1,6.166665751313207e-9,6.646583690211969e-8,0.09277947948499454,1.54779906e8,1.86913e6,13.0,56.0,Underweight,Severely obese
25,11,10,1,1,6.00362480236629e-9,5.5572998490733606e-5,0.00010803132754061041,82.0,13051.0,-5.5066422e7,1.47892503e8,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
27,4,14,0,1,5.150229972035309e-9,3.5473381850581173e-6,0.0014518576192506245,1276.0,156812.0,1.77888138e8,5.2188646e7,Severely obese,Underweight
21,14,10,1,1,5.132360068768523e-9,2.3800876468884686e-7,0.021563743988496177,1928.0,166548.0,3.0,-1.84420739e8,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
17,12,14,0,1,5.023101458180075e-9,9.545184323716373e-9,0.526244573999421,1.0,72577.0,1.90031079e8,38.0,Severely obese,Underweight
14,13,10,1,1,5.0114515593768816e-9,9.472239693959303e-8,0.05290672239399533,0.0,1.8904074e8,-1.0,18.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
18,9,6,1,1,4.938096706967191e-9,0.03875824264031247,1.2740765242619835e-7,1.87224115e8,25.0,503.0,-459.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
14,14,14,0,1,4.9280088563771025e-9,9.545290080092016e-9,0.5162764897690356,0.0,1.93698e8,927.0,1.0,Severely obese,Underweight
18,11,6,1,1,4.6981868605928395e-9,9.243656581008792e-8,0.05082606454944814,-2.0,54648.0,1.96784054e8,28.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
16,11,10,1,1,4.3207211034293004e-9,9.472597702136084e-8,0.04561284284726851,886.0,2.19261679e8,-3.0,33.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,16,14,0,1,4.141100058246635e-9,9.484747500468284e-9,0.4366062520949745,2.22686533e8,5.9526445e7,0.0,22.0,Underweight,Severely obese
22,13,14,0,1,4.081126567682079e-9,9.482040458317171e-9,0.43040594328010057,1.0,2.32354671e8,2.6814143e7,4144.0,Severely obese,Underweight
25,9,14,0,1,4.066982255422036e-9,2.0215881525858203e-6,0.0020117758655342063,11.0,2.33980875e8,2.8297187e7,986856.0,Severely obese,Underweight
14,13,6,1,1,3.9862161163324135e-9,9.242201668778153e-8,0.04313059008221581,23.0,0.0,2.31931327e8,-2.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,17,10,1,1,3.922684015862465e-9,2.4498035217928904e-6,0.0016012239271301423,-4.3586118e7,2.37545201e8,0.0,565.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
15,12,14,0,1,3.90079848319523e-9,9.545403668452802e-9,0.40865725732346153,2.44705144e8,226.0,0.0,74.0,Underweight,Severely obese
16,11,6,1,1,3.867842086036993e-9,9.234387361552579e-8,0.04188520509915768,-2.0,-16.0,2.39029483e8,58.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
21,16,10,1,1,3.839677071515635e-9,9.46819268001784e-9,0.4055343190912334,672.0,1.76533e6,-2.46724288e8,2.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
19,16,6,1,1,3.817896812429247e-9,9.245083482183411e-9,0.4129650986696742,176597.0,28.0,0.0,-2.42156348e8,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
24,13,10,1,1,3.757369469524573e-9,9.398407644988822e-9,0.3997878801871274,-2.48468226e8,-183.0,41.0,4.2849843e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
13,20,10,1,1,3.7246615927671045e-9,9.473404271430078e-9,0.3931703415212576,4.0,2.0,-2.54350196e8,0.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
21,13,6,1,1,3.455490008558978e-9,9.240188084167478e-9,0.37396316796621903,12521.0,13060.0,0.0,-2.67540398e8,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,16,14,0,1,3.206195441500453e-9,9.545377705164019e-9,0.33588984538201266,1.0,0.0,1.0,2.97719048e8,Underweight,Severely obese
20,16,10,1,1,3.0577478284348855e-9,2.2948832403534772e-7,0.013324197827005375,11.0,-3.903429e6,0.0,3.05922127e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
23,15,6,1,1,2.6988205746548537e-9,0.0004080161053257194,6.614495210919148e-6,1682.0,0.0,3.32859202e8,-8.0983856e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
26,9,6,1,1,2.393783003416739e-9,8.537564309997917e-5,2.8038242717697586e-5,-7.382603e6,4.305019e6,3.78814001e8,22.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
19,18,10,1,1,2.2879112903721924e-9,9.406731264309617e-8,0.024322064977585045,0.0,-2.882344e6,0.0,4.11193335e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
19,11,10,1,1,2.2506402756494547e-9,9.46829741659821e-8,0.023770274386438417,-2.0,4.21056079e8,23.0,123231.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
25,6,14,0,1,2.2481628602852087e-9,9.93568590517656e-9,0.22627153089792226,1.5810794e7,3260.0,7603.0,4.24298165e8,Underweight,Severely obese
18,17,10,1,1,2.2393732338720316e-9,9.465356763346152e-8,0.023658624707563355,1.0,2.0,-271440.0,4.23050618e8,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
19,9,10,1,1,2.235931913251014e-9,9.46961418343327e-8,0.023611647422370086,-2047.0,4.23701937e8,94.0,117.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
23,19,10,1,1,1.9611693264100583e-9,7.059776488472107e-8,0.02777948182371563,-2.55906626e8,4.09709399e8,0.0,110.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,12,14,0,1,1.8888100297406273e-9,9.53888360230405e-9,0.19801164460004508,1209.0,3.021273e6,5.0536087e8,0.0,Severely obese,Underweight
17,18,10,1,1,1.8016072521119684e-9,9.473257634997865e-9,0.19017821762348538,1.0,1.0,45567.0,-5.25846249e8,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
14,19,6,1,1,1.8013815846202833e-9,9.243649481131146e-9,0.19487774696535207,6.0,-5.13232903e8,45.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
26,13,6,1,1,1.72011590237682e-9,3.537575646096045e-7,0.004862414473808029,5.00967279e8,14384.0,-1.0,-1.94707954e8,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
20,21,10,1,1,1.7144475112546722e-9,6.397518065034184e-8,0.026798634936648847,-1.4221694e7,5.52396384e8,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
22,11,14,0,1,1.7111215072017575e-9,7.190602637818296e-6,0.00023796635600502737,8.0,5.59794241e8,61491.0,1.946394e6,Severely obese,Underweight
20,10,10,1,1,1.642376619426283e-9,9.337024348763971e-7,0.001758993613038719,95.0,-54.0,161949.0,5.7682768e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,4,6,1,1,1.5460646302360905e-9,9.196449613665744e-8,0.01681153809551317,2.189513e6,-235.0,6.00177162e8,760667.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
17,15,10,1,1,1.5147701543053506e-9,9.472760496948656e-8,0.01599079967020474,1.0,1.0,6.25420576e8,-11281.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
23,6,6,1,1,1.4287559135474428e-9,0.0008585443537742672,1.664160863986182e-6,95306.0,-22.0,6.47181386e8,464785.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
28,6,10,1,1,1.3833650761496777e-9,6.32297836068478e-5,2.187837751827857e-5,3.11590872e8,-15971.0,2739.0,6.09822938e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
16,14,14,0,1,1.3283488801113344e-9,9.544993025671952e-9,0.13916708755455803,0.0,7.18595445e8,36848.0,1.0,Severely obese,Underweight
17,16,6,1,1,1.2932592493225868e-9,9.244834921719084e-9,0.13988992343003398,20.0,-7.1488242e8,6969.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
22,8,6,1,1,1.2450783838455462e-9,0.0010115982482649779,1.2308032225055916e-6,7.42574606e8,57.0,28343.0,-31221.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
25,10,10,1,1,1.2122936139022865e-9,0.0005932185927461341,2.043586679052528e-6,-7.7875385e8,6.5073039e7,500.0,7059.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
18,14,6,1,1,1.1893952345377744e-9,9.240667378167163e-9,0.1287131314073643,3341.0,27.0,-7.77306232e8,13.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
20,22,10,1,1,1.140204902093615e-9,9.437253647171374e-9,0.12081956729385655,1.0,6.0,2.6855566e7,-8.30441458e8,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
17,11,14,0,1,1.1325875087013097e-9,9.54507178708354e-9,0.11865678267961643,407.0,3393.0,8.42801027e8,0.0,Severely obese,Underweight
29,12,6,1,1,1.1151880427801926e-9,8.647569953278438e-8,0.012895970183593673,8.81030374e8,8.24148072e8,7.91160576e8,-1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
23,16,10,1,1,1.0596520972903298e-9,9.431801892404528e-9,0.11234885013262126,-8.93952532e8,1.2309417e7,4.0,3973.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
22,11,10,1,1,1.0567208207826522e-9,0.00030480093297507034,3.4669212146705645e-6,3.96953e6,-3066.0,0.0,8.96505374e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
17,16,10,1,1,1.0486262020304783e-9,9.473402924448336e-9,0.11069160790408826,-666.0,-9.03437594e8,0.0,84.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
22,13,6,1,1,9.708817225338133e-10,1.2645548220714594e-7,0.007677656243826725,9.75508384e8,-284.0,2.3252017e7,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
25,9,6,1,1,9.647088248330488e-10,8.58026621775482e-8,0.01124334374190877,-45483.0,9.57958744e8,2.7322391e7,15.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,18,10,1,1,9.306803061734264e-10,1.2203443583564766e-8,0.07626374472094409,0.0,2566.0,-3.7682089e7,1.017235956e9,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
22,21,6,1,1,9.148661452788473e-10,1.502992809893964e-7,0.006086962886691328,7.99117535e8,41.0,-2.11443744e8,1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
20,22,14,0,1,9.122998962220618e-10,9.543541377493666e-10,0.9559343435902312,1.046190138e9,1.5614594e7,0.0,1.0,Underweight,Severely obese
14,19,14,0,1,9.030234019706602e-10,9.545214588305006e-10,0.9460482984605323,7.0,1.057055058e9,57.0,0.0,Severely obese,Underweight
34,3,6,1,1,8.65552176586174e-10,6.607922809150828e-7,0.0013098702899306484,-1.055124855e9,-127833.0,1.1792241e7,5.0906986e7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
19,20,6,1,1,8.623026524574796e-10,9.242158922805684e-9,0.09330099813904806,42411.0,9.0,13.0,-1.072162182e9,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,27,10,1,1,8.543817762747483e-10,6.5124479907578436e-9,0.13119210740527162,1.09648608e9,-1.65025295e8,3.0,9.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
13,20,14,0,1,8.478977497628618e-10,9.545307910434427e-10,0.8882874787475267,1.125778969e9,9.0,0.0,0.0,Underweight,Severely obese
26,16,14,0,1,8.277941298921655e-10,5.954015529843402e-9,0.13903123459168026,1.0,176849.0,1.72819549e8,1.140272332e9,Severely obese,Underweight
19,16,14,0,1,8.125099897781306e-10,9.545198650440609e-10,0.8512237613206981,1.174810427e9,31.0,0.0,844345.0,Underweight,Severely obese
16,16,14,0,1,8.111594054064721e-10,9.545348229365945e-10,0.8497955086761185,211.0,38.0,0.0,1.176766834e9,Underweight,Severely obese
26,19,10,1,1,7.818618208583614e-10,8.289900187125062e-7,0.0009431498609267467,0.0,-1.14448395e8,10899.0,1.097234278e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
16,22,6,1,1,7.647982235441245e-10,9.244219610065076e-10,0.8273258920757516,409.0,2.0,4.0,-1.208852573e9,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,9,14,0,1,7.591515015015841e-10,3.0515932680657444e-6,0.0002487721772904464,150.0,81195.0,1.25738481e9,1001.0,Severely obese,Underweight
21,19,6,1,1,7.491366068971495e-10,9.20262022206959e-9,0.0814047074441452,-3.140716e6,3.0,1.2309844e9,71.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,13,14,0,1,7.34726137807472e-10,9.532648628612575e-10,0.7707471096775413,3.7312571e7,4518.0,80.0,1.298653979e9,Underweight,Severely obese
26,17,6,1,1,7.234866253352594e-10,1.8563916385905436e-6,0.00038972736694966106,1.272870475e9,15.0,1106.0,-1.13040173e8,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
25,12,14,0,1,7.152521452383411e-10,2.7491009649904926e-7,0.0026017674663353614,24548.0,1.333029449e9,6.3880255e7,28.0,Severely obese,Underweight
28,10,6,1,1,7.14072541937657e-10,8.966975254956755e-9,0.07963360237254281,-1.293183868e9,1.041039e6,1.541736e6,233.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
21,24,10,1,1,7.123973942580581e-10,9.385430682961955e-9,0.07590460345643213,1.328973015e9,-4.777307e7,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
15,17,14,0,1,6.922479112386441e-10,9.545446231370878e-10,0.7252127291478402,17.0,62.0,1.378906965e9,0.0,Severely obese,Underweight
24,12,6,1,1,6.920389925606841e-10,0.0003566461805363327,1.940407693473627e-6,3.7444256e7,1.335423424e9,248.0,-12.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
26,23,6,1,1,6.814287026930925e-10,9.092591854247165e-10,0.7494328499687315,1519.0,1.0,-9.15620217e8,-1.001202795e9,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
24,16,6,1,1,6.787050813962983e-10,7.164591724267775e-8,0.009473046162524526,2.0,-1.361877915e9,209120.0,316529.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,22,10,1,1,6.704818613484063e-10,9.473040092292667e-10,0.7077789757207036,13150.0,-1.412966517e9,2.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
23,16,14,0,1,6.681625347771581e-10,9.533092747753806e-10,0.7008874794956663,1.428361118e9,2.6814389e7,0.0,6887.0,Underweight,Severely obese
23,16,6,1,1,6.424575719101231e-10,9.198909435454428e-9,0.06984062365414358,7.8037181e7,1.436931652e9,7.0,-464.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
26,16,6,1,1,6.351848260659843e-10,4.42697366770128e-7,0.0014348059729838104,1.442336993e9,1.95422209e8,0.0,-80183.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
23,14,6,1,1,6.30494968553893e-10,6.504971683890224e-5,9.692509040667072e-6,353521.0,90.0,-109.0,-1.466353047e9,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
17,20,10,1,1,6.303056975036462e-10,9.4733914922026e-10,0.6653432385038041,-1.503030066e9,0.0,11.0,946.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
20,18,10,1,1,6.27940007580849e-10,9.470456519135275e-9,0.06630514656944804,1.570631e6,-1.0,0.0,1.508691747e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
19,14,14,0,1,6.219991984580138e-10,6.680660917599471e-8,0.009310444073271626,1.534640994e9,14206.0,22.0,47.0,Underweight,Severely obese
24,14,14,0,1,6.165742414526278e-10,6.727469673035893e-9,0.09165024465645603,173296.0,4.430763e6,7.0,1.552574335e9,Underweight,Severely obese
25,24,10,1,1,6.034413917845804e-10,1.6689217904366624e-9,0.36157559643744236,0.0,211.0,-3.4519953e8,-1.53152107e9,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
14,25,10,1,1,6.032305629950872e-10,9.473132921555947e-10,0.6367804273309062,0.0,-1.570491416e9,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,24,14,0,1,5.984361279080128e-10,9.493024486758286e-10,0.6303956433934882,0.0,6.0,1.591376837e9,1.08430104e8,Severely obese,Underweight
27,10,14,0,1,5.949329201939248e-10,8.945577611899602e-7,0.0006650581393453364,559.0,28934.0,1.593587371e9,1.86495091e8,Severely obese,Underweight
23,9,10,1,1,5.884368005862898e-10,9.424137282280927e-9,0.06243932818048574,-21.0,1534.0,526870.0,1.609976249e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
23,19,6,1,1,5.875632755742585e-10,4.215844358454039e-8,0.013937024842864914,1.556027666e9,2.33809081e8,0.0,-23.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
29,11,6,1,1,5.85571903375105e-10,9.802753313089525e-7,0.0005973545234410789,2.813726176e9,-20728.0,1.234879417e9,242.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,27,6,1,1,5.659460639002344e-10,2.8204222936059e-9,0.20066004483912736,-1.81738261e8,-1.623457202e9,43.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,22,6,1,1,5.640553315570827e-10,9.24427593818895e-10,0.6101671297228575,2.0,-1.639073774e9,40532.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
30,19,6,1,1,5.548954958602156e-10,3.368629190144588e-7,0.0016472442187571213,0.0,-5.89762688e8,2.01327181e8,1.064159366e9,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
15,17,20,0,1,5.532044439331405e-10,7.761809940106427e-10,0.7127260886338518,30.0,1.420296411e9,19.0,1.0,Severely obese,Obese
24,22,10,1,1,5.521981834421016e-10,1.6868945513493769e-6,0.0003273459997842713,1.0,7.12381924e8,125.0,-1.003249256e9,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,18,14,0,1,5.349397310710314e-10,9.543306403680155e-10,0.5605391972584516,1.784390028e9,0.0,16.0,5.381742e6,Underweight,Severely obese
16,16,11,0,1,5.298798724919538e-10,9.977068735150333e-10,0.53109774680125,1.88722029e9,84.0,88.0,17.0,Underweight,Normal
25,14,10,1,1,5.295942740857642e-10,4.6033435268923516e-5,1.1504556872454083e-5,0.0,1.789640885e9,-8.755067e6,805316.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
16,18,14,0,1,5.273339546873302e-10,9.545373753195958e-10,0.5524497712944656,1.81013464e9,2.0,7.0,7891.0,Underweight,Severely obese
20,18,6,1,1,5.214085816072719e-10,9.231666437311627e-9,0.056480439923597636,-2.0,3.0,1.696199e6,1.773135144e9,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
22,21,10,1,1,5.0776074448552e-10,1.3091598518289472e-7,0.0038785236484006023,1.849606812e9,-3.0,1.0,2.45110608e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
24,15,6,1,1,5.066605748940124e-10,9.207772435647874e-9,0.05502531458450004,1.857497933e9,-3742.0,3.2749082e7,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
17,18,14,0,1,5.052529315318922e-10,9.544891983513716e-10,0.5293437918465536,1.0,0.0,21048.0,1.889242783e9,Underweight,Severely obese
20,12,10,1,1,5.036905278069709e-10,0.0001218715701216756,4.132961668616318e-6,77.0,1.880853911e9,-902.0,-242.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
